tsɿ	1	支枝肢資姿諮滋茲脂之芝		
tsɿ	4	紫此紙只[~有]姊旨指子滓梓止趾址志誌		
tsɿ	5	刺翅至痣致緻做-[做東西]		
tsɿ	6	汁[化膿]		
tsʰɿ	1	雌		
tsʰɿ	4	侈		
tsʰɿ	5	次齒		
dzɿ	2	瓷糍餈[~粑]慈磁辭詞祠		
sɿ	1	撕廝[茅~]施私師獅屍司絲思詩□[po~42-21:蜘蛛]		
sɿ	4	死屎史駛始		
sɿ	5	四肆試伺		
sɿ	7	訴-[告~]濕		
zɿ	2	匙[鑰~]飼時蒔[~田:插秧]		
zɿ	6	是氏豉[豆~]自示視似祀巳[辰~]寺嗣痔士仕柿事[~業]市侍嗜字		
pi	1	蓖[~麻]畢=[~業]		
pi	4	彼比		
pi	5	閉秘庇蔽擘泌痹臂-[手~]		
pi	6	未味臂=[~力]		
pi	7	筆必撇[~斷：折斷]		
pʰi	1	批不-飛-[~蛾]		
pʰi	5	譬屁		
pʰi	7	匹僻辟劈=		
bi	2	皮疲脾枇琵弊幣弊陛敝唯惟肥[~肉]		
bi	6	被[~窩]被[~動]婢		
mi	1	眯		
mi	2	彌[~勒佛]迷吟眉=[~目]		
mi	4	尾-[~巴]耳-[~朵]餌抿憫敏		
mi	6	謎		
mi	7	密蜜覓		
ti	1	的[目~]		
ti	4	抵		
ti	5	帝		
ti	6	地		
tʰi	1	踢=[~球]		
tʰi	4	體		
tʰi	5	涕屜=		
di	2	題啼笛=		
li	2	釐璃黎厘狸曆[日~]歷[~史]梨		
li	4	李裡裹理鯉禮		
li	6	例厲勵荔利麗吏二=[~塊錢]離[~別]離[~開]痢吝		
li	7	笠粒栗淚[~水]		
ʨi	1	知蜘饑肌基=機譏屐激□[(田埂)]		
ʨi	4	□[~to35 -21:這裡]擠已紀幾哪[~裡]		
ʨi	5	制製祭際計繼智寄置記既醉-季濟即徛[(站立)]		
ʨi	7	執汁急級質吉腳-績擊蟄給[供~]脊		
ʨʰi	1	溪癡欺妻		
ʨʰi	4	啟起杞豈恥		
ʨʰi	5	器氣汽[~水]契棄		
ʨʰi	7	七漆戚楔[~子]膝乞		
ʥi	2	池奇騎祁鰭其棋期旗集及疾徛[(站立)]極籍席=[毛主~]持遲寂		
ʥi	6	劑企技妓稚忌蕎治=[~理]		
ȵi	2	凝宜儀疑尼		
ȵi	4	蟻你擬□[~頭:那頭]		
ȵi	6	藝義-議-二[一~三]貳-[壹~]參逆膩		
ȵi	7	日-[~子]匿		
ɕi	1	犧嬉熙希稀攜媳		
ɕi	4	喜		
ɕi	5	勢細=戲系繫[聯~]汽[水蒸~]		
ɕi	7	習襲實[老~]失室息熄識式飾惜適釋錫=析濕泣吸悉		
ʑi	2	殖植臍十拾日[~曆]實[~際]		
ʑi	6	誓逝		
i	1	醫衣伊翳一[~角]依抑		
i	2	夷姨怡飴揖移		
i	4	椅已以倚		
i	6	亦意易肄異縊溢議=[會~]誼毅逸		
i	7	憶億翼益一[第~]		
pu	5	怖=[恐~]		
pʰu	6	捕		
pʰu	7	瀑[~布]覆[(趴著)]		
bu	6	部簿		
mu	1	鵝穆		
