ʃɔ	5a	射-[～尿：小便]石-[～牯：石頭]
ʃɔ	5b	峽匣廈[～門]夏[～至]下=[～降]□[～死了：討人嫌]瘸[(存疑)～子：手殘的人]□[撓]
ʃɔ	6	□[～過去：跨過去]拃[(存疑)一～：張開大拇指和食指之間的距離]
kɔ	1	家-[～爺：公公]瓜□[～得他倒：欺負得了他]□[～先：事先]
kɔ	3	寡剮□[～雞蛋：變質了的雞蛋]假-[～白：蒼白]
kɔ	5a	架[～公：架子]嫁掛卦□[一～：半天]□[～像：相像]
kɔ	5b	刮
kʰɔ	1	誇跨掐客-[做～]
kʰɔ	3	垮
kʰɔ	5b	括□[～·tɕiən：樹枝]胯
xɔ	1	蝦哈[娃～～]花嚇[～一跳]划[～拳]
xɔ	2	華[中～；～山]划[～算]
xɔ	3	□[從懸掛的大塊兒肉或坡上的土等分出一部分的動作]
xɔ	4	下-[～來]□[～飯：在神龕前擺一些飯菜祭祀神靈或已故先人]
xɔ	5a	化□[甩]
xɔ	5b	畫話=[～筒]
xɔ	6	□[～飯：在神龕前擺一些飯菜祭祀神靈或已故先人]
ɔ	1	阿-[～舅：妻子的兄弟]蛙話-[講～]丫[～開：張開]□[硌腳]
ɔ	2	牙
ɔ	3	啞瓦
ɔ	5a	額蛾[飛～]
ɔ	5b	芽伢[～唧：小男孩]
iɔ	1	鴉丫夜□[繞]
iɔ	2	衙爺-[父親的背稱]
iɔ	3	雅也野喏[唱～：在神龕前作揖並念念有詞]□[用手抓東西]
iɔ	5a	入[交合]□[扔]□[不～sε33①：形容人不正經]
iɔ	5b	亞鴨=[～子]押壓軋
pɑ	1	包胞□[～粉：形容水果等很麪]□[pε33①～：喫虧]
pɑ	3	保堡寶飽
pɑ	5a	報豹
pɑ	5b	抱
pʰɑ	1	泡[燈～]拋雹藨[樹莓]
pʰɑ	3	跑
pʰɑ	5b	暴[～亂]爆炮[開～]𣕅[相當於「十」，但不能單說]泡[水～]曝□[～食：煮豬食]泡[魚～：魚鰾]
bɑ	2	袍浮□[衣服～過了：衣服濕透了]刨[～皮：刮皮]
bɑ	4	鉋菢[～小雞：孵小雞]
mɑ	1	貓帽冇
mɑ	2	毛茅矛
mɑ	3	卯
mɑ	5a	冒貌
tɑ	1	刀叨
tɑ	3	禱島倒[～台]
tɑ	5a	到倒[～水]
tʰɑ	1	滔濤
tʰɑ	3	討
tʰɑ	5b	套
dɑ	2	桃逃陶萄绹淘[～湯：把菜湯澆飯上]
dɑ	5b	稻盜
dɑ	6	道[～理]
lɑ	1	撈癆[～藥：毒藥]臊[～氣：尿騷味]□[～皮：鍋巴]
lɑ	2	勞牢澇□[很饞]
lɑ	3	老腦惱道[一～符]
lɑ	5a	鬧
lɑ	5b	□[～牯：山]□[蔫；疲倦]
tsɑ	1	遭糟□[lĩ33①～：穀物果類很脆]
tsɑ	3	早棗澡找着[～急]
tsɑ	5a	灶罩
tsɑ	5b	爪[～子]□[動物往上撲]
tsʰɑ	1	操抄鈔
tsʰɑ	3	草騲吵炒
tsʰɑ	5b	躁[生氣]糙耖
sɑ	1	騷
sɑ	2	䐬漕曹槽巢□[～門：院牆的正門]□[責備]
sɑ	3	嫂
sɑ	4	皂□[用水沖]
sɑ	5a	掃[～地；～帚]潲
sɑ	5b	造=[～紙]
sɑ	6	□[錯誤]造-[～孽：可憐]
kɑ	1	交-[～春：立春]茭跤高膏牙[～糕]羔攪[～動]
kɑ	3	稿
kɑ	5a	告膏[～油]教[～書]窖[～凼：地窖]覺[困～：睡覺]校-[～秤]
kʰɑ	1	敲
kʰɑ	3	考烤
kʰɑ	5b	靠
xɑ	1	蒿薅
xɑ	2	豪壕毫
xɑ	3	好[～壞]
xɑ	5a	好[～吃]耗孝[戴～]
xɑ	5b	浩號=[～碼]
xɑ	6	號-[～某個：叫什麼]
ɑ	1	□[～倒：僵持]□[～子：小的茅草枝葉]
ɑ	2	熬昂
ɑ	3	襖拗[～斷：折斷]咬[～鹽：醃菜時放鹽]□[狗叫]
ɑ	5a	傲懊奧坳
kʋi	1	閨圭規龜歸骨[～頭]
kʋi	3	詭軌鬼=[小氣～]
kʋi	5a	桂貴癸
kʰʋi	1	盔魁虧窺
kʰʋi	3	跪
kʰʋi	5b	愧
ʋi	1	威
ʋi	2	危為[～了]維惟唯違圍
ʋi	3	萎委偉葦緯
ʋi	5a	偽位魏畏慰胃謂衛渨[(存疑)～濕：打濕]
təu	1	都[首～]督
təu	3	堵賭肚[豬～子]
təu	5a	毒
təu	5b	毒
tʰəu	1	禿
tʰəu	3	土
tʰəu	5b	吐[～痰]兔突獨讀
dəu	2	徒屠途塗圖
dəu	4	肚[～子痛]
dəu	5b	杜度鍍踱
dəu	6	渡[～船]
ləu	1	路[道路；事情]鹿祿
ləu	2	奴盧爐蘆鸕廬驢攎[摟]
ləu	3	努魯虜鹵□[～爐鐺：補鍋]
ləu	5a	賂[賄～]露[～水]六陸𨫒[起～：生鏽]□[撈]□[茶～屋：用來吃飯的房間]
ləu	5b	錄爐[～鐺：鐵鍋]
tsəu	1	租
tsəu	3	祖組阻
tsəu	5a	做
tsʰəu	5b	卒[兵～]足
tsʰəu	1	粗初
tsʰəu	3	楚礎
tsʰəu	5b	醋族促
səu	1	酥蘇梳疏蔬
səu	2	鋤
səu	3	數[動詞]
səu	5a	數[名詞]嗽
səu	5b	素訴速肅宿[～舍]粟俗
tiəu	1	竹築
