tsɿ	1	33	资姿咨兹滋孜
tsɿ	3	42	子紫籽滓
tsɿ	5	35	志至制挚
dzɿ	1	33	疵差(参~)
dzɿ	2	13	词辞磁慈雌
dzɿ	3	42	此
dzɿ	5	35	刺赐次赤
dzɿ	6	21	自寺
dzɿ	7	55	直
sɿ	1	33	私思师诗狮
sɿ	2	13	时
sɿ	3	42	史始屎
sɿ	5	35	四肆
sɿ	6	21	氏
sɿ	7	55	十适
i	1	33	衣依医伊宜(便~)
i	2	13	姨移夷遗仪怡迤宜(~人)谊
i	3	42	以已矣椅倚
i	5	35	意亿
i	7	55	一壹懿翼译驿邑揖溢易抑
pi	1	33	卑杯悲屄(女性生殖器官)碑
pi	3	42	比彼鄙
pi	5	35	闭背(~东西)毙(~了你)
pi	7	55	笔逼毕碧
bi	1	33	批砒匹坯披
bi	2	13	皮疲脾啤枇琵
bi	3	42	痞
bi	5	35	屁
bi	6	21	避币背(~时:倒霉) 毙(枪~)
bi	7	55	鼻僻
mi	1	33	眯霉
mi	2	13	梅迷谜弥靡眉煤枚玫媒
mi	3	42	米美每
mi	5	35	□(~起眼睛:半闭着眼睛)
mi	6	21	妹
mi	7	55	秘密蜜觅泌
ti	1	33	低
ti	3	42	底抵
ti	5	35	递缔
ti	7	55	滴笛敌的(~确)
di	1	33	梯
di	2	13	题提啼蹄黎梨离犁厘篱罹堤
di	3	42	体李理礼里鲤
di	5	35	剔剃替屉
di	6	21	第弟丽例利俐吏
di	7	55	力历粒立厉栗砾笠雳
ȵi	2	13	尼呢(~子)泥霓倪妮
ȵi	3	42	拟
ȵi	7	55	溺匿逆腻
ʨi	1	33	基肌饥讥机奇(~数)鸡姬稽箕
ʨi	3	42	挤己几
ʨi	5	35	季记计寄既骥冀祭继际剂
ʨi	7	55	急级吉积鲫圾
ʥi	1	33	欺妻凄
ʥi	2	13	其棋旗奇骑齐祈祁歧期
ʥi	3	42	起岂启乞娶取
ʥi	5	35	气汽弃器泣
ʥi	6	21	忌企徛(站)
ʥi	7	55	七戚柒迄集及极籍
ɕi	1	33	希稀溪熙羲熹嘻西牺兮犀锡
ɕi	2	13	徐
ɕi	3	42	洗喜徙
ɕi	5	35	戏细
ɕi	6	21	系
ɕi	7	55	吸膝息习席袭媳夕析惜昔袭
u	1	33	乌呜污诬钨
u	2	13	吴无梧蜈
u	3	42	五伍吾午武舞捂
u	5	35	□(象声词警车开的声音)
u	6	21	误戊雾悟务
u	7	55	屋勿物
pu	3	42	补捕哺
pu	5	35	布怖
bu	1	33	铺扑
bu	2	13	葡蒲
bu	3	42	普谱浦蹼
bu	5	35	□(象声词小孩打屁的声音)
bu	6	21	部步卜(萝~)
bu	7	55	仆朴卜
fu	1	33	夫肤孵敷麸
fu	2	13	扶符浮伏俘
fu	3	42	腐府俯辅抚斧釜甫
fu	5	35	付富负
fu	6	21	妇父傅
fu	7	55	复腹福覆缚辐服袱附赴
ku	1	33	估姑菇辜孤沽箍
ku	3	42	古鼓股蛊
ku	5	35	故固顾雇
ku	7	55	谷
gu	1	33	枯窟
gu	2	13	□(蹲下来)
gu	3	42	苦
gu	5	35	库酷裤
gu	7	55	哭
y	1	33	迂淤
y	2	13	于余俞愉娱愚舆榆
y	3	42	羽与屿雨
y	5	35	玉
y	6	21	遇预豫喻芋予誉
y	7	55	御浴域郁狱日(~本)
ʨy	1	33	猪居拘朱蛛株珠
ʨy	3	42	举矩主煮
ʨy	5	35	据
ʨy	7	55	橘桔
ʥy	1	33	区驱躯趋
ʥy	2	13	渠厨
ʥy	3	42	处(~理)
ʥy	5	35	趣处(~所)
ʥy	6	21	巨拒距炬具俱惧飓锯住柱蛀驻
ʥy	7	55	出
ȵy	2	13	鱼
ȵy	3	42	语女
ɕy	1	33	虚墟需须嘘
ɕy	3	42	许水
ɕy	6	21	序叙绪
ɕy	7	55	恤旭
pa	1	33	巴芭苞疤粑叭爸吧
pa	3	42	把靶
pa	5	35	把(刀~儿)霸坝
pa	7	55	㞎(小孩的大便，脏的东西)
ba	1	33	趴杷琶葩
ba	2	13	爬耙
ba	3	42	怕
ba	6	21	稗
ba	7	55	拔跋帕
ma	1	33	妈蟆□(乌七八~:很黑)
ma	2	13	麻
ma	3	42	马码蚂(~蝗)
ma	5	35	□(~伢崽:对小儿子的昵称)
ma	6	21	骂
ma	7	55	蚂(~蚱)
fa	1	33	花
fa	2	13	华划滑哗
fa	5	35	化
fa	6	21	话画
fa	7	55	发(理~)
ta	3	42	打
da	6	21	大(文读)
na	1	33	他她它拉啦
na	3	42	哪(~里)
na	6	21	□ (说得只~~声:一直不停说)
na	7	55	拿纳钠捺呐垃辣刺瘌蜡腊喇
ka	1	33	家(~~:外婆)
ka	3	42	嘎(象声词，形容鸭子叫)
ka	5	35	架(~真势：认真做某事)
ka	6	21	尬(尴~)
ka	7	55	旮(~旯)隔
ga	7	55	咖
ga	2	13	□(~过去: 跨过去)蛤(~蚂:青蛙)
ga	3	42	卡(~车)
ga	5	35	胯(里：裤裆)
ga	7	55	客喀
ŋa	1	33	丫(白读:树~里)腌(~臜:人品不好) 吖(~口:张开嘴)
ŋa	2	13	伢(~崽:孩子)□(勒~:调皮) 芽牙
ŋa	3	42	哑
ŋa	6	21	□(人挨人)
xa	1	33	□(饿得只~声:很饿)虾哈
xa	3	42	傻
xa	5	35	□(疑问语气词)
xa	6	21	下
xa	7	55	吓
tsa	1	33	抓臜(腌臜:nga33~人品不好)楂(山~)喳渣碴
tsa	5	35	炸(油~)乍炸诈榨栅
tsa	7	55	扎铡札轧(~钢)闸眨砸咂
dza	1	33	叉差杈(树~)□(~方问:转方向)
dza	2	13	查茶茬查察
dza	3	42	扯
dza	5	35	衩岔叉诧
dza	6	21	杂(~bang22 俚:杂树枝堆)
dza	7	55	杂
sa	1	33	沙鲨痧纱砂杉(~木)撒(~手)莎
sa	2	13	蛇
sa	3	42	洒撒(~种)
sa	5	35	□(~一屋里东西:把东西放得到处都是)
sa	6	21	厦(大~)□(~咯:斜的)
sa	7	55	霎萨卅飒
ia	1	33	丫(文读 :~鬟)鸦呀
ia	2	13	爷(~:爸爸)
ia	3	42	雅野惹
ia	5	35	亚□(很大声地喊)
ia	6	21	夜
ia	7	55	押压讶轧揠□(做 ~: 呕吐)
pia	7	55	□(象声词小孩打枪声)壁(白读)
bia	7	55	劈(~柴)
tia	1	33	爹(~:爷爷)嗲
dia	2	13	提
dia	6	21	累(~人:人很劳累)
dia	7	55	踢
ʨia	1	33	加枷袈嘉家佳稼
ʨia	3	42	假贾
ʨia	5	35	驾价架
ʨia	7	55	颊甲钾
ʥia	1	33	□(~到这里:躲到这里)
ʥia	2	13	茄斜(~风飘雨)
ʥia	6	21	谢(姓氏)
ʥia	7	55	吃恰洽
ȵia	1	33	□(好~:喜欢撒娇)
ȵia	2	13	粘
ȵia	3	42	□(~酒:酗酒)
ȵia	7	55	肏(~娘:脏话)
ɕia	1	33	□(~人、凶别人)
ɕia	2	13	霞暇瑕
ɕia	5	35	泻(~泥巴:烂泥)
ɕia	6	21	夏厦(~门)
ɕia	7	55	狭侠辖峡
ua	1	33	蛙洼哇
ua	2	13	娃
ua	3	42	瓦舀
ua	6	21	话(~事)
kua	1	33	瓜呱
kua	3	42	寡剐
kua	5	35	褂挂卦
gua	1	33	夸
gua	3	42	垮
