#调值	［1］阴平11［2］阳平55［3］上23［5］阴去35［6］阳去33［7］入42																		
#ɿ																			
pʰ	[2]钯{～子}琶{琵～}杷{枇～}[5]帕																		
m	[1]妈[2]麻蟆{蛤～}[3]码{～子}马{～上}[6]骂																		
f	[1]发[6]乏伐筏																		
t	[3]打[6]大[7]答达																		
tʰ	[1]塌[6]踏榻[7]塔																		
n	[5]娜[7]捺																		
l	[1]拉[7]腊蜡																		
ts	[7]杂砸																		
tsʰ	[7]擦																		
s	[3]洒撒[7]飒卅																		
ts	[1]楂{山～}渣[3]乍[5]诈榨{一油}炸{一弹}[7]闸扎{结～}																		
tsʰ	[1]差{～别}擦插权[2]茶查[5]岔衩																		
s	[1]纱沙痧砂裟[6]厦[7]杀煞																		
kʰ	[3]卡{饭～}																		
ŋ	[2]伢																		
x	[1]哈{～腰}虾[6]下																		
#ia																			
tɕ	[1]家加嘉佳嘉枷[3]假贾假[5]架驾稼价[7]甲																		
tɕʰ	[1]掐[7]恰																		
ɕ	[2]霞瑕遐暇峡狭辖{管～}[6]夏																		
Ø	[1]鸦丫{～头}押[2]衙涯{天～}芽牙[3]雅哑[5]亚讶																		
#ua																			
k	[1]瓜刮[3]寡[5]挂卦																		
kʰ	[1]夸[3]垮[5]跨胯挎																		
x	[1]花[2]华滑[5]化[6]华{～山}划桦{～树}话																		
Ø	[1]蛙挖[2]娃[3]瓦[7]袜																		
#ya																			
tɕ	[1]抓[3]爪																		
ɕ	[3]耍[7]刷																		
#o																			
p	[1]波菠{～菜}玻{一璃}[3]跛{～足}[6]薄{～荷}[7]博伯剥勃																		
pʰ	[1]坡[2]婆鄱{鄱阳湖}[5]破[6]薄{单}[7]迫泊魄																		
m	[2]魔磨{～刀}摩摹馍[6]磨{～面、石～}莫{不要}[7]末沫墨默陌																		
t	[1]多[3]躲[5]舵剁惰舵跺堕																		
tʰ	[1]拖[2]驼砣陀坨驮{拿、～起来}[3]妥椭[5]唾{～液}[7]脱																		
n	[2]挪[6]糯{糯米}懦																		
l	[1]啰[2]罗锣箩骡螺脶{～纹}[3]裸{一体}[6]摞{～起来}																		
ts	[3]左佐[6]坐座[7]作{～坊}昨																		
tsʰ	[1]搓磋蹉撮[5]错挫																		
s	[1]蓑梭{织布～}嗦{哕～}[3]锁琐{～碎}[7]缩																		
ts	[7]桌卓浊镯{～子}捉酌灼																		
tsʰ	[1]戳[5]辍绰[7]龊																		
s	[1]说[7]硕朔烁																		
k	[1]歌哥锅戈[3]果裹[5]个过																		
kʰ	[1]科窠棵颗[3]可[5]课[7]渴																		
ŋ	[2]鹅蛾俄[3]我[6]饿[7]恶{狠、坏}																		
x	[2]河何荷{～花}和{～气}禾[3]火[5]惑祸货[6]荷{薄～}喝{～彩}获鹤霍和{～面}																		
Ø	[5]卧握																		
#io																			
ȵ	[7]虐疟																		
ȵ	[7]弱若																		
l	[7]略掠																		
tɕ	[7]脚角																		
tɕʰ	[7]确雀鹊																		
ɕ	[6]学[7]削																		
Ø	[7]药钥约跃乐岳																		
#æ																			
p	[7]白百柏																		
pʰ	[7]拍																		
t	[7]得德																		
tʰ	[7]特																		
l	[7]勒{逼迫}																		
ts	[7]则泽择仄责																		
tsʰ	[7]册测侧厕策																		
s	[7]塞筛{～子}色瑟涩啬穑																		
ts	[3]者褶[7]折浙哲																		
tsʰ	[7]拆彻撤澈																		
s	[6]社摄涉赦[7]设																		
k	[7]隔阁革格																		
kʰ	[7]客咳刻																		
ŋ	[7]额扼厄																		
x	[6]核[7]吓赫																		
ts	[6]贼																		
k	[3]给																		
#a																			
ts	[1]遮																		
tsʰ	[1]车[3]扯																		
s	[1]奢余[2]蛇[3]舍																		
#iæ																			
p	[7]鳖蹩憋瘪别																		
pʰ	[7]撇瞥																		
m	[7]灭蔑篾																		
t	[7]跌迭叠碟蝶谍牒																		
tʰ	[7]贴帖铁																		
ȵ	[7]捏涅聂蹑孽镍																		
l	[7]裂猎劣列烈冽咧																		
tɕ	[7]接揭竭洁结节杰劫睫捷截																		
tɕʰ	[2]茄[3]且[7]切妾窃怯																		
ɕ	[1]蝎[2]谐协[5]泄[6]谢懈蟹[7]歇血穴																		
#ia																			
tɕ	[3]姐[5]借																		
ɕ	[2]斜[3]写[5]泻卸																		
Ø	[3]也野[6]夜																		
#yæ																			
tɕ	[7]绝决诀倔崛掘撅蹶																		
tɕʰ	[7]缺阙																		
Ø	[7]月阅																		
Ø	[3]惹[7]热																		
#ai																			
p	[1]掰[3]摆[5]拜[6]败																		
pʰ	[2]牌排[5]派																		
m	[2]埋[3]买[6]卖迈																		
t	[1]呆[3]歹[5]戴带[6]待怠殆贷代袋																		
tʰ	[1]胎[2]台苔抬[5]态太泰																		
n	[1]奶{～～}[3]乃奶{牛～}[6]耐奈																		
l	[2]来[6]赖																		
ts	[1]灾栽[3]宰载{年～}[5]再载{～重}载{满～}[6]在																		
tsʰ	[1]猜[2]才材财裁[3]彩采[5]菜蔡																		
s	[1]腮衰鳃[5]赛晒帅																		
ts	[1]斋[5]债寨																		
tsʰ	[1]钗差{出～}[2]豺柴																		
s	[1]筛																		
k	[1]该皆阶街[3]改解{讲～、～开}[5]溉盖丐{乞～}介界届戒械																		
kʰ	[1]开[3]凯楷[5]概慨																		
ŋ	[1]哀埃{尘～}挨{～近}[2]崖{山～}挨{～打、～骂}癌[3]蔼{和～}矮[5]爱[6]碍艾																		
x	[2]孩鞋[3]海[6]亥害骇{惊～}																		
Ø	[1]哎[3]皑																		
#uai																			
k	[1]乖[3]拐[5]怪																		
kʰ	[5]块会{～计}快筷																		
x	[2]怀槐淮[6]坏																		
Ø	[1]歪[3]崴[6]外																		
#yai																			
tɕ	[3]拽																		
tɕʰ	[5]踹																		
ɕ	[1]摔[3]甩[5]蟀																		
#ei																			
p	[1]杯碑卑[6]倍悖																		
pʰ	[5]佩																		
m	[6]袂																		
f	[1]非菲扉啡飞妃[2]肥[3]匪翡诽[5]废肺费痱{～子}吠																		
tʰ	[2]颓																		
n	[6]内																		
l	[1]勒[3]磊[6]肋																		
#i																			
p	[1]悲背[5]贝背{背诵}[6]备被{～打、～迫}辈																		
pʰ	[1]胚{～胎}[2]赔陪培裴[5]配沛霈																		
m	[2]眉楣霉梅枚煤媒[3]美[6]妹昧媚魅寐																		
t	[1]堆[5]对队兑																		
tʰ	[1]推[3]腿[5]退																		
l	[2]雷[3]垒儡{傀～}[6]擂泪类累{极困}累{连～}																		
tɕ	[3]嘴[5]醉最罪																		
tɕʰ	[1]崔{姓}催[5]脆翠萃粹啐																		
ɕ	[1]虽[2]随髓绥[5]岁碎穗隧邃祟																		
#uei																			
k	[1]归规龟闺瑰皈圭[3]鬼诡轨癸[5]桂[6]跪柜																		
kʰ	[1]亏盔窥[2]魁葵睽揆奎逵馗[3]傀{～儡}[5]愧溃{～脓}馈匮聩																		
x	[1]恢灰麾辉挥晖徽[2]回茴{～香}洄蛔[3]悔毁[5]汇惠慧讳秽卉贿晦绘烩荟[6]会																		
Ø	[1]微威煨危[2]围违维惟唯[3]委萎诿伪纬伟尾娓苇{芦～}[6]为未昧魏谓胃畏慰猬卫位																		
#yei																			
tɕ	[1]追锥椎[5]坠赘缀惴																		
tɕʰ	[1]吹炊[2]锤垂捶陲槌																		
ɕ	[2]谁[3]水[5]睡税																		
Ø	[3]蕊[6]瑞锐睿																		
#ɑu																			
p	[1]褒{～奖}煲包胞苞[3]保堡葆宝饱[5]报暴鲍{～鱼}豹爆曝[6]雹抱鲍{姓}																		
pʰ	[1]抛[2]袍刨{～地}跑[5]泡炮{枪～}																		
m	[1]猫[2]毛矛茅锚[6]有冒帽卯貌茂贸																		
t	[1]刀叨{唠～}[3]祷岛捣倒{打～}导[5]倒{～水}到[6]道稻盗悼																		
tʰ	[1]滔掏涛[2]桃逃淘{～米}陶萄[3]讨[5]套																		
n	[1]挠孬[3]脑恼[6]闹淖																		
l	[1]唠{～叨}捞[2]牢劳痨[3]老佬姥[6]涝{旱～}烙																		
ts	[1]遭糟[3]早枣蚤澡藻[5]灶躁燥噪[6]皂造																		
tsʰ	[1]操{～作}糙{粗～}[2]曹槽嘈漕[3]草																		
s	[1]骚臊搔[3]嫂扫[5]臊																		
ts	[1]朝{今～}召昭招钊[3]找沼{～气}爪[5]罩照诏[6]赵兆肇																		
tsʰ	[1]抄{～写}钞{～票}超[2]巢朝{～代}潮嘲[3]炒吵[5]焯																		
s	[1]梢稍烧捎[2]勺芍苕韶{～关}[3]少[5]少{年～}哨[6]邵绍																		
k	[1]高膏糕羔篙{进船竿}[3]搞缟稿[5]告诰																		
kʰ	[3]考烤拷[5]铐靠犒																		
ŋ	[1]熬[2]邀敖嗷獒[3]袄[5]奥澳懊坳{山坳}[6]傲																		
x	[1]蒿{蓬～}薅{除田草}[2]毫嚎豪壕[3]好郝[5]耗[6]号浩昊皓																		
#yɑu																			
Ø	[2]饶娆[3]扰[6]绕																		
#iɑu																			
p	[1]膘{肥～}标彪飙镖飚[3]表裱婊																		
pʰ	[1]飘漂[2]瓢嫖瓢[3]瞟漂{～白}[5]漂{～亮}票																		
m	[1]瞄喵[2]苗描瞄{～准}[3]藐邈渺秒淼[6]庙妙																		
t	[1]刁叼貂雕凋碉[5]钓吊掉[6]调																		
tʰ	[1]挑佻[2]条调{～和}迢笤窕[5]跳眺																		
ȵ	[3]鸟袅[6]尿																		
l	[1]撩{～起来}[2]疗辽聊燎嘹僚镣[3]了{～结}[6]料廖寥撂																		
tɕ	[1]交郊胶焦芭蕉{芭～、香～}椒教{～书}骄姣浇[3]绞狡铰饺剿矫缴侥[5]教{～育} 较酵觉叫[6]校{～队}窖轿																		
tɕʰ	[1]锹缲{～边}悄敲[2]乔侨荞桥樵瞧[3]巧[5]壳翘跷俏峭鞘{刀～}																		
ɕ	[1]肖消宵霄硝销嚣萧箫枭啸[3]小晓[5]孝笑[6]淆效校																		
Ø	[1]妖邀腰幺吆[2]肴摇瑶谣窑姚[3]舀{～水}杳{～无音讯}[5]要[6]耀																		
#əu																			
pʰ	[3]剖																		
m	[2]谋[3]某亩牡																		
f	[2]浮[3]否																		
t	[1]兜都[3]抖蚪陡赌堵睹肚[5]斗[6]豆逗痘杜度踱镀[7]毒独犊牍椟																		
tʰ	[1]偷[2]头投徒涂途荼屠图[3]土吐[5]透兔吐{呕～}[7]突凸秃																		
n	[2]奴[3]努[6]怒																		
l	[2]楼[3]搂篓[6]漏陋																		
ts	[1]邹诌诹租[3]走组祖阻[5]奏揍[7]足卒																		
tsʰ	[1]初粗[3]楚[5]凑醋[7]猝族簇促蹙																		
s	[1]搜馊飕苏酥稣[3]叟[5]嗽{咳～}漱{～口}素瘦诉数[7]速宿粟肃夙俗续																		
ts	[1]周舟州洲[3]帚肘[5]皱[6]昼宙骤咒																		
tsʰ	[1]抽[2]绸稠筹愁仇酬锄[3]丑[7]臭																		
s	[1]收[3]手首守[6]兽售寿受授																		
k	[1]勾沟钩[3]狗苟[5]够构购垢																		
kʰ	[1]抠[2]佝佝偻[3]口[5]叩扣{～住}寇																		
ŋ	[1]欧殴鸥瓯[3]藕偶{配～}偶{～然}呕{～吐}[5]怄{～气}																		
x	[2]侯喉猴[3]吼[6]厚后																		
#iəu																			
t	[1]丢																		
ȵ	[2]牛[3]纽扭																		
l	[1]溜遛[2]流刘留硫{～磺}琉{～璃}馏[3]榴{石～}柳																		
tɕ	[1]鸠阉{抓～}纠灸{针～}臼咎究[3]酒九久韭[5]救疚[6]就舅旧柩厩鹫																		
tɕʰ	[1]秋鳅邱丘[2]囚泅{游水}求球逑酋道裘仇{～姓}[3]糗																		
ɕ	[1]修羞休咻[3]朽宿{一晚}[5]秀绣锈{铁～}嗅{用鼻～}[6]袖[7]旭畜蓄																		
Ø	[1]优忧悠攸幽[2]尤邮由油游犹[3]有友酉[5]诱幼[6]又右祜柚鼬{黄～}釉[7]欲郁狱域																		
#yəu																			
Ø	[2]柔揉蹂[3]辱褥[7]肉																		
#ən																			
p	[1]般搬[5]半[6]伴拌																		
pʰ	[1]潘[2]盘[5]判叛																		
#an																			
p	[1]班斑颁扳[3]板版[6]扮瓣办绊																		
pʰ	[1]攀[5]盼																		
m	[2]蛮瞒馒{～头}[3]满[6]慢漫幔蔓																		
f	[1]帆藩翻番{几～}[2]凡烦矾繁[3]反返[6]饭范犯泛贩																		
t	[1]耽担{～任}单丹[3]胆掸{鸡毛～子}[5]旦担{挑～}[6]淡诞但惮弹{子～}蛋氮																		
tʰ	[1]滩摊瘫[2]谭潭谈痰檀弹{～琴}[3]毯坦袒[5]探炭碳叹																		
n	[2]南男难{～易}[6]难{患～}																		
l	[2]蓝篮兰拦栏[3]览揽榄{橄～}缆懒[6]滥烂																		
ts	[1]簪[3]攒[5]赞瓒[6]暂																		
tsʰ	[1]参餐[2]蚕惭残[3]惨[5]灿璨粲																		
s	[1]三[3]散{鞋带～了}伞[5]散{分～}																		
ts	[1]黏{～米}粘{～贴}沾瞻占{～卜}毡[3]斩崭盏展[5]站{立}蘸{～酱油}占{～座位}绽{破～}战[6]站{车～}栈																		
tsʰ	[1]搀掺[2]馋谗缠禅蝉婵[3]铲产谄阐[5]颤忏																		
s	[1]杉衫珊山删姗跚[3]陕{～西}闪[5]扇汕讪[6]善膳鳝缮赡单{姓}禅{～让}																		
k	[1]甘柑尴{～尬}肝竿{竹～}干{～湿}看{～守}刊[3]感敢橄擀{～面}赶[5]干赣斡																		
kʰ	[1]龛堪勘刊看{～管}[3]坎砍侃[5]看{～见}瞰																		
ŋ	[1]庵安鞍淹[3]眼[5]按案[6]岸																		
x	[1]憨酣鼾{～声}[2]含函涵韩寒[3]喊[5]汉[6]撼憾罕汗旱悍焊翰苋{～菜}																		
#iɛn																			
p	[1]鞭编边[3]贬砭蝙扁匾[5]变遍[6]辨辩辫便汴																		
pʰ	[1]篇偏翩[2]便{～宜}[5]骗片																		
m	[2]棉绵眠[3]免勉娩{分～}冕缅[6]面																		
t	[1]掂{～量}滇颠癫巅[3]点典碘踮[5]店[6]电殿奠佃垫{～钱}甸佃靛																		
tʰ	[1]添天[2]甜田填恬[3]舔腆{～肚子}																		
ȵ	[1]拈{～起来}[2]言年研妍严黏[3]碾辇撵捻[6]念																		
l	[2]廉镰廉连莲涟联怜帘奁[3]潋敛脸[6]殓练炼恋链																		
tɕ	[1]监{～察}尖奸歼{～灭}兼艰间{空～}煎肩菅坚缄[3]减碱检睑俭简柬捡剪茧[5]舰剑间{～隔}谏践箭溅饯{一行}建荐见[6]渐件贱键健																		
tɕʰ	[1]签谦迁千芊纤笺牵铅[2]钳钱乾{～坤}虔前[3]潜浅遣[5]嵌欠歉																		
ɕ	[1]仙鲜{新～}掀先[2]咸衔嫌闲贤弦[3]险鲜{～少}显选[5]线羡宪献[6]现县馅陷限																		
Ø	[1]淹阉腌蔫焉烟燕{～京，姓}[2]盐严炎阎檐颜延沿[3]掩俨{～然}演[5]厌堰砚燕{～子}[6]验艳焰雁晏{晚也}筵谚咽宴																		
#on																			
t	[1]端[3]短[6]断锻段缎																		
tʰ	[2]团																		
n	[3]暖																		
l	[2]鸾[3]卵[6]乱																		
ts	[1]钻[3]纂{编～}																		
tsʰ	[5]篡																		
s	[1]酸闩[5]算蒜[1]栓拴																		
k	[1]官棺观{参～}冠{衣～}鳏{～寡}关[3]管馆[5]贯惯灌罐观{寺～}冠{～军}																		
kʰ	[1]宽[3]款																		
x	[1]欢[2]桓还{～原}环[3]缓[5]唤焕幻[6]换患宦																		
Ø	[1]豌{～豆}湾弯[2]完丸玩顽{一皮}[3]皖碗晚挽宛[6]腕万																		
tʰ	[1]贪[2]坛																		
#yɛn																			
tɕ	[1]绢捐[3]卷[5]倦[6]传{～记}圈{猪～}																		
tɕʰ	[1]圈{圆～}[2]权拳颧{～骨}船全泉传{～达}[3]喘犬[5]劝券																		
ɕ	[1]宣喧暄萱轩[2]旋璇悬玄[5]炫[6]眩																		
Ø	[1]冤渊鸢鸳[2]然燃圆员缘元原源袁辕援{～救}[3]远[6]院愿怨苑																		
tɕ	[1]砖专[3]转{～身}[5]转{～动}[6]赚传撰篆																		
tɕʰ	[1]穿川[2]船传[3]喘[5]窜串																		
Ø	[3]软阮																		
Ø	[2]然燃[3]染冉苒																		
#ən																			
p	[1]奔[3]本[6]笨																		
pʰ	[1]喷{～水，～香，～嚏}[2]盆																		
m	[2]门[6]闷焖																		
f	[1]分{～开}芬纷氛[2]焚坟[3]粉汾[5]粪奋愤[6]忿份																		
t	[1]登蹬灯敦{～厚}墩蹲吨[3]等[5]凳瞪顿炖钝饨{馄～}沌{混～}[6]邓钝遁盾																		
tʰ	[1]吞[2]腾藤滕屯豚臀囤																		
n	[2]能[6]嫩																		
l	[2]论{～语}伦沦轮[3]冷[6]楞论{议～}																		
ts	[1]遵尊曾{姓}增争筝睁峥狰正{～月}征{～求}蒸[3]拯整[5]赠挣证症正政[6]憎																		
tsʰ	[1]村皴{脸～}称{～呼、～重量}撑[2]存岑涔曾{～经}层澄橙乘承丞成城诚盛{～满了}[3]惩[5]寸忖衬蹭{磨～}称{相～}秤{一杆～}																		
s	[1]孙僧升生牲笙甥声[2]绳[3]省{～长，节～}损[5]胜{～败}圣[6]剩胜{～任}盛{兴～}																		
ts	[1]贞侦祯帧真珍针臻甄[3]枕诊疹缜[5]镇震振阵赈[6]朕鸩郑																		
tsʰ	[1]嗔郴[2]陈尘沉辰晨宸臣忱呈程[3]逞{～能}[5]趁称																		
s	[1]身深伸申绅呻[2]神[3]审婶沈[5]慎肾渗甚																		
Ø	[2]人仁[3]忍荏稔[6]认任刃韧仞妊																		
k	[1]跟根更{～换，五～}庚羹耕[3]耿哽{骨～在喉}梗{～子}埂{田～}																		
kʰ	[1]坑吭[3]肯啃恳垦																		
ŋ	[1]恩[6]硬																		
x	[1]亨哼[2]痕恒横{～直}衡[3]狠[6]恨横{蛮～}																		
Ø	[6]润闰																		
#in																			
p	[1]斌彬宾滨槟缤冰兵[3]禀丙秉饼[5]殡鬓柄并{合～}[6]病																		
pʰ	[1]拼姘[2]贫频嫔凭平坪评瓶屏萍[3]品[5]聘																		
m	[2]民鸣明名铭茗冥溟暝瞑螟[3]皿悯闵珉抿旻[6]命																		
t	[1]丁盯叮钉{铁～}[3]顶鼎[5]钉{～住}[6]订{～约}定																		
tʰ	[1]厅汀[2]亭停婷廷庭蜒{蜻～}[3]艇挺铤[5]听{～见，～话，～任}																		
ȵ	[2]凝迎[6]宁{安～，～可}																		
l	[1]拎[2]邻临琳林霖淋麟磷鳞粼绫棱陵凌菱灵零铃伶翎蛉玲龄苓羚[3]凛廪岭领[6]赁蔺吝令佞另																		
tɕ	[1]今斤巾金津襟矜衿茎京荆惊鲸兢精晶睛{眼～}经{～纬}陉{井～}[3]紧锦瑾谨槿景瑕警井阱颈[5]进禁俊晋缙觐竞镜境婧靖敬茎劲{～敌}[6]尽烬近境静净																		
tɕʰ	[1]亲侵卿清轻{～重，年～}青蜻{～蜒}倾[2]琴秦勤芹覃擎情晴[3]寝请顷[5]沁庆罄磬{钟～}																		
ɕ	[1]心新辛欣鑫芯馨昕薪歆兴{～旺}星猩腥惺[2]行{～为，品～}形型刑[3]省{反～}醒[5]信兴{高～}杏性姓[6]幸																		
Ø	[1]音阴因荫殷茵鹰蝇樱{～桃}鹦{～鹉}莺英婴缨[2]银淫寅垠龈霪盈赢萤荥{～阳}营莹迎滢[3]引蚓隐瘾尹影颖颍[5]印应{～当，～用，～对，响～}映																		
#yn																			
tɕ	[3]准																		
tɕʰ	[1]春[2]唇纯醇淳鹑[3]蠢																		
ɕ	[5]瞬[6]顺舜																		
#uən																			
k	[3]滚[5]棍																		
kʰ	[1]昆琨鲲坤[3]捆[5]困																		
x	[1]昏婚浑{～浊}荤[2]魂馄{～饨}[6]混{相～，～沌}																		
Ø	[1]温瘟[2]文纹蚊雯闻[3]稳吻刎[6]问																		
#yn																			
tɕ	[1]均钧菌君军[5]郡																		
tɕʰ	[2]群裙																		
ɕ	[1]熏薰醺勋[2]苟旬循巡[5]逊训迅殉																		
Ø	[1]晕[2]匀云芸耘[3]允陨殒[5]熨[6]孕润闰韵运																		
#ɑŋ																			
p	[1]帮邦梆[3]榜绑[6]谤磅傍蚌																		
pʰ	[2]滂{～沱}旁螃{～蟹}庞[5]胖																		
m	[2]忙芒茫盲[3]蟒莽																		
f	[1]方芳[2]肪{脂～}妨{～害}房防[3]纺仿{～似、～佛}访[5]放																		
t	[1]当{～时，应～}铛[3]挡党[5]挡当{～作，典～}[6]宕荡{放～}																		
tʰ	[1]汤[2]堂棠螳{～螂}唐糖塘[3]躺淌[5]烫趟{一～}																		
n	[2]囊																		
l	[2]郎廊狼螂[3]朗[6]浪																		
ts	[1]臧赃[5]葬藏{西～}[6]脏																		
tsʰ	[1]仓苍沧舱[2]藏{隐～}																		
s	[1]桑丧{婚～}[3]嗓[5]丧{～失}																		
ts	[1]张樟章彰璋[3]长{生～}涨掌[5]帐账胀障{保～}瘴{～气}嶂[6]丈仗杖																		
tsʰ	[1]昌娼窗[2]长{～短}肠常尝偿{～还}[3]厂场敞[5]畅唱倡{提～}怅																		
s	[1]商伤殇觞裳{衣～}[3]赏晌[6]上{～山，～面}尚																		
k	[1]冈刚纲缸钢豇{～豆}[3]岗{～位}港{～口}[5]杠																		
kʰ	[1]康糠慷{～慨}[2]扛[5]亢抗炕																		
ŋ	[2]昂																		
x	[2]行{～列，银～}航杭[6]项巷																		
#yɑŋ																			
Ø	[2]瓤[3]嚷[6]让																		
#iɑŋ																			
ȵ	[2]娘[6]酿																		
l	[2]良凉量{～长短}梁粱粮[3]两{～个，几～}俩[6]亮谅辆量{数～}																		
tɕ	[1]将{～来}浆疆僵缰{～绳}姜江[3]蒋奖桨讲[5]强{倔～}酱将{大～}匠降{下～}犟绛																		
tɕʰ	[1]枪羌腔锵戕[2]墙强[3]抢强{勉～}[5]呛跄																		
ɕ	[1]相{～互}箱湘厢襄镶香乡[2]详祥降{～伏、投～}[3]想晌{～午}享响饷[5]相{～貌}向[6]象{大～}橡{～树}像																		
Ø	[1]央秧泱殃鞅鸯[2]羊洋佯阳杨扬疡{溃～}[3]仰养痒[6]样漾恙																		
#ɑŋ																			
ts	[1]庄桩装妆[5]壮[6]状撞																		
tsʰ	[1]疮窗[2]床[3]闯[5]创																		
s	[1]霜孀双[3]爽																		
#uɑŋ																			
k	[1]光胱[3]广[5]逛																		
kʰ	[1]匡筐眶{眼～}框诓[2]狂诳[5]旷矿邝况																		
x	[1]荒慌肓[2]簧黄磺皇蝗徨煌篁[3]谎恍[6]晃幌																		
Ø	[1]汪[2]亡王[3]网纲罔枉往[6]忘妄望旺{兴～、火～}																		
#oŋ																			
p	[1]绷崩[5]蹦迸{～裂}																		
pʰ	[1]烹[2]朋彭膨{～胀}棚鹏蓬篷[3]捧[5]碰																		
m	[1]蒙[2]萌盟朦檬漾[3]猛锰艋瞢懵{～懂}[6]孟梦																		
f	[1]风枫疯丰封峰蜂锋[2]冯逢缝{～衣服}[3]讽[6]凤奉俸缝{一条～}																		
t	[1]东冬咚[3]懂董[5]栋冻[6]动洞																		
tʰ	[1]通[2]同铜桐筒酮童潼僮瞳彤[3]桶捅{～破了}统[5]痛																		
n	[2]农脓浓侬{我，你}[6]弄{～堂}																		
l	[2]龙笼珑隆窿聋[3]拢陇垄笼{～罩}																		
ts	[1]鬃踪综棕宗[3]总[5]粽																		
tsʰ	[1]聪葱匆囱{烟～}[2]从丛																		
s	[1]松淞嵩[3]耸怂{～恿}[5]送宋诵颂讼																		
ts	[1]中{当～}忠盅衷终钟[3]冢踵种肿[5]中{射～}纵{～横，～容，放～}种{～树}[6]仲众重{轻～}																		
tsʰ	[1]充舂{～米}冲忡[2]虫崇重{～复}[3]宠[5]冲																		
k	[1]公蚣{蜈～}工功攻{～击}弓躬宫恭供{～给，～不起，～养}龚[3]汞拱{～手}巩{一固}[5]贡供{上～}[6]共																		
kʰ	[1]空{～虚}[3]孔恐[5]控空{～缺}																		
ŋ	[1]翁嗡瓮																		
x	[1]轰烘{～干}薨[2]弘泓虹{天上的～}红洪鸿宏[3]哄{～骗}																		
