#ɿ	
ts	[1]资姿咨兹滋[3]子紫梓
tsʰ	[1]雌[2]疵瓷慈磁辞词祠[3]此[5]刺赐次伺[6]自字饲嗣巳祀似寺
s	[1]斯撕私司思丝[3]死[5]四肆
#i	
p	[1]杯[5]臂背辈[7]憋
pʰ	[1]坯胚[2]培陪赔[5]沛配[6]倍佩焙背{~诵}沛[7]别撇
m	[1]灭蔑[2]梅枚媒煤[3]每[6]妹
t	[1]爹堆[5]对碓戴队[7]跌的{目~}
tʰ	[1]胎推迭碟牒谍[2]台苔[3]腿舐[5]退蜕褪[6]待怠殆代袋贷兑[7]帖贴铁
l	[1]猎列烈裂劣[2]来雷[6]内累{劳~；连~}
ts	[3]姐姊[5]再借载最[7]接节
tsʰ	[1]猜崔催截绝捷[2]才材财裁邪[3]且采睬[6]在罪谢[7]切
s	[3]写[5]赛碎泻卸泄[7]雪屑薛
tɕ	[1]鸡稽知支枝桅脂{胭~}饥机肌讥幾{~十}之芝基蜘羁姬及{普~}[3]纸只旨指止址趾己纪幾{~个}脂[5]计继繫{~鞋带}髻寄制智至置志痣记既[7]执急级给质吉戟击激窒汁
tɕʰ	[1]溪奚欺疾及{~格}嘴侄秩[2]池驰祈[3]侈齿起岂启[5]器弃汽契去翅滞[6]技妓忌痔升倚{站}治企[7]泣乞迄
ȵ	[1]捏匿[2]倪泥宜仪疑[3]你拟蚁[6]艺义谊毅议[7]日抑
ɕ	[1]兮施牺尸嬉熙希稀十什拾实诗[2]时匙鲥[3]屎始喜蟢豉[5]世势试戏矢[6]誓逝係{关~}是氏示视嗜市恃侍[7]吸湿失室瑟
k	[1]歌哥[5]个
kʰ	[3]可
Ø	[1]衣依医伊逸入[2]移夷姨贻遗[3]椅倚已矣以[5]意亿忆翳冀[6]异易肆[7]一乙揖邑
#u	
p	[1]坡般搬波菠[3]补[5]布怖怖簸半[7]钵不拨
pʰ	[1]颇铺{~设}潘仆薄{~荷}[2]婆蒲菩脯{胸~}甫盘[3]普谱浦捕[5]破铺{店~}判[6]部步薄簿{账~}伴绊[7]泼卜扑仆{~倒}醭朴
m	[1]末沫抹[2]魔磨{~刀}摩模摹瞒馒[3]母拇满[6]暮募慕磨{石~}[7]目木牧穆
f	[1]夫肤敷俘麸服伏袱[2]符扶芙浮[3]腐府腑俯斧[5]付赋傅赴讣富副[6]父釜辅附妇负阜孵[7]福幅蝠复腹覆
t	[1]多[3]朵躲[5]剁
tʰ	[1]拖夺[2]驼驮{~起来}[3]妥椭[6]舵驮{~子}惰[7]脱
1	[1]捋[2]罗锣箩庐驴
ts	[5]做
tsʰ	[1]搓[2]锉[5]错[6]坐座[7]撮
s	[1]蓑梭[3]锁琐
k	[1]锅姑孤菇干{~湿}官棺冠{衣~；~军}观{参~}鳏戈[3]果裹古估牯股鼓秆杆赶管馆[5]过故固锢雇顾贯灌罐观{寺~}惯[7]谷
kʰ	[1]科案棵颗枯看{~牛}箍[3]苦[5]课库裤[7]阔扩哭
