#ɿ	
ʦ	[1]租资姿滋[3]祖组阻紫子梓
ʦʰ	[1]粗初雏[2]瓷慈磁辞词祠饲锄[3]自楚础助此疵赐[5]醋刺次厕
s	[1]苏酥梳疏蔬私师狮司丝思[3]字寺祀巳痔士仕柿事使史侍[5]素诉数肆似{文读}驶
#i	
p	[1]蓖碑卑婢篦[3]陛臂譬比庇[5]蔽毙闭秘泌痹
pʰ	[1]披被[2]皮疲脾枇[3]弊币彼鄙备鼻[5]屁
m	[2]迷谜糜眉楣媚[3]米
t	[1]知{白读}里{白读}[5]帝
tʰ	[2]堤题提啼[3]体弟第地[5]逮涕屉递
l	[1]礼里{公~}理鲤[2]离篱璃梨痢厘狸[3]厉励丽隶荔利李吏
ʦ	[3]姊[5]祭际挤济剂
ʦʰ	[2]徐脐糍饲
s	[1]西撕[3]死[5]四
tʃ	[1]知{文读，通~}蜘支枝肢之芝[3]纸脂旨指止[5]制知{文读，~识}智致至置志痣
tʃʰ	[1]稚痴[2]池驰迟持[3]侈耻治齿始[5]翅试{白读}
ʃ	[1]施诗希稀[2]匙时[3]誓是豉屎[5]世势逝示视嗜试{文读}市
k	[1]饥肌几{茶~}基箕几{~乎}几{~何}机熙[2]佢[3]几{~只}冀己[5]继髻寄纪记杞忌既
kʰ	[1]企徛技妓牺欺讥[2]奇骑岐祁期旗祈其[3]启起喜嬉岂[5]戏器弃气汽
ɲ	[1]弥尔你{文读}[2]宜仪谊疑凝义贰耳议
∅	[1]医衣依[2]倪移懿夷姨怡已[3]椅易异[5]芋意以亿
#u	
p	[1]妇{白读，新~}[3]补斧[5]布怖
pʰ	[1]谱铺{~路}普[2]蒲菩脯瓠符扶{白读}[3]部簿步捕甫孵辅浦[5]铺{店~}
m	[1]母拇[2]模摹诬[5]暮慕墓募
f	[1]呼虎{马~}夫肤敷俘妇{~娘}乎[2]胡湖狐糊蝴扶{文读}芙壶[3]虎{老~}浒户沪护府腑傅父釜腐附负妇{~女}[5]付咐赋傅{姓~}赴富副
v	[1]乌污侮[2]无{文读}[3]抚武舞鹉务雾戊
t	[1]都[3]堵赌肚[5]妒
tʰ	[2]徒屠途涂图[3]土度渡镀[5]吐兔杜
n	[2]奴[3]努怒
l	[1]鲁虏卤[2]卢炉芦庐驴而捋[3]路[5]露鹭
k	[1]姑孤[3]古估牯股鼓[5]故固锢雇顾
kʰ	[1]箍枯麸[3]苦[5]库裤
ŋ	[2]娱[3]误悟
#y	
l	[1]吕旅履[3]虑滤缕
ʦʰ	[1]趋聚[3]取娶[5]趣
s	[1]须需[3]絮序叙绪
tʃ	[1]猪诸诛蛛株朱珠[2]煮主[5]著驻注蛀铸
tʃʰ	[1]苎柱[2]除储厨橱殊[3]鼠住[5]处
ʃ	[1]书舒墟虚嘘输[2]薯[3]暑署许树墅[5]庶恕
k	[1]居车{~马炮}[3]举据矩[5]锯句
kʰ	[1]巨拒距拘驱区[2]渠具俱[5]去
ɲ	[1]语[2]鱼渔儒愚[3]女遇寓
∅	[2]如于淤余虞迂儿[3]御与予誉预豫雨宇禹羽逾愉喻愈裕
#a	
p	[1]巴芭疤吧[3]把爸[5]霸坝
pʰ	[2]爬琶杷耙[3]罢稗[5]怕帕
m	[1]妈马码[2]麻蟆嫲[5]骂
f	[1]花[2]华[3]画[5]化
v	[1]蛙娃[3]话{讲~；笑~}[5]话{动词：说}
t	[3]打
tʰ	[1]他
n	[2]挪哪{~吒}[3]哪{~里}那
l	[1]拉{拖~}[5]罅{手指~}
ʦ	[1]抓渣楂[5]炸榨诈窄
ʦʰ	[1]钗差{~别}杈叉[2]查茶[5]岔
s	[1]沙纱痧砂杉[3]洒
tʃ	[1]遮[3]者[5]蔗
tʃʰ	[1]车赊[3]扯
ʃ	[1]社[2]蛇[3]射舍{~不得}麝[5]舍{宿~}赦
k	[1]茄{雪~}家加痂嘉瓜佳[3]假寡[5]贾架嫁稼价卦
kʰ	[1]夸垮跨
ŋ	[2]牙芽衙[3]雅瓦
h	[1]下{~背；取~来}[2]虾霞瑕[3]厦夏下{~降}
∅	[1]阿鸦丫桠亚[3]哑
#ai	
p	[3]摆[5]拜
pʰ	[2]排牌[3]败[5]派
m	[1]买[2]埋[3]卖迈
f	[2]怀槐淮[3]坏
v	[1]歪
t	[1]呆[5]戴带
tʰ	[3]大[5]态太泰
n	[1]奶[3]耐奈[5]乃捺
l	[3]赖癞
ʦ	[1]灾斋[3]宰[5]再债
ʦʰ	[1]猜差[2]柴[3]彩采睬在[5]蔡寨
s	[2]豺
k	[1]皆阶街乖[3]解拐[5]个介界尬疥届戒怪
kʰ	[1]荷{白读}[3]桧概溉楷凯慨[5]快筷
ŋ	[2]我{白读}涯捱崖[3]雁
h	[2]谐鞋[3]械懈蟹
∅	[1]埃挨
#ɔi	
p	[5]簸背{违~}
pʰ	[2]赔[3]背{~书}吠
m	[2]梅媒煤玫莓霉[5]妹
f	[1]恢灰
v	[1]煨[2]会{白读}
t	[2]抬{白读}[5]碓
tʰ	[1]胎梯[2]台苔[3]贷待怠殆代袋
l	[2]来
ʦ	[1]朘{阴茎}[5]载栽
ʦʰ	[1]在{白读}[2]材财裁才[5]菜
s	[1]腮鳃衰[3]髓率[5]岁帅
tʃ	[5]嘴{白读}
tʃʰ	[3]睡[5]赛税
k	[1]该颏[5]盖
kʰ	[1]开[5]丐
ŋ	[3]碍外
h	[3]海亥害骇
∅	[1]哀[5]爱
#ɛi	
p	[1]批{白读，螺丝~}[2]跛[3]鄙{白读，差劲}
pʰ	[1]批
v	[3]□{丢，扔}
t	[1]低[3]底抵
tʰ	[1]弟{白读}[2]蹄啼{鸡~}[5]替剃
n	[2]泥尼[3]腻
l	[2]犁黎[3]例
ʦʰ	[1]筛[2]齐
s	[1]犀[3]洗[5]细婿
tʃʰ	[3]滞[5]砌
ʃ	[1]舐[3]事{做~，意为干活}
k	[1]鸡系{~皮带}[3]解{~开}[5]芥计
kʰ	[1]稽溪奚[2]癐
ŋ	[3]艺毅[5]艾蚁
h	[5]系
∅	[3]矮
#ui	
p	[5]贝杯辈悲痱
pʰ	[1]胚坯[2]陪裴倍[3][5]沛配佩
m	[1]每尾[2]枚[3]昧美寐味
f	[1]非飞匪妃翡挥辉徽[2]回茴肥[3]贿汇会{开~}惠慧穗[5]悔晦废肺秽毁费
v	[1]萎委威[2]为维唯惟遗微违围[3]卫位未伟苇胃谓[5]畏纬
t	[1]堆[5]对队
tʰ	[1]推[2]腿兑[5]退
n	[7]内
l	[1]屡[2]雷[3]类泪[5]累垒
ʦ	[3]嘴{文读}[5]最醉
ʦʰ	[1]催崔摧[3]罪[5]脆翠悴粹
s	[1]虽[2]随[3]隧遂[5]碎岁
tʃ	[1]追锥[5]缀赘
tʃʰ	[1]吹炊[2]锤槌[3]坠
ʃ	[2]垂谁[3]水[5]瑞
k	[1]圭闺规龟归[3]诡鬼[5]桂季贵
kʰ	[1]盔魁亏窥[2]奎携癸逵葵[3]溃跪轨柜[5]块{一~田}愧
ŋ	[2]危[3]伪魏
#ia	
m	[1]摸{白读}
t	[1]爹
ʦ	[3]姐[5]借
ʦʰ	[2]斜[3]且谢[5]笡
s	[1]些[2]邪[3]写[5]泻卸
kʰ	[2]骑{白读}
ɲ	[1]惹
∅	[1]野[2]耶爷[3]夜[5]也
#iɛi	
∅	[3]液
#iui	
∅	[3]乳{文读}[5]慰
#au	
p	[1]包胞[3]饱[5]豹
pʰ	[1]跑[2]袍暴抛暴瀑[5]爆泡曝
m	[1]卯[2]茅锚矛[3]貌藐
tʰ	[1]滔稻
n	[1]恼{白读}[2]□{~茶，浓的意思}[3]闹
l	[1]捞
ʦ	[3]蚤爪找[5]罩
ʦʰ	[1]操抄钞[2]吵[3]炒[5]躁
s	[2]巢[5]稍哨
