#备注：《浙江江山廿八都话》 黄晓东	
#调值	[1]33 [2]311 [3]304 [5]4 [7]2 [0]0
#符号说明：&韵母更倾向读“yɔʔ”，也可以读“yɐʔ/yeʔ”@韵母更倾向读“yɐʔ/yeʔ”，也可以读“yɔʔ”	
#ɿ	
ts	[1]支枝肢栀资姿咨脂之芝智[3]紫纸旨指子{地支之一}籽仔{~细}止址己{天干之一}齿{四~耙}□{sɿ³¹¹~iɑ³³：知了}[5]制置志{~愿}志{杂~}痣致痔[6]自字治{政~}巳
tsʰ	[1]雌撕[2]脐荠治{~理}池驰瓷迟慈磁糍{麻~}鹚辞词祠持饲[3]此耻齿{牙~}[5]刺次[6]寺
s	[1]斯施私师狮蛳尸司丝思诗[2]时匙市□{tsɿ⁵³ iɑ³³：知了}[3]死使史驶始屎[5]四肆试[6]是{不~}氏豉示视士柿事侍誓逝
#i	
p	[1]蓖{~麻子}屄[3]比鄙[5]蔽闭痹[6]弊币毙避鐾备箅庇
pʰ	[1]批披[2]皮疲脾琵枇肥{白}[3]疕{白~：头屑。《广韵》上声旨韵匹鄙切：“头疡”。参看秋谷裕幸（2001：61）。}□{鲫鱼~：小的鲫鱼}[5]屁
m	[2]眉[3]米弥{阿~陀佛}[6]谜
f	[1]飞非妃榧{1，~pɑ³³滚：热得烫手}□{䗧~：蜻蜓}[2]肥{文}[3]匪榧{2}[5]废肺费痱[6]未{1，地支之一}
t	[1]低[3]底抵[5]帝蒂[6]弟第递地
tʰ	[1]梯[2]堤题提蹄隶[3]体[5]替涕剃屉
l	[2]犁离{~婚}篱璃梨厘狸[3]礼李里裏理鲤□{kʰɔʔ⁴~仔戏：木偶戏}[6]虑{白}滤{白}厉励丽{美~；~水市}利痢莉吏离{~开}
tɕ	[1]鸡肌几{茶~}基箕机饥知杞{枸~子}[3]挤己{自~}纪幾{~个}[5]祭际济计继寄记忌既季{2}这{2}
tɕʰ	[1]妻溪欺[2]齐奇骑其棋期旗蕲企技{~术}[3]启起[5]契器弃气汽
ȵ	[1]蚁{妈~}[2]泥宜{适~}尼疑[3]你[5]倪[6]艺谊义议仪{~器，~式}
ɕ	[1]西犀牺嬉熙希稀[3]洗喜虫喜玺[5]世势细婿戏系繫
Ø	[1]医衣依萁{莨~：蕨}□{问~梦：问仙姑，一种迷信活动}[2]宜{便~}移姨遗[3]已以[5]意忆亿易{容~，交~}[6]异
#u	
p	[3]补[5]布{织~}布{~告}怖[6]部簿步埠
pʰ	[1]铺{动词}埔{柬~寨}[2]蒲葡菩匏{白~：瓠子。《广韵》平声肴韵薄交切：“瓠也。”参看秋谷裕幸（2001：99）。}荸□{溢}[3]谱普浦捕甫殕{发~：发霉}[5]铺{名词}
m	[2]模{~范；~具}摹[3]母[6]墓募雾
f	[1]夫肤芙敷麸俘抚[2]辅符扶无[3]府腑俯斧[5]付赋傅富副[6]父腐侮务附妇负
t	[1]都{首~}[3]堵赌肚{猪~}[6]肚{~子}杜度渡镀
tʰ	[2]徒屠涂途图[3]上叶{~口馋：吐唾沫}[5]吐{呕吐}兔
n	[2]奴[3]努[6]怒
l	[2]卢炉鸬庐芦鲁橹如{2}驴{2}[3]虏卤[6]路露
ts	[1]租[3]祖组阻[6]助
tsʰ	[1]粗初[2]锄□{啄}[3]楚础[6]醋
s	[1]苏酥梳疏蔬□{雾露~：大雾}[3]数{动词}[5]素诉塑数{名词}
k	[1]姑菇孤□{~手：两手交叉在胸前}[3]古估牯股鼓[5]故固雇顾
kʰ	[1]箍[2]糊{面~：糨糊}[3]苦[5]库裤
x	[1]呼乎[2]胡{姓}胡{~须}鬍湖蝴壶狐葫户{窗~}糊{~涂}[3]虎浒[5]戽[6]沪
Ø	[1]乌污诬[2]吴梧[3]五伍午坞舞武鹉戊{2}□{怎么~：怎么办}[6]户{~口}护互戊{1}婺{~剧}误悟娱{~乐}
#y	
l	[2]驴{1}[3]吕旅[6]虑{文}滤{文}
tɕ	[1]猪诸居车{~马炮}株朱硃珠蛛殊拘[3]煮举主注矩[5]据锯註蛀铸句季{1}[3]储{~蓄}绪巨拒柱住具惧俱
tɕʰ	[1]趋枢区蛆[2]渠{水~}除徐距厨橱[3]鼠{老~}取□{~气：喘气}[5]去趣处{~理}处{保卫~}
ȵ	[3]女语寓{~言}[6]愚
ɕ	[1]书舒虚墟{~日}须{必~}鬚{鬍~}需输荽[2]薯[3]暑署许[6]序叙竖树
Ø	[1]淤盂[2]鱼渔余与宇羽虞于如{1，禹}□{~蚣：蜈蚣}[3]椅乳{豆腐~}雨寓{公~}[6]御誉预豫芋裕乳{~制品}娱{文~}
#ɑ	
p	[1]巴{1}芭疤爸{本字不明。可能借自江山、广丰方言，见秋谷裕幸（2001：105）。}□{fi³³~滚：热得烫手}[3]把巴{2}[5]靶霸坝[6]耙{~田}罢稗{~子}
pʰ	[2]爬琶杷耙{铁~}□{下~：下巴}□{~ləɤ³¹¹手：扒手}[5]怕
m	[2]麻蟆{tɕʰiᴀ᷉ŋ³¹¹~：青蛙}[3]马码蚂妈{姨~娘：姨妈}[6]骂
t	[3]打[6]大
tʰ	[1]他
n	[2]拿[3]哪[6]那{~个}
l	[1]挪拉{~屎}
ts	[1]楂渣[3]笊{~篼：捞饭用的笊篱}[5]炸榨
tsʰ	[1]叉权差{~不多}[2]茶搽查[5]岔□{一~：大拇指和食指或中指伸张的长度}
s	[1]沙砂纱傻□{排~骨：肋骨}
k	[5]□{~开点：两腿分开点儿站}
