tsɿ	1	资至[甚～]兹滋置之芝汁脂		
tsɿ	3	紫纸只[～有]姊指子止趾址祀痔滓		
tsɿ	5	制志[～气]痣		
tsʰɿ	1	字自		
tsʰɿ	2	瓷糍迟磁词祠饲持		
tsʰɿ	3	耻嗤[～笑]齿		
tsʰɿ	5	次砌秩治[～安]		
sɿ	1	斯豉私师狮尸示司丝思厮诗试誓逝施		
sɿ	2	巳时		
sɿ	3	是死屎使史驶士仕		
sɿ	5	四肆世视似[相～]寺伺事市		
pi	1	蓖坯备		
pi	2	皮疲脾琵批鼻匹		
pi	3	被[～子]比痱		
pi	5	敝弊币毙闭算痹		
pʰi	1	批披		
pʰi	2	劈		
pʰi	3	枇庇		
pʰi	5	屁		
mi	2	迷谜弥眉霉		
mi	3	米		
mi	5	秘[～鲁]泌		
fi	1	飞		
fi	2	肥		
fi	5	废费		
ʋ	1	味[～道]		
ti	1	地[坟墓]低堤第		
ti	2	题蹄		
ti	3	底抵弟里		
ti	5	帝		
tʰi	1	梯屉		
tʰi	2	提		
tʰi	3	体		
tʰi	5	替剃		
ni	1	那[～边]榴[石～]		
ni	2	泥宜[～章]仪疑		
ni	3	哪你		
ni	5	义例荔艺=		
li	1	璃痢厉励利泪		
li	2	犁黎离梨厘		
li	3	礼李理		
tɕi	1	挤济		
tɕi	5	祭际剂计继寄记既季		
tɕʰi	1	妻		
tɕʰi	2	齐畦祈		
tɕʰi	3	启祈器		
tɕʰi	5	契		
ɕi	1	西嬉希[～望]		
ɕi	2	泣=		
ɕi	3	洗喜		
ɕi	5	细世系[联～]弃		
tsʰi	3	切		
ci	1	几[～乎]基鸡稽忌机讥		
ci	3	支纪[年～]		
ci	5	纪[～律]几[～个]		
cʰi	1	溪		
cʰi	2	其棋期旗奇骑祁		
cʰi	3	起企		
cʰi	5	技戏汽		
i	1	医衣依易[交～]		
i	2	移		
i	3	椅以		
i	5	翳姨肄意亿毅		
pu	1	布[公～]步[几～]		
pu	2	婆菩		
pu	3	补簿		
pu	5	簸部[～队]布[衣～]		
pʰu	1	铺		
pʰu	3	谱[族～]普仆讣伏[伏倒]		
pʰu	5	铺[店～]剖		
mu	1	饿磨慕-		
mu	2	鹅蜈磨[～刀石]摩模[～样]木		
mu	3	亩牡		
mu	5	幕		
fu	1	夫肤腐[豆～]傅妇负		
fu	2	符芙复[～习]覆伏		
fu	3	苦抓虎府斧福		
fu	5	付附副幅		
tu	1	多都[～城]妒毒		
tu	2	驮徒图镀督读		
tu	3	朵躲赌肚杜		
tu	5	度渡踱		
tʰu	1	拖		
tʰu	2	驼屠途涂		
tʰu	3	妥土楚-		
tʰu	5	吐兔		
nu	1	糯挪		
nu	3	努		
lu	1	路露		
lu	2	锣箩骡螺脶卢炉庐捋骆鹿		
lu	3	鲁虏卤		
tsu	1	租烛		
tsu	2	祝卒		
tsu	3	祖组阻		
tsu	5	做		
tsʰu	1	粗初		
tsʰu	2	族		
tsʰu	3	坐锉座		
tsʰu	5	醋		
su	1	蓑梭苏酥梳疏枢		
su	2	速肃俗		
su	3	锁数[动词]缩		
su	5	素诉数[名词]漱		
ku	1	歌姑孤箍估		
ku	3	古牯股鼓谷		
ku	5	个[～人]过故固顾雇各		
kʰu	1	科枯库裤		
kʰu	3	可哭苦[辛～]		
kʰu	5	课货		
xu̜	1	和[～面]窠呼互护[保～]		
xu̜	2	河何荷[～花]和[～气]湖狐壶		
xu̜	3	火浒		
xu̜	5	贺祸户		
u	1	误悟乌		
u	2	禾吴吾梧胡		
u	3	武舞肉		
u	5	务雾		
ty	1	猪		
ty	3	举		
ny	2	驴鱼渔鲤		
ny	3	女汝[～城]语		
ly	1	虑滤		
ly	3	吕旅		
tɕy	1	蛛朱珠		
tɕy	2	缀栀		
tɕy	3	煮主嘴		
tɕy	5	著处[～所]聚注[～意]蛀醉剧		
tɕʰy	1	蛆趣处居住吹去[～年]		
tɕʰy	2	除趋厨		
tɕʰy	3	助处[相～]取拄柱磓锤		
tɕʰy	5	蛀		
