#ɿ	
ts	[1]兹滋姿资咨撕[2]□{一~~：一点点}[3]紫子籽姊梓滓
tsʰ	[2]词祠辞瓷雌慈1{新派}磁1{新派}糍1{新派}鹚1{新派}[3]此[5]次刺赐[6]自字寺
s	[1]司思斯私丝[2]慈2{老派}磁2{老派}糍2{老派}鹚2{老派}[3]死[5]四肆
#i	
p	[1]蜰{符非切，平微，奉。~啦：臭虫}悲卑碑□{女性生殖器的贬称}[3]比[5]弊臂贝币闭蔽痹[7]碧笔滗毕逼壁璧北
pʰ	[1]披[2]皮啤疲脾琵枇[5]屁[6]币避被备鼻吠[7]䏘
m	[1]咪眯[2]迷谜{文}猕眉[3]米美[6]沏密蜜墨谜{白}沏{~水：潜水}
f	[1]非飞妃[2]肥[3]匪翡[5]费废肺痱
t	[7]的{目~}滴1{娇~~}嫡嘀
tʰ	[6]第地[7]踢
l	[2]离璃厘篱梨[3]里理李鲤[6]力励栗立厉隶莉利笠痢吏[7]粒□{调皮、玩得很疯}
tsʰ	[7]七漆
s	[7]塞
tʂ	[1]之芝知支脂枝肢栀[3]止址趾纸旨指[5]志制置至智稚痣[7]质职织汁□{事物变质}□{测，斜}
tʂʰ	[1]痴嗤[2]持迟池驰弛[3]齿耻[5]翅□{挠人痒痒}[6]直值植治侄[7]湿□{~毛：拔毛}
tɕ	[1]幾1{~乎}机讥饥肌基箕圾纪1{年~}[2]𠍲{第三人称代词}[3]幾2{~个}麂[5]寄计记纪2{~念}季继[7]急级击激
tɕʰ	[1]欺□{看}[2]其期旗棋琪祺萁{豆~}奇骑祁鳍蜞{蚂公~：水蛭}[3]起乞启企技徛[5]气汽器弃去泣[6]及
ɕ	[1]希稀牺嬉施师狮诗尸[2]时匙[3]喜史使驶始市柿屎[5]戏试[6]莳{~田}事士示侍视实十食拾什{~物}[7]吸失式识适释
Ø	[1]衣依医[2]姨移疑[3]以椅蚁已[5]意亿忆□{这}[6]义艺议易异毅入日[7]一乙
#u	
p	[1]□{大口地往外溢或吐气}[3]补[5]布怖埠
pʰ	[1]铺1{~床}[2]蒲葡脯菩潜[3]普谱簿甫浦部[5]铺2{床~}[6]步捕孚覆伏{暗中埋伏；暗中窥视：猫~老鼠}[7]蹼扑仆醭
m	[2]模{~子}[3]母1{~猪}拇[6]墓募慕木目穆牧
f	[1]夫肤[2]扶符浮芙[3]府腑辅斧父妇[5]付附负富副[6]腐服袱伏[7]福幅复蝠
t	[1]都{成~，~是}督[3]堵赌[5]妒[7]厾{戳}豚{器物的底部：碗~}
tʰ	[2]徒屠图途涂塗[3]土肚[5]吐兔[6]度渡镀杜读毒独[7]□{~吃：只吃菜或只吃饭}
l	[2]奴卢炉芦庐鸬攎{抱拢；卷：~柴，~衫袖}[3]努卤鲁虏[6]怒路露鹿鹭禄[7]□{~饭：做饭}摝{~屎虫：搅屎虫，比喻爱搅和是非的人}
ts	[1]租[3]阻组祖[7]□{短头发被梳成的一束}
tsʰ	[1]粗[2]□{吵闹，噪杂}[5]醋[6]族[7]簇
s	[1]苏酥[5]素诉塑[7]□{小口地吸食}
tʂ	[7]竹粥筑祝烛□{烫，疑是“灼”字}
tʂʰ	[1]初[3]础楚[6]助[7]畜触□{吃油腻的食物后有反胃的感觉}𡎺{堵塞：鼻子~着了}
k	[1]姑估菇咕孤[2]□{呆在一起，腻歪在一起}[3]古股鼓牯[5]故固雇顾[7]谷
kʰ	[1]枯箍[2]糊1{用糨糊粘东西}[3]苦[5]库裤[7]哭
x	[1]乎呼[2]胡{姓~}湖糊2{~涂}壶狐1{~臭}[3]虎户沪浒[5]戽[6]护互瓠
Ø	[1]乌熓{熄灭，火~}污巫诬[2]吴无芜梧鬍{~子}糊2{面~}狐2{~狸}[3]舞五伍午坞武鹉[5]捂恶2{可~}[6]雾误悟务[7]屋
#y	
l	[2]驴[3]女旅铝吕履缕侣[6]虑滤累
ts	[1]追椎锥□{~脓血：挤脓}[3]嘴[5]醉[7]㗱{亲吻，吮吸}
tsʰ	[1]蛆[2]徐随[3]取娶[5]趣翠[6]聚具集习2
s	[1]虽尿需须[3]髓[5]絮婿
tɕ	[1]猪朱珠株蛛车1{~马炮}居拘[3]举矩主煮[5]据剧句锯注著蛀[7]桔□{身子或手晃来晃去}
tɕʰ	[1]区吹炊[2]厨橱渠槌锤捶薯除葵[3]柱杵跪[5]处[6]住箸{火~：火筷子，用来搅火的铁筷子}术{白~}□{生气}[3]鼠
ɕ	[1]书输蔬疏枢舒虚嘘[2]垂[3]许暑水竖1{~起}[6]树竖2{一~}[7]□{吹~：吹□哨；~人：骗人}
Ø	[1]淤[2]鱼渔俞余娱蜈喻愉愚榆虞瑜盂如围1{~裙，老派说法}[3]雨与语羽宇乳[5]喂{老派}[6]慰{老派}遇寓预豫芋裕玉
#a	
p	[1]爸巴{泥~}□{一~屎}叭杯背1{~物}[3]摆[5]拜背2{~脊}辈[7]百伯柏不
pʰ	[1]胚坯[2]牌排陪赔培[3]□{弄坏东西}[5]配佩派[6]败焙背2{~书}倍{白}[7]迫拍
m	[1]妈[2]埋煤媒霉梅[3]买每[5]没[6]卖妹迈麦脉[7]□{~开：掰开；~入：扭入}
