#备注：《如皋方言研究》 吴凤山			
#调值	[6]21 [2]35 [3]213 [5]44 [7]44 [8]35 [0]44/21		
#符号说明：-白=文			
#ɿ			
Ø	[5]凹1		
#iɔ			
p	[6]标膘{肥~}彪□{看}[3]表錶[5]摽{牵制}		
pʰ	[6]剽{窃；削}嘌{信嘴~}漂1{~泊}飘[2]嫖瓢□{欲哭时口形}[3]殍漂3{~白}飘{过分、粗野：吃相~，本字不明}缥{荷令(另读)~：一种白竹布}瞟[5]票漂2{~亮}鳔		
m	[6]庙妙谬缪{姓}[2]苗描喵{猫叫声}锚-棉3{另读。~花，东乡音}[3]秒渺藐		
t	[6]刁叼㹦{短：~尾儿}貂雕[3]鸟1{无用、可恶}屌[5]吊{悬挂、一炮、缝皮料等}掉=调1{声~}釣□{状衣短}		
tʰ	[6]挑1{~担}铫掉-2[2]条鲦调2{~和}笤藋{灰~：藜}苕{~苕儿：苕子}[3]掉-3{1.~头：转头；2.把话~明}誂{~祸}调{调换}□{给优惠}[5]粜跳		
n	[6]尿2{动词}[3]鸟2{飞~}□{爱挑剔}[5]□{蛔虫翘动状}		
l	[6]尥{~脚儿}料廖寥撂□{瘦长：长~~}[2]辽疗撩{拨}嫽{挑逗}獠橑{~檐}燎瞭聊[3]了{~结}		
tɕ	[6]交郊胶=娇骄焦蕉醮浇1{盖~面；稠度薄：酵~}教=1{~书}椒[3]饺绞=绞={~耳毛}绞{另读。~菜：大筷搛，大口吃}狡校=2{~对}较{另读。比~}铰矫侥剿缴搅=□{缝合}[5]叫={~唤}□{很穷：穷鬼杀~鬼}较{另读。考~、争~、讲~}觉={睡~}教2={~育}较={~量}		
tɕʰ	[6]□{罢~}敲轿锹噍{转~：反刍}缲{缝纫针法之一}撬翘3{不顺}跷1{蹊~、~脚}[2]乔侨挢桥荞跷{踩高~}翘{拿~：你越急切，他要价越高}憔樵瞧翘2{不平}[3]巧=悄□{不熨贴}□{晒：一~干(一次性晒干)}[5]俏窍翘1{~尾巴}躈{肛门}翘{不熨贴}		
ɕ	[6]号2{另读。~脉}□{厚度薄}校=1{学~}效肖1消{~除}宵霄硝销鞘嚣2{喧~}萧箫浇2{稠度薄}□{身体单~}□{翻开}[2]肴淆[3]小晓号2{~脉}[5]笑酵={发~}孝{苍白：脸色白~}潲□{调：~猪食}□{雨~：大雨骤停又下}□{“需要”的合音字}		
Ø	[6]么1夭妖吆{赶}要1{~求}腰腰{腰断、腰隔、切牌，俗写腰，本字不明}邀鹞[2]摇谣窑尧姚[3]咬={~寿儿：詈语}舀杳{~~无期}歪{不正，本字不明}[5]幺□{单股绳、搅~子：胡搅蛮缠}跃要2{重~}		
#ɚ			
Ø	[6]二贰2[2]而兒儿[3]尔耳饵		
#ɘi			
p	[6]杯卑婢-碑屄2{小~子：昵称}悲背=1{~负}[3]比-{打~方}[5]贝币蔽敝弊毙-闭-倍焙=备=悖{~时}陛背=2{~脊}辈		
pʰ	[6]披备[2]培赔=陪=裴=便-2{~宜}[5]沛配=佩辔帔={凤冠霞~}		
m	[6]妹=昧=寐茂貿[2]枚梅=霉=谋媒=煤弥-眉=楣=棉-2{~花，乡村常见音}[3]每美=某牡[5]媚		
f	[6]飞妃非[2]肥浮2{轻~}[3]否匪翡[5]吠杮{木~儿}肺废䕠{芦~}费		
v	[6]卫为位1{地~}未味-萎1{疲乏：~呀}魏威葳{~草：金鱼藻}煨[2]为圩2违围2苇危桅维惟唯微[3]伪尾1伟纬炜委萎2{~缩}[5]位2{派头：~儿不小}味={无~：无趣，丢脸}遗2尉1{校~}慰畏胃谓喂{~饭}蝟		
t	[6]兜□{打}□{抖动}□{捞}□{吃饭}□{~嗽：啰嗦}丢[3]斗{量具}抖陡□{莽撞、粗心}[5]斗{~争}斗{~榫头}斗{和、同，本字不明}[0]的{助词汇方位词，相当于“内、里、头”}底对2{白蒲区、薛窑区及黄市、葛市口音}		
tʰ	[6]豆逗□{黄嗓：黄~鸟儿}头2{馒~、芦~(芦柴捆子)}特2{~为}偷[2]头1{~脑}投提2{[老]菩~社：庙名}[5]透{~彻}[0]地{落~：指小范围内的地方}		
n	[6]内={心~}[2]揉2[3]你扭-纽-呢2		
l	[6]溜遛馏熘陋楝-露2{~马脚}离3{打~身拳}瘘漏楝{~树}[2]楼镂蝼□{假(另读)~：蚱蟟}耧刘留榴□{过~：檐沟}流硫琉璃-1莲-{打~花：一种曲艺}狸-2{狐~精}磥{石~：碌碡}[3]篓搂{抱}柳□{圈搅：~糊粉}□{胡闹：~事}[0]里{手~、心~、房~}		
ts	[6]舟周州洲帚诌绉{另读。~丝}[3]走肘=[5]宙昼咒邹皱绉1{湖~}奏揍-骤=		
tsʰ	[6]抽□{心迫不畅：~心}绉{另读。文~~}□{薰}[2]仇1{~恨}□{吸}□{筛选}绸稠筹愁酬□{~人子：心悸}[3]丑[5]纣臭凑		
s	[6]收受寿搜-蒐颼2餿肉{~头，不懂人情世故的人，本意祭祀用猪头}[2]□{一种抓挠动作：鸡脚会~}[3]手守首[5]搜=颼1瘦兽售嗽授[0]□{怒，xɘi5~，郁闷、愠怒、天气炎热难受}		
ʐ	[2]柔揉1蹂[5]芮肉={状人笨且韧}锐蘂		
k	[6]勾钩沟[3]苟狗枸给=[5]构购够够{努力接触远物：~不到，本字不明，俗写够}够{累：做啊~呀，本字不明，俗写够}		
kʰ	[6]扣抠1{掏、剜：~眼珠儿}□{深目：眼睛~啊肚的}[2]□{掏、勾}□{打}□{深目}[3]口□{室内相对近外处：我在房的睡觉，他在~头(堂屋)做事；里锅煮饭，~锅煮菜}[5]扣叩筘寇候{火~}[0]候{火~}		
ŋ	[6]欧讴殴=熰{大汤久煮}[2]牛-[3]呕殴-偶藕[5]沤怄		
x	[6]候3{问~}后厚齁{糖~子：因吃糖而致气喘病}□{给，贬指}[2]回{另读。识宝~子}侯1喉猴瘊{名词、动词}□{怒，~sɘi0}□{~tɕiəʔ⁰：急不可奈}□{喘}□{睡}[3]吼犼[5]候1{气~}黑{另读。乌~~的，可能是浸透意的字}□{~受，郁闷、愠怒、天气炎热难受}□{吵骂、激怒冲动}□{吸附}鲎{虹，市境南半部乡村语}		
#uɘi			
t	[6]堆=[5]对=队兑=1最2{西北乡音}		
tʰ	[6]兑=2推=[3]腿=[5]退=褪1		
n	[6]内-1[3]馁=		
l	[6]类=泪=累=1{连~}[2]雷=擂=[3]儡=累=2垒=磊=2		
ts	[6]追锥[3]嘴=[5]坠最1缀1赘醉=膇		
tsʰ	[6]吹炊崔=催=罪=[2]垂=锤捶槌随-2[5]脆=悴1粹=翠=		
s	[6]虽=绥=[2]随=隋{姓}髓谁垂-[3]水[5]岁=税瑞碎=睡穗=遂=隧=		
k	[6]归圭闺规龟惠-3{丢定~钱}慧-{定~寺(庙名)}[3]诡轨癸鬼烩{油炸~儿}[5]桂贵绘-{水~园(地名)}桧-2{秦~(人名)}		
kʰ	[6]亏盔窥跪柜□{模压：~帽子}[2]奎逵葵魁[5]刽愧溃		
x	[6]汇灰恢会2{开~}烩{杂~}惠=1{~东}徽厚{忠~}麾挥辉[2]回{迂~}茴[3]悔晦毁[5]桧=绘={~画}秽讳贿惠=2{优~}慧{智~}麾		
#ʊ			
p	[6]波-{~浪、~士}坡{另读}菠玻[3]跛簸1{颠~}[5]波={~士：蔑或昵称}簸2{~箕}		
pʰ	[6]仆1{ti᷉⁴⁴ ti᷉⁴⁴~~：专为、特地}坡{~子街(地名)}[2]笸{~篮}婆[3]颇剖[5]破番3{量词}		
m	[6]母2{亲家~}磨1募墓幕1暮慕[2]模摹馍摩磨2蘑劘{~削}□{~lʊ²¹：视觉模糊}魔[3]么母1拇姆亩沫{另读。吐~}		
t	[6]多[2]喌1{~儿：鸡，实读为假嗓音}[3]惰=2{~惰}朵垛={墙~子}躲[5]剁惰=1{~性}读1{七字~儿：一种七字一句的民间文学唱本}堕剟{删削文字}		
tʰ	[6]大2{~爹}拖舵垛-{蒋家~(地名)}[2]驼驮砣坨{粘积}[3]妥惰-2{~懒}椭{~圆}□{向后突出}[5]蜕{换皮：~壳}惰-1{~懒：不前}		
n	[6]糯[2]奴哪=2{~吒}[3]努呶{~嘴儿：以唇示意}胬暖{~和}[5]怒懦□{~~：兒语，睡}		
l	[6]垒啰{~嗦}□{mʊ³⁵~：视觉模糊}摞螺2{~儿}箩{淘~儿}[2]罗锣箩脶螺1{~蛳}骡[3]虏□{急：急~~的：充满活力}卵2{产~}□{纤维团：棉花~儿}□{锯割：~肉}□{湿：牛鼻子湿~~的}裸瘰{~疬}璃{另读。乡村常见音}[5]那2{~许(xᴇ²¹³)：那儿}[0]璃{另读。乡村常见音}		
ts	[2]喌2{~~：唤鸡声}[3]左佐[5]做1坐={~月子}揍=总{~是(部分人的口音)}		
tsʰ	[6]坐-座嗾搓[2]矬□{~剔：清理}[5]错=就{~是(部分人的口音)}		
s	[6]蓑梭唆睃{闪视}趖{速行}嗾{另读}□{锯镂}[2]□{1.虼蚤~动；2.偷取}□{锯镂}[3]所锁琐		
ʐ	[3]软{~和}		
k	[6]戈过1{~期}哥1{歌锅}[2]哥2{八~儿：乌鸫}泔{~水}[3]果裹馃股-2{屁~}[5]个过2{~年}鸪{另读。鹁~~}		
kʰ	[6]科窠棵颗苛坷{界~}柯窠{圈，画圈；日晕。俗写窠，本字未知}[3]可[5]课锞		
ŋ	[6]饿[2]俄蛾鵝讹[3]我		
x	[6]乎2{在~}烀和3{唱~}欢-{~喜}货{另读。~络儿}巫2{夏~：傩文化传人，又名童子}□{呼气}贺祸蛤1{车~}□{~腰：哈腰}回{下~、~底}[2]户{另读。黄百~：地名(西南乡音，兼连读变调)}禾何河荷和1{~气}胡2{~箩卜}湖2{荡~船；芹~；地名}□{疼}寒{~䘆(ɕi᷉²¹)：蚯蚓}[3]火伙{~计}[5]货{~物}活{另读。吃生~：吃苦头}荷		
Ø	[6]阿1{~胶}屙倭窝蜗1{~牛}螯2{车~：蛤}□{发音不清：说话~打~打的}□{糊涂、错、自相矛盾：~帐、~事、~话}安{~逸}[2]□{叫声}[5]卧□{污染、弄脏}□{那，西乡音}		
#yʊ			
n	[2]牛=[3]扭=纽=[5]拗4{脾气~}		
tɕ	[6]纠灸咎鸠究柩阄绉{另读。缩}揪鬏[3]九久究{另读。~竟}韭酒[5]绉2{缩：~纹}就=救		
tɕʰ	[6]旧丘臼全2{肚~：猪内脏}舅秋鞦就-1{将~}袖2{衣~}圈2{~临：来回}蓲{乌~}圈{~临：来回}[2]仇2{姓}囚泅求球虬{~头发、皱折}旋-3{~~儿风}[3]□{捉弄、盘弄、打斗、做、干、挣}就{~是}[0]袖{衣~}		
ɕ	[6]休修羞宿2{星~}[2]嗅{吸，本字不明，俗写嗅}□{1.偷：他把钱~起来呀；2.缩：头绳儿衣袖~上去呀}[3]朽□{轻动}[5]秀□{萎缩：牙腀子~上去呀：~顶光}锈绣嗅袖1		
Ø	[6]又右祜祐优忧悠釉幽[2]尤犹由邮油柚鼬游嗅[3]友有酉莠[5]幼□{~住点儿：稳妥地(动作)}囿=诱呦{那：~许[xᴇ²¹³]。西乡音}		
#ã			
p	[6]邦帮傍{依}艕□{敷：~药}棒3{硬~~}[3]榜膀1{臂}绑[5]浜蚌=谤		
pʰ	[6]乓1肨{肿}棒1{棍~}[2]庞={姓}旁滂膀4{~胱}螃鰟{~鲏儿}[3]棒2{树~儿：主干}髈{脚~子}膀2{翅~，乡村常见音}[5]□{浮}肨1{肿}胖喷{另读。水~气：量词}膀3{翅~}		
m	[2]忙1芒硭{~子：纸媒儿(含~硝)}茫盲1虻=[3]莽蟒网{~𦛐儿：拖挂不成形的肥肉}马{~上}		
f	[6]犯1{~法}方芳妨-{不~；处~世}[2]防房肪妨={~碍}[3]仿彷访纺[5]放		
v	[6]汪忘1{~掉}望望{~障、~砖}[2]王亡忘2{遗~}黄-簧-蝗-[3]网辋往枉{~为人：不够做人的标准}[5]汪{1.积液；2.状液面反光；~亮的}枉{另读。~死}旺妄晃{另读。~动}□{中部松垂：绳子~下来呀}		
t	[6]当1{应~}档1{~口}裆[2]噹{锣声}[3]党挡档{另读。~案}打{~䛏，说诙谐话、逢场作戏}[5]当2{典~}档2{~次}宕=荡={扫荡}		
tʰ	[6]汤□{副词“通”}荡-{草~子}宕-□{逸游}场-1{荒~：乱坟~。南乡音}[2]堂棠螳唐糖塘□{~锣儿}□{紫~脸}场-2{荒~。南乡音}[3]倘躺场-3{荒~。南乡音}[5]烫趟□{~车子：推着自行车而不骑；~网}□{~子(平斗斛的丁字尺)}□{量词：一~椅子}鐋{酒~子}耥{~刀}		
n	[6]囔{发语词：~，你怎吖弄相嗲？}[2]囊1瓤-1[3]攮[5]腩{软~~的}儾{松弛}		
l	[6]浪1{波~}□{逸游}晾{抛挂：~衣裳}[2]郎廊浪2{~头儿鱼}狼蜋榔{~槺、~头}囊2瓤-2躴{手臂、翅半展，~脚虾儿}[3]朗冷{耽延、冷落}□{~篷：扯升}塱{疄子。南乡称}□{~杆：旧时农村常用的楼棚车的车杠}□{~当(另读)儿：破布条}哪[5]儾		
ts	[6]赃脏2{不浄}张□{看}章樟瘴鲳{另读。~鳊鱼}筝{另读。风~}[3]掌{巴~}长1{生~}涨1{~潮}怎-[5]占={不屙屎~毛缸}仗={打~}杖=藏1{西~}脏=1{内~}葬帐账胀涨2{高~}奘1{唐玄~}障这		
tsʰ	[6]丈仗-杖-仓苍□{毛~~：毛蓬乱状}昌菖倡-猖鲳{文~鱼}脏-{五~六腑、~油}藏3{地~庙}茶{~米}[2]长2{~短}肠场=1{场所}常藏2{隐~}[3]厂场=2{操~}[5]唱1{~歌}倡={~议}畅□{磨擦：~痒}		
s	[6]上3{~下、~凉日子}生{~毛：发霉，生冻，生堂灰}尚绱裳2{单衣薄~}墒绱伤桑丧商[2]尝裳1偿[3]上1{~声}嗓磉晌赏裳{另读。乡村常见音}搡上{iʔ8~ŋa，从前、原来；一向、一直。本字不明}[5]上2{~海}[0]场-4{荒~。南乡音}		
ʐ	[6]让[2]蘘{蘘荷}穰1{稻、麦茎}□{十分破碎}瓤=3人{乡下音，他人}侬{乡下音，他人}[3]壤嚷攘		
k	[6]江-{姓}豇缸肛扛{举：~肩膊}□{现出：~疹子}□{加：吃酒~精神}□{pʰɔŋ²¹~：诈唬、暗示}吭2{吵}冈岗刚钢焵{淬火}降{另读。~风潮}[3]讲-港={河：焦~、司马~、十三里~、~的(里)、~口}[5]杠□{皮上凸起}□{~脚：硌脚}虹2{露天~}焵{用少许油煎：~饼儿}掆{垫高：~地基}吭1{骂给对方听(不当面)}降-{霜~、~暴}		
kʰ	[6]康槺{榔~}糠羌[2]扛{用肩~}[3]慷{~慨}[5]抗囥{藏；屜窝；暗屜}炕{~坊}		
ŋ	[6]□{蚊子~窠；语尾助词}肮䱀{~䲉鱼}[2]昂攘{推}[3]硬{~脾气}□{~烟}攘{推}		
x	[6]夯{打}□{为某种目的而大量花费：拿钱~}□{耗费：~功夫；吃重了：~人子}项-{~目}巷[2]行3{~列}吭3{喘：~气}绗杭航[5]炕{1.烘烤：~脆饼儿；2.引指热、薰：~人}		
#ia᷉			
n	[6]孃{称父之妹}[2]娘[3]仰-[5]酿攘{纵容}		
l	[6]亮谅□{提~儿：提桶}量1{数~}[2]良粮凉=梁粱量2{测~}[3]两1{斤~}辆		
tɕ	[6]江=将1{~来}浆姜薑僵礓{~踏子：台阶}疆刚{~~}[3]将{~比：比如}桨奖蒋讲=1{宣~}强4{脾气~}礓{另读。砂~儿}港{[老]掘~：如东县地名，老派音}境{地方，本字不明}[5]将{大~}酱降=1{下~}犟{脾气~}糨{布~子}		
tɕʰ	[6]匠羌呛跄1{踉~}枪{手~}枪{乱突：鸡子~吖屋上去呀}戗1{1.逆；2.引指发屑：头发~子}像-{兒子~娘}腔箱{另读。风~}熗{生拌}[2]详1祥强1降=2{投~}墙[3]抢强2{勉~}箱{另读。风~，东乡音}[5]爿1{半体：一~猪子}戗2{撑持}跄2{跌跌~~}弶{~港(地名)}		
ɕ	[6]乡相1{互~}湘厢葙{青~：蘘荷}箱项={~目}香襄镶些{哪~}[3]饷2{关~：发津贴费}响享想鲞□{窒缝：~棺材}□{~肉：将肉成大块地切下}[5]向相2{~貌}象像={人~}痒{同痒ia᷉²¹³}		
Ø	[6]央□{举手欲打状}殃秧烊1{打~：商店休息}[2]羊佯{1.做作：装~；2.人将死：~吖下}洋烊2{~灰：石灰粉}蛘{~虫：中药中的甲虫}阳扬杨疡[3]仰={~相}养1痒[5]养2{娇~、放任}恙□{腻味：肥得~人子}旺{易燃；火旺}咉{应答声。西北乡音}攘{纵容}		
#ua᷉			
ts	[6]庄桩装□{酵挺}妆撞2{~天摵地}[3]奘2{粗}□{整理}[5]壮		
tsʰ	[6]创=1{~伤}疮状窗撞1{车子~人}重{积聚、凑}礵2{砒~}[2]床1噇{吃}[3]创-{~造、~伤}闯撞{另读。~骗}[5]创=2{~造}		
s	[6]双霜孀礵1[2]床2{除如城、城东区西部、城西区东部、丁堰区西北部及白蒲镇区、石庄、石北、郭园外的大片地区口音}□{慢慢滴。乡村常见音}[3]爽□{慢慢滴}		
k	[6]光1{~明、副词老：~是}□{耳~：脸颊}江{南乡音}[3]广光{另读。经常：~是}讲{南乡音}[5]光2{刮：~脸}桄{机~、槽~(部件)}逛{闲~}□{看}		
kʰ	[6]匡匡{估计、料想}框眶筐[2]狂[3]圹1{龙~：大型祖坟}[5]况圹2旷矿		
x	[6]荒慌[2]黄=簧=蟥=磺皇惶隍凰煌蝗=艎{~板：船板}[3]晃=1{~眼}谎[5]逛{另读。~大街}晃=2{~动}□{井~凉水}		
#ɛ᷉			
p	[6]扳班斑颁般=攀[3]板版[5]办={置~}爿2{量词：一~店}扮{打~}瓣绊		
pʰ	[6]办-{~酒}□{~家家儿}□{跑不~：跑不及、跑不完}攀[2]□{~本}爿{片：缸~}𤖭{片：缸~}𨂝{涉}[5]绊1{衣~}盼襻		
m	[6]蔓慢幔=漫=蛮2{副词：~好}[2]蛮1{名词、形容词}		
f	[6]帆犯2{~罪}范1{姓}番1{~瓜}翻饭1[2]凡烦藩礬繁[3]反饭2{北乡、东北乡双音词第二字的变调音，适用字很多}[5]乏泛范2{师~}贩□{褪色：~红}□{~新：贬指不断换新}㽹{欲呕}		
v	[6]万弯{~曲}湾[2]玩=顽1{~皮}[3]挽□{水~子：木制大号舀具}晚绾[5]弯{另读。拐：~进去}畈{畦}		
t	[6]丹担1{承}单1{~独}耽[3]胆1□{~到：一旦；一~的：经常(到、往)}撢□{~眼：见到}[5]旦但担2{挑~}诞蛋={混~}		
tʰ	[6]旦{文~：柚}担{另读。扁~}坍-{~台：丢面子}□{软~无力}贪=淡1弹1{炸~}蛋-{鸡~}摊滩瘫[2]坛1谈覃{长：气福~寿}谭=潭=檀□{~子绳儿：纤绳一类的麻绳}弹2{~琴}[3]坦胆2{车~子：轮胎}啖毯[5]探=坍=2{~塌}叹淡2{~性}□{憷~：忌讳}炭□{坐卧着慢慢滑下}		
n	[6]难1{闲~}[2]南=男=难2{艰~}[3]罱		
l	[6]烂1滥[2]兰拦凉-{~日子：月亮}蓝篮□{烫洗肉类}[3]两2{~个}烂{~泥：泥土}览=揽=缆=爁{~火}懒[0]两{约数：丢~个、拿~个、买~个、过~天、吃~个、摸~盘纸牌儿}		
ts	[6]□{剁}[3]斩崭{赞好}[5]站暂=绽=盏錾蘸赞簪=		
tsʰ	[6]参1{~加}掺{~和}暂-{~时不到：偶尔、间或}搀绽-栈□{~花：刺绣}餐䱗[2]蚕=残掺{另读。~杂}惭馋=[3]产铲阐惨=[5]灿孱{~头：强出头的人}□{插}□{副词“都”}		
s	[6]三杉衫山疝珊删[2]馋-涎[3]伞散1{丸~膏丹}[5]散2{分~、鱼~籽}		
k	[6]干=1{~戈}干=2{~湿}刚{另读。~巧}肝=甘=柑=间-1{房~}监-{牢~}跟{另读。~前(tɕʰiəɲ²¹)}尴=[3]感=敢=橄=减2{~饭}碱-杆=秆1竿=擀=赶=拣简-{竹~}裥[5]干=3{~部}干=3{~扮：妆扮素雅得体}间-2{~苗}锏-{~子：小车轴零件，又指指环}□{~屁股：擦净肛门}		
kʰ	[6]看=1{~门口}铅苋2{马齿~}龛=鹐{啄}[2]拑{过分精明}函-2{~子：兒棺}[3]坎=砍=刊=限-2{户~、处世~；差、欠，四点~一分}勘=舰[5]限-1{~长：生长缓慢；差、欠，四点~一分}看=2{~见}嵌=堪=		
ŋ	[6]淹-1{~水}雁-[2]岩-2□{酒~子：一种陶器}□{帐~子：帐帘}颜-□{蟹~子、腥~气、说话~人：顺带讽刺挖苦}[3]眼[5]晏-{晚也}谚-		
x	[6]陷-限{慢、使慢、耽误，本字不明，俗写限}慢{慢、使慢、耽误，本字不明，俗写限}汗=2{流~}旱=鼾=限-3{~定}苋1{~菜}酣=麲{~子：杂粮磨出的粗粒}[2]咸-{~丰(年号)}鹹-{味}汗=2{可~}闲-{~乐：不紧张}含=函=衔-寒=韩=[3]罕=和{连词，本字不明}喊1撼=憾憨{另读}给{给，本字不明}[5]汉=喊2焊=翰=		
Ø	[6]安=按=鞍=岸=庵=[5]暗=案=		
#iɛ᷉			
tɕ	[6]间=1{时~}奸监=1{~狱}艰[3]减1碱=柬简={~单}锏={一种兵器}[5]间=2{~断}鉴监=2{~视}		
tɕʰ	[6]参2{~加，西乡、南乡音}		
ɕ	[6]陷=限=[2]闲=咸=2{~丰(年号)}衔=		
Ø	[6]雁=淹=[2]岩=俨颜=[5]彦艳2晏={姓}宴谚=		
#uɛ᷉			
ts	[6]□{前弯：~腰}[5]赚撰		
tsʰ	[5]□{插}		
s	[6]闩删{另读。~草、~改}拴栓□{追}[5]涮{~烟台儿}		
k	[6]关秆{另读，本字疑为梗或茎。麦~}梗-{另读。麦~}茎-{另读，本字疑为梗。麦~}鳏降{另读。霜~。如东音}[3]管2{不~}[5]惯□{疼爱}		
kʰ	[6]掼[2]环[3]环{另读。冒家凌~(雪岸乡地名)}		
x	[6]患2{~难}□{硬挺}[2]还2{~原}顽2{~皮}[5]患1{外~}宦幻		
#ʊ᷉			
p	[6]搬[5]半畔1{侧、旁}		
pʰ	[6]拚1{~命}伴拌番2{~禺}潘[2]般-1盘盘{~弄、攀爬}□{蜷腿}□{脸~儿}蟠[5]判绊2叛畔2{侧、旁}		
m	[6]漫-幔-{帐~子}□{用~~田}幕3{即镘。~儿：硬币有图案的一面}[2]絻{~裆裤子}鞔{用皮~鼓}馒瞒蛮3{[老]洋~河(地名)}[3]满		
t	[6]□{酒~子}端[3]短断-{截取：~路}[5]段=缎=断{~tsᴇ3，一定、决定、不可改变}锻□{震：车子~动}簖		
tʰ	[6]贪-段-椴缎-断-[2]坛2{~子}抟团篅{~匾}糰谭-{姓}潭-[5]探-褪4{取下：~项圈}		
n	[6]□{~耐：柔顺}糯{~米}[2]男-南-喃{似嚼非嚼}喃{另读。~~儿：未充分煮开的米粒}[3]暖餪{~寿：提前给老人祝寿}[5]□{饱~~：饱满貌}		
l	[6]乱[2]鸾圞{圆}□{聚：~住块儿}[3]卵1{~子：阴囊}□{吸附：~鱼汤}[5]那		
ts	[6]专砖钻1{动词}[3]转1[5]钻2{名词}传1转2簪-		
tsʰ	[6]川□{临时借小债}□{信口说：~泡儿}汆穿蹿镩2[2]传2蚕-船椽[3]喘惨-□{~子：稗籽}□{不黏润}□{木料受潮后变得不结实}[5]串窜撺□{~痰：颈淋巴结核}镩1{凿石锥}篡篆		
s	[6]酸[3]糁{散落：~韭菜种儿}[5]蒜算糁{米~：熟米粒}		
ʐ	[3]阮软		
k	[6]干-1{~戈}干-2{~湿}肝-甘-泔柑-观1{~察}官棺冠1{鸡~头}[3]竿-杆-秆2赶-擀-管1馆感-鱤敢-橄-[5]干-3{能~}观2{道~}冠2{~军、釜~、笼~}贯灌罐□{筒~}		
kʰ	[6]龛-看-1{~门口}宽[3]刊-□{盖，兼名词、动词}坎-砍-款勘-[5]堪-看-2{~见}阚1{姓}嵌-		
x	[6]汗-1{~水}旱-鼾-蚶酣-换欢={~乐}[2]汗-1{可~}函-1含-咸-3{~丰}寒-韩-[3]罕-撼-憾{另读}憨{另读}缓[5]汉-唤焕焊-熯{~饭：冷饭置锅中加热烹水}翰-		
Ø	[6]安-按-鞍-庵-岸-蜿{弯曲}豌□{嘴合而翘起}[2]丸完桓[3]宛碗腕剜皖唵{手进食}揞{遮掩}绾{另读。翘~儿：高髻}□{牛~眼}[5]玩-案-□{~子：水田压土用的瘦长无棱石滚子}谙暗-□{退化变朽}		
#yʊ᷉			
tɕ	[6]捐娟桊[3]卷捲錈{刀~ロ}[5]券倦眷绢		
tɕʰ	[6]臼{另读。碓~}旋-1{~~儿风}蕈圈1{猪~、圆~}踡{~蟠腿儿：“O”型腿}[2]全1权泉旋-2{~~儿风}拳颧[3]犬[5]劝券{拱~}		
ɕ	[6]轩宣喧秈□{剥离：~菜叶子}[2]玄□{柔弱；绉折}弦-眩旋={~转}悬涎{另读。黏~：鱼体表黏液}镟[3]选癣[5]楦□{诈：儿子~老子的钱用}		
Ø	[6]院愿冤渊[2]元园员圆原源袁辕援缘櫞[3]远茔-{坟~}[5]怨		
#i᷉			
p	[6]边编1蝙煸蓖{另读。~麻籽儿}鞭[3]扁匾贬[5]变		
pʰ	[6]汴便=1{方~}偏编2篇辨辩辫[2]便=2{~宜}[5]片□{平削，厨刀法}□{半体：一~猪子}骗遍		
m	[6]面={表~}麪={~粉}命-□{~伢儿睡：哼安眼曲，伴安抚，使孩子入睡}[2]棉=绵苠{~田：生长期过长}眠[3]免=勉=娩缅渑=		
t	[6]颠{山~}颠{~簸}掂-[3]点扂{撑}典[5]电店掂=踮淀={~粉}殿奠蹎{另读。~~仆仆：专为，特地}		
tʰ	[6]天添佃垫□{衬：~床脚}簟[2]田甜填滇[3]舔腆=[5]□{1.舌动：作~、~鱼卡；2.蛇舌}□{灯~子}掭1{1.拨：~锁、~毛笔；2.添加：~草}		
n	[6]廿□{~牛儿：天牛}砚念拈={西南乡音}[2]严-{娃}拈-鲇黏年研然2{亲热、怜爱：奶奶~孙子}[3]碾辇撵捻蹍{蹂}[5]□{提踵}		
l	[6]连2{~吃八个粽子}恋殓练炼楝=[2]帘连1连1{缝纫针法}莲={~子}怜2{可~}联廉镰[3]敛脸睑览-揽-榄-缆-		
ts	[6]占-{~卜}占-1{~有}沾粘{~鞋口}兼瞻氈颤{另读}[3]展搌[5]占2{格~；多~；~强}战颤1{打~}		
tsʰ	[6]缠1{~丝：胡搅蛮~}[2]缠3{~绕}蝉禅撏{杀禽兽已，纳之沸汤去毛}蟾[5]□{~酵}		
s	[6]单2{姓}苫1颤2{~动}膻{腥}扇{~风}善[3]闪陕[5]苫2扇{~子}骟{阉}膳		
ʐ	[2]然1{自~}然1{亲热、怜爱：奶奶~孙子}燃[3]冉染		
tɕ	[6]尖肩坚搛煎犍{~牛：去势公黄牛}精2{~灵}□{削：~高粱穗}豜{~子：天然公猪}境{东~：东边，本字不明}[3]检俭=剪茧趼[5]见=牮荐渐剑箭饯=践1笺溅建楗键健腱踺{脉冲游进}禁3{经得住，~用、~吃}𠢱2{蹬}□{腿子则~}豜{~子：公猪}□{添燃料}经-{一~做好就送去}		
tɕʰ	[6]千迁件扦纤1歼俭-签籤饯-{~行}贱牵青2{~筋篾子}□{~心：痛心}谦缠2{西乡、南乡音}[2]前潜钱乾{~坤}虔掮钳箝{~制、夹}缠4{西乡、南乡音}[3]肷{狐~}浅践2遣[5]欠歉扦1{另读。同剪2；挖：~塘儿}纤2□{削：~高粱穗}		
