#符号说明：-白=文/书*俗?待考	
#调值	［1］214［2］44［5］52［7］4［8］213
#ɿ	
ɕ [1]墟虚许[2]徐需髓-随-{~便}[5]絮序续岁-穗续	
Ǿ [1]语与雨[2]鱼淤迂盂余裕吁愉愚[5]御誉芋愈遇喂{喂食}玉欲浴	
#ɚ	
Ǿ [1]儿尔而耳饵[5]二贰	
#a	
p [1]疤耙{~地}把{量词，动词}[5]欛{柄}罢爸	
pʰ [1]钹[2]爬[5]怕	
m [1]马[2]麻[5]骂	
t [1]打	
tʰ [1]他	
n [5]哪	
l [5]拉落{~下，遗漏}	
ʦ [1]渣榨闸[5]栅	
ʦʰ [2]茶查[5]岔差{差劲；错误}	
s [1]沙洒撒{~种}萨	
tʂ [1]遮	
tʂʰ [1]扯{~面}车{风~~}	
ʂ [1]赊[2]蛇[5]厦	
ʐ [1]惹{得罪人，~人；不高兴，~下}	
k [5]哥	
ŋ [1]腌{~臜}俺{我的，我们的}	
x [2]还{~有}[5]下-{底下}夏-吓{~唬}	
#ia	
n [1]哑[2]牙[5]押压轧砑	
ʨ [1]加假{真假}佳[5]假{请~}架	
ʨʰ [2]茄	
ɕ [2]霞峡辖[5]下={~降}夏=卸-{~货}	
Ǿ [1]也野[5]亚爷夜{~来，指昨天}	
#ua	
tʂ [1]爪抓=	
ʂ [1]耍	
k [1]瓜寡[5]挂卦	
kʰ [1]夸垮[5]跨	
x [1]花华铧[2]划{~船}[5]画话化划{计~}	
Ǿ [1]瓦挖[2]蛙	
#ya	
l [1]捋{~起袖子}	
ʨʰ [2]瘸	
ɕ [2]斜{~面}横-{霸~，~人：霸道，厉害}	
Ǿ [1]哕{呕吐}	
#ə	
tʂ [1]者蔗张{量词一~；动词~开}长{生长}涨蒸正{~月}[5]胀丈{~人}杖	
tʂʰ [1]车[2]长{~短}肠[5]秤	
ʂ [1]奢晌-{前~，后~}声[2]尝裳盛{~饭}[5]射赦社上{~山}上{~面}剩摄	
ʐ [2]瓤	
x [5]喝{~彩}鹤吓{恐~}	
ŋ [2]俄[5]鄂	
#iɛ	
p [1]冰{形容冰凉}[5]病伯{伯父}	
pʰ [2]平坪	
m [2]明名{名字}[5]命{性命}篾	
t [1]爹=钉{~子}靪{~鞋}[5]钉{~住}	
tʰ [1]听	
n [2]娘	
l [1]领岭两{~个}两{斤两}[2]量{量长短}粮梁{房梁}凉凌{积冰，冻~}铃另	
ʨ [1]阶惊精井[2]界=芥疥匠{石~}镜净	
ʨʰ [1]抢清轻{轻重}青[2]墙强{倔强}晴	
ɕ [1]星{~宿}腥醒响想[2]谐携[5]谢懈像向-{~着谁}泄	
Ǿ [1]养{~活}[2]阳{~面}蝇赢[5]羊样{模~}影{影子}液	
#uə	
p [1]菠簸{~一下}[5]簸{~箕}	
pʰ [1]坡[2]婆[5]破魄	
m [2]馍磨{~面}模{~范}摹忙膜[5]莫陌磨{石磨}	
t [1]多躲[5]大剁垛{柴圪~}	
tʰ [1]拖椭汤[2]驮[5]烫唾	
n [1]那{第三人称代词}[2]挪[5]糯诺	
l [1]啰{~嗦}裸[2]箩{~子，~面}骡狼[5]摞	
tʂ [1]左装庄[5]坐座昨=	
tʂʰ [1]搓疮[2]藏{隐藏}床{小板凳，~~}窗[5]错	
ʂ [1]嗦{啰~}锁琐所霜{落~了}双索	
k [1]歌光{光滑}[5]个{~人}	
kʰ [1]可科颗[5]课炕渴	
ŋ [1]我[2]蛾讹{~赖，~人}[5]饿	
x [1]荷{拿东西}方[2]何房河{~滩}黄簧[5]贺放	
Ǿ [2]王{地名}[5]忘旺{人名}沃	
#yɛ	
ʨ [1]□{~的，形容人没情义}	
ɕ [1]靴兄{~弟}	
#ɛi	
p [1]摆[5]拜	
pʰ [2]排牌[5]派败	
m [1]买[2]埋[5]卖迈妈	
t [1]呆[5]贷待怠代袋大{~黄}	
tʰ [1]奤[2]台{阳~} [5]太	
n [1]乃奶[2]崖捱{~打}[5]耐=奈内	
l [5]赖	
ʦ [1]秸{麦~}街解{~开}争{~夺}睁{~开}姐灾宰载{~重}斋 [5]借载{满~}债寨	
ʦʰ [1]采差{出~}[2]才{才干}材财豺柴[5]笡{斜，~坡坡}蔡	
s [1]些写腮筛生{生熟}甥{外~子}[2]邪斜[5]赛晒	
k [5]概丐钙	
kʰ [1]凯慨楷	
ŋ [1]哀碍埃蔼挨矮隘	
x [1]海[2]鞋[5]解{姓}解{晓也}杏亥骇	
Ǿ [5]哎	
#uɛi	
tʂ [5]拽	
tʂʰ [1]揣	
ʂ [1]衰[5]帅	
k [1]乖柺[5]怪	
kʰ [5]块会{~计}筷快	
x [2]怀槐[5]坏	
Ǿ [1]歪	
#ei	
p [1]杯碑卑悲[5]贝辈背倍背{~诵}焙	
pʰ [2]赔[5]沛配	
m [1]每美[2]梅煤[5]妹媚寐	
t [5]戴带	
tʰ [2]台{圪~~}抬	
l [2]来	
ʦ [1]栽[2]贼{~眉溜眼}[5]再在	
ʦʰ [1]彩{云~} [2]裁才{~来，~间}[5]菜	
k [1]该改[5]盖	
kʰ [1]开	
ŋ [5]艾{~叶}爱{羡慕}	
x [5]害孩	
#uei	
t [1]堆[5]对队兑	
tʰ [1]推腿[5]退蜕{~皮}	
l [1]垒=[2]雷[5]累{劳~}类	
tʂ [1]追[5]最罪缀赘	
tʂʰ [1]猜崔炊[2]垂[5]翠粹	
ʂ [1]虽[2]隧[5]碎税	
ʐ [1]蕊[5]芮锐瑞	
k [1]规诡龟轨归鬼[5]刽桂柜贵	
kʰ [1]盔亏[2]葵[5]跪溃愧	
x [1]灰悔非飞妃麾毁辉徽翡[2]回匪肥[5]会{开~}会{~不~}贿晦汇绘秽惠慧痱费讳	
Ǿ [1]微危伪萎委威伟[2]为{作~}维唯围[5]外卫味为{为什么，~甚}位魏慰胃	
#ɑu	
p [1]包饱褒保堡{~垒}[5]报暴豹鲍	
pʰ [1]刨剖[2]跑袍[5]泡炮雹	
m [1]卯[2]茅矛[5]貌茂贸帽	
t [1]刀导[5]倒{颠~}倒{~水}道	
tʰ [1]掏讨[2]淘[5]套桃	
n [1]脑恼[5]闹	
l [1]老郎{地名，二郎坡}[2]捞[5]涝烙{~饼}骆{~驼}酪烙{~铁}	
ʦ [1]糟枣找[5]灶罩笊{~篱}焯	
ʦʰ [1]操草抄炒[2]曹[5]造糙	
s [1]扫稍捎臊	
z [2]挠	
tʂ [1]朝招召沼[5]赵照	
tʂʰ [1]超[2]潮	
ʂ [1]烧少[2]韶[5]绍邵	
ʐ [1]扰[2]饶[5]绕	
k [1]高稿[5]告	
kʰ [1]烤[5]靠	
ŋ [1]袄[2]熬[5]鏊{~子}懊奥	
x [1]好{~坏}[2]蒿[5]号浩好{喜~}	
#iɑu	
p [1]膘标表彪	
pʰ [1]漂飘[2]瓢[5]票	
m [1]秒[2]苗[5]妙	
t [1]刁[5]吊	
tʰ [1]挑[2]条调{~饭，~料}[5]跳	
n [1]咬淆{混~}鸟[5]尿	
l [1]燎了{了结}[2]疗撩[5]瞭料廖{姓}	
ʨ [1]胶娇矫浇缴铰搅蕉剿[5]教校{~对}觉{睡~}噍{驴~磨}轿叫	
ʨʰ [1]敲巧悄[2]瞧桥[5]俏窍	
ɕ [1]消小晓[5]孝效笑	
Ǿ [1]妖邀腰舀杳[2]摇尧[5]靿要耀鹞{鸟~子}	
#əu	
t [1]都{~是}兜[5]斗㪗{~开，~一阵}豆逗	
tʰ [1]偷[2]头投[5]透	
n [1]努[2]奴[5]怒	
l [1]鲁篓搂{抱}[2]炉庐楼搂{~揽}耧[5]漏陋路	
ʦ [1]租祖阻走邹[5]奏皱骤	
ʦʰ [1]粗初础[2]锄瞅愁[5]醋凑	
s [1]苏梳数{动词}叟搜[5]素塑数{名词}嗽{咳~}瘦漱	
tʂ [1]肘周[5]昼纣宙咒	
tʂʰ [1]抽丑[2]稠仇[5]臭	
ʂ [1]收手[5]兽受寿	
ʐ [1]柔揉	
k [1]钩沟狗勾[5]构	
kʰ [1]抠口[5]扣	
ŋ [1]藕偶欧呕[5]沤怄	
x [1]吼[2]猴[5]厚后候	
#iəu	
m [5]谬	
t [1]丢	
tʰ [2]提{提东西}	
n [1]扭[2]牛	
l [1]柳[2]流刘[5]溜	
ʨ [1]九韭鬏{圪~~}酒纠[5]救舅旧就	
ʨʰ [1]秋丘[2]球囚	
ɕ [1]羞休朽[5]嗅宿{星~}锈袖	
Ǿ [1]有优幽[2]邮油[5]幼又右诱柚	
#ɑŋ	
p [1]班扳板搬帮榜邦绑[5]扮瓣办半绊伴棒谤傍	
pʰ [1]攀潘[2]盘滂旁膀庞[5]盼袢判叛	
m [1]满蟒[2]蛮瞒芒盲[5]慢漫	
t [1]耽担胆丹单掸党挡[5]担{~子}淡旦诞蛋当荡宕	
tʰ [1]贪毯摊坦躺[2]潭谭弹痰糖[5]探炭趟	
n [1]囊[2]男南难	
l [1]揽缆懒朗[2]蓝兰栏廊郎{货~担}[5]烂滥浪	
ʦ [1]簪盏攒{积攒}赃[5]暂站{~立}站{车~}斩蘸赞绽栈钻{木工用具}葬藏{西~}	
ʦʰ [1]参惨餐产铲=[2]馋蚕惭残[5]灿	
s [1]三杉衫伞山丧{婚~}嗓[5]散丧{~失}	
z [2]□{：话多讨人厌}	
tʂ [1]沾粘瞻展毡张{姓}章掌[5]障占战账	
tʂʰ [1]场厂昌[2]蟾缠禅{禅宗}常[5]畅倡唱	
ʂ [1]陕闪删扇{动词}商赏偿=[5]疝膻善单{姓}禅{禅让}尚扇{~子}	
ʐ [1]染冉壤嚷[2]黏-然燃[5]让碾-{~子}	
k [1]感甘柑泔橄干{干湿}肝竿杆擀赶钢缸港 [5]干{才干}杠	
kʰ [1]堪坎勘砍看{~守}刊康慷[2]扛[5]抗看{~着}	
ŋ [1]庵鞍安肮[5]暗岸案按	
x [1]喊酣憨鼾罕[2]含函行航杭咸-寒[5]撼憾汗焊馅-汉	
Ǿ [2]昂	
#iɑŋ	
p [1]贬鞭编边扁[5]变便辩遍辫{~子}	
pʰ [1]篇偏[2]便{~宜}[5]骗片	
m [1]免[2]棉眠[5]面	
t [1]掂{~掇}点颠典[5]店簟电垫	
tʰ [1]添舔天[2]甜田填	
n [1]淹捻撵眼[2]拈{~起来}颜年[5]酽{浓}念雁酿砚{地名}	
l [1]敛殓脸[2]梁{姓}良粱镰帘连联莲[5]练炼链恋亮辆量{数量}	
ʨ [1]减碱监尖检俭兼艰间简拣间{~断}奸煎剪肩坚茧奖将{~来}疆姜江讲豇[5]将{~才}渐剑谏鉴舰溅践贱件健键见浆酱降{下~}	
ʨʰ [1]锹鵮签潜牵抢强{勉~}腔铅迁浅千遣谦 [2]钳前乾[5]嵌欠歉钱	
ɕ [1]掀仙鲜癣先显箱相{相互}乡享香[2]贤弦祥降{投~}嫌闲涎衔[5]宪献现县陷象相{相貌}项巷陷限线羡	
Ǿ [1]掩腌蔫演堰烟仰央[2]研岩炎盐闫檐严延沿秧{~歌}洋杨[5]厌验艳焰谚燕咽宴样{一~}	
#uɑŋ	
t [1]端短[5]断{决~}锻断{~绝}段	
tʰ [2]团	
n [1]暖	
l [1]卵[2]□{~蛋蛋：揉团成圆状物}[5]乱	
tʂ [1]专砖[5]赚钻撰转{转动；转向}传{传记}篆壮状	
tʂʰ [1]穿喘闯[2]椽船床[5]窜篡串创撞-{被车~}	
ʂ [1]酸闩拴爽[5]算蒜涮	
ʐ [1]软阮	
k [1]官观管馆关光{阳~}广[5]逛灌冠惯	
kʰ [1]宽款筐眶[2]狂[5]况矿旷	
x [1]荒{饥~}慌谎欢反翻仿芳纺访[2]皇蝗凡还{~原}环烦肪妨防[5]晃泛范犯贩饭唤换幻患宦	
Ǿ [1]皖豌剜碗腕弯湾晚网枉往[2]玩完丸汪王{姓}亡顽[5]万蔓{瓜~子}旺望	
#yɑŋ	
ʨ [1]□{：骂人}卷捐[5]绢圈{猪~}倦	
ʨʰ [1]圈{圆~}犬[2]全泉权[5]劝	
ɕ [1]轩宣选喧[2]旋玄悬[5]旋{~吃~做}镟楦镟{鞋~，袜~}眩	
Ǿ [1]冤远[2]圆缘原园渊[5]愿院怨	
#əŋ	
p [1]本[5]锛笨崩迸	
pʰ [1]喷捧[2]盆朋彭膨棚篷蓬[5]喷{~香}	
m [1]猛虻蠓[2]门萌盟蒙[5]闷孟	
t [1]登灯等镫[5]凳邓澄{使水清}瞪	
tʰ [2]腾誊疼	
n [2]能	
l [1]冷[2]棱	
ʦ [1]增曾{姓}[5]憎赠锃	
ʦʰ [1]撑[2]岑曾{~经}层[5]衬蹭	
s [1]森僧牲省{~长}省{节~} [5]渗	
z [2]□{：碾，磨}	
tʂ [1]针枕珍臻真诊征拯筝贞侦整[5]镇阵震证症郑正政	
tʂʰ [1]惩称{~呼}逞[2]沉陈尘晨澄{~清}橙程城乘承铛[5]称{相~}	
ʂ [1]深审婶身升[2]神绳[5]葚甚肾慎胜盛{兴~}	
ʐ [1]纫{缝~}忍韧仍[2]人仁任{姓}[5]刃认任{责~}	
k [1]跟根庚哽耕耿[5]更	
kʰ [1]垦恳肯坑	
ŋ [1]恩	
x [1]很[2]恒亨衡横痕[5]恨	
#iəŋ	
p [1]禀彬宾冰兵丙秉柄饼[5]殡鬓{~角}并{合~}	
pʰ [1]品[2]贫频凭评屏萍瓶[5]聘姘拼	
m [1]闽敏抿{~尖}皿[2]民鸣铭	
t [1]丁顶[5]订定	
tʰ [1]挺[2]厅停	
n [2]银凝宁[5]硬	
l [1]檩[2]林淋邻鳞陵灵零[5]吝令赁	
ʨ [1]巾紧仅斤筋谨茎京鲸晶睛颈经今襟{袄~子}锦津[5]劲近境敬竞静劲径浸禁妗{~子}尽进晋	
ʨʰ [1]侵{~害}寝钦亲倾顷请轻{年~}蜻[2]琴勤芹情[5]亲{~家}庆磬	
ɕ [1]心辛新欣兴{兴盛}省{反~}馨[2]寻-{~东西，~人}行{~为}行{品~}形型刑陉{地~}[5]衅幸性姓	
Ǿ [1]音阴饮{~料}寅因姻引殷隐尹鹰樱英婴颖[2]吟迎盈营萤[5]荫窨{地~子}饮{~牛，~马}印应映	
#uəŋ	
t [1]墩东董冬[5]顿盾钝冻动洞	
tʰ [1]吞通桶捅铜筒统[2]臀[5]痛	
n [2]农脓浓[5]嫩弄	
l [1]拢垄[2]伦沦轮聋隆龙[5]论	
tʂ [1]尊遵准棕总宗中忠终钟种{~子}[5]纵仲众重{轻~}种	
tʂʰ [1]村春皴葱充宠冲[2]存唇纯丛从虫崇重{~复}[5]寸	
ʂ [1]孙损笋松{松树}嵩松{松散}[5]顺舜送宋颂	
ʐ [1]冗[2]绒茸融[5]润闰	
k [1]滚工汞弓躬巩[5]棍贡供共	
kʰ [1]啃昆坤捆空{~虚}孔恐[5]困空{~缺}	
x [1]昏婚浑{~水子}分粉芬哄{哄骗}风疯讽丰封蜂 [2]魂虹轰宏焚红冯缝{缝纫}[5]混粪奋愤份哄{起~} 奉缝{缝隙，圪~~}	
Ǿ [1]温瘟稳刎[2]文闻[5]问瓮	
#yəŋ	
ʨ [1]均钧窘菌君军迥鬃{马~~，指刘海儿}[5]俊粽郡	
ʨʰ [2]群裙琼穷	
ɕ [1]熏勋胸凶[2]荀旬循熊雄[5]讯逊迅殉训	
Ǿ [1]允永泳雍拥涌[2]匀云荣容熔[5]韵运熨孕用	
#əʔ	
p [7]不把{介词}	
pʰ [7]朴扑	
m [7]木目穆{姓}[8]没	
t [7]得德	
n [8]那{远指代词}	
l [7]了	
ʦ [7]脊{~背}子{子尾}	
ʦʰ [7]娶[8]铲-{~子}	
s [7]塞厮{~打，~跟}	
tʂ [7]执汁秩质稙{早种禾}直织职殖植只[8]蛰{惊~}	
tʂʰ [7]值赤斥吃[8]侄着{睡~}扯{拉~}	
ʂ [7]涉湿设失室识式饰释适[8]实十拾折{弄~了}勺食蚀石舍{宿~}	
ʐ [7]日	
k [7]骨{~头}	
x [7]郝{姓}黑	
#iəʔ	
p [7]鳖憋笔毕必弼北逼百柏伯{大~子，丈夫的哥哥}壁 [8]别{区~}别{离~}	
pʰ [7]撇匹拍僻辟劈[8]白鼻	
m [7]灭密蜜墨麦脉{血~}觅	
t [7]跌的{目~}滴敌	
tʰ [7]帖贴铁踢[8]笛叠{~被子}碟牒{地名}	
n [7]鸭镊{~子}聂{姓}业孽{罪~}捏虐疟逆	
l [7]猎立粒列烈裂劣力历	
ʨ [7]夹裌{~袄}甲胛接捷劫集辑急级及杰揭节结洁疾吉脚饺{~子，指大扁食}角即极积绩迹籍击激	
ʨʰ [7]恰掐洽妾怯泣切七漆砌[8]截{拦截，~住}	
ɕ [7]胁协习袭吸歇蝎楔{木~~}悉膝{圪~}熄息昔席夕锡析	
Ǿ [7]叶页噎乙一药[8]钥	
#uəʔ	
t [7]读督[8]独毒	
tʰ [7]突秃[8]犊	
n [7]□{：踒了手指}	
l [7]律率勒{~住}鹿禄录陆	
tʂ [7]拙卒烛嘱触{接~}竹筑逐祝做[8]族	
tʂʰ [7]猝出促[8]畜{~牲}	
ʂ [7]说术{白术}术述速束属[8]赎熟	
ʐ [7]入辱褥	
k [7]郭□{：果子核}谷[8]个{量词}	
kʰ [7]窟哭酷	
x [7]忽{~绕，~悠}佛{仿~}霍缚福复覆[8]藿服	
Ǿ [7]物	
#yəʔ	
l [7]略掠绿	
ʨ [7]绝厥掘决诀橘掘觉{~得}角足菊掬局[8]镢{~头}	
ʨʰ [7]矬缺黢屈雀鹊确曲{~折}	
ɕ [7]雪血穴戌恤削肃宿{~舍，一~}畜{~牧}蓄雪[8]俗	
Ǿ [7]悦阅越曰粤约{大~，~定}跃岳乐{音乐}域育狱熨{~帖}[8]月	
#aʔ	
p [7]八钵拨勃博泊剥驳	
pʰ [7]泼胖[8]拔薄	
m [7]抹末沫寞摸	
t [7]答搭达	
tʰ [7]拓{~本，~上写}沓塔塌溻{~湿了}特踏	
n [7]纳捺	
l [7]腊蜡拉{~拖鞋}辣落{~下来}洛络乐[8]肋	
ʦ [7]劄{~针}眨蜇作则泽窄摘责[8]铡{~刀}指{~头}	
ʦʰ [7]插擦察侧测拆策册厕[8]杂炸{用油炸}差{参~}	
s [7]涩撒{~手}杀虱色啬[8]舌	
tʂ [7]折{~叠}褶{圪~~}哲辙折{~断}	
tʂʰ [7]彻撤	
ʐ [7]热	
k [7]鸽割各阁搁格革隔[8]胳	
kʰ [7]磕壳刻{时~}刻{用刀~}克客	
ŋ [7]恶{善恶，~子}额扼	
x [7]喝瞎-[8]合盒	
#iaʔ	
ɕ [7]狭瞎=	
#uaʔ	
t [7]掇{拾~}掇{掂~}	
tʰ [7]脱托[8]夺	
tʂ [7]酌桌卓琢啄浊捉抓	
tʂʰ [7]绰戳{~子}镯{手~子}锉{~子}	
ʂ [7]刷朔缩摔	
ʐ [7]若弱	
kʰ [7]括阔扩廓	
k [7]聒刮国	
x [7]法乏豁{豁口，~差子}发{~财}罚或惑获[8]活滑猾劐{~开}	
Ǿ [7]袜握	
