xɛn	1	33	亨									
xɛn	2	212	痕恒衡									
xɛn	3	31	很恨									
ɛn	3	31	□(东西硌脚底)									
ɛn	5	45	嗯(应答成别人)									
pin	1	33	彬宾冰兵殡									
pin	2	212	并进(~裂)病=									
pin	5	45	丙柄饼=									
pʰin	1	33	拼=									
pʰin	2	212	贫频凭=平=评=坪=屏=赁聘									
pʰin	5	45	品									
min	1	33	抿									
min	2	212	鸣命=									
min	3	31	民盟=明=名=									
min	5	45	闽悯敏皿									
tʰin	3	31	第									
ȵin	1	33	饵									
ȵin	3	31	令									
ȵin	5	45	领=岭=									
lin	2	212	林淋临邻鳞零轮-									
ʨin	1	33	针斟珍真今金斤津巾斤筋征燕茎京晶睛贞精=侦惊=诊									
ʨin	2	212	境镇证症镜=尽=净=									
ʨin	3	31	枕锦紧									
ʨin	5	45	浸正(~在)禁(~止)进振震敬竞井靖静景警谨疹井=整=颈=									
ʨʰin	1	33	侵深亲称(~呼)亲(~家)撑=清=									
ʨʰin	2	212	寻沉陈尘琴禽秦勤芹乘程城诚成=仅近=肫(~肝)庆									
ʨʰin	3	31	□(有~:路件的人)揿(按)情晴=									
ʨʰin	5	45	趁寝惩秤顷请=									
ȵin	1	33	忍									
ȵin	2	212	人迎									
ȵin	3	31	认-									
ɕin	1	33	心辛新芯身兴(~旺)埂(田~)声=									
ɕin	2	212	神甚渗胜幸圣盛性=姓=									
ɕin	3	31	剩行(品~)									
ɕin	5	45	信肾兴(高~)沈审省(反~)									
in	1	33	音阴因鹰英应(~当)荫引(~线)									
in	2	212	营赢=任(姓)任(责~)应=(~对)认=									
in	3	31	饮仁									
in	5	45	印隐颖影=引(~导)									
tuɛn	1	33	敦墩蹲									
tuɛn	2	212	盾钝									
tuɛn	5	45	顿									
tʰuɛn	2	212	囤屯									
nuɛn	3	31	嫩									
luɛn	2	212	论(~语)仑伦轮=									
luɛn	3	31	论(议~)									
tsuɛn	1	33	尊									
tsʰuɛn	1	33	村									
tsʰuɛn	2	212	存									
tsʰuɛn	5	45	寸衬									
suɛn	1	33	孙									
suɛn	3	31	损笋榫(~头)									
kuɛn	3	31	滚									
kuɛn	5	45	棍									
kʰuɛn	1	33	昆坤									
kʰuɛn	3	31	捆									
kʰuɛn	5	45	困									
xuɛn	1	33	婚									
xuɛn	2	212	横(蛮~)									
