tsɿ	1	44	支枝肢栀资姿咨兹滋之芝
tsɿ	3	545	紫纸只姊脂旨指子梓滓止趾址齿
tsɿ	5	42	刺(名词)赐(天~)翅致至痔志痣帜
tsʰɿ	3	545	此侈耻
tsʰɿ	5	42	次赐(~婚)刺(~猬)
ʣɿ	2	13	雌
ʣɿ	3	545	刺(动词)
sɿ	1	44	斯厮撕嘶私茨(茅~)师狮尸司丝思诗
sɿ	3	545	死矢屎使史驶始
sɿ	5	42	施四肆试式
zɿ	2	13	瓷糍慈磁伺辞词祠寺饲时匙豉脐荠
zɿ	5	42	誓是氏自视嗜字牸似祀巳士仕柿俟事市恃侍莳(~田，插秧)
pi	3	545	彼鄙比
pi	5	42	蔽闭敝弊币毙陛痹
pi	7	22	蓖臂笔毕必弼逼碧璧壁=
pʰi	1	44	批披
pʰi	3	545	丕痞
pʰi	5	42	屁
pʰi	7	22	匹僻僻劈=霹
bi	2	13	皮疲脾琵枇肥
bi	3	545	被(絮~)
bi	5	42	婢被(~迫)避秘泌备鼻篦(~子)味
mi	1	44	眯糜(~烂)
mi	2	13	迷弥眉
mi	3	545	米糜(~子)靡尾
mi	5	42	谜沕(吃~子，指水中闭气)
mi	7	22	密蜜觅
ti	1	44	爹低
ti	3	545	底抵
ti	5	42	帝蒂
ti	7	22	的滴=嫡笛敌狄涤
tʰi	3	545	体
tʰi	5	42	替剃屉
tʰi	7	22	梯踢剔
di	2	13	题提蹄啼犁黎离篱璃梨厘狸
di	3	545	礼李里理鲤
di	5	42	弟第递例厉励丽隶荔地利痢吏
di	8	24	立笠粒栗力历
ȵi	2	13	宜仪泥尼呢疑遗宁
ȵi	3	545	你拟蚁
ȵi	5	42	艺谊义议腻=毅饵-
ȵi	7	22	匿逆溺泪-
ʨi	1	44	鸡稽知蜘饥肌痴=基机讥
ʨi	3	545	渠(第三人称单数)挤麂己纪杞(枸~)几(~乎，~个)
ʨi	5	42	祭际济剂制记计系(动词，~鞋带)继智寄冀置记既季
ʨi	7	22	质执汁吸急-级疾质吉即鲫织职积迹脊绩击激几(茶~)
ʨʰi	1	44	妻凄欺
ʨʰi	3	545	启岂
ʨʰi	5	42	砌契戏-器弃气汽泣
ʨʰi	7	22	七漆膝秩乞赤斥戚吃=
ʥi	2	13	齐池驰奇骑岐迟祁鳍持其棋期旗麒祈
ʥi	3	545	徛(立)
ʥi	5	42	企技妓稚治忌
ʥi	8	24	集缉辑蛰及侄直值殖植极籍藉席(酒~)
ɕi	1	44	西栖犀溪兮牺熙希稀
ɕi	3	545	洗玺徙起喜
ɕi	5	42	细世势逝系(~统)戏-
ɕi	7	22	吸=习袭湿悉失室息熄媳识饰惜昔夕适释锡析
ɕi	8	24	十拾实日=食蚀石=
i	1	44	伊医衣依
i	2	13	移夷姨
i	3	545	已以
