#ɿ	
ts	[1]紫[3]梓早枣
tsʰ	[2]瓷{瓷器}糍飺{飺巴}慈磁{磁石}辞词祠[3]此草
tsʱ	[2]锄槽{马槽}[5]寺造{建造}
s	[1]思{思考。文读}[3]数{动词}嫂[5]数{名词}扫{扫地}扫{扫帚}[7]祀{祭祀}
#i	
p	[1]蓖{蓖麻}篦[4]彼比{比较}[5]弊毙币箅{箅子}避{文读}痹{麻痹}备鼻
pʰ	[1]批披[2]劈[5]庇屁[7]秕{秕子，秕谷}
pʱ	[2]皮疲脾枇{枇杷}匹{一匹布，一匹马}僻辟[4]被{被子}
m	[2]迷弥楣媚[8]篾{竹篾}
mʱ	[2]谜眉[5]秘味[8]麦脉
t	[1]的{目的}[3]底抵
tʰ	[3]体[5]递隶[7]帖{碑帖，请帖}贴铁
tʱ	[2]台{天台，台州}台苔{舌苔，青苔}抬堤屉{抽屉，笼屣}题提蹄啼塔塌敌[5]帝第地[8]叠碟
n	[4]你[3]乳[5]奈
nʱ	[2]泥尼[5]耐腻涩
l	[2]黎离{离别}篱璃{玻璃}梨厘[4]礼李里理鲤
lʱ	[2]来犁[4]立笠栗[5]例厉励丽{美丽}荔{荔枝}利痢吏
tɕ	[1]知蜘{蜘蛛}支枝肢栀{栀子花}痴之芝[2]集辑编辑执汁疾积只绩寂[3]挤纸只{只有}脂旨指止址[7]祭际济智翅岐技妓致稚{幼稚}至志痣折{折叠}褶{褶子，皱纹}折{折断}
tɕʰ	[1]妻期{时期}[2]祁持赤斥[3]扯侈{奢侈}耻趾齿
tɕʱ	[2]才材财齐脐荠池驰迟拾漆膝秩值职殖植迹脊籍借{狼借}[5]制剂{一剂药，面剂子}置痔治
ɕ	[1]施尸诗熙[2]谐{和谐}昔夕适释锡析[3]写洗矢屎使史始[5]誓逝{消逝}氏示试市恃式
ɕʰ	[2]蛇匙{汤匙，钥匙}时失室饰[5]射麝{麝香}豉{豆豉}
k	[1]饥{饥饿}肌基几{几乎}机讥饥{饥荒}[3]几{茶几}己纪{纪律，世纪，年纪}杞几{几个}[5]计继寄记既季[7]揭结洁击激
kʰ	[1]欺[3]启起岂[5]契{契约}企器气汽
kʱ	[2]茄{茄子}奇骑其棋旗级及吸吉极[5]忌
ŋ	[2]疑凝{汤凝成冻了}[4]蚁谊耳饵逆{顺逆，逆风}[3]拟[5]艺议[7]毅[8]仪热
ŋʱ	[2]倪宜凝[5]义二貳{貳心}硬
x	[1]溪牺希稀[3]玺嬉喜[5]系系{连系}系戏弃[7]歇
∅	[1]医衣依[2]移夷姨矣饴{高粱饴}遗日乙一亦译液[3]椅已以[5]易{难易}亿[7]冀意异忆翼易{交易}[8]叶
#u	
p	[2]不朴朴[3]补[5]薄{薄荷}布[7]拨驳
pʰ	[1]破铺{铺设}剖[3]谱普浦蒲脯{胸脯}捕甫脯{杏脯}辅[5]铺{店铺}[7]泼
pʱ	[2]婆钯{钯子}耙{犁粑，粑地}菩{菩萨}扑{仆倒}仆[5]怖{恐怖}部簿步埠{商埠}薄
m	[1]摩摸[2]麻目穆牧[4]母拇[5]慕墓幕[8]莫
mʱ	[2]磨{磨刀}麻[5]磨{磨面，石磨}
f	[1]夫肤敷[2]狐壶俘{俘虏}扶芙{芙蓉}浮佛{仿佛}佛幅蝠{蝙蝠}腹覆{反覆}服伏[3]浒{水浒}府腑俯斧釜腐[5]戽{戽水}沪护付赋傅符附富副妇负[7]父
t	[1]都{都城}[4]突督赎[3]朵剁垛{柴垛}堵赌肚{鱼肚，猪肚}[5]杜肚{腹肚}度渡镀
tʰ	[3]土[5]吐{吐痰}吐{呕吐}兔[7]托{手承物}
tʱ	[2]徒屠途涂图秃[5]踱
n	[2]奴努[5]怒
nʱ	[5]糯{糯米}
l	[2]骡螺{螺蛳}脶{手指纹}炉芦{芦苇}庐{茅庐，庐山}驴捞[3]鲁橹虏卤[5]赂[8]落烙骆
lʱ	[5]路露鹭{鹭鸶}
ts	[1]租[2]卒{兵卒}族逐轴祝足促烛触蜀[3]祖组阻[5]做作{作坊，工作}[7]助
tsʰ	[1]搓粗[3]褚{姓}楚础{柱下石}[5]醋[]错{错误}错{错杂}
tsʱ	[2]茶查{调查}察
s	[1]蓑梭{织布梭}苏酥梳{梳头}疏{疏远}蔬疏{注疏}[2]黍续速肃宿缩淑粟俗续嘱束属[3]锁琐{琐碎}[5]诉漱{漱口}[7]素塑{塑像}索{绳索}朔绳[8]庶恕
k	[1]姑孤箍[3]果古估{估计}牯股鼓[5]过顾[7]故固雇割葛各阁搁郭国
kʰ	[1]窠枯[3]苦[5]课库裤[7]阔扩{扩充}[8]确
kʱ	[1]瓠{瓠卢}
x	[1]呼乎麸{麦麸子}[2]忽[3]火夥虎抚[5]货祸[7]互喝{喝酒}渴喝{喝采，吆喝}[8]和{和气}和{和面}合{十合一升}合盒{烟盒}活或
∅	[1]乌污坞巫诬[2]禾吴蜈{蜈蚣}梧{梧桐}胡湖胡无物握[4]武[3]五伍午舞侮鹉鹦鹉[5]户务雾沃[7]吾误悟恶{恨，可恶}戊恶{善恶}
#y	
n	[2]女
l	[4]吕旅
lʱ	[2]律[5]虑滤
tɕ	[1]猪诸诛蛛株朱珠[3]煮主著{显著}注蛀铸[8]拄{拄拐杖}驻绝
tɕʰ	[1]蛆{生蛆}处{相处}趋[2]曲{酒麴}[3]取娶[5]处{处所}趣
tɕʱ	[2]徐除厨[4]柱[7]箸{筷子}聚住
ɕ	[1]书舒须需输输{运输}[2]戍[3]暑鼠署{专署}[5]嗉{鸟嗉子}[7]序叙绪薛雪
ɕʱ	[2]殊戌术述秫[4]薯{白薯}[5]絮竖树
ʑ	[2]如余馀愚娱于盂榆[5]遇寓芋愉喻裕
k	[1]居车车马炮拘驹[2]橘菊[3]举矩{规矩}[5]据句剧{剧烈}剧{戏剧}[7]具惧[8]俱
kʰ	[1]区{区域}驱
kʱ	[2]曲{曲折，歌曲}局[7]巨拒距
ŋ	[2]鱼渔[8]月
x	[1]墟{墟市}虚嘘{吹嘘}[3]许
