pa	1	巴爸疤		
pa	2	八		
pa	3	把		
pa	5	坝罢霸		
pʰa	2	拔爬		
pʰa	5	怕		
fa	1	花		
fa	2	乏伐划法发罚华		
fa	5	化画话		
ta	2	搭答达		
ta	3	打[～夜乌：傍晚；～摆子：患疟疾，无所事事；～飞脚：跑得很快的样子]		
ta	5	大		
tʰa	1	他		
tʰa	2	塌塔榻獭踏		
tsa	1	渣		
tsa	2	札炸扎[卷起来：～裤脚，～衣袖]蔗[存疑]铡闸杂只[个～：这个]		
tsa	5	榨炸诈蔗[～梗：甘蔗]		
sa	1	杉沙纱		
sa	2	杀煞蛇		
sa	3	傻洒		
tsʰa	1	叉差差钗		
tsʰa	2	插擦查茶		
tsʰa	5	岔		
ka	1	家-尕		
ka	2	夹佮[打～：作伴]		
ka	5	嫁		
kʰa	1	掐		
kʰa	3	卡		
xa	1	虾		
xa	2	吓瞎		
xa	3	哈[～卵：傻子；～里～气：傻里傻气；训读]		
xa	5	下		
ma	1	妈□[～袋：口袋]		
ma	2	麻抹[～布]		
ma	3	马[～虎]		
ma	5	骂		
ŋa	2	牙芽鸭		
ŋa	3	哑		
la	1	拉		
la	2	拿纳腊蜡辣		
a	1	阿		
po	1	波玻菠[～萝梗：柚子]		
po	2	剥勃博拨薄驳钵[～子：大碗]		
po	5	播簸		
pʰo	1	坡颇		
pʰo	2	婆[猪～：母猪]泼		
pʰo	3	颇		
pʰo	5	破		
to	1	多		
to	2	夺		
to	3	朵躲		
to	5	堕惰舵□[矮～的：很矮]		
tʰo	1	拖		
tʰo	2	托托脱驮驼		
tʰo	3	妥		
tso	2	作啄捉撮昨桌着镯		
tso	2	左		
tso	3	坐座		
so	1	梭蓑说[新派]		
so	2	塑朔索		
so	3	所琐锁		
so	5	□[质量差：个东西好～]		
tsʰo	1	搓		
tsʰo	2	戳绰		
tsʰo	5	座锉错		
ko	1	哥歌锅		
ko	2	割各廓搁葛角郭阁鸽		
ko	3	果裹个[近指指示词]		
ko	5	个[一～]过		
kʰo	1	科		
kʰo	2	扩壳渴确磕阔		
kʰo	3	可棵颗		
kʰo	5	课		
xo	2	何合和喝喝河盒荷豁霍鹤后-		
xo	3	伙火[曜～：闪电]		
xo	5	祸货贺		
mo	1	摩摸		
mo	2	抹末模沫磨膜陌魔		
mo	5	磨		
ŋo	2	俄恶握沃蛾鹅腭		
ŋo	3	卧饿		
ŋo	5	我		
