tsɿ	1	24	肢=(截~)栀资姿咨脂兹滋之芝□(起~:形容人或其他的物品等很多)
tsɿ	3	35	紫纸只(~是)姊旨指雉子梓止趾址
tsɿ	5	51	滞制致至置(做:~格一身衣裤)痔滓蛰(惊~)炙=(~热)志痣巳
tsʰɿ	1	24	痴(~~呆呆)摛
sɿ	1	24	斯厮撕施匙私师狮尸司丝思诗
sɿ	2	21	时鲥
sɿ	3	35	死矢屎使史驶始
sɿ	5	51	世势誓逝四肆视嗜伺士仕柿试市恃侍
sɿ	6	33	是豉示(表~)祀事=(故~)厕(茅~)蒔(~田:插秧)
pi	1	24	屄
pi	2	21	皮疲脾琵枇匹-(一~布，一~叶妹:一片叶子)弼(~马温)啤
pi	3	35	被(~铺)比秕
pi	5	51	蔽陛鐾婢被(~迫)避痹(麻:手好~)备=(准~)璧壁=(~画)
pi	6	33	庇篦敝弊币毙闭箅备-(责~)碑弼鼻滗(~米汤:米汤多了，用瓢或其他东西舀掉)
pʰi	1	24	批披匹=(~配)劈=(天打雷~)
pʰi	3	35	彼鄙痞
pʰi	5	51	屁
mi	1	24	眯糜(烂:~糜格)
mi	2	21	迷谜弥糜(~豆腐)靡眉楣
mi	3	35	米美尾-(~巴)
mi	6	33	秘泌密蜜
fi	1	24	非飞妃
fi	2	21	肥
fi	3	35	匪榧(~子)
fi	5	51	废肺痱费
ti	1	24	低
ti	2	21	题提=(~拔)堤蹄啼
ti	3	35	底抵弟
ti	5	51	第滴-(打点~:打吊针)递-(~一下)
ti	6	33	地(土地:地名:地:坟地)帝=(~国主义)
tʰi	1	24	梯
tʰi	3	35	体
tʰi	5	51	帝-(皇~)替涕递=(~补)剃屉隶
li	2	21	犁黎离篱璃梨狸厘
li	3	35	礼李里理鲤□(隔:~汗)
li	6	33	例厉励丽荔利痢吏栗滗(~米汤:用筲箕滤去米,留下米汤)
li	7	55	□(形容词前缀:~多,很多)
tɕi	1	24	知-(~情)蜘(~蛛)支(~持)肢-(四~发达)
tɕi	3	35	挤
tɕi	5	51	祭际济荠剂知=(~识)智戟寂□(高兴或得意)妓
tɕi	7	55	吱(拟声词:如打铁时把烧红的铁放入水中时发出的声音)唧
tɕʰi	1	24	妻
tɕʰi	2	21	齐□(拟声词，表示不屑)□(拟声词，像铜钹声:~锵~)
ȵi	2	21	倪(姓)泥宜(~章，地名)仪(~式)尼呢(~子大衣)疑凝沂
ȵi	3	35	拟
ȵi	6	33	艺蚁谊义议(~论)腻
ɕi	1	24	西栖犀锡=(~矿)溪=(小~流)
ɕi	3	35	洗
ɕi	5	51	细婿
ki	1	24	鸡稽栀(~子花)饥肌基几(~乎)机讥饥
ki	2	21	枝支(量词)
ki	3	35	几(茶~)几(~人)己纪麂(鹿科小型野生动物)
ki	5	51	计继系(~鞋带)髻寄冀记忌既季
