#調值：[1]24 [3]51[5]44		
#ɹ̩	#ы	
p	б	[1]包[3]寶保[5]報抱暴爆豹
pʰ	п	[1]袍刨泡{形容詞，表示不瓷實}脬[3]跑[5]炮泡
m	м	[1]毛矛貓蘑牡[3]鉚卯[5]冒帽貌
t	д	[1]刀叨[3]島搗倒盜[5]到倒道稻導
tʰ	т	[1]桃掏逃討萄濤滔[5]禱套
n	н	[1]熬獒[3]腦惱襖瑙[5]鬧傲
l	л	[1]勞撈癆嘮牢[3]老[5]澇鬧{又音}
ts	з	[1]糟遭[3]早棗澡找[5]皂造灶笊躁
tsʰ	ц	[1]曹槽操抄{~寫}[3]草吵炒[5]糙
s	с	[1]稍梢哨騷臊{~氣}[3]嫂掃[5]臊{害~}
tʂ	җ	[1]召招罩[3]趙照兆
tʂʰ	ч	[1]朝{~鮮}潮超抄{~花子}[5]朝{向，~東}
ʂ	ш	[1]燒紹韶{~子，精神病患者}[3]少[5]少
ʐ	ж	[1]饒[3]擾耀[5]繞
k	г	[1]高糕[3]搞稿羔膏[5]告
kʰ	к	[1]敲[3]考烤[5]靠銬犒
x	х	[1]壕蒿浩薅[3]好[5]號好
Ø	Ø	[1]噢{象聲詞，表疑問}[3]噢{象聲詞，表應答}
#ɪj	#ый	
p	б	[1]白柏佰百杯貝碑臂背伯掰[5]背褙被輩
pʰ	п	[1]陪培拍賠[5]配佩
m	м	[1]麥墨梅脈煤媒麋眉[3]美每[5]妹
t	д	[1]得德
l	л	[1]肋勒
ts	з	[1]仄{~愣子}摘窄賊
tsʰ	ц	[1]拆側測冊
s	с	[1]誰色蝨塞骰{當為訓讀}
#ʊ	#у	
t	д	[1]都[3]抖陡斗[5]豆鬥痘
tʰ	т	[1]頭偷[3]投{~衣服}[5]透
n	н	[1]歐[3]嘔[5]□{~糖醬}
l	л	[1]樓嘍爐[3]摟簍[5]漏路露
ts	з	[3]走[5]就皺揍
tsʰ	ц	[1]愁{憂~}□{~上去}[3]瞅[5]湊
s	с	[1]搜餿嗖[3]□{蟲蛀，蟲把木頭~哩}[5]瘦嗽
tʂ	җ	[1]州周晝[3]肘□{動詞，~旗子}[5]咒
tʂʰ	ч	[1]仇抽稠綢酬[3]醜[5]臭
ʂ	ш	[1]收[3]手守首□{~狗}[5]受授壽獸
ʐ	ж	[1]柔揉[5]肉
k	г	[1]勾溝鉤[3]狗垢[5]夠媾
kʰ	к	[1]摳□{眼睛~下哩}[3]口[5]扣叩寇
x	х	[1]侯猴瘊[3]吼[5]後候厚
#ɛ̃	#ан	
p	б	[1]扳班斑般搬[3]板版[5]辦半伴拌絆扮
pʰ	п	[1]潘盤攀[3]□{~地（用鋤頭把地挖鬆）}[5]盼判
m	м	[1]饅[3]蠻[3]滿[5]慢漫墁幔
f	ф	[1]凡帆煩番繁翻拴[3]反甩[5]飯販犯涮
v	в	[1]丸完頑豌彎剜玩[3]晚挽碗軟[5]萬腕蔓宛
t	д	[1]單擔丹耽[3]膽疸[5]但擔彈淡蛋
tʰ	т	[1]灘攤彈談貪[3]毯[5]炭嘆探
n	н	[1]安鞍男南難[3]暖{~壺}[5]案按難暗奈
l	л	[1]蘭攔欄藍覽[3]懶卵[5]爛濫
ts	з	[1]□{裂開}□{扔，~過來}[3]攢斬[5]讚站盞蘸鏨
tsʰ	ц	[1]參蠶{口語讀[tsʰə]}攙饞[3]產鏟[5]纏{散開}
s	с	[1]山三衫[3]傘[5]散
tʂ	җ	[1]氈沾粘[3]展[3]搌[5]顫佔
tʂʰ	ч	[1]纏[3]□{好，這個人~得很}鏟[5]□{扎綁腿腳的帶子}
ʂ	ш	[1]羶煽騸篩善[3]陝閃□{一~眼}[5]苫扇
ʐ	ж	[1]然粘{~飯}[3]染燃
k	г	[1]乾肝竿甘[3]趕感稈敢擀[5]幹
kʰ	к	[3]砍檻坎[5]看
x	х	[1]含寒鹹還憨[3]喊[5]汗漢旱焊罕
#ɒ̃	#он	
p	б	[1]邦幫[3]榜膀綁[5]幫{~個饃饃}棒
pʰ	п	[1]旁□{打}[5]胖
m	м	[1]忙[3]蟒
f	ф	[1]方防妨芳房霜雙[3]紡[5]放
v	в	[1]王汪芒亡[3]網枉往[5]忘旺望往
t	д	[1]當襠[3]黨[5]當擋
tʰ	т	[1]唐{穩當的樣子}糖堂膛溏湯[3]躺淌[5]趟燙
n	н	[1]馕骯昂[3]攮[5]齉{~鼻子}
l	л	[1]郎廊狼[3]朗{稀，飯~得很}[5]浪
ts	з	[1]髒贓[5]葬臟藏
tsʰ	ц	[1]倉蒼昌藏嗆
s	с	[1]桑[3]嗓搡[5]喪
tʂ	җ	[1]張章[3]掌長漲[5]仗帳脹賬
tʂʰ	ч	[1]長常嘗腸[3]廠場[5]唱
ʂ	ш	[1]商傷晌裳[3]賞[5]上尚
ʐ	ж	[1]瓤壤[3]嚷[5]讓
k	г	[1]槓缸肛綱鋼剛[3]港[5]虹扛
kʰ	к	[1]康慷□{蘿蔔~哩}渴[3]扛[5]抗炕
x	х	[1]行航杭夯[5]巷
Ø	Ø	□{應答語}
#ɤ̃	#ын	
p	б	[1]崩繃[3]本[5]本笨奔□{~哩一身土}
pʰ	п	[1]烹朋噴盆膨篷棚[3]捧[5]碰
m	м	[1]門盟蒙燜[3]猛[5]孟夢悶
f	ф	[1]分紛豐封風瘋逢峰吩縫[3]粉[5]奉縫鳳奮份糞順
v	в	[1]溫文聞茸絨容融[3]穩[5]問閏潤
t	д	[1]燈[3]登[5]等[5]鄧凳瞪扽{拉}
tʰ	т	[1]吞謄騰藤疼[3]□{傻}[5]□{停}
n	н	[1]能恩[5]恁{相當於“寧”，~折不彎}
l	л	[1]棱楞[3]冷[5]愣楞
ts	з	[1]爭睜增[5]掙贈
tsʰ	ц	[1]曾層撐[3]磣[5]蹭襯
s	с	[1]生牲僧甥森[3]省[5]滲
tʂ	җ	[1]真征針珍診胗蒸[3]整枕[5]正症鄭政振陣鎮
tʂʰ	ч	[1]成城誠辰臣伸抻塵陳承盛[3]呈{抬高}[5]稱秤趁乘
ʂ	ш	[1]身聲申呻伸升神深繩晨[3]審嬸沈[5]勝聖剩腎慎盛
ʐ	ж	[1]人仁認[3]忍任□{腐爛}[5]刃任認
k	г	[1]根跟更耕[3]耿□{命，我要你的~呢}[5]更
kʰ	к	[1]坑吭[3]肯啃懇[5]吭{停住，做不下去，~住哩}
x	х	[1]痕恆□{嚥不下去，~住哩}[3]很狠哼[5]杏恨
Ø	Ø	[3]欸{應答語}
#i	#и	
p	б	[1]必幣筆鼻逼壁[3]比[5]閉畢備被
pʰ	п	[1]皮疲劈批[3]匹脾[5]屁
m	м	[1]咪{象聲詞}迷{啞~動靜}眉糜[3]米[5]蜜密
f	ф	[1]飛肥非匪[3]水[5]肺稅費睡廢
v	в	[1]圍威為維畏猬[3]葦[5]味餵位
t	д	[1]的低敵笛羝[3]底抵[5]第弟遞地
tʰ	т	[1]替提梯涕題蹄踢[3]體[5]剃剔
n	н	[1]尼泥逆[3]你[5]膩
l	л	[1]力歷梨犁立粒狸離[3]李禮裏理鯉[5]利厲勵痢
tɕ	җ	[1]几飢機肌紀濟吉擊疾脊蹟績基積急集雞芨[3]幾己擠[5]記計季際寄技忌
tɕʰ	ч	[1]七欺期奇旗棋齊妻[3]砌[5]去氣汽器
ɕ	щ	[1]西習希吸席稀錫息熄[3]洗喜[5]戲
k	г	[1]格隔[3]給
kʰ	к	[1]客克剋
x	х	[1]黑
j	й	[1]一衣宜譯醫姨遺移義以易{容~}已意蟻[3]倚椅尾[5]益議易{交~}意
#ia	#я	
p	б	[1]□{張貼，~上兩張畫}
m	м	[1]咩{羊叫}
l	л	[3]倆□{快吃，你把這個飯~上}
tɕ	җ	[1]甲家加夾佳胛價[3]假[5]賈
tɕʰ	ч	[1]□{把娃娃~下來}恰卡{頭髮~子}[3]卡{關~}跨{~一步}
ɕ	щ	[1]蝦匣轄霞[5]夏下
#ja	#я	
Ø	Ø	[1]牙衙亞□{關住一點，把門~住些}[3]啞[5]壓
#ie	#е	
p	б	[1]別佖{杏核~~}憋鱉[5]□{綻出來}
pʰ	п	[1]撇[3]□{折斷}
m	м	[1]滅□{“明兒”合音}
t	д	[1]爹跌迭[3]□{~婆娘的娃多，~瓜的籽多}
tʰ	т	[1]鐵貼[3]腆
n	н	[1]捏乜{~貼}業滅孽[5]□{象聲字詞}
l	л	[1]烈列[3]捩咧[5]□{分開，那個人你~得遠遠的}
tɕ	җ	[1]接節結階傑羯{~羊}揭潔截[3]姐解[5]界戒借□{“今兒”合音}
tɕʰ	ч	[1]切茄掮{用肩膀扛}嗛[3]起且[5]□{人往高處走，水往~處流}
ɕ	щ	[1]斜邪協血歇[3]寫[5]謝瀉
#je	#е	
Ø	Ø	[1]葉噎爺拽{老牛~車}[3]野也[5]夜
#iɔ	#ё	
p	б	[1]標彪膘[3]表裱
pʰ	п	[1]漂瓢飄[5]票
m	м	[1]苗描矛秒瞄[5]妙廟
t	д	[1]叼貂鵰[3]□{喊牲口的聲音}[3]吊釣掉
tʰ	т	[1]挑條調苕[3]挑蝶[5]跳
n	н	[3]鳥咬[5]尿
l	л	[1]療燎繚聊[3]了[5]料撂尥
tɕ	җ	[1]焦蕉交郊教澆驕嬌椒膠覺[3]餃鉸[5]叫轎較
tɕʰ	ч	[1]喬僑橋蕎瞧鵲悄調{~唆}蹺[3]巧雀[5]俏竅蹺
ɕ	щ	[1]消硝銷簫[3]小曉[5]笑孝效
#jɔ	#ё	
Ø	Ø	[1]腰妖邀吆窯搖謠幺么[3]舀[5]要鷂
#iʊ	#ю	
t	д	[1]丟
n	н	[1]牛[3]鈕扭[5]拗
l	л	[1]綠留溜度六劉流硫[3]柳榴綹[5]餾{~饃饃}鎦
tɕ	җ	[1]揪糾[3]九酒久灸韭[5]舊舊舅
tɕʰ	ч	[1]秋蚯求球鞦{~繩}[3]啾{象聲詞}
ɕ	щ	[1]休修[3]朽[5]袖秀銹宿羞
#jʊ	#ю	
Ø	Ø	[1]尤優憂由油郵遊遊悠[3]有友[5]又右佑幼釉
#iɛ̃	#ян	
p	б	[1]邊編鞭[3]扁匾蝙貶□{~袖子}[5]變
pʰ	п	[1]便偏[3]片篇[5]騙
m	м	[1]棉綿[3]免勉[5]面
t	д	[1]掂[3]點典[5]店電殿墊
tʰ	т	[1]天田甜添掭[3]舔
n	н	[1]年黏[3]眼碾捻攆[5]念唸
l	л	[1]連蓮憐鐮簾戀[3]臉[5]練煉
tɕ	җ	[1]尖間肩艱堅煎犍[3]減簡鹼儉檢劍剪[5]見件賤毽薦建健箭漸
tɕʰ	ч	[1]千遷前牽簽謙乾鉛鉗子錢[3]淺[5]欠
ɕ	щ	[1]先仙僊鮮掀閒嫌鍁弦[3]險顯[5]限線綫縣獻
#jɛ̃	#ян	
Ø	Ø	[1]言煙菸淹醃腌鹽研岩顏簷檐[3]演掩[5]雁燕釅宴驗
#iɒ̃	#ён	
n	н	[1]娘
l	л	[1]糧涼量梁粱[3]兩輛[5]亮晾諒
tɕ	җ	[1]江將疆僵韁姜豇剛{~才}[3]講獎[5]匠將醬漿犟糨降
tɕʰ	ч	[1]槍牆強腔[3]搶嗆
ɕ	щ	[1]鄉香詳降相廂箱[3]響餉想享[5]向相象
#jɒ̃	#ён	
Ø		[1]羊洋陽秧殃鴦揚[3]養癢仰[5]樣
#iɤ̃	#ин	
p	б	[1]兵賓乒殯冰[3]丙餅秉[3]並病
pʰ	п	[1]平評坪屏瓶憑貧[3]品[5]拼聘
m	м	[1]名明民鳴[3]抿{~子（名詞）/~頭髮（動詞）}[5]命
t	д	[1]丁釘盯[3]頂鼎[5]釘{動詞}訂□{~鞋}定
tʰ	т	[1]聽廳停{消~}亭庭艇[3]挺[5]停{~會兒}
n	н	[1]寧凝擰[5]硬
l	л	[1]靈林鄰鈴零陵磷鱗[3]領嶺檁[5]令另
tɕ	җ	[1]巾斤今金襟筋經晶京鯨更{（又音）五~}精[3]井緊景頸{（又音）脖~}錦警謹[5]近進盡禁淨竟敬靜勁
tɕʰ	ч	[1]清情晴琴輕勤親芹青禽侵[3]請[5]慶
ɕ	щ	[1]辛心新星腥形刑行興[3]省醒[5]姓性幸信興
#jɤ̃	#йин	
Ø	Ø	[1]因茵音陰姻英營銀迎應贏蔭[3]影蠅[5]應印
#u	#у	
p	б	[1]不[3]補捕[5]布步部
pʰ	п	[1]葡□{象聲詞}撲[3]普蒲[5]鋪
m	м	[1]木苜牧謀們麼[3]母畝模某[5]慕募墓木
f	ф	[1]書富福服伏婦夫扶麩叔浮輸輻熟梳蔬舒贖府腐複傅[3]斧數薯暑[5]樹父膚漱數鳧
v	в	[1]烏屋無如入辱褥兀靰[3]五伍午舞武捂乳[5]誤務焐惡
#u	#ў	
t	д	[1]獨讀犢毒妒[3]肚賭堵[5]肚杜度渡喥{用嘴餵食}
tʰ	т	[1]圖途禿屠突[3]土吐[5]兔
n	н	[1]奴努[5]怒
l	л	[1]爐蘆轤六{又音}綠{又音}□{簌~~}[3]魯鹵[5]路陸鹿
ts	з	[1]租卒足[3]祖組阻族[5]助做
tsʰ	ц	[1]粗初[3]族{又音}礎[5]醋助{又音}
s	с	[1]蘇速酥俗肅舒[3]悚[5]素嗉[5]訴塑
tʂ	җ	[1]朱竹燭蛛豬諸築珠軸[3]主煮[5]住蛀柱祝
tʂʰ	ч	[1]出除廚住搐畜倏憷[3]鼠
k	г	[1]穀骨軲姑孤菇咕[3]古鼓股[5]僱顧固
kʰ	к	[1]哭窟枯[3]苦[5]褲庫
x	х	[1]鬍葫糊核壺湖狐[3]虎[5]戶
#ua	#уа	
tʂ	җ	[1]抓[3]爪[5]爪{量詞}
tʂʰ	ч	[1]剡[5]欻[5]□{留下，剩下}
k	г	[1]瓜呱刮[3]寡[5]掛卦
kʰ	к	[1]誇[3]垮胯[5]跨
x	х	[1]花華鏵滑嘩[5]畫話化
#uə	#уә	
t	д	[1]多奪掇[3]朵躲[5]跺惰
tʰ	т	[1]脫駝坨馱托拖
n	н	[1]挪
l	л	[1]蘿籮鑼騾落絡[5]落駱摞糯
ts	з	[1]昨鑿[3]左佐[5]坐座作
tsʰ	ц	[1]搓[3]矬[5]錯銼
s	с	[1]梭唆娑縮[3]鎖所嗩索
tʂ	җ	[1]捉桌拙鐲著椎
tʂʰ	ч	[1]戳
k	г	[1]郭鍋戈[3]果裹[5]過
kʰ	к	[1]棵科括擴闊[3]顆[5]課
x	х	[1]活和豁[3]火伙[5]禍貨
#uɛ	#уэ	
tʂʰ	ч	[1]揣搋[5]踹[5]膪
k	г	[1]乖[3]拐[5]怪
kʰ	к	[1]塊會[5]快筷
#uɛɪ	#уэй	
x	х	[1]懷回茴灰揮輝[3]悔毀[5]會壞匯賄潰{~膿}
#uɪ	#уй	
t	д	[1]堆[5]兌對
tʰ	т	[1]推[3]腿[5]退
l	л	[1]雷擂[3]累壘[5]□{倒塌}淚
ts	з	[1]嘴[5]醉最罪
tsʰ	ц	[1]炊催[5]脆翠
s	с	[1]雖隨[3]髓荽[5]歲穗碎
tʂ	җ	[1]錐追準縋
tʂʰ	ч	[1]吹槌錘
k	г	[1]歸龜規軌國[3]鬼[5]桂櫃貴跪
kʰ	к	[1]虧盔葵[3]捆[5]潰愧
#uɛ̃	#уан	
t	д	[1]端[3]短[5]段緞斷
tʰ	т	[1]團
l	л	[1]□{~一點吃的（整、做）}[3]戀[5]亂
ts	з	[1]鑽[3]□{~子（女人髮髻）}[5]鑽攥
tsʰ	ц	[1]全汆[5]竄
s	с	[1]酸[5]算蒜
tʂ	җ	[1]專磚[3]轉[5]轉傳賺
tʂʰ	ч	[1]川穿船椽[3]喘[5]串
k	г	[1]官棺關觀冠[3]管館[5]貫慣灌罐
kʰ	к	[1]寬[3]款
x	х	[1]歡環[3]緩[5]換喚
#uɒ̃	#уон	
tʂ	җ	[1]莊樁妝裝[3]奘{粗大}[5]壯狀況□{往蒸籠裏~饃饃}
tʂʰ	ч	[1]窗瘡床[3]闖創[5]撞
k	г	[1]光[3]廣[5]逛
kʰ	к	[1]筐[3]狂[5]況礦曠框
x	х	[1]黃皇蝗蟥荒慌凰[3]謊[5]晃
#ʊ̃	#ун	
t	д	[1]東冬敦墩蹲頓動[3]懂盹[5]洞凍動
tʰ	т	[1]同桐銅通童統[3]捅桶筒[5]痛蛻
n	н	[1]農濃膿[3]嫩
l	л	[1]龍籠聾窿圇[3]壟[5]弄
ts	з	[1]宗尊遵踪鬃[3]總[5]粽縱
tsʰ	ц	[1]從叢蔥村存皴聰[5]寸
s	с	[1]孫松倯{瞎~}[3]筍損[5]宋送誦頌
tʂ	җ	[1]中忠盅鐘終[3]種腫準[5]重種中眾
tʂʰ	ч	[1]蟲衝充重春純順{孝~}鶉[5]銃
ʂ	ш	[1]順{~利}
k	г	[1]工功公攻躬恭弓[3]鞏滾[5]共供棍
kʰ	к	[1]空[3]孔恐坤控捆[5]空困
x	х	[1]紅虹宏大訇洪轟葷昏婚魂鴻[3]哄[5]混橫
#y	#ү	
n	н	[3]女
l	л	[1]驢律[3]旅捋[5]慮濾
tɕ	җ	[1]句駒局居車菊掬矩□{~□}足{富~}[3]舉[5]具劇鋸聚
tɕʰ	ч	[1]曲區屈蛆渠蛐[3]取娶
ɕ	щ	[1]須需畜婿俗{鄉~}虛[5]許[5]敘續序
#jy	#йү	
Ø	Ø	[1]魚餘愚娛愉[3]雨語[5]玉芋預遇育譽寓裕獄
#yə	#үә	
n	н	[1]虐
l	л	[1]掠劣[3]□{~刀子（砍）}
tɕ	җ	[1]決腳掘镢絕角覺嚼[3]倔{（又音）話硬~~的}[5]倔
tɕʰ	ч	[1]缺鵲瘸確[3]□{~折（折斷）}
ɕ	щ	[1]雪學血削靴些[5]□{家具多太~地方哩（妨事）}
#jyə	#йүә	
Ø	Ø	[1]月約岳鑰樂越
#yɛ̃	#үан	
tɕ	җ	[1]捐絹眷[3]卷[5]圈倦
tɕʰ	ч	[1]圈泉拳蜷全[3]權犬[5]勸
ɕ	щ	[1]宣喧懸[3]選癬[5]餡旋楦現
#jyɛ̃	#йүан	
Ø	Ø	[1]元園員圓原源緣淵冤[3]遠[5]願院怨
#yʊ̃	#үн	
l	л	[1]輪倫[5]論
tɕ	җ	[1]軍均君[5]俊
tɕʰ	ч	[1]窮群裙[3]□{~子（烤製的一種食品）}
ɕ	щ	[1]兄兇胸口熊雄尋[5]迅訊□{~吃的}
#jyʊ̃	#йүн	
Ø	Ø	[1]雲榮融容擁[3]永勇[5]用運孕暈
