tsɿ	1	452	鸡今(~年)箕
tsɿ	2	31	迟棋旗祁辞慈茨(~菇)
tsɿ	3	44	指纸几紫籽子(白~)只(~有)
tsɿ	4	33	徛
tsɿ	5	43	计寄记职祭继好痔纪蛭
tsɿ	6	41	字
tsɿ	7	13	技急结着(向~)
tsʰɿ	1	452	欺摛(~手)
tsʰɿ	2	31	池
tsʰɿ	3	44	耻起(一~)
tsʰɿ	5	43	气汽契
sɿ	1	452	师狮尸司丝宵私
sɿ	2	31	时晨
sɿ	3	44	匙起(~来)屎喜(~事)
sɿ	4	33	是豉实
sɿ	5	43	世戏试释气
sɿ	6	41	事十失市
sɿ	7	13	适悉
pi	1	452	跛(脚瘸)
pi	2	31	排-簰牌
pi	3	44	摆比=
pi	5	43	拜毕=(~业)
pi	6	41	败稗别(~针)
pi	7	13	八逼憋
pʰi	1	452	批
pʰi	2	31	脾
pʰi	5	43	屄(女阴)
pʰi	6	41	劈
mi	2	31	埋明(清~)
mi	4	33	买米
mi	6	41	篾卖
ti	1	452	低
ti	2	31	怡台-苔抬待寻
ti	3	44	底
ti	4	33	在
ti	5	43	戴带
ti	6	41	代袋碟
ti	14	133	弟=第
tʰi	1	452	梯胎
tʰi	2	31	题
tʰi	3	44	体
tʰi	5	43	剃屉
tʰi	7	13	帖贴铁
li	2	31	犁虫-鳞
li	3	44	礼
li	4	33	弟-
li	6	41	辣历=(阴~)厉赖
tɕi	1	452	针金真筋蒸斤京精=(~盐)经斋钟
tɕi	2	31	穷陈
tɕi	3	44	挤真昣(厚)紧肿种(~子)尽(~前面)
tɕi	4	33	近尽(~量)
tɕi	5	43	净禁□(~□tɕio41,玩)
tɕi	7	13	接节截鲫
tɕʰi	1	452	猜亲称
tɕʰi	2	31	财裁齐
tɕʰi	3	44	捡
tɕʰi	4	33	拣
tɕʰi	5	43	菜-秤
tɕʰi	6	41	腮鳃
tɕʰi	7	13	扦擦切七=
ȵi	2	31	泥浓
ȵi	3	44	纳
ȵi	4	33	奶忍
ȵi	5	43	艺
ȵi	6	41	耐奈
ɕi	453	453	筛西心芯深新身升胸辛间(中~)
ɕi	2	31	神
ɕi	3	44	洗恐(怕)
ɕi	4	33	嘻席(酒~=)
ɕi	5	43	婿信细晒兴惜□(~股:屁股)
ɕi	6	41	剩
ɕi	7	13	杀
ki	1	452	街
ki	3	44	裙-(围~)
ki	3	44	解讲-江
ki	4	33	肫菌□(□uaŋ45~，东西)
ki	5	43	界降-(霜~)戒(~指)
ki	4	33	挟夹挟钳
kʰi	1	452	揩
ŋi	2	31	银阎
xi	1	452	溪(河)
xi	2	31	鞋
xi	3	44	喜-(所~)
xi	4	33	湿
xi	6	41	盒狭
xi	7	13	瞎
i	1	452	阴
i	2	31	移姨
i	3	44	矮以
i	4	33	一瘾也
i	5	43	印意
i	6	41	要叶舌用又音日=
i	7	13	易腌一(初~)
pu	1	452	疤晡
pu	2	31	爬钯杷耙划菩葡脯蒲瓢婆
pu	3	44	把补
pu	4	33	抱
pu	5	43	欛
pu	6	41	步薄白
pu	7	13	斧部百柏卜腹
pʰu	1	452	铺(~床)
pʰu	3	44	谱
pʰu	5	43	破帕铺(~面)
pʰu	6	41	敷
pʰu	7	13	扑伏-
mu	2	31	麻痳
mu	4	33	马-码瓦-
mu	6	41	抹
mu	7	13	麦
ɸu	1	452	花夫
ɸu	2	31	咸符和=(~起来)胡(姓)
ɸu	3	44	火伙府虾
ɸu	4	33	祸下傅
ɸu	5	43	吓
ɸu	6	41	夏-画话划服袱幅合伏=
ɸu	7	13	富副客福瓠
tu	2	31	痰
tu	3	44	胆打-(~官司)
tu	4	33	淡大-
tu	5	43	担-
tu	7	13	搭答
tʰu	1	452	塔
tʰu	3	44	毯
nu	2	31	南男明(~年)农-(~夫公)
lu	2	31	蓝兰笼-(~儿)
lu	4	33	六-(~指)冷
lu	6	41	腊蜡
tsu	1	452	渣
tsu	3	44	眨
tsu	5	43	榨炸灒
tsu	7	13	摘
tsʰu	1	452	□(骂)杈差叉
tsʰu	2	31	茶查
tsʰu	5	43	岔插(~嘴)
tsʰu	6	41	择
tsʰu	7	13	拆插
su	1	452	沙纱痧杉衫三
su	3	44	齿
su	5	43	撒续
su	7	13	漱萨
ku	1	452	歌家痂-加-(一~一)瓜箍=
ku	3	44	假剐寡牯
ku	5	43	过架-嫁价
ku	7	13	甲夹(~起来)
kʰu	1	452	桍(树枝)
kʰu	5	43	货
ŋu	2	31	牙芽
ŋu	4	33	瓦-
u	1	452	丫
u	2	31	吴禾糊胡(~儿)和-(~尚)
u	3	44	哑肉
u	4	33	雨瓦=午=(端~)
u	5	43	轭(牛~)
u	6	41	雾芋
u	7	13	鸭恶押
kyi	1	452	□(~当:这几)
tɕyi	1	452	跔
tɕyi	3	44	准举
tɕyi	7	13	啄
tɕʰyi	1	452	春松(~树)
tɕʰyi	2	31	疖枞
tɕʰyi	3	44	蠢椿取
tɕʰyi	4	33	娶浞
tɕʰyi	5	43	脆砌去=
tɕʰyi	6	41	绝
tɕʰyi	7	13	却=
ɕyi	1	452	熏荽
ɕyi	3	44	笋
ɕyi	5	43	岁税
ɕyi	6	41	顺
ɕyi	7	13	雪吸
yi	2	31	匀云
yi	6	41	闰润运
yi	7	13	玉=(一块~)
pa	1	452	披碑背-(~个包)笆
pa	2	31	皮便(~宜)扁瘪密谜
pa	3	44	比-把=(~戏)吧(停~咧)
pa	4	33	被
pa	5	43	背-(~地)沸(热:天气~.~水)
pa	6	41	琵枇鼻篦椑(柿子)
pa	7	13	沸(热:天气~，~水)笔滗毕-(完~)□(极了)
pʰa	1	452	飞-
pʰa	5	43	屁-
pʰa	6	41	匹片(一~叶子)
ma	1	452	眯(闭)
ma	2	31	糜(粥)
ma	3	44	马=
ma	4	33	尾亩没-
ma	6	41	蜜
ma	7	13	沕
ta	3	44	打=只
ta	6	41	地
ta	7	13	大=
tʰa	4	33	坛
na	1	452	知(~得:知道)
na	2	31	儿
na	4	33	□(~年:往年)
la	2	31	来梨厘篱
la	3	44	里(一~路)
la	4	33	理鲤李
la	5	43	拉(撕)栗立(~春)
la	6	41	利痢离泪历-(~书)
la	7	13	粒□(胖)
tsa	3	44	姊
tsa	4	33	杂
tsʰa	2	31	槎糍拢前-(眼面~)
tsʰa	5	43	刺粽
tsʰa	6	41	浸憷(痛)
tsʰa	7	13	七-漆
sa	3	44	死先-(~生)
sa	5	43	四
sa	7	13	膝虱
ka	1	452	痂=
ka	3	44	□(屎)朵(耳~)
ka	7	13	□(捆，~起来)
kʰa	7	13	掐
a	1	452	衣
pia	2	31	袍浮
pia	4	33	保宝
pia	6	41	报菢
pia	7	13	暴□(~ 来: 初来)
pʰia	1	452	坡
pʰia	7	13	拍
mia	2	31	毛茅
mia	6	41	帽
tia	1	452	刀
tia	2	31	淘萄桃逃
tia	4	33	道
tia	5	43	倒到
tia	6	41	跌
tia	7	13	滴(一~)
