#备注：《广西灵川青狮潭（岩山）平话同音字汇》 明茂修 	
#调值	[1]22 [2]12 [3]51 [4]23 [5]45 [6]31 [7]33
#符号说明：-白=文	
#ɿ	
ts	[4]造[6]做{~事}绝
s	[1]□{头脑~：头脑子}[7]雪索粟
#i	
p	[1]标彪逼[2]婆瓢嫖[3]玻表[4]□{tʃi¹²~iau²²：蝉}[7]别鳖壁
pʰ	[1]膘飘[3]秕[4]鳔[5]破票[7]撇劈
m	[1]咪[2]苗[4]□不[6]庙篾没□{哪}
f	[1]窝[2]□{~伙：合伙}[3]火伙[5]货[6]祸
v	[2]禾
t	[1]鸟{小~}□{象声词，喇叭声}[2]条[3]朵屌鸟{屌}[5]钓吊调跳-[6]掉调叠着{~急}[7]敌竹烛
tʰ	[1]挑[5]跳=[7]帖贴铁脱踢
n	[1]□{奶汁；奶~：乳房}□{拣}□{一~：一些}[6]尿
l	[1]□{kʰi³¹~大条：一丝不挂}[2]骡螺鹩榴硫琉□{灰~：厕所}[4]了柳历[6]料流刘溜力
ts	[1]焦蕉椒接节[3]姐挤酒鲫[4]左佐坐座□{~次又次：一次又一次}𡚧[5]借济[6]祭荠□{~树：松树}□{~ȵi¹²：麻雀}[7]截脊
tsʰ	[1]搓妻锹秋鳅[5]挫锉错[7]泄切鹊戚
s	[1]蓑些西犀消宵霄销修[3]锁写小[5]泻卸细笑[7]削息锡
tʃ	[1]知蜘支枝肢只之招□{肋骨~：猪排骨；人的肋骨}[2]□{~pi²³ iau²²：蝉}[3]纸指止趾蜇炙□{擦}[4]是痔职[5]蔗鹧至痣照□{肉}[6]治赵蛰掷㘌□{~夹底：腋窝}□{~阳花：向日葵}[7]汁折
tʃʰ	[1]车{板~}[3]齿□{象声词，划火柴的声音}[5]翅[6]□{~li²²大条：一丝不挂}[7]尺
ȵ	[2]□{tsi³¹~：麻雀}[5]蚁耳[6]二
ʃ	[1]赊尸诗烧□{~祖：上坟}[2]蛇时[3]捨屎史[5]舍试[6]射舌十=石□{xu³¹~pan²²：蜣螂}□{腰~子：肾}食-
k	[1]饥肌机鸡今君脚箕□{上~：上面}□{miæ³¹~：明天}[2]骑棋旗乔桥[6]举纪几级[4]埂[5]计继寄己记季叫[6]轿跷[7]结菊
x	[1]稀[3]起喜晓[5]戏器气汽
Ø	[1]医衣依腰[2]宜夷姨[3]椅[4]以窑舀[5]意[6]艺叶易□{~子：舌苔}热=[7]乙一益
#u	
p	[1]晡敷=[2]培陪赔□{蝗~tʃɔŋ²²：蝗虫}[3]补[4]部[5]布辈背{凳~}□{大门~：大门外}[6]薄步辅倍薄[7]钵
pʰ	[1]铺{~路}[3]浦[5]铺{米~}配[7]泼
m	[2]梅枚玫媒煤糜霉[4]每某拇[6]模妹外-蚂
f	[2]芙[5]咐讣[6]缚[7]阔血穴
t	[1]多都{~城}堆[2]驼{~背}紽驮锤丢{扔}[4]垛[5]对碓队兑[6]□{砸}□{~侬：我们}
tʰ	[1]拖[5]退[6]□{~侬：他们}驼{骆~}
n	[6]内□{~侬：你们}
l	[2]锣箩萝脶驴雷擂柔揉[3]□{~话：谎话}[4]累□{寻找}[5]辣□{孔；洞}[6]落{~头毛：掉头发}烙骆哄□{揉}
ts	[3]组嘴随做{不~声}[5]醉[6]罪凿昨
tsʰ	[1]催崔
s	[1]唆[5]碎
tʃ	[1]珠追[2]锄[3]煮拄主桌捉[5]蛀[4]柱=[6]浊镯[7]戳
tʃʰ	[1]初吹[3]楚[5]处
ʃ	[1]梳书舒输[2]蜍[3]暑鼠数{~一~}水少[4]薯竖[5]数{多~}税[6]树睡𤀤
k	[1]歌哥姑=鸪牯[3]箍古估牯股鼓[5]个[6]故
kʰ	[3]苦=
x	[1]呼夫姑-敷-俘麸盔灰□{牛~：稻杆}[2]荷胡湖壶糊扶[3]苦-虎浒斧[4]汇[5]库裤戽付富[6]贺葡户护傅腐会妇□{~笼：一种大箩筐}□{~ʃi³¹ pan²²：蜣螂}
Ø	[1]乌[2]无务雾回[3]恶[4]武[6]误戊月捂呜{象声词：蜜蜂飞的声音}屙□{~tʃuæ³³：不干净}
#a	
p	[2]排牌[3]跛摆吧{象声词，树枝断的声音}□{两臂平伸两手伸直的长度叫一~}[5]拜[6]稗败
pʰ	[3]□{屁股~：屁股蛋儿}[5]派
t	[2]台苔[6]大
tʰ	[5]太泰
l	[2]来拦[6]赖
ts	[1]灾[2]才材财裁[3]载崽[4]再在
tsʰ	[1]猜[3]彩采[5]菜
s	[1]腮鳃□{xa³¹~：下巴}[5]赛
tʃ	[2]柴[6]寨宅
tʃʰ	[1]差出差
ʃ	[1]筛[5]晒
k	[1]该阶街[3]改解[5]介界届戒锯-
kʰ	[5]□{一~：一共}[6]卡
x	[2]还{~有}[4]鞋[6]哈{叹词}□{~时：随时}□{~sa²²：下巴}
