ɕi	3	黑-	
ȵi	1	蚁你-□[我~:我们]	
ȵi	2	泥=	
ȵi	3	你=拟	
ȵi	5	义腻议-逆=	
fu	1	呼乎肤忽夫	
fu	2	胡湖狐壶糊符扶芙佛蝠浮=孵=□[ma5~:很脏]	
fu	3	虎浒府斧辅否腐[~败]	
fu	5	互护福父腐[豆~]付傅[~姓]附富副服复妇负幅腹伏户[窗~]	
fu	6	户[~口]傅[师~]	
tu	1	督嘟	
tu	2	涂-徒	
tu	3	赌肚堵睹	
tu	5	杜度=镀独毒妒	
tu	6	度-	
tʰu	1	突凸秃	
tʰu	2	图涂=屠途	
tʰu	3	土	
tʰu	5	吐兔读	
lu	2	奴炉卢驴庐	
lu	3	努鲁吕旅卤屡□[~匠:补锅的]	
lu	5	怒赂虑律录陆率[一~]鹿	
lu	6	糯路露泪	
tsu	1	租□[(塞)]	
tsu	2	锄足	
tsu	3	组祖阻嘴	
tsu	5	醉-做-族=	
tsʰu	1	粗蛆初	
tsʰu	2	猝[一时想不起来]	
tsʰu	3	楚取娶	
tsʰu	5	醋趣触=族-碎脆□[(木材等东西腐烂)]	
su	1	酥苏梳疏蔬需须虽绥	
su	2	随-	
su	3	数[~数]	
su	5	速塑素续数[~学]岁-睡-肃宿俗漱□[(填压进)]	
tʂu	1	猪居株朱珠追	
tʂu	2	竹=烛=菊	
tʂu	3	箸煮举主矩	
tʂu	5	著巨距拒据聚注俱具句局剧	
tʂu	6	柱住	
tʂʰu	1	区吹-炊屈驱趋	
tʂʰu	2	厨除	
tʂʰu	3	处[相~]曲	
tʂʰu	5	处[~长]	
ʂu	1	书舒墟虚输	
ʂu	2	徐薯赎=	
ʂu	3	暑鼠许殊水属=	
ʂu	5	序絮竖税术述束树=	
ʂu	6	树-	
ʐu	1	迂	
ʐu	2	如渔余于娱愚鱼=	
ʐu	3	雨=语=羽宇禹辱乳	
ʐu	5	誉寓浴预豫遇愉喻裕玉狱域欲郁	
ȵu	3	女	
ku	1	姑孤箍估菇	
ku	2	□[(蹲)]	
ku	3	古股鼓谷	
ku	5	故固顾雇过	
kʰu	1	枯窟	
kʰu	3	哭苦	
kʰu	5	库裤酷	
u	1	乌污巫侮	
u	2	吴娱梧无芋鱼-	
u	3	五伍午武舞鹉屋雨-语-	
u	5	矿误悟雾务物喂	
pa	1	巴琶疤把耙把[~你：给你]背[~东西]	
pa	2	爬-耙拔	
pa	3	把[(介词)]爸	
pa	5	霸把[刀~]坝罢□[~饭：菜很下饭]	
pa	6	八	
pʰa	1	趴	
pʰa	2	爬	
pʰa	3	拍-□[象声词,鞭炮声]	
pʰa	5	怕帕白-	
ma	1	蟆抹妈	
ma	2	麻	
ma	3	马码蚂	
ma	5	□[~fu2:很脏]□[~凳:小板凳]	
ma	6	骂	
ta	1	搭=	
ta	3	打搭-	
ta	5	大[~学生]答达	
tʰa	1	他	
tʰa	3	塔塌榻□[乖~:女人长得好]	
tʰa	5	沓踏	
la	1	拉=垃啦	
la	2	拉-	
la	3	□[冇~你]喇	
la	5	辣蜡腊纳娜捺那	
tsa	1	楂渣抓=	
tsa	2	茶搽查[~账]	
tsa	3	眨嘱[~咐]扎摘揸[~衣袖]	
tsa	5	炸诈榨杂□[帽子~~:帽檐]	
tsʰa	1	叉[~子]差擦	
tsʰa	2	查[调~]察	
tsʰa	3	叉[开~]拆-	
tsʰa	5	岔衩择-	
sa	1	沙纱杉疼莎萨	
sa	3	杀刷洒刹	
sa	5	煞	
tʂa	1	遮-哪	
tʂa	2	茄	
tʂa	3	炙	
tʂa	5	蔗□[~话:拗口的话]	
tʂʰa	1	车-	
tʂʰa	3	尺-吃-扯	
tʂʰa	5	恰-洽□[一~脚:很小的一步]□[嗲~:举止行动不合常规,疯癫]	
ʂa	1	赊	
ʂa	2	霞蛇射-狭=峡=辖	
ʂa	3	舍	
ʂa	5	厦[大~]厦[~门]石-峡-	
ka	1	家-嘎	
ka	3	夹痴	
ka	5	嫁架-□[大便,儿语]尬	
kʰa	1	咖	
kʰa	3	掐客卡	
xa	1	虾哈	
xa	2	蛤	
xa	3	傻瞎-□[~包:傻子]	
xa	5	吓狭-	
xa	6	下-□[(都)]	
ŋa	1	扼[牛~]□[~呵欠]	
ŋa	2	牙伢芽	
ŋa	5	额研坳[山~~]逆-□[(拗口)]	
a	1	啊阿	
a	3	哑-鸭	
pia	3	壁-□[(象声词)]	
pia	5	□[~直:很直]	
pʰia	3	劈-	
pʰia	5	□[~耳巴子:扇耳光]	
tia	1	爹-	
tia	2	提-[拿]	
tia	3	嗲	
tia	5	滴-	
tʰia	3	踢-	
lia	1	□[~板:拖鞋]□[~价:讨价]□[(碰撞),把凳子~倒了]	
lia	2	瘸□[(疲劳)]	
lia	3	□[(舔)]	
lia	5	沥[~干]	
tsia	2	邪-斜-□[~口:口馋]	
tsia	3	毑姐-	
tsia	3	□[~到]□[mi1~阵:等到那时]	
tsʰia	5	席-	
sia	3	写-锡-[~壶:装水的壶子]	
sia	5	泻	
ɕia	1	瞎=	
ɕia	6	下=	
ȵia	1	黏□[~薄：很薄]	
ȵia	3	惹	
ȵia	5	肏	
kia	1	家=加嘉佳	
kia	3	假	
kia	5	架=驾价稼甲	
kʰia	5	□[搅动]	
ia	1	鸦丫爷-	
ia	2	衙崖涯	
ia	3	雅野-哑=	
ia	5	亚轧	
ia	6	夜-也-	
kua	1	瓜	
kua	2	抓-□[手~：残疾]□[焦~湿：很湿]	
kua	3	寡剐刮佮[~不来:相处不合]	
kua	5	挂褂卦括	
kʰua	1	夸	
kʰua	3	垮□[树~tʂʅ1:树枝]	
kʰua	5	跨挎聒[~耳朵:很吵]	
xua	1	花发[头~]	
xua	2	华划[~得来]画[~画]乏	
xua	3	发[~票]	
xua	5	划[计~]化罚伐	
xua	6	画[画~]	
ua	1	蛙挖洼	
ua	2	娃	
ua	3	瓦	
ua	5	滑猾袜□[~人：哄人]	
ua	6	话	
kə	1	的[所属格助词,我~]	
kə	6	□[虚词，表示完成：tʂho5~：丢了]	
pie	1	瘪鳖	
pie	2	别[离~]	
pie	3	憋	
pie	5	别[区~]	
pʰie	2	撇-[~脱：做事大方洒脱]	
pʰie	3	撇[~捺]	
pʰie	5	别[~个]	
mie	1	咩□[揪:~你两下]	
mie	5	蔑麦-灭	
tie	1	跌	
tie	2	碟碟叠谍蝶	
tʰie	3	贴铁帖	
tʰie	5	特	
lie	5	烈列裂猎劣	
tsie	3	姐=节接	
tsie	5	责借=	
tsʰie	3	且切册	
tsʰie	5	贼	
sie	3	写=	
sie	5	谢泄色=啬	
sie	6	色-	
ʨie	1	遮=	
ʨie	2	哲洁劫杰	
ʨie	3	者结	
ʨie	5	浙	
ʨʰie	1	车=	
ʨʰie	5	妾彻撤	
ɕie	1	奢	
ɕie	2	邪=斜=协谐	
ɕie	3	歇	
ɕie	5	社射=解-折设舌涉舍[宿~]	
kie	3	格隔	
kʰie	3	客=揢[(掐)]	
ȵie	5	热-业-孽	
ie	1	椰耶	
ie	2	爷=	
ie	3	噎野=𥣘[~谷子:秕谷]	
ie	5	热=夜=业=叶页乙	
ie	6	也=	
kue	3	骨	
kue	5	国	
tye	1	堆	
tye	3	□[~货：买便宜货]	
tye	5	对队兑	
tye	6	□[(伙伴)]	
tʰye	1	推	
tʰye	3	腿	
tʰye	5	退	
lye	2	雷	
lye	3	儡磊垒累[~计]	
lye	5	内[~袋]累[连~]虐略掠	
lye	6	累[疲惫]内[~衣]	
tsye	5	最	
tsye	6	罪□[~雨：淋雨]	
tsʰye	1	催	
tsʰye	3	□[脚~了一下：脚崴了一下]	
tsʰye	5	绝-	
sye	3	雪削	
sye	5	碎瘦	
ʨye	2	绝=掘	
ʨye	3	□[吮吸]	
ʨye	5	诀倔	
ʨʰye	3	缺=	
ʨʰye	5	确=却	
ɕye	1	靴	
ɕye	3	血	
ɕye	5	□[喜欢讲多话]	
kye	3	蕨	
kʰye	3	缺-	
ye	1	约=	
ye	5	越月悦阅锐粤岳乐[音~]	
po	1	波菠玻剥播□[~sɿ1:蜘蛛]	
po	2	菩脯博泊驳	
po	3	补钵	
po	5	婆-簸薄[~荷]布怖□[打~:亲吻]	
po	6	部步	
pʰo	1	坡铺[~床]剖泼	
pʰo	2	婆=	
pʰo	3	谱普仆	
pʰo	5	破铺[店~]魄迫	
mo	1	摸	
mo	2	魔磨摩模摹	
mo	3	某母拇么	
mo	5	莫寞慕募墓末沫幕默墨陌木睦	
to	1	多都	
to	2	驮驼[~背]砣	
to	3	朵躲	
to	5	剁惰夺堕垛	
tʰo	1	拖托	
tʰo	2	驼[骆~]	
tʰo	3	妥椭脱□[phie2~:做事方便]	
tʰo	5	軃[~下来:掉下来]	
lo	1	哆螺	
lo	2	挪罗脶骡摞蒌=楼=娄	
lo	3	裸搂□[(哄人开心)]	
lo	5	落骆洛络乐赂	
tso	3	左桌捉	
tso	5	作做=	
tso	6	坐唑座助	
tsʰo	1	搓	
tsʰo	3	撮	
tsʰo	5	错昨锉凿	
so	1	蓑嗦缩	
so	3	所索锁琐缩-	
tʂo	3	脚	
tʂʰo	5	□[(丢)]	
ko	1	哥歌锅戈郭鸽	
ko	3	果裹角	
ko	5	个各咯[拟声词:形容鸡的叫声]	
ko	6	□[代词:~个,这个]	
kʰo	1	科窠蝌	
kʰo	3	可棵颗壳	
kʰo	5	阔课扩	
ŋo	1	我	
ŋo	2	鹅蛾俄	
ŋo	3	我=	
ŋo	5	愕	
ŋo	6	饿	
xo	2	河何荷[~花]和	
xo	5	贺荷[薄~]货合活藿霍	
xo	6	祸和[~面]	
o	1	窝握蜗	
o	2	禾	
o	3	□[~菜:焖菜]	
o	5	卧恶沃	
ʨio	5	觉[~得]	
ʨʰio	5	确-触-	
ɕio	5	学勺	
io	1	约-	
io	2	油	
io	3	有	
io	5	药钥弱若跃岳[南~]	
pai	1	□[(女阴)]	
pai	2	牌排簰	
pai	3	摆	
pai	5	拜	
pai	6	稗败	
pʰai	2	牌=排=	
pʰai	3	拍=□[~起:扛在肩上]	
pʰai	5	派	
mai	2	埋	
mai	3	买	
mai	5	卖麦=	
fai	1	□[(骂人的话)]	
fai	2	淮怀槐	
fai	6	坏	
tai	1	呆[书~子]	
tai	2	抬	
tai	3	歹	
tai	5	待怠戴贷代带逮	
tai	6	袋大[~小]	
tʰai	1	胎苔[舌~]	
tʰai	2	台苔[菜~]	
tʰai	5	态太泰汰	
lai	2	来=	
lai	3	乃奶[吃~]	
lai	5	耐奈癞赖㸊[(烫):~手]	
tsai	1	灾栽斋	
tsai	2	财裁柴	
tsai	3	崽	
tsai	5	再载[超~]债寨	
tsai	6	在=载[年~]窄	
tsʰai	1	猜差[出~]拆=	
tsʰai	2	才材豺	
tsʰai	3	彩采踩睬	
tsʰai	5	菜蔡	
sai	1	腮鳃筛摔衰	
sai	3	甩色[~子]	
sai	5	赛晒帅率[~领]	
kai	1	该街阶	
kai	3	改解-	
kai	5	概-溉盖盖介界届疥械	
kʰai	1	开	
kʰai	3	凯楷	
kʰai	5	概=	
ŋai	1	挨埃岩[红~:地名]	
ŋai	2	呆[~板]癌岩[~石]磑□[(形容做事速度很慢)]	
ŋai	3	蔼	
ŋai	5	爱艾	
xai	1	咍[(玩耍)]	
xai	2	鞋还[~有]	
xai	3	海	
xai	5	亥害=	
xai	6	害	
ai	1	哀	
ai	3	矮	
ai	5	隘碍	
kuai	1	乖	
kuai	3	拐拐	
kuai	5	怪	
kʰuai	3	折[~断]	
kʰuai	5	会[~计]筷侩快块	
uai	1	歪	
uai	3	威	
uai	6	外=	
pau	1	包胞褒	
pau	2	袍刨浮-孵-薄=	
pau	3	煲保堡宝饱	
pau	5	报暴鲍爆豹曝瀑	
pau	6	抱菢□[~货子:外行人，生手]□[刚，初]□[胀~颈:大脖子]	
pʰau	1	抛	
pʰau	3	跑	
pʰau	5	泡炮雹薄□[十:~把天]	
mau	1	猫	
mau	2	毛矛茅锚	
mau	3	卯	
mau	5	貌茂贸	
mau	6	帽有	
tau	1	刀叨	
tau	2	淘桃	
tau	3	祷岛倒[~下]导蹈	
tau	5	稻倒[~水]到道[国~]盗	
tau	6	道[~理]	
tʰau	1	滔涛掏	
tʰau	2	逃陶萄	
tʰau	3	讨	
tʰau	5	套	
lau	1	捞唠□[~轻:很轻]	
lau	2	劳牢	
lau	3	老脑恼	
lau	5	闹涝	
lau	6	闹	
tsau	1	遭糟㷮[花生、瓜子炒得很香脆]	
tsau	2	嘈䐬[(肚子饿)]	
tsau	3	早枣蚤澡皂爪[~子]	
tsau	5	躁噪罩	
tsau	6	造[~孽]□[~水:泼水]	
tsʰau	1	操糙抄钞	
tsʰau	2	曹槽巢嘈	
tsʰau	3	草吵炒	
tsʰau	5	造[建~]	
sau	1	骚臊□[包~:包圆儿]	
sau	3	嫂稍	
sau	5	扫稍哨	
tʂau	1	朝=娇招昭沼诏骄浇	
tʂau	2	桥	
tʂau	3	缴	
tʂau	5	赵照兆召叫	
tʂau	6	轿□[~豆:菜名]	
tʂʰau	1	超	
tʂʰau	2	朝[~代]潮	
tʂʰau	5	翘	
ʂau	1	烧	
ʂau	2	淆韶	
ʂau	3	少[多~]晓	
ʂau	5	孝效校少[~年]邵绍	
kau	1	高膏胶-糕羔跤	
kau	3	稿搞	
kau	5	告窖觉-叫[~花子:乞丐]	
kʰau	1	敲-	
kʰau	3	考烤拷[~打]尻	
kʰau	5	靠搞拷[手~]	
ŋau	2	熬	
ŋau	3	咬袄	
ŋau	5	傲拗□[~倒:刚好，一定]	
xau	1	篙	
xau	2	豪毫壕嚎	
xau	3	好[~坏]	
xau	5	浩好[爱~]耗	
xau	6	号	
au	5	奥懊扷[用手~一下:用手量一下]	
piau	1	膘标镖飚彪	
piau	2	瓢□[~风:一种皮肤病]	
piau	3	表裱錶	
pʰiau	1	飘漂[~浮]	
pʰiau	2	嫖	
pʰiau	3	瞟	
pʰiau	5	漂[~亮]票	
miau	1	瞄	
miau	2	苗描瞄	
miau	3	秒渺	
miau	5	妙谬	
miau	6	庙	
tiau	1	刁貂雕叼朝-	
tiau	2	□[~一脚:踩一脚]	
tiau	3	鸟	
tiau	5	钓调[音~]吊掉	
tʰiau	1	挑=	
tʰiau	2	条调	
tʰiau	3	斢[调换]	
tʰiau	5	跳眺	
liau	2	潦聊辽疗□[把菜放开水里一下]	
liau	3	了[~解]	
liau	5	寥	
liau	6	料	
tsiau	1	胶=焦蕉椒礁	
tsʰiau	1	鳅雀悄□[phin5~:喷嚏]	
tsʰiau	2	瞧	
tsʰiau	5	俏嚼	
siau	1	消宵硝销嚣萧肖	
siau	3	小	
siau	5	笑	
ʨiau	1	交=	
ʨiau	5	教=	
ʨʰiau	1	敲=	
ʨʰiau	3	巧=	
ȵiau	1	鸟=	
ȵiau	6	尿	
kiau	1	交-郊较	
kiau	2	搅	
kiau	3	狡饺绞燥	
kiau	5	教-酵觉[睡~]	
kʰiau	1	挑-[~东西]	
kʰiau	3	巧-□[用来捉泥鳅、鱼虾的工具]	
iau	1	妖邀要[~求]腰吆	
iau	2	饶姚窑摇谣尧
iau	3	扰舀绕[围~]杳咬=	
iau	5	要[重~]绕[~圈]耀	
təu	3	陡=	
təu	5	斗=逗=	
tʰəu	1	偷=	
tʰəu	2	头=投=	
tʰəu	5	透=	
tsəu	3	走=	
tsəu	5	奏	
tsʰəu	5	凑=	
səu	1	搜=	
kəu	1	勾=	
kəu	3	狗=	
kəu	5	够=构购	
kʰəu	3	口=	
kʰəu	5	扣寇	
xəu	2	喉=猴=	
xəu	5	后[王~]厚=候[伺~]	
xəu	6	后[~来]	
əu	1	呕欧	
əu	3	偶藕	
tiəu	1	丢	
tiəu	3	竹-	
tiəu	5	斗-□[(骂人的话)]	
liəu	1	溜	
liəu	2	流刘留硫琉馏	
liəu	3	榴瘤柳	
liəu	5	六绿陆	
tsiəu	3	酒	
tsiəu	5	□[~巴糖:一种糖果]□[(拧)]	
tsiəu	6	□[(宠爱)]□[~打他在这里:趁他在这里]	
tsʰiəu	1	秋	
siəu	1	休修羞	
siəu	5	秀袖绣锈	
ʨiəu	1	周舟州洲纠鸠究粥	
ʨiəu	2	球绸	
ʨiəu	3	九久韭灸	
ʨiəu	5	宙昼咒救臼咎祝烛-	
ʨiəu	6	就舅旧	
ʨʰiəu	1	抽丘轴	
ʨʰiəu	2	仇囚求筹酬	
ʨʰiəu	3	丑醜	
ʨʰiəu	5	臭□[(丢)]	
ɕiəu	1	收叔淑	
ɕiəu	3	手首守朽	
ɕiəu	5	受兽授售赎-熟属-	
ɕiəu	6	寿	
ȵiəu	3	钮扭	
ȵiəu	5	肉	
kiəu	5	够-购□[~口:在口腔里面搅动]	
iəu	1	优忧悠幽	
iəu	2	柔揉尤由犹游	
iəu	3	友酉	
iəu	5	诱佑袖铀育	
iəu	6	又右	
pei	1	杯悲碑卑	
pei	2	陪=赔	
pei	3	北百	
pei	5	背辈贝白=	
pei	6	倍焙背[~时]	
pʰei	1	胚坯呸	
pʰei	2	培陪=	
pʰei	5	配佩沛	
mei	1	痗[(没精打采的样子,~烂:烂透了)]	
mei	2	梅枚煤媒霉	
mei	3	每美	
mei	5	昧魅	
fei	1	恢盔灰	
fei	2	茴	
fei	3	悔匪毁	
fei	5	贿绘慧惠或	
fei	6	会回=[隆~]汇	
tei	1	兜逗-	
tei	2	头-	
tei	3	抖陡-底-斗-	
tei	5	德弟-	
tei	6	豆	
tʰei	1	偷-梯-	
tʰei	2	投-	
tʰei	3	敨[~气,~开]	
tʰei	5	剃涕-透-	
lei	1	□[(拿)]	
lei	2	来-泥-楼-	
lei	3	蒌	
lei	6	漏	
tsei	2	愁	
tsei	3	走-	
tsei	5	则皱泽=择=	
tsei	6	在	
tsʰei	1	搊[~椅子:搬椅子]	
tsʰei	5	凑-泽-测侧策厕	
sei	1	搜-嫂	
sei	3	洗	
sei	5	嗽	
kei	1	勾-钩沟	
kei	3	狗-构	
kei	5	革□[(冰冻)]	
kʰei	1	□[~ti5:到一边去]	
kʰei	3	口-	
kʰei	5	克刻扣	
ŋei	2	牛	
xei	2	喉-猴-候	
xei	3	黑=	
xei	5	核	
xei	6	厚-后-	
ei	1	欸	
ei	2	儿而	
ei	3	□[(呕吐)]耳	
ei	5	□[~暖和:取暖]	
ei	6	二	
kuei	1	魁[~梧]奎	
kuei	2	□[(咳嗽)]	
kuei	5	□[~你两耳巴子:打你两耳巴子]	
uei	1	喂煨	
uei	2	回-	
uei	6	外-	
tsui	5	醉=	
tsʰui	1	吹=	
tsʰui	5	翠	
sui	2	随=隋	
sui	5	睡=岁=隧穗	
kui	1	归龟规圭闺瑰	
kui	3	鬼诡轨	
kui	5	鳜贵锯[~子]桂	
kui	6	柜	
kʰui	1	亏窥	
kʰui	2	葵逵	
kʰui	5	愧溃□[一~花生:一颗花生]□[~断：折断]	
ui	1	危微巍[~峨]威薇	
ui	2	为-唯维惟违围	
ui	3	伪伟萎委尾苇	
ui	5	卫巍[~巍]未畏慰胃谓猬为位	
ui	6	位=味	
pan	1	班斑颁扳般	
pan	3	板版	
pan	5	□[(扔)]□[~蛮:使劲全身力气做某事]	
pan	6	办	
pʰan	1	攀	
pʰan	5	扮盼	
man	2	蛮馒	
man	3	瓣晚-	
man	5	曼漫慢□[~精油:一种药品]	
man	6	慢	
fan	1	帆翻藩番	
fan	2	凡烦繁还[~原]环樊	
fan	3	反返	
fan	5	犯范泛贩	
fan	6	饭	
tan	1	耽担单丹□[用:~毛笔写]	
tan	2	痰	
tan	3	胆	
tan	5	担[~子]旦但诞氮石[一~]	
tan	6	淡蛋弹[子~]	
tʰan	1	贪滩摊坍瘫	
tʰan	2	谈谭潭坛檀弹	
tʰan	3	毯坦袒	
tʰan	5	探炭叹碳	
lan	2	难=南男篮蓝兰栏澜欗	
lan	3	懒揽榄览□[(给)]	
lan	5	滥难-奶[~~:祖母]	
lan	6	烂	
tsan	1	簪	
tsan	2	蚕馋残-	
tsan	3	斩宰盏崭展=	
tsan	5	站[~立]赞潜战=颤=栈蘸䋎[(缝补)]	
tsan	6	站[车~]暂	
tsʰan	1	参[~加]餐掺	
tsʰan	2	残=	
tsʰan	3	惨铲产阐	
tsʰan	5	灿璨	
san	1	三衫珊山删	
san	3	伞□[(睡觉时把手放在别人的脖子下面)]	
san	5	散疝汕	
kan	1	肝甘柑潜尴干间奸-肩-艰-	
kan	2	□[(烧)]	
kan	3	感敢赶橄竿简-减	
kan	5	戒[~烟]监-[~考]间[~接]干[~部]	
kʰan	1	勘刊堪	
kʰan	3	咳[~嗽]砍坎槛侃龛	
kʰan	5	看	
ŋan	1	庵安鞍	
ŋan	3	眼掩	
ŋan	5	暗按案岸	
xan	1	憨鼾	
xan	2	函含寒咸韩闲-	
xan	3	喊罕	
xan	5	撼憾汉翰限	
xan	6	旱焊觅	
tuan	1	端	
tuan	2	团-[~箕:簸箕]	
tuan	3	短□[~打:拦住]	
tuan	5	锻	
tuan	6	断段[一~]缎	
tʰuan	2	团=	
luan	2	莺圞[~桌:圆桌]	
luan	3	暖卵	
luan	6	乱	
tsuan	1	钻[~研]	
tsuan	5	钻[木工用具]	
tsʰuan	1	窜	
tsʰuan	5	□[(几种东西相混)]	
suan	1	酸栓闩	
suan	3	□[(抓泥鳅用的工具)]	
suan	5	算蒜	
kuan	1	关	
kuan	2	□[~~头发:卷发]□[~钱:藏钱]	
kuan	5	惯	
uan	1	弯湾	
uan	2	完丸顽玩还[~钱]	
uan	3	晚=皖挽	
uan	5	万[~一]	
uan	6	万[一~]	
pian	1	鞭编边蝙辫	
pian	2	便[~宜]	
pian	3	贬扁匾□[~东西:玩弄]	
pian	5	变辩遍	
pian	6	便[方~]	
pʰian	1	篇偏翩	
pʰian	5	骗片	
mian	2	棉绵眠	
mian	3	勉免娩缅绳腼	
mian	5	面[外~]	
mian	6	麺[~条]	
tian	1	癫颠□[~菜:用手指夹菜]	
tian	2	甜田-填-	
tian	3	点典碘	
tian	5	店电殿奠佃淀	
tian	6	垫	
tʰian	1	天添	
tʰian	2	田=填=	
tʰian	3	腆舔	
lian	2	连联廉镰莲怜帘	
lian	3	脸	
lian	5	练炼链恋□[(躺)]	
tsian	1	尖煎	
tsian	2	钱□[~癣:一种皮肤病]□[冇~：没到]	
tsian	3	剪	
tsian	5	贱践饯荐	
tsʰian	1	千签	
tsʰian	2	前	
tsʰian	3	潜浅=	
tsʰian	5	浸-[冰~]	
sian	1	仙先鲜	
sian	3	癣	
sian	5	线	
ʨian	1	沾兼坚肩=艰=监=	
ʨian	2	缠	
ʨian	3	捡俭简=展-检碱	
ʨian	5	占见建健键鉴舰剑箭颤-战-	
ʨian	6	件	
ʨʰian	1	谦迁牵铅	
ʨʰian	2	钳乾虔	
ʨʰian	3	谴	
ʨʰian	5	欠歉	
ʨʰian	6	□[~你一耳巴子]	
ȵian	1	宜-	
ȵian	2	年严-阎	
ȵian	3	研-碾撵	
ȵian	5	验	
ȵian	6	念	
ɕian	1	掀	
ɕian	2	嫌闲=贤	
ɕian	3	陕闪险显	
ɕian	5	善现=扇宪献	
ɕian	6	现	
ian	1	淹烟腌焉咽[~喉]	
ian	2	严=盐炎颜延然言沿燃	
ian	3	染冉掩演研=眼=	
ian	5	厌焰雁宴筵谚堰砚燕咽[~口水]	
tsyan	6	旋[~栗:一种板栗]□[~草:除草]	
tsʰyan	3	浅-	
syan	3	选	
ʨyan	1	专砖捐娟	
ʨyan	2	□[~线:把线卷起来]	
ʨyan	3	卷=[~起]转[~身]蜷	
ʨyan	5	赚卷[试~]转[~圆圈]篆传[水浒~]倦眷	
ʨʰyan	1	圈=穿川	
ʨʰyan	2	全泉权传船拳颧	
ʨʰyan	3	犬	
ʨʰyan	5	劝=串券	
ɕyan	1	宣喧轩	
ɕyan	2	旋玄悬	
ɕyan	5	炫□[(扔掉)]	
ɕyan	6	县	
kyan	3	卷-	
kʰyan	1	圈-	
kʰyan	5	劝-	
yan	1	冤鸳渊□[(东西腐烂变质)]	
yan	2	圆员缘原元源袁猿援辕	
yan	3	软阮远	
yan	5	愿怨	
yan	6	院	
pən	1	奔崩	
pən	6	凭[倚、靠]	
pʰən	1	烹	
pʰən	2	彭膨	
pʰən	5	喷[~水]	
mən	1	闷	
mən	5	妹焖	
tən	1	登灯	
tən	2	誊腾藤	
tən	3	等	
tən	5	登	
tən	6	邓-	
tʰən	1	吞-	
tʰən	3	□[~了一下:走路时因不小心导致身体前倾]	
tʰən	5	□[争、比]□[一~一~:一层一层]	
lən	1	□[~~:肉小儿用语]	
lən	2	能	
lən	3	冷	
lən	5	□[~~子:小孩子]□[~脚:蹭脚]	
tsən	1	曾增争筝睁	
tsən	2	层	
tsən	5	赠挣□[(蒸东西用的工具)]□[~开:用力把东西挤开]	
tsən	6	撞	
tsʰən	1	撑参[~差]	
tsʰən	2	曾[~经]岑	
tsʰən	5	撐[(撑东西用的工具)]	
sən	1	生僧牲甥笙森参[人~]	
sən	3	省[~钱]	
kən	1	根跟庚更[五~]耕羹	
kən	3	梗嘎□[(把东西罩起来)]	
kən	5	更[~加]	
kʰən	1	坑	
kʰən	3	肯啃垦恳	
ŋən	1	恩	
ŋən	5	硬=	
ŋən	6	硬-	
xən	1	哼亨	
