一	壹 弌 𠤪
七	柒 漆
丄	上
丅	下
万	卍 卐 萬
三	叁 叄 參 弎
上	丄 二
下	丅 𠄟
丌	亓 其
与	與
丐	匃 𠣣 𠣏 匄
丑	醜 丒 𠃠
专	專 専
世	卋 丗 芔 𠦔 㔺
丗	世 卋
丘	丠 坵 㐀 㘳 𠀈 𠤢 𡊣 业 𤤘 𠀉
业	業
丛	叢
东	東
丝	纟 絲
丟	丢
丠	丘 坵
両	兩 两
丢	丟
丣	酉
两	兩 両
严	嚴 厳
並	竝 并 幷 併 𡘋 傡
丧	喪
个	個 箇
丬	爿
丰	豐 𡴀 䒠
丱	卝
临	臨
为	爲 為
丽	麗
举	挙 舉 擧
乃	迺 廼 𢎧 𠄎 弓 𠚝 𢏩 𠧤 𠄕
久	乆 镹
乆	久
么	幺 麽 庅 麼
义	義
乌	烏
乎	虖 𠂠 𠂞
乐	樂 楽
乔	喬
乕	虎
乗	乘
乘	乗 𠨇 𠅟 𠓸 𨍱 椉 𠅞 𨌤 𣔕 𠓽
乙	乚 𠃊
乚	乙 隱 隠 毫
九	玖 𣲄 𢌬
习	習
乡	鄉 鄕 郷
书	書
买	買
乱	亂
乾	亁 干 漧 𨺩 𠄊 𣦖 𠄋 𠄄 乹
亀	龜 龟
亁	乾 干
亂	乱 𤔔 𠃶 𤕍 𠮗 𤔦 𤕅 乨 𠧏 𢮣 釠 𠧎
了	瞭
予	余
争	爭
亊	事
事	亊 𤔇 𠫺 叓 𠁱 𠭏
二	貳 弍 貮 𢎐 𠄠
亍	街
于	於 扵 亏
亏	虧 於 扵
云	雲
亓	丌 其 卞 开 亣
亗	岁 歲 歳 嵗 𡻕
亘	亙 𠀥 𠄢
亙	亘 𣘰 𠄣 㮓 𦚹
亚	亞 亜
亜	亞 亚
亝	斉 齊 齐
亞	亜 亚 俹 䢝 𠄮
亡	兦 亾
产	產 産
亩	畝 畒 畆 畮
享	亯 亨 𦴒 𦕺 𠅖 𠅠 畗
京	亰 𦣿 𡬱 𢂋
亯	享
亰	京
亱	夜
亲	榛 親
亵	褻
亷	廉
亸	嚲
人	亻 𠔽 𤯔
亻	人
亼	集 𠓛
亾	亡 兦
亿	億
仁	忈 忎 𡰥
仃	停
仅	僅
仆	僕
仇	讐 讎
从	從 従
仏	佛
仑	侖
仓	倉
他	她 牠 佗
仙	僊 佡 仚 屳 𠏡
仝	同
仞	仭
仟	阡 千
仪	儀
们	們
仭	仞
仮	假
价	價 価 𠇴 㑘
份	分 彬 斌
仾	低
仿	彷 髣 倣 𩬝 㑂 㧍
伀	彸
伃	妤
众	眾 衆
优	優
伙	夥
会	會
伛	傴
伜	倅
伝	傳 传
伞	傘
伟	偉
传	傳 伝
伡	车 俥
伣	俔
伤	傷
伥	倀
伦	倫
伧	傖
伩	信
伪	僞 偽
伫	佇
伭	玄
伱	你 儞 妳
伷	胄 冑
佇	竚 伫 㑏 𡀐
佈	布
佋	紹 巶 昭
低	仾 𠍪
佑	祐
体	體 躰 骵 軆
佔	占
佗	它
余	餘 𪜬 𠎳
佛	仏 㘬 𦤲 仸 彿 𠇛
佞	侫 𧦣
你	伱 儞 妳 伲 𤙌
佣	傭
佥	僉
佰	百
併	倂 并 幷 𠊧
侁	駪 詵 𢓫 𢓠
侂	託 仛 𠈁 𠊴 托
侄	姪
侅	賅
來	来 徠 𧼛 倈 逨
侎	敉
侖	仑 崙 𠎚 𠌈
侚	殉 狥 𠊫 𠋹 伨
侠	俠
価	價 价
侣	侶
侥	僥 徺 儌
侦	偵
侧	側
侨	僑
侩	儈
侪	儕
侫	佞
侬	儂
侭	儘 尽
侶	侣
俁	俣 㒁 𠋼
係	系
俈	嚳
俊	儁 𨶊 儶 㑺 㒞
俎	爼 𤕲
俓	徑 逕 𠆻 𠇹
俔	伣 悓
俞	兪
俟	竢 逘 𢈟 𢓪 𥏳 𡱢 䇃 𢉡
俠	侠
信	伩 訫 𡥪 䚱 㐰
俣	俁
俥	車 伡
俦	儔
俨	儼
俩	倆
俪	儷
俫	徕 倈
俭	儉 倹
俯	頫 俛
俱	倶
俲	効 效
俻	備 偹 备
倀	伥
倂	併 并 幷
倅	伜
倆	俩
倈	徠 俫 勑
倉	仓 𡶍 仺 𠥐
個	个 箇 𠇂 亇
倏	倐 𢞣 𤟏 焂 翛
倐	倏
們	们
倖	幸
倘	儻
借	藉 徣
倣	仿 㑂
値	值
倫	伦
倶	俱
倹	儉 俭
债	債
值	値
倾	傾
偁	稱 穪
假	仮 叚 𪝒 𠭊
偉	伟
偊	踽
偐	贋 贗 赝
偒	蕩
停	仃
健	徤
偪	逼
偬	傯
側	侧
偵	侦 𠏄 遉
偷	偸
偸	偷
偹	備 俻 备
偺	咱 昝
偻	僂
偽	僞 伪
偾	僨
偿	償
傁	叟 叜
傌	罵 駡 㐷
傏	搪 㑽
傑	杰
傖	伧
傘	繖 伞 𠎃 𠋔 𡙫 𠍘 𡙘
備	偹 俻 备 僃 𤰅 𦯞 𠃰 𤰇 𠈍 𤖤 㑲
傜	徭 𠌠 㑾
傢	家
傤	儎
傥	儻
傧	儐
储	儲
傩	儺
傭	佣 𦟛
傯	偬 𠏨 倊
傳	伝 传 𪫖 𫝊
傴	伛 𢉴 𤹪
債	债
傷	伤
傻	儍
傽	慞
傾	倾 𨻺
僂	偻 𨊖 軁
僅	仅 㢙
僉	佥 𠑲
僊	仙
僑	侨 㝯
僕	仆 𢖃 䑑
僞	偽 伪
僣	僭
僥	徺 儌 侥 憢
僨	偾
僭	僣 𠍴
僱	雇
價	価 价
儀	仪 𥫃 𪜧
儁	俊 㑺
儂	侬
億	亿 𢡃 𠐥 𠌼
儆	警
儈	侩
儉	倹 俭 𠈏
儌	僥 徺 侥
儍	傻
儎	傤
