tɕiau	3	21	絞狡(～诈)鉸攪剿矯繳(上～)僥(～幸)餃(～子)		
tɕiau	5	35	教((文)～育)覺((文))叫醮(打～)		
tɕiəu	1	55	鳩糾鬮((文)抓～)		
tɕiəu	3	21	九酒久韭		
tɕiəu	5	35	灸(针～)救究臼(文)舅(文)咎舊(文)柩		
tɕiɛ	1	55	階(文)接揭稭(麦～)皆(文)街(文)		
tɕiɛ	2	213	傑節結		
tɕiɛ	3	21	解(文)姐(文)		
tɕiɛ	5	35	介(文)界(文)芥(文)疥届(文)戒(文)借(文)		
tɕiɛ̃	1	55	尖兼搛(～菜)艱(文)間(文)奸煎賤肩(文)堅		
tɕiɛ̃	3	21	减(文)檢儉簡柬諫揀剪繭筧(以竹通水)		
tɕiɛ̃	5	35	監(文)鑒間踐件(文)箭濺餞犍(特指阎过的公牛)建鍵腱見薦劍		
tɕin	1	55	今金禁(～不住)襟巾精晶睛莖津斤筋京荊驚鯨經徑		
tɕin	3	21	錦緊僅井(文)頸(文)謹景警		
tɕin	5	35	禁晋勁近(文)境敬竟鏡競靜靖淨盡		
tɕio	1	55	脚		
tɕio	2	213	爵卻覺(知～)角撮(一～米)		
tɕɿ	1	55	濟饑(～饿)肌基機戟屐(木～)譏髻繼稽雞劑(一～药)		
tɕɿ	2	213	吸(白)及急級給(～予)疾吉即鯽極儕((人稱複數)你～，我～)		
tɕɿ	3	21	擠己紀(～律)幾(～乎，～个)几(茶～)		
tɕɿ	5	35	祭際計寄技妓冀記既季集輯(编～)績擊激寂藉(狼～)籍脊迹忌		
tɕy	1	55	豬諸居車(～马炮)誅蛛株朱(～砂)珠		
tɕy	2	213	菊掬(一～)橘局		
tɕy	3	21	煮舉主矩嘴帚(白)		
tɕy	5	35	著据鋸((文)电～)巨拒距聚拄駐注柱住蛀鑄拘駒俱句具懼醉(白)劇骤(白)		
tɕyɛ	2	213	絕(文)掘決掘倔(～强)訣橛(～子)		
tɕyɛ̃	1	55	專磚捐		
tɕyɛ̃	3	21	轉(～眼)卷(～起)		
tɕyɛ̃	5	35	轉(～动)篆傳(～记)眷卷絹倦厥憠(～脾气)賺券		
tɕyn	1	55	均鈞君軍郡		
tɕyn	3	21	准窘		
tɕyn	5	35	俊菌		
ten	1	55	登燈鐙(鞍～)瞪(～眼)		
ten	3	21	等		
ten	5	35	鄧凳		
tʰa	1	55	他		
tʰa	2	213	踏搨(～本)塔		
tʰa	3	21	獺(水～)		
tʰa	5	35	沓(一～纸)榻		
tʰɑ̃	1	55	湯蕩(放～)		
tʰɑ̃	2	213	堂棠螳唐糖塘		
tʰɑ̃	3	21	盪(①摇晃，摆动，②冲洗;～一下)躺倘(～使)		
tʰɑ̃	5	35	燙趟		
tʰæ̃	1	55	攤灘彈(白)		
tʰæ̃	2	213	潭談痰檀壇彈(琴～)		
tʰæ̃	3	21	譚淡(白)毯坦		
tʰæ̃	5	35	嘆炭探(试～)		
tʰai	1	55	大(白)胎		
tʰai	2	213	台苔抬特		
tʰai	3	21	袋(白)		
tʰai	5	35	太泰態		
tʰau	1	55	道(～理)盜		
tʰau	2	213	滔掏桃逃淘陶萄濤		
tʰau	3	21	討		
tʰau	5	35	套		
tʰen	1	55	澄		
tʰen	2	213	騰謄藤		
tʰi	1	55	地(白)梯弟(白)第遞		
tʰi	2	213	堤題提(文)蹄啼踢(文)		
tʰi	3	21	體		
tʰi	5	35	替涕(鼻～)剃屜笛		
tʰia	1	55	踢(白)		
tʰia	2	213	提(白)		
tʰiɑ̃	2	213	停(白)		
tʰiɑ̃	5	35	听((白)～见)		
tʰiau	1	55	挑		
tʰiau	2	213	條調(～和)		
tʰiau	3	21	調(～頭)		
tʰiau	5	35	跳		
tʰiəu	1	55	偷豆((白)～腐)		
tʰiəu	2	213	頭投		
tʰiəu	3	21	豆((白)四季～)		
tʰiəu	5	35	透		
tʰiɛ	1	55	鐵墊		
tʰiɛ	2	213	帖(碑～)貼		
tʰiɛ	5	35	疊(白)		
tʰiɛ̃	1	55	添天		
tʰiɛ̃	2	213	甜田填		
tʰiɛ̃	3	21	簟腆(靦～)		
tʰin	1	55	廳		
tʰin	2	213	亭廷庭蜓停(文)		
tʰin	3	21	艇挺		
tʰin	5	35	聽(文)		
tʰo	1	55	脫拖托(手承物)		
tʰo	2	213	駝馱踱		
tʰo	3	21	妥橢		
tʰo	5	35	唾		
tʰoŋ	1	55	通洞(白)		
tʰoŋ	2	213	同銅桐筒瞳童		
tʰoŋ	3	21	桶捅動(白)統		
tʰoŋ	5	35	痛		
tʰu	2	213	徒屠途塗圖突禿		
tʰu	3	21	土		
tʰu	5	35	吐兔讀(白)		
tʰuæ̃	2	213	團		
tʰuæ̃	3	21	斷((白)东西～了)		
tʰuen	1	55	吞		
tʰuen	2	213	囤屯豚飩(馄～)		
tʰui	1	55	推		
tʰui	2	213	頹		
tʰui	3	21	腿		
tʰui	5	35	退蛻(～变)褪		
ti	1	55	低得(白)		
ti	2	213	敵狄		
ti	3	21	底抵的(目～)		
ti	5	35	帝弟(文)滴嫡地(文)		
tia	1	55	爹(白)		
tia	3	21	底(～下)		
tia	5	35	滴(白)		
tiɑ̃	1	55	叮(叮咬：被蚊子～)		
tiɑ̃	5	35	脹((白)～汁：化脓)		
tiau	1	55	刁貂雕		
tiau	3	21	鳥(白)		
tiau	5	35	釣吊掉調(～动)		
tiəu	1	55	兜逗((白)～笑)丟竹(白)		
tiəu	3	21	斗抖陡		
tiəu	5	35	豆(文)鬥(～争)逗((文)～留)		
tiɛ	1	55	爹(文)		
tiɛ	2	213	跌碟牒蝶諜疊(文)		
tiɛ̃	1	55	掂(～掇)顛		
tiɛ̃	3	21	點典		
tiɛ̃	5	35	店電殿奠佃墊		
tin	1	55	釘丁叮(文)		
tin	3	21	頂鼎		
tin	5	35	訂錠定(文)		
to	1	55	多		
to	2	213	奪鍍		
to	3	21	躲朵		
to	5	35	舵剁惰		
toŋ	1	55	東冬		
toŋ	2	213	胴((存疑)长物至一截)		
toŋ	3	21	董懂		
toŋ	5	35	凍棟動(文)洞(文)		
tsa	1	55	楂渣眨(～眼)摘(白)炙((白)～火)隻(一～豬)		
tsa	2	213	雜閘(白)劄鍘(～刀)榨(～油)炸(油～)		
tsa	3	21	紮		
tsa	5	35	詐炸(～弹)乍閘(文)柞(～树)		
tsɑ̃	1	55	贓莊裝張章樟障(保～)瘴(～气)爭(白)正((白),～月)髒		
tsɑ̃	3	21	漲掌長(生～)		
tsɑ̃	5	35	葬仗杖帳賬脹(文)壯藏(～族)		
tsæ̃	1	55	簪蘸(～油)霑盞(灯～)棧氈綻(破～)粘(～贴)沾		
tsæ̃	3	21	斬盞(一～灯)展攢(积～)		
tsæ̃	5	35	暫站(～立)漸瞻贊戰顫占(～卜)		
tsai	1	55	遮蔗灾栽齋織(白)汁((白)胀～：化脓)		
tsai	2	213	折(～叠)褶(～子)哲蜇(～人)折浙則賊(文)澤責摘(文)宅窄儕((人稱複數)你～，我～)		
tsai	3	21	者宰		
tsai	5	35	載(年～， ～重， 满～)再債寨在(文)		
tsau	1	55	遭糟朝(今～)召昭招沼(～池)詔		
tsau	3	21	早棗蚤澡爪		
tsau	5	35	躁罩照趙兆		
tsen	1	55	針斟珍真診疹曾(姓)增憎贈征(～求)蒸爭(文)睜箏貞偵征		
tsen	3	21	枕(～头)振震拯(～救)整盡(～倒：老是，一直)		
tsen	5	35	鎮陣證症鄭政正(～好)進		
tsəu	1	55	周		
tsəu	3	21	舟州洲粥走肘帚(文)		
tsəu	5	35	奏晝紂(桀～)宙皺驟咒		
tsʰa	1	55	叉杈(枝～)差(～别)插擦赤(白)尺(白)拆(白)車((白)风～)		
tsʰa	2	213	茶搽(涂)查		
tsʰa	3	21	扯		
tsʰa	5	35	察䟕		
tsʰɑ̃	1	55	倉蒼瘡昌菖暢創狀倡窗丈		
tsʰɑ̃	2	213	腸場床長(～短)藏(隐～)		
tsʰɑ̃	3	21	丈闖廠撞		
tsʰɑ̃	5	35	唱		
tsʰæ̃	1	55	參鏨(～子)摻餐燦		
tsʰæ̃	2	213	昨(白)蠶慚讒饞蟾(～酥)殘纏禪(～宗)蟬		
tsʰæ̃	3	21	慘鏟產		
tsʰæ̃	5	35	燦		
tsʰai	1	55	車(～马)猜釵差(出～)		
tsʰai	2	213	才材財裁豺柴徹撤轍側測拆(文)擇(～菜)策册厠(～所)		
tsʰai	3	21	扯(文)彩睬在(白)		
tsʰai	5	35	直(白)菜蔡		
tsʰau	1	55	操(～作)抄(～写)超鈔(～票)		
tsʰau	2	213	曹(马～)槽巢朝(～代)潮		
tsʰau	3	21	草皂炒吵造糙(粗～)		
tsʰen	1	55	青(文)清(文)稱(～呼)参(～差)撑锃(～光)		
tsʰen	2	213	尋(白)沉陳塵娠曾懲橙乘丞澄呈程成城誠臣		
tsʰen	3	21	逞		
tsʰen	5	35	親(～家)蹭秤		
tsʰəu	1	55	抽軸		
tsʰəu	2	213	綢稠籌愁仇酬		
tsʰəu	3	21	醜		
tsʰəu	5	35	凑臭		
tsʰo	1	55	搓戳		
tsʰo	2	213	濁綽(宽～)		
tsʰo	3	21	坐((白)～下)座((白)一～山)		
tsʰo	5	35	銼矬(矮)措(～置)錯(～误)撮((白)一～米)		
tsʰoŋ	1	55	聰匆葱囪(烟～)仲充沖舂(～米)		
tsʰoŋ	2	213	叢蟲崇從(～容)重(～复)		
tsʰoŋ	3	21	寵重((白)轻～)		
tsʰoŋ	5	35	銃		
tsʰɿ	1	55	差(参～)稚(幼～)騇(母的牛马)疵賜巳斥吃((文)～一堑， 长一智)自(白)		
tsʰɿ	2	213	池馳瓷遲慈磁辭詞祠雌		
tsʰɿ	3	21	侈(奢～)此耻趾址嗤(～笑)齒尺(文)		
tsʰɿ	5	35	刺次秩赤(文)		
tsʰu	1	55	粗初		
tsʰu	2	213	鋤族畜(～牲)逐		
tsʰu	3	21	楚		
tsʰu	5	35	醋助脆促		
tsʰuæ̃	1	55	竄		
tsʰuæ̃	5	35	纂(编～)篡		
tsʰuai	3	21	揣(～度)		
tsʰuen	1	55	村		
tsʰuen	2	213	存醇		
tsʰuen	3	21	捘(按壓)		
tsʰuen	5	35	寸		
tsʰui	1	55	催炊崔(姓)		
tsʰui	2	213	垂槌錘隨(白)		
tsʰui	3	21	璀		
tsʰui	5	35	翠粹(纯～)猝脆		
tso	1	55	桌捉作((白)工～)		
tso	2	213	卓拙昨(文)著(衣～)酌鐲(～子)啄(文)琢涿(～鹿)作((文)～业)		
tso	3	21	左佐		
tso	5	35	坐(文)座((文)～位)做		
tsoŋ	1	55	棕鬃宗綜中(当～)忠終鐘盅縱(放～)		
tsoŋ	3	21	總塚腫種(～类)		
tsoŋ	5	35	粽衆重(文)		
tsɿ	1	55	知蜘(～蛛)智支枝肢資姿諮蟄兹滋之芝梔(～子花)		
tsɿ	2	213	質值稙殖植直(文)		
tsɿ	3	21	紫紙脂旨指子梓止		
tsɿ	5	35	志痣滯(停～)制只翅自(文)致至執汁(文)侄職織(文)置痔治擲炙(文)齊((存疑)，(白)～下：一起)		
tsu	1	55	租		
tsu	2	213	卒(兵～)竹(文)築祝足燭囑觸		
tsu	3	21	祖組阻		
tsua	5	35	啄(白)		
tsuæ̃	1	55	鑽		
tsuæ̃	5	35	鑽		
tsuen	1	55	尊撙遵		
tsui	1	55	追錐		
tsui	5	35	罪最綴贅墜醉(文)		
tu	1	55	督都(～城，～是)		
tu	2	213	讀(文)牘毒犢(牛～子)		
tu	3	21	賭堵肚篤		
tu	5	35	妒杜度鍍渡獨		
tuæ̃	1	55	端		
tuæ̃	3	21	短		
tuæ̃	5	35	鍛段斷(文)		
tuen	1	55	墩蹲敦(～厚)		
tuen	5	35	盾(矛～)遁鈍頓		
tui	1	55	堆		
tui	5	35	對碓隊兌		
u	1	55	誣屋巫塢污烏悟誤		
u	2	213	无吴蜈(～蚣)梧(～桐树)		
u	3	21	侮舞武午伍五吾鵡(鸚～)		
u	5	35	勿物戊霧務		
ua	1	55	挖(文)窪蛙話(白)		
ua	2	213	襪		
ua	3	21	瓦(～片)		
ua	5	35	滑猾		
uɑ̃	1	55	旺(火～)汪(一～水)		
uɑ̃	2	213	王亡黃(白)		
uɑ̃	3	21	網(文)往枉		
uɑ̃	5	35	望(文)忘(文)		
uæ̃	1	55	灣彎剜豌(～豆)換(白)		
uæ̃	2	213	桓完丸(肉～)玩(古～)頑(～皮)還((白)～錢)		
uæ̃	3	21	宛挽晚腕碗皖(安徽)		
uæ̃	5	35	萬暗(白)		
uai	1	55	歪		
uai	3	21	踒(～了脚)		
uai	5	35	外		
uen	1	55	問(白)瘟溫		
uen	2	213	聞紋文蚊(文)		
uen	3	21	刎吻穩		
uen	5	35	問(文)		
ui	1	55	味位威煨微(文)		
ui	2	213	圍違唯惟維爲危(作～)桅(～船)微(白)		
ui	3	21	緯葦偉尾委萎		
ui	5	35	謂胃慰魏未爲僞衛		
xa	1	55	蝦瞎嚇(～人)		
xa	3	21	下((白)～来)		
xa	5	35	匣((白)箱～)下(底～)蛤(～蟆)		
xɑ̃	2	213	抗杭航行		
xɑ̃	5	35	巷(白)項(白)夯(打～)		
xæ̃	1	55	酣憨憾鼾(～声)限(白)莧(～菜)		
xæ̃	2	213	含函咸鹹(白)銜(白)寒韓閑(白)		
xæ̃	3	21	喊		
xæ̃	5	35	撼旱漢汗(文)焊(～铁)翰		
xai	1	55	害((白)～人)		
xai	2	213	孩鞋		
xai	3	21	海		
xai	5	35	亥		
xau	1	55	蒿(蓬～)薅(除田草)號(～码)		
xau	2	213	豪		
xau	3	21	好(～坏)		
xau	5	35	浩孝((白)～帕)郝(姓)		
xen	1	55	亨		
xen	2	213	痕恒衡橫(文)		
xen	3	21	很		
xen	5	35	恨		
xəu	1	55	后後		
xəu	2	213	侯喉猴瘊		
xəu	3	21	吼		
xəu	5	35	候厚		
xi	1	55	黑戲(玩耍)		
xiɛ	2	213	赫核(～桃)嚇(恐～)		
xo	1	55	禍賀喝(～酒)豁((白)～出去)		
xo	2	213	合河何荷(～花)和(～气，～面)		
xo	3	21	火		
xo	5	35	藿霍盒(烟～)獲鶴活貨豁(文)		
xoŋ	1	55	轟揈(～出去)烘(～干)哄(～堂大笑)		
xoŋ	2	213	鴻洪紅宏弘虹(文)		
xoŋ	3	21	哄(～骗)		
xua	1	55	花		
xua	2	213	畫樺鏵華劃(～船)		
xua	5	35	化話(文)		
xuɑ̃	1	55	荒慌晃(～眼，新～)		
xuɑ̃	2	213	蝗皇簧(弹～)黃(文)		
xuɑ̃	3	21	謊		
xuæ̃	1	55	汗(白)歡(白)		
xuæ̃	2	213	環還(文)		
xuæ̃	3	21	緩		
xuæ̃	5	35	患幻煥喚換(文)		
xuai	1	55	壞(白)		
xuai	2	213	惑或淮槐懷獲(白)		
xuai	5	35	壞(文)		
xuen	1	55	婚昏		
xuen	2	213	魂餛渾橫((白)～直)		
xuen	3	21	混(弄～)		
xuen	5	35	混(鬼～)		
xui	1	55	恢灰麾揮輝徽會(白)		
xui	2	213	茴回(文)		
xui	3	21	毀悔		
xui	5	35	諱慧惠繪匯賄會(（文)开～)		
y	1	55	迂籲淤		
y	2	213	逾榆娛虞愚儒餘漁魚於(～此)盂(痰～)		
y	3	21	羽禹宇雨與語		
y	5	35	玉域裕喻愈愉芋寓遇豫預譽禦育(文)疫(白)鬱役(白)獄欲浴祐(白)		
ya	5	35	躍(白)		
yɛ	1	55	悦阅		
yɛ	2	213	越曰粤		
yɛ	5	35	月(文)		
yɛ̃	1	55	冤院淵		
yɛ̃	2	213	園轅袁阮源原元鉛沿緣員圓援(救～)		
yɛ̃	3	21	遠		
yɛ̃	5	35	怨願		
yn	1	55	暈		
yn	2	213	榮勻雲營螢滎(～阳)		
yn	3	21	永尹允		
yn	5	35	咏泳運韻熨閏潤		
zəu	2	213	柔(文)揉(文)		
zɿ	1	55	撕(白)		
zɿ	2	213	日(文)		
ʒɿ	1	55	依伊醫衣揉(文)		
ʒɿ	2	213	沂(～河)夷飴(高粱～)姨移縊一		
ʒɿ	3	21	倚椅已矣以		
ʒɿ	5	35	役(文)疫(文)譯亦翼抑億憶揖(作～)异意肄(～业)易(容～)翳(目～)		
