mɔŋ	3	52	莽蟒网		
mɔŋ	2	434	盲		
məŋ	2	434	萌盟虻		
məŋ	3	52	猛蒙懵		
məŋ	5	44	孟梦		
mi	2	434	迷谜		
mi	3	52	每米美		
mi	2	434	梅枚媒煤弥糜靡眉楣霉		
mi	5	44	密蜜秘泌媚觅		
mie	5	44	灭篾		
miau	2	434	苗描锚		
miau	3	52	藐渺秒		
miau	5	44	庙妙		
miɛu	5	44	谬		
miɛn	2	434	绵棉眠		
miɛn	3	52	免勉娩缅渑		
miɛn	5	44	面（～孔）面（～粉）		
min	3	52	闽悯敏抿皿		
min	2	434	民鸣明铭暝		
miaŋ	5	44	命		
miaŋ	2	434	名		
mu	3	52	牡母拇		
mu	5	44	暮慕墓募幕木目穆牧		
fa	1	45	花		
fa	3	52	法		
fa	2	434	华划乏猾划(～破)		
fa	5	44	化华桦画		
fo	3	52	火伙		
fo	5	44	货和(～面)霍藿或惑获		
fo	2	434	和(～气)佛(～像)		
fe	1	45	发		
fe	5	44	罚伐筏		
fai	2	434	怀槐淮		
fai	5	44	坏		
fɛu	3	52	否		
fan	5	44	泛范(姓)范(模～)犯贩饭		
fan	2	434	凡烦繁		
fan	1	45	帆藩(非母)翻番藩(奉母)		
fan	3	52	缓反粉		
fɛn	1	45	昏婚分芬纷(～开)荤		
fɛn	2	434	魂馄浑焚坟		
fɛn	5	44	混粪奋愤忿份		
fɔn	1	45	欢		
fɔn	2	434	环		
fɔn	5	44	换幻患宦		
fɔŋ	1	45	荒慌方芳		
fɔŋ	3	52	谎晃仿纺仿(相～)仿(～佛)访		
fɔŋ	2	434	黄簧皇蝗肪妨房防		
fɔŋ	5	44	放		
fəŋ	2	434	弘宏红洪鸿虹冯逢缝(～衣服)		
fəŋ	1	45	轰(～炸)轰(～出去)烘风枫疯丰封峰蜂锋		
fəŋ	5	44	轰(去声)哄(起～)凤奉俸缝(一条～)		
fəŋ	3	52	哄(～骗)讽		
fi	1	45	恢灰麾非飞妃挥辉徽		
fi	5	44	贿晦汇(～款)会(开～)会(～不～)绘费讳汇(词～)惠慧		
fi	3	52	悔毁翡匪		
fi	2	434	回茴肥		
fu	1	45	忽呼乎夫肤敷孵扶		
fu	3	52	虎浒府腑俯甫斧抚釜腐辅		
fu	2	434	胡(姓，～椒)湖狐壶葫(～芦)胡(～须)糊俘符芙斛福幅蝠服伏浮		
fu	5	44	户沪互护付赋傅赴讣父附戽复(重～)复(～原)腹覆富副妇负阜		
ta	1	45	答搭个只		
ta	2	434	达		
ta	3	52	打		
te	1	45	折摺得德		
tai	1	45	呆(发～,～板)		
tau	1	45	刀叨		
tau	3	52	祷岛倒(打～，颠～)导		
tau	5	44	到倒		
tɛu	1	45	兜		
tɛu	3	52	斗(一～米)抖陡		
tɛu	5	44	斗(～争)逗		
tɔi	5	44	戴待怠殆代带(动词，携～)		
tan	1	45	丹单		
tan	1	45	耽担(～任)		
tan	3	52	胆		
tan	5	44	担(挑～)		
tɛn	1	45	登灯		
tɛn	3	52	等		
tɛn	5	44	凳瞪		
tɔŋ	1	45	章樟瘴当(～时，应～)铛张(量词，一～纸)		
tɔŋ	3	52	掌长(生～)涨		
tɔŋ	5	44	帐账胀障荡宕当(～作，典～)		
tɔŋ	3	52	党挡		
təŋ	1	45	钟(～表)钟(～爱)盅冬东		
təŋ	3	52	种(～类)肿董懂		
təŋ	5	44	种(～树)冻栋		
ti	1	45	低滴		
ti	3	52	底抵指		
ti	5	44	至		
ti	2	434	嫡狄籴		
tie	1	45	跌叠碟蝶谍		
tiau	1	45	刁貂雕		
tiau	2	434	鸟		
tiau	5	44	钓吊掉调(音～)调(～动)		
tiɛu	1	45	丢		
tiɛn	1	45	颠		
tiɛn	3	52	腆典点		
tiɛn	5	44	奠掂店		
tin	3	52	顶鼎		
tiaŋ	1	45	丁钉(铁～)钉(～住)		
tu	1	45	都(～是)都(～城)督竹粥		
tu	3	52	堵赌肚(鱼～，猪～)		
tu	5	44	妒杜		
tuo	1	45	多夺		
tuo	3	52	朵躲		
tuo	5	44	剁惰垛		
tuən	1	45	墩敦		
tuən	5	44	顿		
tuɔn	1	45	端(～午)专砖		
tuɔn	3	52	短		
ty	1	45	猪诸诛蛛株朱(姓)朱(硃。～砂)珠追烛堆		
ty	5	44	著注(～意)蛀对队		
ty	3	52	煮褚主笃嘱		
tʰa	1	45	车(坐～)赤(～脚)尺		
tʰa	3	52	扯塔		
tʰa	1	45	踏坍塌		
tʰa	5	44	沓		
tʰe	1	45	忒特		
tʰai	5	44	大(～小)		
tʰau	1	45	滔掏涛		
tʰau	3	52	讨		
tʰau	5	44	套道稻盗		
tʰau	2	434	桃逃淘陶萄		
tʰɛu	1	45	偷		
tʰɛu	3	52	敨		
tʰɛu	5	44	透豆		
tʰɛu	2	434	头投		
tʰɔi	1	45	胎		
tʰɔi	2	434	台(～州)台(舞～)苔抬袋		
tʰɔi	5	44	态贷太泰大(～夫)		
tʰan	1	45	滩摊贪		
tʰan	2	434	掸檀坛弹潭谭谈痰		
tʰan	5	44	旦炭叹诞但弹蛋探淡		
tʰan	3	52	毯		
tʰɛn	1	45	椿春		
tʰɛn	2	434	腾誊藤		
tʰɛn	5	44	邓		
tʰɛn	3	52	蠢		
tʰɔŋ	1	45	汤昌菖倡		
tʰɔŋ	3	52	倘躺厂场		
tʰɔŋ	5	44	烫趟唱畅		
tʰɔŋ	2	434	堂棠螳唐糖塘常尝偿长(～短)肠		
tʰəŋ	1	45	通充		
tʰəŋ	3	52	桶捅筒铳宠统		
tʰəŋ	5	44	痛洞动疼		
tʰəŋ	2	434	同铜桐童瞳重(～复)重(轻～)		
tʰi	1	45	直值踢堤梯		
tʰi	2	434	笛敌题提蹄啼		
tʰi	5	44	剔帝替涕剃屉弟第递地		
tʰi	3	52	体		
tʰie	1	45	帖贴铁		
tʰiau	1	45	挑		
tʰiau	5	44	跳粜		
tʰiau	2	434	条调(～和)		
tʰiɛu	1	45	抽		
tʰiɛu	2	434	仇酬		
tʰiɛu	3	52	丑(美～)		
tʰiɛu	5	44	臭		
tʰiɛn	1	45	天填添		
tʰiɛn	2	434	田佃甜		
tʰiɛn	5	44	电殿垫簟		
tʰiɛn	3	52	舔		
tʰin	2	434	亭停廷庭蜓		
tʰin	3	52	艇挺		
tʰin	5	44	锭定		
tʰiaŋ	1	45	听厅汀听		
tʰiaŋ	5	44	订		
tʰu	1	45	秃独突毒		
tʰu	3	52	土吐(～痰)		
tʰu	5	44	吐(呕～)兔镀渡度肚读犊		
tʰu	2	434	徒屠途涂图		
tʰuo	1	45	拖托(～词)(～起)		
tʰuo	2	434	驼驮驮		
tʰuo	5	44	舵唾		
tʰuo	3	52	妥椭		
tʰuø	1	45	脱		
tʰuən	1	45	吞		
tʰuən	2	434	屯豚臀囤		
tʰuən	5	44	饨沌盾钝遁盾(矛～)		
tʰuɔn	2	434	团(～队)团(面～子)		
tʰuɔn	5	44	断(～绝)段缎椴		
tʰy	3	52	处(相～)杵腿储		
tʰy	5	44	处(～所)退蜕兑住褪		
tʰy	1	45	推催崔出吹炊畜		
tʰy	2	434	垂槌锤苎除锄厨		
ȵi	1	45	日你		
ȵi	2	434	泥倪疑		
ȵi	3	52	拟		
ȵi	5	44	义议逆		
ȵie	1	45	捏		
ȵie	5	44	热聂蹑		
ȵiau	5	44	尿		
ȵiu	1	45	肉		
ȵiu	2	434	牛		
ȵiu	3	52	纽扭		
ȵiɛn	1	45	蔫		
ȵiɛn	2	434	黏严鲇拈年		
ȵiɛn	5	44	念		
ȵiɛn	3	52	碾辇捻撵俨		
ȵin	2	434	人仁		
ȵin	3	52	忍		
ȵin	2	434	银凝凝迎		
ȵiɔŋ	2	434	娘		
ȵiɔŋ	5	44	酿		
ȵy	3	52	女		
ȵy	2	434	鱼渔语		
ȵyø	5	44	悦阅虐掠略		
ȵyɔn	1	45	渊		
ȵyɔn	2	434	元原源		
ȵyɔn	3	52	软远		
ȵyɔn	5	44	院愿		
ŋ	3	52	五		
ŋa	2	434	伢牙芽衙涯崖崖		
ŋa	3	52	雅瓦（砖～）哑		
ŋo	2	434	蛾鹅我讹额额		
ŋo	5	44	饿恶		
ŋai	1	45	挨（～着）		
ŋai	2	434	挨（～打）		
ŋau	2	434	熬鏊		
ŋau	5	44	傲		
ŋɔi	1	45	哀埃		
ŋɔi	5	44	爱		
ŋan	2	434	颜		
ŋan	3	52	眼		
ŋɔn	5	44	岸		
ŋaŋ	5	44	硬		
ŋɔŋ	1	45	肮		
la	1	45	拿拉		
la	5	44	捺纳		
le	1	45	瘌腊蜡		
le	3	52	惹		
le	5	44	辣		
ai	3	52	奶		
lai	2	434	哪		
lai	5	44	奈赖癞耐		
lai	3	52	乃		
lau	1	45	捞唠挠		
lau	2	434	劳牢饶		
lau	3	52	脑恼老扰		
lau	5	44	涝闹绕（上声，缠～）绕（去声，有点～）		
lɛu	2	434	柔揉楼搂耧		
lɛu	3	52	篓搂		
lɛu	5	44	漏陋		
lɔi	2	434	来		
lan	2	434	难（～易）兰拦栏南男篮蓝然燃		
lan	5	44	难（患～）烂		
lan	3	52	懒览榄滥缆染		
lɛn	2	434	能壬		
lɛn	5	44	认任纫韧嫩		
lɛn	3	52	忍		
laŋ	3	52	冷		
lɔŋ	2	434	郎廊狼蜋瓤		
lɔŋ	3	52	朗穰壤嚷		
lɔŋ	5	44	浪让		
ləŋ	1	45	镕聋		
ləŋ	2	434	荣笼农脓侬隆戎绒融浓龙茸容蓉		
ləŋ	3	52	拢陇垄		
ləŋ	5	44	弄		
li	5	44	立笠粒栗例厉励丽隶荔利痢吏力		
li	2	434	犁黎离(～别)篱璃梨厘狸		
li	3	52	礼李里(公～)里(～外)理鲤		
li	5	44	历(经～)历(农～)		
lie	5	44	列烈裂劣猎		
liau	2	434	燎（～原，火～眉毛）疗聊辽疔		
liau	5	44	撩寥瞭料廖		
liau	3	52	了（～结）		
liɛu	1	45	溜六绿		
liɛu	2	434	流刘留榴硫琉馏		
liɛu	3	52	柳		
liɛn	2	434	连联怜莲廉镰帘		
liɛn	5	44	练炼恋		
liɛn	3	52	敛殓脸		
lin	1	45	拎		
lin	2	434	邻鳞磷陵凌菱宁(安～，沪～)灵零铃伶林淋临		
lin	5	44	吝令宁(～可)另		
lin	3	52	领岭		
liɔŋ	2	434	良凉量(～长短)粮梁粱		
liɔŋ	3	52	两(～个)两(几～几钱)		
liɔŋ	5	44	亮谅辆量(数～)		
lu	2	434	奴卢炉芦庐如儒		
lu	3	52	努鲁虏卤橹汝乳辱褥		
lu	5	44	怒路赂露鹭入鹿禄陆录		
luo	2	434	挪罗锣箩骡螺		
luo	5	44	糯摞若弱诺落酪洛络乐(快～)		
luo	1	45	啰烙骆		
luo	3	52	裸		
luei	5	44	瑞		
luei	3	52	蕊		
luən	2	434	论(～语)仑伦沦轮		
luən	5	44	论(议～)润闰		
uɔn	3	52	暖卵阮l		
luɔn	2	434	鸾		
luɔn	5	44	乱		
ly	5	44	虑滤内律率芮锐累(连～)类泪肋		
ly	2	434	雷累		
ly	3	52	累(～积)垒吕旅捋缕屡履		
ka	1	45	家加痂嘉傢佳		
ka	3	52	假贾假		
ka	5	44	架驾嫁稼价尬		
ko	1	45	歌哥觉(～得)角		
kø	1	45	割葛阁搁胳鸽		
kø	5	44	各		
kai	5	44	介界芥届戒械		
kai	1	45	街		
kai	3	52	解(讲～，～开)解(姓)解(晓也)		
kie	1	45	夹(～菜)戈		
kie	2	434	他		
kie	3	52	给		
kau	1	45	高膏(药～)篙羔糕交郊胶		
kau	3	52	稿狡铰搅搞		
kau	5	44	告教(～书)教(～育，～他去)校(～对)较酵窖觉(睡～)窨(地窖)		
kiɛu	1	45	勾(～引)钩沟		
kiɛu	3	52	狗苟		
kiɛu	5	44	够(～不着)够(足～)构购勾(～当)		
kɔi	1	45	该		
kɔi	3	52	改		
kɔi	5	44	概溉盖(动词，覆～)丐		
kan	1	45	艰间(房～，一～房)奸监鉴(～察，～视)		
kan	3	52	简柬拣减碱		
kan	5	44	间(～断，～或)		
kɔn	1	45	干(～涉)肝竿干(～湿)杆		
kɔn	3	52	秆擀赶		
kɔn	5	44	干(树～，～活)		
kɔŋ	1	45	刚纲钢(平声，～铁)缸钢(去声，～刀布)江豇扛		
kɔŋ	5	44	杠降		
kɔŋ	3	52	冈岗讲港耩		
kie	1	45	夹(～住)格革隔		
kiɛn	1	45	跟根更(三～，打～)庚羹耕		
kiɛn	3	52	哽埂梗耿		
kiɛn	5	44	更(～加)		
ku	1	45	姑孤箍估谷(稻～)		
ku	3	52	古牯鼓谷(峡～)股		
ku	5	44	故固锢雇顾		
kua	1	45	瓜		
kua	5	44	挂卦		
kua	3	52	寡剐		
kuo	1	45	过(姓)锅郭		
kuo	3	52	果裹囊		
kuø	1	45	刮国		
kuai	1	45	乖		
kuai	5	44	怪		
kuai	3	52	拐		
kuən	3	52	滚		
kuən	5	44	棍		
kuɔn	1	45	官棺观(参～)冠(衣～)鳏关(～门)甘柑泔尴		
kuɔn	3	52	管馆感敢橄		
kuɔn	5	44	贯灌罐观(道～)冠(～军)惯		
kuəŋ	1	45	公蚣工功攻弓躬宫恭供(～给，～不起)		
kuəŋ	5	44	贡供(～养，上～)共		
kuəŋ	3	52	汞拱巩		
kuɔŋ	1	45	光(～线)		
kuɔŋ	3	52	广		
kuɔŋ	5	44	逛		
kvi	1	45	骨圭闺规龟归		
kvi	5	44	桂贵		
kvi	3	52	诡轨鬼		
kʰa	1	45	客（名词）		
kʰa	3	52			
kʰo	1	45	科窠棵颗磕壳		
kʰo	3	52	课渴		
kʰai	1	45	揩		
kʰai	3	52	楷		
kʰau	3	52	考烤		
kʰau	5	44	靠犒		
kʰɛu	1	45	抠眍		
kʰɛu	3	52	口		
kʰɛu	5	44	叩扣寇		
kʰɔi	1	45	开		
kʰɔi	3	52	凯慨可		
kʰɔn	1	45	看(～守)刊堪龛勘		
kʰɔn	3	52	坎砍		
kʰɔn	5	44	看(～见)		
kʰaŋ	1	45	坑		
kʰɔŋ	1	45	康糠慷		
kʰɔŋ	5	44	抗炕囥		
kʰie	1	45	客（～气）		
kʰiɛn	3	52	肯恳垦啃		
kʰu	1	45	枯窟哭		
kʰu	3	52	苦		
kʰu	5	44	库裤酷		
kʰua	1	45	夸侉		
kʰua	3	52	垮		
kʰua	5	44	跨		
kʰuø	1	45	括		
kʰuø	5	44	阔括廓扩		
kʰuai	5	44	块会(～计)块(怪韵)快筷		
kʰuən	1	45	昆(～虫)昆(～仑山)坤		
kʰuən	3	52	捆		
kʰuən	5	44	困(～难)		
kʰuɔn	1	45	宽		
kʰuɔn	3	52	款		
kʰuəŋ	1	45	空(～虚)		
kʰuəŋ	3	52	孔恐		
kʰuəŋ	5	44	控空(～缺)		
kʰuɔŋ	1	45	匡筐		
kʰuɔŋ	2	434	狂		
kʰuɔŋ	5	44	矿旷眶况		
kʰvi	1	45	盔亏窥		
kʰvi	2	434	魁傀癸逵葵		
kʰvi	5	44	溃愧柜		
kʰvi	3	52	跪		
ha	1	45	虾(鱼～)哈(～腰)瑕遐		
ha	5	44	吓(～一跳)霞下(底～)厦(姓)厦(～门)夏(春～)		
ha	2	434	虾暇辖蛤		
ha	3	52	下(～降)卸		
ho	1	45	学		
ho	2	434	河何荷(～花)核(审～)		
ho	5	44	荷(薄～)贺喝(～采，吆～)赫吓(恐～)		
he	1	45	瞎黑		
he	2	434	那（～里）		
hø	1	45	合喝(～酒)		
hø	2	434	合(结～)盒		
hø	5	44	鹤		
hai	2	434	鞋		
hau	1	45	蒿薅		
hau	2	434	豪壕毫号(呼～)		
hau	3	52	郝好(形容词，美～)		
hau	5	44	好(喜～)耗浩号(～数）		
hɛu	2	434	侯喉猴瘊		
hɛu	3	52	吼		
hɛu	5	44	后(～面)厚后(皇～)候		
hɔi	3	52	还(～有)海		
hɔi	2	434	孩		
hɔi	5	44	亥害骇		
han	2	434	闲咸(～淡)		
hɛn	2	434	痕恒		
hɛn	3	52	很狠		
hɛn	5	44	恨		
hɔn	1	45	鼾憨酣		
hɔn	2	434	含(～一口水)函寒韩		
hɔn	3	52	喊罕		
hɔn	5	44	汉旱汗焊翰撼憾		
hɔŋ	2	434	行(～列，银～)航杭		
hɔŋ	1	45	夯		
hɔŋ	5	44	巷		
həŋ	1	45	亨		
həŋ	2	434	衡		
həŋ	5	44	横(蛮～)		
ʨi	1	45	鸡稽饥肌几(茶～)基箕积击激急级几(～乎)机讥饥(～荒)缉及		
ʨi	3	52	挤济己脊几(～个)		
ʨi	2	434	吉疾		
ʨi	5	44	祭际穄剂计继系(鞋带)髻寄技妓冀纪记忌既即鲫极迹绩寂辑		
ʨia	5	44	姐借藉（～故）		
ʨia	3	52	今		
ʨie	1	45	杰节截结洁皆阶秸接捷劫		
ʨio	1	45	脚		
ʨiau	1	45	焦蕉椒骄娇浇		
ʨiau	3	52	剿矫缴饺		
ʨiau	5	44	叫醮		
ʨiɛu	1	45	揪纠(～正)鸠阄纠(～缠)究		
ʨiɛu	3	52	酒九久韭灸柩		
ʨiɛu	5	44	救臼		
ʨiɛn	5	44	涧箭溅践贱饯建键健荐见鉴监舰渐剑		
ʨiɛn	1	45	煎肩笺坚兼尖歼		
ʨiɛn	3	52	检俭谏剪茧趼笕		
ʨin	1	45	津巾斤筋茎京荆惊鲸经		
ʨin	5	44	尽(～管)尽(～职)进晋劲(有～)境敬竟竞静靖净劲(～敌)径		
ʨin	3	52	浸紧仅谨景警颈		
ʨiaŋ	1	45	精晶睛青蜻		
ʨiaŋ	3	52	井		
ʨiaŋ	5	44	镜		
ʨiɔŋ	1	45	将(～来)疆僵姜(姓)礓缰姜(葱～)		
ʨiɔŋ	3	52	浆蒋奖桨		
ʨiɔŋ	5	44	酱将匠		
ʨiəŋ	3	52	窘迥		
ʨy	1	45	居车（～马炮）拘驹橘		
ʨy	2	434	菊掬		
ʨy	3	52	举		
ʨy	5	44	据锯巨拒距聚俱句具惧醉坠剧(～烈)剧(戏～)嘴		
ʨyø	1	45	绝厥掘决诀爵		
ʨyø	5	44	倔（脾气～）倔(～强)		
ʨyn	1	45	均钧匀君军		
ʨyn	5	44	俊浚郡		
ʨyɔn	1	45	绢捐		
ʨyɔn	3	52	卷（～起来）		
ʨyɔn	5	44	眷卷（试～）圈倦		
ʨʰi	1	45	七漆妻欺期		
ʨʰi	3	52	乞启企杞起岂		
ʨʰi	2	434	齐奇骑岐祁鳍其棋旗祈沂集		
ʨʰi	5	44	泣戚讫砌脐荠契器弃气汽		
ʨʰia	1	45	吃掐		
ʨʰia	5	44	洽恰		
ʨʰie	1	45	切（动词，～菜）		
ʨʰie	3	52	且		
ʨʰie	5	44	去妾怯		
ʨʰiau	1	45	敲悄		
ʨʰiau	3	52	巧锹		
ʨʰiau	2	434	樵瞧乔侨桥轿		
ʨʰiau	5	44	嚼俏鞘窍		
ʨʰiɛu	1	45	秋(～天)秋(～千)鞦丘局		
ʨʰiɛu	2	434	囚泅求球		
ʨʰiɛu	5	44	就舅咎旧		
ʨʰiɛn	1	45	谦		
ʨʰiɛn	1	45	迁牵沿铅签(竹～)签(～字)		
ʨʰiɛn	3	52	浅遣潜		
ʨʰiɛn	2	434	钱乾（～坤）虔掮前钳		
ʨʰiɛn	5	44	件嵌欠歉		
ʨʰin	1	45	侵钦亲(～吻)亲(～家)卿倾顷		
ʨʰin	2	434	琴禽擒秦勤芹近擎		
ʨʰin	3	52	寝		
ʨʰin	5	44	庆		
ʨʰiaŋ	1	45	清轻		
ʨʰiaŋ	2	434	情晴		
ʨʰiaŋ	3	52	请		
ʨʰiɔŋ	1	45	枪羌腔		
ʨʰiɔŋ	3	52	抢		
ʨʰiɔŋ	2	434	墙强(～弱)		
ʨʰiɔŋ	5	44	强(勉～，倔～)		
ʨʰiəŋ	2	434	琼穷		
ʨʰy	1	45	趋区（地～）驱屈		
ʨʰy	2	434	渠		
ʨʰy	3	52	取娶曲(酒～)(歌～)曲		
ʨʰy	5	44	趣		
ʨʰyø	1	45	缺		
ʨʰyø	2	434	茄		
ʨʰyø	5	44	鹊却确		
ʨʰyn	1	45	黢		
ʨʰyn	2	434	群裙		
ʨʰyɔn	1	45	圈（圆～）		
ʨʰyɔn	2	434	全泉拳权颧		
ʨʰyɔn	3	52	犬		
ʨʰyɔn	5	44	券劝		
ɕi	1	45	吸西栖犀溪奚兮牺嬉熙息熄媳锡析惜昔夕悉膝		
ɕi	2	434	习袭席		
ɕi	3	52	洗玺徙喜蟢		
ɕi	5	44	细系(～统)系(联～)戏		
ɕia	3	52	写		
ɕia	2	434	邪斜协谐携陕狭峡		
ɕia	5	44	谢		
ɕie	1	45	些歇蝎楔蟹		
ɕie	2	434	胁		
ɕie	5	44	泄屑(不～)懈		
ɕiau	5	44	淆孝效校(学～)校(上～)		
ɕiau	1	45	消宵霄硝销笑嚣萧箫		
ɕiau	3	52	小晓		
ɕiɛu	1	45	修羞收休		
ɕiɛu	5	44	秀绣宿锈袖受寿授售嗅		
ɕiɛu	3	52	手首守朽		
ɕiɛn	1	45	仙鲜(新～)		
ɕiɛn	2	434	嫌涎贤弦		
ɕiɛn	3	52	鲜(～为人知)显险		
ɕiɛn	5	44	限线羡宪献现陷馅		
ɕin	1	45	心辛新薪欣兴(～旺)		
ɕin	5	44	信衅性兴(高～)幸		
ɕin	3	52	省(反～)		
ɕin	2	434	形型刑		
ɕiaŋ	5	44	姓		
ɕiaŋ	1	45	星腥兄		
ɕiaŋ	3	52	醒		
ɕiɔŋ	1	45	相(互～)箱厢湘襄镶香乡		
ɕiɔŋ	3	52	想晌饷享响		
ɕiɔŋ	2	434	详祥降(～伏，投～)		
ɕiɔŋ	5	44	相(～貌)象像橡向项		
ɕiəŋ	1	45	胸凶(吉～)凶(～恶)		
ɕiəŋ	2	434	熊雄		
ɕy	5	44	絮序叙绪		
ɕy	2	434	徐随绥谁赎		
ɕy	1	45	书舒墟虚嘘须(必～)须(胡～)需输(～赢)戍输(运～)殊戌虽叔熟淑		
ɕy	3	52	暑鼠黍署薯许髓水蜀属		
ɕy	5	44	庶恕续睡竖树婿碎恤术(算～)述岁岁粹遂隧穗畜续束		
ɕyø	1	45	靴泻薛雪血穴削		
ɕyø	5	44	屑		
ɕyn	1	45	熏勋薰		
ɕyn	2	434	寻荀旬循巡		
ɕyn	5	44	讯迅殉顺训		
ɕyɔn	1	45	轩掀宣喧		
ɕyɔn	3	52	癣选		
ɕyɔn	2	434	玄悬旋(～转)		
ɕyɔn	5	44	县眩		
tsa	1	45	楂渣札扎(包～)铡扎(～针)闸		
tsa	5	44	诈榨炸		
tsa	2	434	乍杂		
tsa	3	52	眨		
tsa	5	44	炸		
tse	1	45	择责蛰遮则泽折浙褶		
tse	3	52	者		
tse	5	44	蔗		
tse	2	434	哲蜇辙		
tsɿ	1	45	执汁蜘支枝肢栀脂辎之芝织		
tsɿ	2	434	侄职殖植		
tsɿ	5	44	秩质滞制(～度)制(～造)智雉稚置治痔志(～气)志(标～)痣炙		
tsɿ	3	52	旨滓止趾址		
tsai	1	45	宅		
tsai	3	52	窄		
tsau	1	45	朝(今～)昭招遭糟		
tsau	3	52	爪找沼早枣蚤澡		
tsau	5	44	躁灶皂造罩赵兆召照诏		
tsɛu	1	45	邹绉周舟州洲		
tsɛu	3	52	走肘帚		
tsɛu	5	44	奏昼纣宙皱骤咒		
tsɔi	1	45	灾栽斋		
tsɔi	3	52	宰载(年～)拽		
tsɔi	5	44	再载(～重,满～)债		
tsan	1	45	簪毡沾瞻占(～卜)		
