巴	pa1	
□	pa1	～脊頭：背後
芭	pa1	
爬	pa2	
杷	pa2	
爸	pa2	
把	pa3	
白	pa4	白
豹	pa4	
霸	pa5	
耙	pa5	
脬	pʰa1	陰囊
拋	pʰa1	
怕	pʰa5	
媽	ba1	
罵	ba1	
□	ba2	日光不明
馬	ba3	
螞	ba3	草～：蝗蟲
麥	ba4	
罵	ba5	
焦	ta1	乾
茶	ta2	
打	ta3	
踏	ta4	
搭	ta5	
他	tʰa1	
疊	tʰa3	量詞
宅	tʰa4	白
塔	tʰa5	
拉	la1	
鯪	la2	～鯉：穿山甲
蠟	la4	
渣	tsa1	
齋	tsa1	
查	tsa2	
早	tsa3	白
鍘	tsa4	
昨	tsa4	
蔗	tsa5	
車	tsʰa1	
柴	tsʰa2	白
炒	tsʰa3	
插	tsʰa5	
沙	sa1	文
痧	sa1	
捨	sa3	
社	sa4	
石	sa4	～榴
赦	sa5	
家	ka1	
傢	ka1	
鉸	ka1	
絞	ka3	
蓋	ka3	動詞
咬	ka4	
嫁	ka5	
架	ka5	
骹	kʰa1	腳
巧	kʰa3	
□	kʰa4	搭配
客	kʰa5	
芽	ɡa2	
夏	ha1	
蝦	ha2	
下	ha4	文
夏	ha5	～至
孝	ha5	
鴉	a1	
阿	a1	
啞	a3	
下	a4	白
鴨	a5	
敗	pɛ1	
排	pɛ2	
擺	pɛ3	
拜	pɛ5	
坯	pʰɛ3	
否	pʰɛ3	壞，不好
派	pʰɛ5	
賣	bɛ1	
眉	bɛ2	白
買	bɛ3	
𣍐	bɛ4	不會，“毋解”合音
代	tɛ1	
臺	tɛ2	
底	tɛ3	
帶	tɛ5	
胎	tʰɛ1	
治	tʰɛ2	殺
太	tʰɛ5	白
奶	lɛ1	
落	lɛ1	～雨
利	lɛ1	快；鋒利
來	lɛ2	
內	lɛ3	
賴	lɛ5	
災	tsɛ1	
栽	tsɛ1	菜～：菜秧
才	tsɛ2	
指	tsɛ3	
在	tsɛ4	
多	tsɛ5	訓
猜	tsʰɛ1	
裁	tsʰɛ2	
菜	tsʰɛ5	
獅	sɛ1	
師	sɛ1	
豺	sɛ2	
屎	sɛ3	
賽	sɛ5	
婿	sɛ5	
姒	sɛ5	同～仔：妯娌
該	kɛ1	
改	kɛ3	
界	kɛ5	
開	kʰɛ1	白
害	hɛ1	
海	hɛ3	白
弊	pe1	
八	pe5	白
稗	pʰe5	
蹄	te2	
底	te3	
鯉	te4	
弟	te5	文
桌	te5	
□	te5	量詞，（一）座（房子），（一）張（椅子），（一）個（碗）
梯	tʰe1	文
體	tʰe3	
屜	tʰe4	
替	tʰe5	
例	le1	
犁	le2	
笠	le4	
厲	le5	
嚦	le5	舔
多	tse1	訓
齊	tse2	文
薺	tse2	
臍	tse2	
隻	tse2	即～：這個
劑	tse3	
坐	tse4	
在	tse4	
祭	tse5	
節	tse5	時～：時候
粞	tsʰe5	大米磨成的細粉
西	se1	
洗	se3	
穗	se3	番～：玉米
細	se5	
個	ze2	蜀～：一個
誼	ze3	
銳	ze5	
今	ke1	～旦：今天
街	ke1	
鮭	ke2	～魚
解	ke3	～開
計	ke5	
溪	kʰe1	
□	kʰe5	擁擠；眼睛閉
契	kʰe5	
個	ɡe2	量詞
蟹	he4	
廢	he5	
鞋	e2	
矮	e3	
解	e4	會
□	e5	凹
婆	pɤ2	
寶	pɤ3	白
薄	pɤ4	
報	pɤ5	
□	pʰɤ1	草名
抱	pʰɤ4	
粕	pʰɤ5	
帽	bɤ1	白
無	bɤ2	白
母	bɤ3	雌
膜	bɤ4	
刀	tɤ1	
躲	tɤ2	
倒	tɤ3	文
□	tɤ4	～lɤ4：哪裏
桌	tɤ5	
倒	tɤ5	
桃	tʰɤ2	白
討	tʰɤ3	
套	tʰɤ5	
□	lɤ1	唱
醪	lɤ2	渾
老	lɤ3	白，人～
樂	lɤ4	
租	tsɤ1	
磁	tsɤ2	
紫	tsɤ3	
石	tsɤ4	白
叔	tsɤ4	
做	tsɤ5	
搓	tsʰɤ1	
草	tsʰɤ3	白
蓆	tsʰɤ4	
尺	tsʰɤ5	
銼	tsʰɤ5	砍
笑	tsʰɤ5	
師	sɤ1	
思	sɤ1	～念
□	sɤ1	量詞，（一）套（衣服）
詞	sɤ2	
鎖	sɤ3	
士	sɤ4	
賜	sɤ5	
索	sɤ5	繩子
歲	sɤ5	
糕	kɤ1	
稿	kɤ3	
過	kɤ5	白
涸	kɤ5	～坪pã2：旱地
頦	kɤ5	
科	kʰɤ1	
瘸	kʰɤ2	
洘	kʰɤ3	稠，粥稠
課	kʰɤ5	
餓	ɡɤ1	
熬	ɡɤ2	
□	ɡɤ4	小孩叫聲
號	hɤ1	
河	hɤ2	文
和	hɤ2	
好	hɤ3	
禍	hɤ4	
貨	hɤ5	
鍋	ɤ1	白
甌	ɤ1	茶～：茶杯
蠔	ɤ2	
襖	ɤ3	
學	ɤ4	白
包	pɔ1	
菠	pɔ1	
袍	pɔ2	
寶	pɔ3	文
播	pɔ5	
波	pʰɔ1	
枹	pʰɔ1	柚子
跑	pʰɔ3	
破	pʰɔ5	文
泡	pʰɔ5	
帽	bɔ1	文
謀	bɔ2	
卯	bɔ3	
豆	tɔ1	
兜	tɔ1	
投	tɔ2	
島	tɔ3	
道	tɔ4	
苎	tɔ4	
罩	tɔ5	
晝	tɔ5	
脰	tɔ5	
偷	tʰɔ1	
窗	tʰɔ1	
頭	tʰɔ2	
討	tʰɔ3	
敨	tʰɔ3	解開
透	tʰɔ5	
鬧	lɔ1	
羅	lɔ2	
蘿	lɔ2	
樓	lɔ2	
僂	lɔ2	曲～：駝背
老	lɔ3	文
陋	lɔ5	
漏	lɔ5	
招	tsɔ1	
曹	tsɔ2	
𦄧	tsɔ2	均勻
左	tsɔ3	
蚤	tsɔ3	
走	tsɔ3	
灶	tsɔ5	
操	tsʰɔ1	
臊	tsʰɔ1	
