#符號說明：-白=文?存疑	
#調值	［1］42［2］24［3］212［5］55［7］4
#說明：osfans整理自《淮陰市志》《淮陰縣志》《淮安方言單音動詞匯釋》《淮安方言單音形容詞匯釋》《淮安方音識字書同音表》，根據部分人的口音單列[iɪ]、[iɪʔ]韻母，即“姨”[i]“爺”[iɪ]不同音、“力”[liʔ]“列”[liɪʔ]不同音。《淮陰市志》“姨”“爺”同音，“擠”[tɕi]“姐”[tɕiɪ]不同音，“力”“列”同音。《淮陰縣誌》三組皆同音。《淮安方音識字書同音表》“力”[liʔ]“列”[liɪʔ]不同音，恩、硬、歐等字可讀日母，所收讀音用（舊）標明。
#說明：本同音字表按韻母排列，同韻母的字按聲母排列，聲韻皆同的字按聲調排列。聲調陰平、陽平、上聲、去聲、入聲、輕聲分別用①②③④⑤⓪表示。
#字下單線表示白讀音，雙線表示文讀音，波浪線表示特殊音。沒有適當的字可寫的用□代替，並隨文註釋，注用替代號～復舉本字。
#本音系根據部分人口音單列[iɪ]、[iɪʔ]韻母，即“姨”[i]“爺”[iɪ]不同音、“力”[liʔ]“列”[liɪʔ]不同音。《淮陰市志》“姨”“爺”同音，“擠”[tɕi]“姐”[tɕiɪ]不同音，“力”“列”同音。《淮陰縣誌》三組皆同音。
#聲母[ʐ]部分地區讀[z]。韻母[iɛ̃]部分地區讀[iã]或[iɑŋ]。韻母[iəʔ]部分地區讀[iɪʔ]、[iaʔ]、[iɑʔ]。上聲[212]部分地區讀[21]或[11]。

#ɿ	
ts	[1]知蜘支枝肢吱梔資諮茲滋嗞之芝齜緇輜㿳{黑～～}孜[3]紫紙旨脂指姊子仔{～細}籽梓止趾址=滓只<[5]滯制智至致稚自字牸{～牛}痔置治志痣姿這<{～個、～裏}
tsʰ	[1]翅癡痴嗤眵□{使篷開}黐呲跐{一～一滑}泚雌<[2]池馳匙遲瓷慈磁餈持辭詞祠治{～魚}豉{豆～}[3]此恥齒址-始-[5]雌疵刺賜差{參～}侈雉次伺廁寺1翅[0]哧{吭～吭～}
s	[1]斯廝撕嘶䲉{䱀～魚}屍尸師獅螄鰤私司絲噝思詩[2]時鰣□{小～：男孩}[3]豕屎死使史駛始=[5]示寺2嗣飼事士仕市柿四泗駟恃俟氏試矢世勢誓侍肆已逝施舐是視嗜祀似

#i	
p	[1]屄{女陰}[3]彼俾鄙比秕[5]幣閉敝蔽弊斃箅陛避祕泌篦睥
pʰ	[1]批披丕坯胚𠜱{削；割}紕{～漏}[2]皮脾啤琵{～琶}枇{～杷}[3]疲痞庇痹{麻～大意}擗{扳開}苤{～艻子}[5]屁
m	[1]咪{貓～～}眯{～眼睛：眼睛半睜半閉的樣子}渳□{美麗，漂亮；精緻、小巧；好到極致（形容物體）：～得了}[2]迷彌謎糜靡[3]米羋[5]昧-{故意留下別人的東西；～良心}謎{猜～}
t	[1]低爹{祖父}[2]啲{不曉得～咚～}[3]底抵{～抗}[5]弟帝蒂第遞地
tʰ	[1]梯[2]堤提題啼蹄[3]體[5]替涕剃屜嚏
l	[2]泥尼犁梨黎倪霓擬狸釐離{～別}漓籬璃[3]禮李里裏理鯉哩娌你[5]厲勵利痢莉例麗隸荔吏膩離{～婚}□{光滑～～}
tɕ	[1]機飢肌譏嘰雞基箕{糞～}稽屐薺{～菜}齏蘻{苦～～}□{水～～}[3]己幾蟣{～䗜}擠紀{～律}[5]記忌紀{世～}冀既季祭際計濟劑繼技妓伎寄繫{～鞋帶}罽{～花魚}鯚{～花魚}
