#ɿ	
ts	[1]知[2]资糍鹚祠隻[3]紫只姊子[6]自字巳痔
tsʰ	[6]刺次
s	[1]私师狮司丝思诗[2]蛳[3]死尸[4]士柿俟使[5]四肆伺[6]示寺事市式
#i	
p	[7]逼
pʰ	[2]纰
ts	[1]支枝[2]趾址[3]纸指止[4]汁[5]祭翅痣
tsʰ	[2]齿
s	[1]适[2]匙时[3]屎始[5]试
k	[1]饥基机讥[2]骑鳍棋期旗麒祈[3]几麂[4]奇[5]计继寄记[6]忌
kʰ	[1]欺[3]起杞
h	[1]希稀[3]喜[4]启[5]戏气汽[6]去
∅	[1]医衣[2]移已依[3]椅[4]耳以亦[5]意[6]义议易二贰异
#u	
f	[1]付[2]虎胡湖壶蝴糊斧扶芙浮[3]火夥伙苦[4]护傅腐[5]富副[6]裤戽户[7]幅
t	[4]牍犊
k	[1]过锅孤故固[3]箍古估牯股鼓[5]姑顾
kʰ	[1]枯
∅	[1]乌[2]禾[4]武舞[6]雾戊
#y	
ts	[1]注[2]除厨[5]蛀[6]铸
tsʰ	[1]区[4]处娶
s	[1]书舒需输[2]嘘[3]许[6]竖树
k	[1]拒距具[3]举[7]据
kʰ	[4]渠
∅	[1]御[4]雨[6]预芋[7]语
#a	
p	[2]排牌簰[3]摆[5]拜[6]稗败
pʰ	[5]派
m	[2]妈埋[4]买袜[6]卖迈
t	[1]獃戴带[2]台苔抬[6]大{～}贷待代袋
l	[2]来奶[6]耐赖癞
ts	[1]灾斋[2]才材财裁在豺柴截[3]崽昨[5]再载[6]寨眨[7]折
tsʰ	[1]猜[4]彩[6]菜蔡
s	[1]腮鳃筛晒[5]赛[6]舌
k	[1]该阶街[3]改解[5]概盖介界芥尬疥届戒械
kʰ	[1]揩[2]卡
ŋ	[2]岩
h	[1]他它开[2]鞋[4]海[6]亥害合
∅	[2]挨崖捱[3]矮[4]也[5]爱[6]碍艾
#ia	
p	[6]别瘪[7]鳖
pʰ	[3]秕
m	[4]篾
tʰ	[6]帖贴铁
ts	[7]接节
tsʰ	[4]切
s	[2]屑
k	[6]翘[7]劫结
∅	[2]孽噎[4]热[6]叶页
#ua	
p	[2]拔钵拨
pʰ	[2]泼
m	[6]抹
t	[2]端[3]打[4]脱
l	[2]捋
ts	[1]爪[6]笊
s	[2]刷[3]耍
k	[2]瓜刮[3]寡拐[4]抓[5]怪[7]剐割国
kʰ	[6]筷
