ŋε	5	□[(語氣詞，感叹)]	
pai	2	排-牌□[～子，漂亮]	
pai	3	摆□[～我，哄我]	
pai	5	拜稗	
pai	6	败□[(女性生殖器)]	
pʰai	2	排=	
pʰai	3	□[一～长，手伸开的长度]	
pʰai	5	派	
mai	2	埋	
mai	3	买	
mai	5	卖迈	
fai	2	怀淮槐□[～扇子，蒲扇子]	
fai	6	坏	
vai	1	歪=	
vai	6	外	
tsai	1	灾栽□[～瞌，打瞌睡]	
tsai	2	柴材-[木～]财裁宅	
tsai	3	崽宰仔	
tsai	5	再载[～人]□[～得，喜欢]	
tsai	6	寨	
tsʰai	1	猜钗差[出～]	
tsʰai	2	才豺材=[～料]	
tsʰai	3	采踩	
tsʰai	5	菜蔡	
sai	1	鳃筛衰摔	
sai	3	甩	
sai	5	赛晒帅率	
tai	1	呆待[～会]	
tai	2	抬苔台-□[不～好，太]	
tai	3	歹	
tai	5	带戴代[～表]贷逮□[～底，这里]	
tai	6	袋大待[亏～]代[一～]	
tʰai	1	胎	
tʰai	2	台=[～湾]	
tʰai	5	太泰汰	
nai	1	奶祖母	
nai	5	奶[牛～]	
nai	6	奈耐	
lai	1	□[～tai3，脏]	
lai	2	来	
lai	3	□[眼～，羡慕、嫉妒]	
lai	5	癞赖㸊[水很～，很烫]	
kai	1	该街阶皆	
kai	2	□[～住，抓住]	
kai	3	解-界改	
kai	5	届盖溉丐介-戒诫械-	
kʰai	1	开揩	
kʰai	3	凯楷慨蟹	
kʰai	2	鞋还=孩	
kʰai	3	海	
kʰai	6	害亥骇	
ŋai	1	挨[～在一起]哀唉	
ŋai	2	癌崖岩挨[～打]	
ŋai	3	蔼矮	
ŋai	5	爱碍	
ŋai	6	艾□[～得很，动作慢]	
pei	1	杯悲碑	
pei	2	赔陪	
pei	3	□[(弄)]	
pei	5	背贝[～壳]被=	
pei	6	备倍辈[长～]贝[宝～]	
pʰei	1	披-坯	
pʰei	2	培	
pʰei	5	配佩	
mei	1	霉	
mei	2	煤眉	
mei	3	美每	
mei	5	妹媚魅	
fei	1	飞非灰挥徽	
fei	2	肥回蛔	
fei	3	匪悔	
fei	5	费废肺痱荟贿彗晦秽惠	
fei	6	会汇烩	
vei	1	威微煨	
vei	2	危为违围唯	
vei	3	委伟伪苇尾	
vei	5	卫喂谓慰魏	
vei	6	位味	
tsei	1	锥追	
tsei	2	垂-[～脑壳，打瞌睡]	
tsei	3	嘴	
tsei	5	最醉缀赘坠	
tsei	6	罪在	
tsʰei	1	吹=[～牛]催摧炊	
tsʰei	2	锤槌[棒～]	
tsʰei	5	翠脆	
sei	1	虽	
sei	2	随髓	
sei	3	水=[～泥]	
sei	5	碎睡税岁隧	
tei	1	堆	
tei	3	兌[～脱，交换]	
tei	5	队对兑碓	
tʰei	1	推	
tʰei	3	腿	
tʰei	5	退褪	
nei	3	馁	
nei	6	内	
lei	1	□[～子，陀螺]	
lei	2	雷擂	
lei	3	垒铝磊蕾屡	
lei	5	累泪类锐睿瑞	
pau	1	包煲[～汤]	
pau	2	浮[～皮]袍刨[～坑]	
pau	3	宝保饱堡博[赌～]	
pau	5	暴爆报豹	
pau	6	抱孵[～鸡婆]刨[～子]	
