#符号：-白	
#ɿ	
ts	[1]资姿咨兹滋辎[3]紫姊子梓[5]自字
tsʰ	[1]疵差{参~}□{~一顿：骂一顿，说一顿}[2]瓷慈磁辞磁词祠[3]此[5]刺赐次伺
s	[1]斯厮撕私司思[3]死[5]四肆似祀巳寺嗣饲
#ʅ	
tʂ	[1]蜘知支枝肢栀之脂织[2]植直值殖[3]纸只旨指止址职[5]智雉致稚至痔志置治痣制掷秩质
tʂʰ	[1]嗤[2]持池迟驰[3]侈耻齿尺[5]赤斥
ʂ	[1]施师狮尸诗失[2]时石食蚀实[3]矢屎使史驶始[5]舐是氏示视嗜士仕柿事市恃试侍世势誓逝适释式饰室
Ø	[1]□{~的跑了：突然而迅速的跑掉}[2]□{~了：骂人的话}[5]日
#i	
p	[1]□{指女阴}逼[2]鼻[3]彼俾秕笔[5]蔽敝弊幤毙蓖陛闭蓖臂庇壁碧必
pʰ	[1]批披[2]皮疲脾[3]匹[5]譬辟屁僻
m	[2]迷谜靡[3]米[5]泌秘觅密蜜
t	[1]低堤[2]笛敌狄[3]底抵[5]弟帝第地
tʰ	[1]梯踢剔[2]提题蹄啼[3]体[5]替涕剃屉
n	[2]泥尼[3]你拟[5]腻溺匿
l	[2]犁黎离璃梨狸[3]李礼里理鲤[5]例历励丽利痢吏栗立粒
tɕ	[1]鸡稽犄饥肌几{茶~：矮长条桌子}基激击[2]集疾[3]挤己幾[5]祭穄荠济计继系技妓寄纪忌既绩寂
tɕʰ	[1]妻欺期戚七漆[2]齐奇骑祈祁鳍其棋旗[3]企起岂乞[5]砌契器弃汽气
ɕ	[1]西犀溪嬉熙希稀析锡息[2]习[3]喜洗蟢[5]细系{关~}
Ø	[1]伊衣依一揖[2]宜仪移夷姨疑[3]蚁倚椅矣已以乙[5]艺刈缢谊义议易肄意异毅益亦译翼逸
#u	
p	[5]部薄布怖步埠
pʰ	[1]铺[2]蒲菩脯[3]谱普浦[5]铺{~子}
m	[3]模[5]暮慕墓募
f	[1]夫敷孵[2]俘符扶芙浮[3]府腑俯甫脯腐釜辅[5]父付赋傅赴讣妇负阜富副缚
ʋ	[1]乌污巫诬[2]吴蜈梧无[3]午五武舞侮鹉[5]悟误坞恶雾务
t	[1]都{~城}[3]赌堵睹[5]肚杜度渡镀
tʰ	[2]徒屠途涂图[3]土吐[5]吐兔
n	[2]奴[3]努[5]怒
l	[2]卢炉芦鸬颅[3]鲁橹虏卤[5]路赂露鹭
ts	[3]祖组阻
tsʰ	[1]粗[5]醋
s	[1]苏酥[5]素诉塑嗉
tʂ	[1]猪诸诛蛛株珠[3]煮拄主[5]著助柱驻住注蛀铸
tʂʰ	[1]出初[2]除锄厨雏[3]储杵褚楚[5]处
ʂ	[1]梳蔬疏书枢输舒帚{扫~}[3]暑鼠黍署薯数{动词}[5]庶恕数{~字}竖戍树
ʐ	[2]如茹儒[3]汝乳擩{~进去：塞进去，放进去}[5]入
k	[1]姑孤箍估[3]古股鼓[5]故固锢雇
kʰ	[1]哭枯[3]苦[5]酷裤库
