#备注：湖南道县( 梅花) 土话音系 沈明、周建芳		
#调值	[1]51 [2]21 [3]55 [4]33 [5]44 [7]35	
#符号说明：!西官阴平借词@西官阳平借词$西官上声借词%西官去声借词		
#ɿ		
nᵈ	[7]内%{~行}	
l	[7]内%{~枕：枕头芯儿}滤%{过~}	
ts	[7]最%罪%{犯~}	
tsʰ	[5]崔![7]翠%{女性名}	
k	[1]乖□{~li⁵¹：闪电}[2]□{~眼睛：睁眼}[3]□{~𧊅子：青蛙}轨$癸$[5]怪挂□{~tɤ⁴⁴：这里}奎!{人名}[7]刮	
kʰ	[1]□{~门：敲门}□{~牙齿：剔牙}[5]块快筷□{u⁵¹树~~：喜鹊}[7]缺□{跑；逃}	
x	[1]罚[2]怀[3]匪$悔${后~}[5]肺[7]发{~财}血费%{书~：学费}	
Ø	[1]滑{~婆脑牯：秃头；秃顶}猾{~pa公：滑头}袜月越□{叫；喊；吼}[3]委${村~会}[5]威![7]挖□{游泳：~pia⁴⁴ ɕ̟i（戏水）}卫%魏%胃%未{辰巳午~}	
#yei		
tɕ̟	[1]□{蹲。本字可能是“跼”，符合《集韵》权俱切，音劬。或作跼。《说文》天寒足跔也}菊@{~花}局@{~长}[3]准準[5]圳{水~沟：水渠}[7]□{~眼皮：打盹儿}□{帽子~~：帽檐儿}具%{家~}	
tɕ̟ʰ	[1]春椿绝[2]□{~树：松树}[3]取$[5]□{~墙：砌墙}□{~雨：淋雨}□{~起嘴公：歪嘴}脆!	
ɕ̟	[1]顺熏剩{~饭}徐@[3]笋[5]税岁擤{~鼻}戌!{~时}[7]雪□{喝（茶）；吸（鼻涕）}	
Ø	[1]润闰运熨乳@{~豆腐：酱豆腐}疫@{~苗}役@{兵~}[2]匀云[7]芋%{冰糖~：一种芋头}	
#au		
p	[3]簸{动词}[5]簸{名词}[7]□{换}	
m	[1]磨{名词}莫{姓}[2]磨{动词}[3]卯$	
t	[1]多[2]驼{~子公：驼子}砣{挂~：线垂（砌墙时量直角用的）}[3]朵躲岛$导$[4]舵垛{樵~：柴禾垛}[5]剁[7]□{戳}	
tʰ	[1]拖[7]托	
nᵈ	[1]糯{~米}闹{~nᵈei᷉：热闹}[2]锣[3]□{打nᵈi⁴⁴~：荡秋千}[4]□{揉；搓}□{公子~：父母；外家~：岳母}[5]□{~子：抹子}[7]闹%{~tɕ̟ʰya⁴⁴子：吵架}	
l	[1]落烙{~铁}□{~萝卜：萝卜干}□{拉}劳@[2]罗萝螺脶{手~~：圆形的指纹。北方多说“斗”}[7]□{~tɕ̟iɤɯ⁵⁵子：捞鱼的抄子。}闹%{赶~子：赶集}	
ts	[1]朝食{iɤ⁵¹~：吃早饭}[3]左爪抓{~痒}[5]□{~ma⁵⁵：蝗虫}[7]着{~衣：穿衣服}	
tsʰ	[1]抄凿[3]炒[4]坐座[5]锉操!{~场}[7]错造%{~uaŋᶢ⁵¹ ki：做东西}	
s	[1]蓑搜[3]莎{~草}锁筲{~箕}[5]潲{~水}[7]索少%{~年}邵%{~阳，地名。}韶{北京音，~山}	
k	[3]□{米~pa⁵¹ pa：米糊}	
