ʦɿ	423	1	资姿咨滋饲
ʦɿ	31	2	瓷餈[糍粑]兹慈磁辞祠词
ʦɿ	24	3	紫姊子滓
ʦɿ	312	6	自字巳[~时]
ʦʰɿ	423	1	呲龇
ʦʰɿ	24	3	此
ʦʰɿ	45	5	刺赐次伺
sɿ	423	1	斯撕私师狮蛳[螺~]思丝司
sɿ	24	3	死
sɿ	45	5	四肆
sɿ	312	6	仕事侍
pi	31	2	皮疲脾琵[~琶]枇[~杷]匹[一~布，~配]
pi	24	3	比笔毕必碧璧壁
pi	45	5	臂庇痹[~痹]蔽弊币毙闭陛[~下]滗[倒掉；~饭，~水]
pi	312	6	被[~窝，~迫]避备鼻篦[~子：中间有粱儿，两侧有密齿，主要用于刮头虱]
pʰi	423	1	披批[~评]
pʰi	24	3	鄙弼僻辟霹痞
pʰi	45	5	屁
mi	31	2	弥迷
mi	24	3	米
mi	45	5	秘泌密蜜谜
ti	423	1	低
ti	31	2	堤题提
ti	24	3	底抵的滴嫡敌里又[屋~]
ti	45	5	帝
ti	312	6	地屉[抽~]弟第递
tʰi	423	1	梯锡[~桶]剔
tʰi	24	3	体
tʰi	45	5	替剃隶笛
ȵi	31	2	篱梨泥犁[耕田用具]
ȵi	24	3	你逆
ȵi	45	5	丽莉
ȵi	312	6	腻
li	31	2	离璃[玻~]利厘泪黎
li	24	3	李里[一~路；~肉衣：贴身穿的衣裳，一般指内衣]理鲤律率[效~]旅礼立笠粒历[~史，日~]
li	45	5	荔履狸吏栗厉励力
li	312	6	虑滤
ʨi	423	1	饥肌基箕[簸~]期机讥鸡挤[~牙膏]
ʨi	31	2	奇[~怪]骑[~马]棋旗其齐脐
ʨi	24	3	几[茶~，~个]己纪疾聚挤[排~]缉集辑急级及脊迹积籍绩激击鲫极
ʨi	45	5	寄技妓记杞忌既醉季祭际济剂计继系[~鞋带]寂
ʨi	312	6	徛[站立]
ʨʰi	423	1	欺蛆[生~]妻溪
ʨʰi	24	3	起岂七漆乞取娶启戚吃
ʨʰi	45	5	企器弃气汽趣砌契泣[鼻~，即鼻涕]
ȵi	31	2	宜仪义尼疑凝[鱼、肉汤结冻]
ȵi	45	5	议艺
ɕi	423	1	牺熙[康~]希稀绥[~宁：地名]须[必~，锦旗下面垂的须]需西犀吸荽[芫~：香菜]
ɕi	31	2	徐
ɕi	24	3	徙嬉禧[慈~]喜悉膝蟋[~蟀]洗袭昔夕析息熄媳
ɕi	45	5	戏细婿习惜席
ɕi	312	6	奚系[~统，连~，关~]
i	423	1	医衣依
i	31	2	移姨夷遗
i	24	3	椅倚以已乙一揖[作~]益
i	45	5	肄[~业]意异毅逸缢[自~]亦译抑忆亿翼
i	312	6	易[容~]
pu	31	2	蒲[~稳：地名]菩[~萨]葡[~萄]□[~凳：切割树干做成的简易矮凳，呈圆柱形]
pu	24	3	不补讣[~告]卜[占~]
pu	45	5	布[棉~，宣~]怖
pu	312	6	部步
pʰu	423	1	铺[~床]
pʰu	24	3	谱普浦脯[胸~，杏~]捕甫[杜~]扑[~克牌]朴[~素]堡[~子脚：地名]
pʰu	45	5	铺[店~]扑[~起桌子上：伏在桌子上]
fu	423	1	夫[~妻]
fu	31	2	呼胡[~子，二~]湖糊狐壶乎[在~]葫[~芦]敷俘[~虏]孵抚符扶芙[~蓉]腐
fu	24	3	虎浒[水~传]肤府腑俯斧辅幅福蝠[蝙~]腹复[~印，~原]覆伏服
fu	45	5	忽付赋咐附袱[包~]富副
fu	312	6	户互护父负妇
tu	423	1	都[首~，~是]
tu	31	2	途屠徒涂图烛稠
tu	24	3	堵赌肚[猪~，~子]督竹筑祝嘱
tu	45	5	妒杜昼
tu	312	6	渡
tʰu	423	1	抽
tʰu	24	3	土秃
tʰu	45	5	兔独读毒
lu	31	2	奴努卢芦[~苇]鸬[~鹚：用于捕鱼]虏庐[~山]
lu	312	6	怒露[~水]
ʦu	423	1	租
ʦu	31	2	锄
ʦu	24	3	祖[坟墓]组阻足
ʦu	45	5	做
ʦu	312	6	助
ʦʰu	423	1	粗初
ʦʰu	24	3	楚础促
ʦʰu	45	5	醋族
su	423	1	苏酥梳疏[~远]蔬
su	24	3	数[动词]宿[~舍]缩淑俗
su	45	5	素墅[别~]数[名词]熟
ku	423	1	姑孤箍
ku	31	2	跍[蹲]
ku	24	3	骨古估牯[牛~：公牛]股鼔谷[山~，~子]□[瞪眼]
ku	45	5	故固锢[禁~]雇顾
kʰu	423	1	窟枯
kʰu	24	3	苦哭
kʰu	45	5	库裤酷
u	423	1	乌污巫诬侮
u	31	2	吴蜈[~蚣]吾梧[~桐]无
u	24	3	物五伍午武舞鹉[鹦~]屋
u	45	5	恶[反胃，有想要呕吐的感觉；心里~得很]
u	312	6	务雾戊娱
ȵy	31	2	鱼渔
ȵy	24	3	女
ʨy	423	1	猪诸诛株朱硃[朱砂]珠
ʨy	31	2	除储[~蓄]渠厨
ʨy	24	3	煮举主矩[规~]菊鞠
ʨy	45	5	著据拒距驻注蛀拘句惧局剧[用尖锐的物体戳；~手]
ʨy	312	6	居柱住俱具
ʨʰy	423	1	吹趋区驱
ʨʰy	24	3	出屈
ʨʰy	45	5	处[~理，到~]
ɕy	423	1	书舒墟虚嘘输[~赢，运~]殊
ɕy	31	2	薯[~棒：红薯]
ɕy	24	3	水鼠暑许
ɕy	45	5	恤述术絮叙恕
ɕy	312	6	序绪竖树蓄[储~]
y	423	1	□[用于浇灌菜地的人畜粪便和尿液，即农家肥；~木勺]
y	31	2	如余[姓氏；多~]于
y	24	3	语[成~]缕[千丝万~]乳雨宇禹羽入域
y	45	5	誉预豫寓裕郁玉狱浴欲疫语[~文]
y	312	6	儒愚遇芋愉喻
pa	423	1	巴芭疤笆[篱~]爸琶[琵~]杷[枇~]
pa	31	2	罢爬钯[钉~]耙[犁~]扒[拨动；~来~去]
pa	24	3	八把[~握，一~伞]
pa	45	5	把[刀~，一~头发]坝[水~]霸
pʰa	423	1	扒[饭煮~咖：水分较多，米饭过于松软]
pʰa	45	5	拔怕帕
ma	423	1	妈
ma	31	2	麻
ma	24	3	马码
ma	45	5	蟆[蛤~]□[隐藏，可指人和物]
ma	312	6	骂
fa	423	1	发[头~]花
fa	31	2	华[中~]划[~船]
fa	24	3	法发[~菜：用油煎的豆腐]
fa	45	5	伐罚化
fa	312	6	画划[计~]
ta	423	1	遮[~~毛：刘海]
ta	24	3	搭答打
tʰa	423	1	他
tʰa	24	3	塔塌扯[~根菜：菠菜]
tʰa	45	5	踏沓[一~]达
la	423	1	拉捺[撇~]
la	31	2	□[腿拖在地上行走]
la	24	3	纳腊蜡辣哪
la	45	5	拿那
la	312	6	□[~落：遗漏，忘记]
ʦa	423	1	抓渣
ʦa	31	2	茶楂[山~]查[清~]
ʦa	24	3	眨闸扎[~紧]□[小孩子调皮捣蛋]
ʦa	45	5	煠[把食物放入煮沸的油里弄熟]啄[鸡~米]诈榨[~油]炸[~弹]砸
ʦʰa	423	1	叉[~子]杈[树~]差[相~]
ʦʰa	24	3	插擦察搽[~药]
ʦʰa	45	5	杂岔[三~路口]焯[将食物放到沸水中煮一煮，然后捞出来]叉[头发分~]
sa	423	1	杉衫[~衣：贴身穿的长袖衣裳]萨沙纱砂[~纸]赊畬[菜地]
sa	31	2	蛇佘
sa	24	3	撒[~农药]杀刷舍[~得]傻耍
sa	312	6	撒[~咖：扔了]
ka	423	1	家[一~，~猪肉]
ka	24	3	夹裌[~衣]挟[~菜]
ka	45	5	蟹架嫁[新~娘：即新娘]
kʰa	24	3	掐
kʰa	45	5	胯[~裆脚：胯下]
kʰa	312	6	卡[喉咙~起咖]
ŋa	31	2	牙芽蚜
ŋa	24	3	伢
xa	423	1	虾[~子]
xa	31	2	虾[~蟆：亦作蛤蟆]
xa	24	3	瞎
xa	45	5	吓
xa	312	6	下
a	423	1	轭[牛~：套在牛脖子上的以防走脱的颈箍；上~：上学]
a	24	3	鸭压哑
a	45	5	□[缝隙]轧[挤入，挤出；~进去，~出来]
pia	24	3	□[垂死前挣扎，专指动物]
pia	45	5	□[~门：摔门]
pia	312	6	□[低矮的陡坡]
ma	24	3	抹[~桌子]
tia	423	1	爹
ȵia	423	1	黏粘[~对子：贴对联]
lia	31	2	□[累，乏力]
ʨia	423	1	佳加痂嘉家[~具]
ʨia	31	2	茄斜
ʨia	24	3	甲假[~钱，暑~]贾[姓氏]姐[果实尚未成熟，还有涩味]
ʨia	45	5	驾稼价借
ʨia	312	6	跨
ʨʰia	24	3	恰洽
ȵia	24	3	惹
ɕia	31	2	辖[管~]霞瑕[~疵]
ɕia	24	3	些写[偷东西]
ɕia	45	5	狭峡泻[~肚子]
ɕia	312	6	厦[高楼大~，~门]夏[立~]
ia	423	1	丫
ia	31	2	涯崖衙雅爷又[父亲的兄弟]
ia	24	3	押也野
ia	45	5	亚爷又[祖父]
ia	312	6	夜
kua	423	1	瓜呱[顶~~]
kua	31	2	□[瘫痪；~子]
kua	24	3	括[~号]刮寡剐
kua	45	5	挂卦褂
kʰua	423	1	夸[~奖]
kʰua	24	3	垮
ua	423	1	蛙挖鸦洼
ua	24	3	袜瓦[名词]
ua	45	5	滑猾
ua	312	6	话
ɕya	423	1	靴
ya	312	6	□[撒播]
pɛ	423	1	剥[~壳壳]
pɛ	24	3	百柏[~油路]伯北
pɛ	45	5	□[~：喜欢打扮，含有贬义色彩]
pɛ	24	3	迫拍魄
pʰɛ	45	5	白
mɛ	423	1	□[意同“剥”]搣[掰开]
mɛ	31	2	□[~日：明天]
mɛ	24	3	没[出~]脉麦墨默
fɛ	45	5	获或惑
tɛ	423	1	知支枝之芝只[几~]
tɛ	31	2	池驰迟
tɛ	24	3	纸只[~能]脂[胭~]指旨址质摺[折]褶[~子]执哲浙得德织职
