#调值	[1]55 [2]13 [3]42 [5]35
#a	
p	[1]巴粑疤吧[2]爸八捌拔跋[3]把靶[5]坝罢霸把{刀～}
pʰ	[1]趴[2]爬耙琶[5]怕
m	[1]妈吗[2]麻抹{～布} [3]马码蚂[5]骂
f	[2]发罚乏伐筏阀法
t	[2]答搭达瘩[3]打[5]大
tʰ	[1]他她它[2]踏塌塔獭沓榻
n	[1]拉垃 [2]拿辣纳腊捺呐蜡[3]哪 [5]那
k	[1]家{走人～}[2]夹{用剪子～} [3]嘎[5]尬
kʰ	[2]掐 [3]卡[5]跨胯{～巴，两腿间}
x	[2]哈蛤[5]下{地～}
ts	[1]楂揸{～开手指} [2]铡扎眨闸炸{油～} [5]榨诈栅爹
tsʰ	[1]叉差{～别}权[2]茶搽查擦插察[5]岔衩
s	[1]沙砂纱杉[2]杀刹{～车}煞{～尾} [3]洒傻撒萨霎
∅	[1]阿啊[2]伢{大～子} [3]哑
#o	
p	[1]玻波菠播 [2]脖钵拨剥博搏薄驳 [3]跛簸{～谷} [5]簸{～箕}
pʰ	[1]坡[2]婆泼[3]叵颇剖[5]破
m	[1]摸么摹摩 [2]莫模末膜沫寞 [3]抹{～药} [5]薯墓慕磨{～子}幕
t	[1]多 [2]章铎踱[3]朵躲垛 [5]舵剁惰
tʰ	[1]拖 [2]鸵砣驮驼脱托拓 [3]妥椭
n	[2]罗螺骡锣萝逻洛落络骆乐{欢--} [3]裸[5]糯懦诺挪
k	[1]哥歌戈锅 [2]角{牛～}各国郭葛鸽搁阁割 [3]果裹[5]过个
kʰ	[1]科苛坷棵颗蝌 [2]壳瞌磕阔扩渴 [3]可 [5]课
x	[1]呵{～欠}喝豁{～嘴} [2]禾和河何盒合活获霍鹤或惑[3]火伙[5]贺货祸
∅	[1]窝涡蜗屙[2]讹俄鹅蛾硪恶沃鄂噩握[3]我 [5]饿卧
#ɤ	
p	[1]掰[2]百白佰柏北帛
pʰ	[2]迫魄拍
m	[2]麦默墨陌脉
t	[2]得德
tʰ	[2]特
n	[2]勒肋劣
k	[2]革隔格胳疙[3]给
kʰ	[2]咳克客刻剋尅
x	[1]嘿[2]黑赫吓核劾
ts	[1]遮啧[2]则责摘哲浙贼窄折[3]者[5]这
tsʰ	[1]车 [2]泽择彻撤澈策厕测册侧 [3]扯
s	[1]奢赊 [2]佘蛇设摄慑涉色涩啬舌 [3]舍 [5]社射赦螫麝
∅	[2]额扼热
#i	
p	[1]屄[2]鼻必笔毕壁璧碧 [3]匕比彼 [5]毖毙
pʰ	[1]批 [2]皮疲脾啤枇琵痹匹劈霹癖辟僻 [3]鄙痞 [5]屁
m	[1]眯咪 [2]迷弥秘泌密蜜觅 [3]米[5]縻{～牛桩}
t	[1]低[2]笛狄敌滴涤的{～确} [3]底抵砥[5]弟递第帝地隶
tʰ	[1]梯剔踢 [2]提题啼蹄堤惕 [3]体[5]替剃屉嚏涕
n	[2]尼泥厘璃犁黎梨力历沥立粒律率笠栗[3]你李里理礼女旅吕侣履鲤[5]吏利俐厉励例丽虑滤
tɕ	[1]鸡基机肌饥讥居拘 [2]及级圾极吉急即疾棘集辑籍激击迹积绩戟脊鲫寂菊桔鞠 [3]己挤纪举几[5]季技忌记计寄既祭继际剂济系{～鞋带}巨拒距矩炬句具俱惧锯据剧
tɕʰ	[1]欺妻凄期区驱躯蛆趋岖[2]其旗棋奇齐渠崎歧曲屈七柒漆戚乞讫迄[3]起岂启取娶 [5]气汽弃器砌企趣契
ɕ	[1]稀希西牺须需 [2]徐习席媳袭夕析昔晰锡 [3]喜洗许[5]细戏序叙绪絮
∅	[1]衣依医 [2]移夷姨宜于遗余鱼愚壹一乙亦役疫益育浴欲郁狱译 [3]以椅已羽与宇雨语[5]意义议艺异亿忆玉
#u	
p	[2]不 [3]补 [5]布怖步部簿捕埠卜
pʰ	[1]铺{～张} [2]葡菩扑朴瀑曝 [3]普谱圃 [5]铺{店～}
m	[2]木沐目牧穆[3]母姆拇
f	[1]敷夫肤麸俘[2]佛伏服福幅复[3]府抚腐辅[5]父副付负富赋
t	[1]都嘟 [2]读独毒犊督 [3]肚堵赌睹 [5]杜度渡妒
tʰ	[2]途涂屠徒图秃突[3]土吐{～丝} [5]兔吐{呕～}
n	[2]奴卢芦录陆禄六绿鹿 [3]努鲁虏卤 [5]路露赂漏鹭怒
k	[1]姑孤吐辜[2]骨谷[3]古鼓股[5]故固雇顾
kʰ	[1]枯箍[2]哭窟酷[3]苦[5]库裤
x	[1]乎呼[2]胡湖糊葫蝴壶弧狐浒忽 [3]虎[5]户护互沪
ʐ	[2]如茹[3]儒孺
