#a		
ɓ	[1]孵[2]匏{～瓜}炰{～番薯}[5]怖佈{～置}[6]部	
pʰ	[1]夫膚敷鋪腐[2]浮浦芙符甫蒲扶俘俯撫[3]腐譜普有瞻輔捕[4]負付釜附[5]婦副富賦訃[6]赴阜	
m	[2]摹模{～板}[4]務[5]霧幕暮[6]慕幕	
ᵐb	[4]戊	
v	[3]武鵡	
ɗ	[1]豬都箸[2]廚屠[3]堵賭[4]在{訓}[5]度{～過}[6]爐杜渡度	
t	[1]誅蛛株朱珠輸字{訓“書”}書[2]組薯蜍[3]煮主[5]注註駐蛙鑄[6]柱{南天一～}	
tʰ	[2]徒圖途塗鋤	
n	[3]努[5]怒	
l	[1]□{～蝦}[2]驢盧蘆瀘[3]魯虜你{訓“汝”}汝[4]賂[6]露{～天}	
s	[1]芳酥[2]除[3]暑署[5]訴厝{屋}[6]漱叔訴{～苦}處{～分}	
z	[2]儒[3]乳	
k	[1]估舊孤姑枯龜[2]牛[3]久股鼓矩[5]故固顧句鋸[4]舅	
kʰ	[4]臼[5]去	
ŋ	[2]梧[3]伍{隊～}[4]悟	
h	[1]乎呼[2]胡鬍湖葫壺[3]滸[4]戶護互滬	
∅	[1]汙塢[4]有[6]□{吻}	
#ai		
ɓ	[1]敗{～本}[2]排牌[3]擺板半{～天}[4]敗稗[5]拜	
pʰ	[1]拍{～手}板[5]派	
m	[1]□{～親}[2]埋[3]母[5]□{示}[6]邁	
ᵐb	[2]眉	
ɗ	[1]□{～柴}[2]埋[3]歹[4]待代怠黛[5]戴[6]貸代	
t	[1]災知栽西犀先[2]前宰{～相}[3]屎使駛宰指{手仔～}[4]在{存～}[5]再載	
tʰ	[1]胎篩[2]臺抬治{宰殺}[5]態太泰	
n	[3]乃[4]耐奈	
l	[1]利荔楝[2]來狸[5]癩[4]內{訓“裏”}裏[6]賴	
s	[1]猜差釵千[2]才材財栽豺蠶[3]彩采睬[4]嘥{浪費、可惜，本字“㩄”}㩄{浪費、可惜}[5]菜蔡[6]賽寨塞{要～}	
z	[2]涯	
k	[1]該階皆佳肩[2]個[3]揀[5]介界概械蓋溉戒屆[6]芥	
kʰ	[1]開揩[3]飄楷吃[5]慨	
ŋ	[1]礙[2]崖捱[4]艾	
h	[2]孩骸諧[3]海[4]害駭[5]□{倦}[6]亥	
∅	[1]哀埃挨[2]閑[3]□{躺}藹[5]愛	
#uai		
t	[1]衰	
s	[2]喘[5]帥率[6]摔	
k	[1]乖縣[2]懸{高}[3]拐[5]怪	
kʰ	[3]蒯[5]塊	
h	[1]壞[2]懷槐淮匯	
∅	[1]歪	
#oi		
ɓ	[1]杯碑卑悲飛[2]賠[4]倍拔把[5]輩貝背[6]八□{交媾}	
pʰ	[1]批非[2]培陪皮[5]配沛[6]被	
m	[1]妹[2]糜{粥}[3]美	
ᵐb	[1]賣[2]梅媒煤黴玫枚[3]買	
v	[3]尾[4]月	
ɗ	[1]低第[2]題蹄[3]底[4]遞	
t	[1]多{訓}[2]齊[3]洗[4]誓[5]細祭稅[6]雪	
tʰ	[2]提堤[3]睇[5]替	
n	[6]□{～痧斑}	
l	[1]例[2]犁黎[3]禮[4]笠	
s	[1]衰{運不好}[5]砌[6]啜{～酒}	
k	[1]瓜雞街關[2]□{蝦～}[3]果裹改解[5]過疥[6]郭□{身上的垢泥}	
kʰ	[1]溪[2]瘸[5]快契[6]缺□{睡}	
h	[1]花靴[2]橫[3]火夥[4]蟹[5]化貨歲[6]血	
∅	[1]劃畫話□{推}[2]鞋[3]矮[4]會{訓“解”，會不會}解{會不會}[5]□{弄髒}	
#ui		
ɓ	[1]吠飯{乾飯}[2]肥[3]本[4]焙[5]沸	
pʰ	[1]妃胚[2]裴[3]匪誹[5]屁肺費廢佩	
m	[1]問妹[2]危門[3]每[4]寐[6]妹昧	
ᵐb	[2]微薇	
ɗ	[1]堆緞[2]捶{～腰}[3]轉{回}[4]斷[5]對隊碓兌頓[6]隊	
t	[1]蓑梭{布～}雖綏錐椎磚追酸穗[3]水[4]罪綴贅遂隧墜[5]最算醉[6]錐{～孔}墜隧	
tʰ	[1]推梯[2]錘[3]腿[5]退褪蛻	
n	[3]軟[4]卵[6]□{～來～去}	
l	[1]亂[2]雷擂檑[3]蕾壘儡磊累{～計}[4]斐淚累{連～}[6]□{銅仙}	
s	[1]吹炊崔催村[2]隨垂[3]髓[5]碎粹嘴[6]翠脆	
z	[4]銳芮瑞役	
k	[1]龜歸圭閨規光[3]幾{～個}鬼軌傀詭[4]櫃跪[5]季貴桂瑰[6]劊	
kʰ	[1]盔開虧窺[2]葵逵魁奎癸[5]器汽氣[6]愧潰	
ŋ	[2]桅[3]偽[4]魏	
h	[1]揮輝徽灰恢[2]園蛔茴攜[3]回悔毀[4]遠會{開～}[5]慧[6]惠賄匯晦諱繪會{～計}慧	
∅	[1]威[32]違圍緯葦為維惟帷黃皇唯[3]偉萎委䘼{衣袖}[4]位胃未畏[5]慰衛[6]謂	
#au		
ɓ	[1]包胞抱苞煲褒[2]袍[3]堡[4]暴爆[6]鮑	
pʰ	[1]拋[2]刨[3]跑[5]炮泡	
m	[2]茅矛錨毛[3]卯[4]冒貌[5]帽[6]貿	
ᵐb	[3]□{～一拳}	
ɗ	[1]豆痘脰[2]濤導[3]島禱倒{打～}鬥{～量}[4]道盜[5]逗[6]竇道	
t	[1]遭糟騷[2]皂[3]走蚤棗澡[5]灶掃躁嗽[4]造	
tʰ	[1]偷滔[2]頭投桃陶淘逃[3]討[5]透套	
n	[2]撓[3]腦惱[4]扭[5]鬧[6]□{～袋}鬧{～鐘}	
l	[1]撈漏[2]勞牢樓流劉留榴[5]箬{～葉}[5]老[6]褸	
s	[1]操抄鈔[2]曹槽巢韶[3]草吵[5]糙躁燥[6]藻	
k	[1]膏糕勾溝鉤高[2]猴[3]搞九狗韭[5]夠構[4]厚[6]□{黴味}	
kʰ	[1]摳[2]□{一塊一塊}[3]考烤口{海～}[5]靠	
ŋ	[2]熬[4]傲[5]□{～耳屎}[6]□{～椰子}	
h	[1]候蒿薅[2]豪壕毫嚎[4]浩[5]耗好[6]浩	
∅	[2]喉[3]襖[5]坳奧澳漚[4]後{～代}	
#iau		
ɓ	[1]標鏢彪[3]表裱	
pʰ	[1]漂飄[2]嫖瓢[5]漂	
m	[1]貓[2]苗描瞄[3]藐秒渺[4]妙	
ɗ	[1]刁雕貂凋碉[2]條[4]調掉[5]吊	
t	[1]蕭簫肖消硝銷宵稍梢[3]小筱[5]數	
tʰ	[1]挑[2]調[4]柱[5]眺糶	
n	[2]□{疲軟}[3]嫋[5]皺{面～}[6]□{小}	
l	[1]料[2]遼聊燎嘹寥潦寮[3]了[4]料[6]廖	
ts	[1]朝召招昭紹邵焦[2]□{常往來}[3]鳥剿找[4]趙兆[5]照詔肇[6]紹	
s	[1]超悄搜{～家}[2]潮朝樵[5]臭[6]少{～年}	
z	[2]姚堯搖謠瑤窯肴[3]擾繞[5]耀	
k	[1]交郊膠驕嬌[3]繳狡餃絞攪[4]撬[5]較校	
kʰ	[1]蹺{彎曲不直}[2]僑喬[3]巧[5]竅蹺	
h	[1]囂淆[2]姣{人不莊重}[3]僥{～幸}[4]效校{學～}[5]孝酵	
∅	[1]夭妖腰邀么吆要{～求}[5]要{重～}	
#ou		
ɓ	[1]步[2]符{鬼～}[3]斧補[5]布	
pʰ	[1]埠[2]扶[3]否[4]簿[5]鋪	
m	[1]墓[2]摸謀[3]某畝牡[4]舞[5]茂	
ᵐb	[2]模{印～}	
ɗ	[1]都度兜[3]肚抖[5]鬥{～爭}	
t	[1]租搜鄒[3]祖[5]驟奏揍	
tʰ	[2]投塗{土，沙～}[3]土{～話}[5]吐兔	
n	[2]奴	
l	[1]路露[2]爐[3]滷摟{抱}[4]陋	
s	[1]粗[2]愁[5]醋驟	
k	[1]姑□{生～，發黴}[2]糊[3]古鼓月笱構[5]雇購	
kʰ	[1]箍□{桶～}[3]苦許{姓}[5]扣庫褲叩寇蔻	
ŋ	[1]誤[2]吳蜈伍{姓}[4]五午	
h	[2]侯狐[3]虎[4]雨侯吼[5]戽	
∅	[1]烏歐毆芋[3]嘔偶藕	
#iu		
m	[6]謬	
ɗ	[2]綢[3]□{～飯}[4]稻	
t	[1]修收梳[2]泅[3]首守[4]受授壽售[5]秀繡獸	
n	[3]鈕	
l	[1]溜[2]硫琉劉流[3]柳[6]溜	
ts	[1]周州洲舟揪[3]酒肘帝[4]宙就[5]紂咒晝	
s	[1]抽秋鬚樹[2]籌仇酬囚稠疇羞[3]手醜丑鼠[5]□{屋}[6]袖{領～}	
z	[2]由尤魷遊猶猷郵[3]友[4]又右佑祐[6]誘	
k	[1]鳩[2]糾[5]救究[6]灸咎	
kʰ	[1]丘[2]求球裘	
h	[1]休[3]朽[6]翹	
∅	[1]幽優憂悠柚[2]油釉[3]酉[5]幼	
#an		
ɓ	[1]斑班頒[2]便{～宜}瓶[3]扳阪版販[4]辦扮瓣	
pʰ	[1]潘番{～禺}攀[2]凡樊煩繁[3]反[4]犯範泛[5]盼	
m	[1]慢漫[2]蠻[3]挽{～秧}[5]謾饅[6]曼漫	
ᵐb	[3]挽	
v	[1]萬	
ɗ	[1]單丹釘耽眈儋擔[2]陳□{濕}澹{替，濕}[3]等[4]彈但淡氮[5]旦釘訂[6]誕蛋	
t	[1]珊刪山疝簪柵{～板}[3]產斬㾪{瘦}[4]站綻[5]贊	
tʰ	[1]貪灘攤癱[2]潭譚壇談痛彈檀[3]毯坦[5]歎探趁{賺}	
n	[2]難南男[3]咱{我們}腩[4]難□{～做～敗}[5]□{玩}	
l	[1]纜[2]藍籃蘭攔欄鱗零瀾嵐[3]龐攬欖懶[4]濫爛[6]艦	
ts	[1]粘[3]盞[4]暫[5]棧	
s	[1]參餐摻[2]塍{田地}慚蠶[3]殘慘鏟[6]燦	
z	[3]染	
k	[1]甘艱奸間幹竿監[2]銜{～泥}[3]感簡柬杆[5]監鑒鑑幹{～部}[6]幹{～事}	
kʰ	[1]堪勘牽刊[3]砍侃[5]坎看	
ŋ	[2]顏岩癌[4]雁岸[5]□{手腳酸軟狀}[6]啱{適合}	
h	[1]蚶[2]含函涵寒韓咸鹹銜[3]喊罕[4]限焊陷憾[5]漢喊撼[6]捍翰瀚	
∅	[1]安鞍氨按庵[3]飲{粥水}[5]暗晏桉	
#at		
ɓ	[7]別{識}[8]別{～人}	
pʰ	[7]法發閥筏伐[8]乏	
ᵐb	[8]襪	
v	[8]密{不疏}	
ɗ	[7]達	
t	[7]節虱蝨[8]十拾	
tʰ	[7]踢塞	
n	[7]□{～喉}鈉[8]納{出～}捺	
l	[7]□{豬～}[8]力	
s	[7]察漆[8]賊	
k	[7]合{～唱}蛤鴿	
ŋ	[8]軋	
h	[7]□{心頭～，胸悶}[8]合{～理}恰洽轄□{困累}	
∅	[7]□{容器滿了仍往裏塞}[8]盒	
#uan		
ɓ	[4]拌絆	
pʰ	[1]潘[2]盤[5]判叛	
m	[3]滿{～族}[7]抹沒沫	
ɗ	[1]端[4]段斷[5]斷[6]鍛	
t	[1]宣專[2]旋[3]選轉[4]篆傳{～記}旋{頭毛～}撰[5]鑽[6]轉賺	
tʰ	[2]團	
n	[3]暖	
l	[2]鸞鑾欒[3]卵[4]亂	
s	[1]川穿[2]全傳栓[3]喘[4]串[5]篡[6]竄串	
z	[2]元原源袁援轅㥟圓員丸完[3]遠阮[4]院願	
k	[1]觀關冠[3]管館莞{東～}[5]貫慣灌罐鸛[6]冠{～軍}	
kʰ	[1]寬圈[3]款	
ŋ	[2]頑[4]玩	
h	[1]翻番歡[2]還環礬桓[3]緩[4]幻患宦[5]煥喚渙	
∅	[1]彎灣[3]蜿苑惋晼腕晚皖[5]怨	
#uat		
m	[8]末疫	
ɗ	[8]奪	
t	[7]刷拙[8]絕	
s	[7]撮說{小～}	
z	[7]越粵月閱悅	
k	[7]決訣刮括	
h	[7]發髮[8]罰	
∅	[7]挖	
#in		
ɓ	[1]彬賓檳濱鬢殯編斌辮鞭[3]貶扁匾[4]汴卞便{方～}辯辨	
pʰ	[1]偏[2]貧頻[3]遍片	
m	[1]面{～子}[2]民綿眠[3]閩敏免勉緬冕	
t	[1]辛新薪身申伸心先{～生}[2]辰晨臣神[4]甚單{姓}[5]腎慎信訊[6]迅羨	
tʰ	[2]填田	
n	[1]奶{乳}[5]□{伯～，伯母}	
l	[2]林淋憐[4]吝	
ts	[1]津珍真臻箋氈[3]枕踐診疹剪震振[4]盡賤戰[5]晉進浸薦	
s	[1]親侵深森遷[2]秦涎沉[3]淺癬[5]凊{冷}滲秤	
z	[1]認[2]仁淫[3]仁忍尹[4]任[5]癮	
k	[1]斤筋根堅金今巾絹跟娟[3]緊僅謹卷券[4]近倦妗[5]禁	
kʰ	[1]輕欽[2]勤芹琴禽擒[3]肯哨遣	
ŋ	[1]研[2]岑銀[4]諺彥	
h	[1]欣掀軒喧[2]賢眩懸弦[3]顯[4]現{～象}[5]現{出～}[6]硯	
∅	[1]煙因姻音陰咽淵殷[2]鉛寅[3]隱飲演[5]印宴	
#it		
ɓ	[7]筆畢[8]別{離～}	
pʰ	[7]撇匹	
m	[7]覓[8]蜜密	
ɗ	[7]得[8]直	
t	[7]失跌[8]實蝕翼	
l	[8]立	
ts	[7]植織[8]習執緝輯集疾侄	
s	[7]七泄濕膝	
z	[8]入日熱	
k	[7]急級吸激結潔吉桔[8]及	
kʰ	[7]乞訖	
h	[7]□{～旗}[8]穴	
∅	[7]乙憶□{～來～去}	
#un		
ɓ	[1]奔分{～開}[2]□{～燈滅}[3]本[4]笨[5]糞	
pʰ	[1]芬紛□{豬～}[2]盆墳焚[4]忿份[5]奮噴憤	
m	[1]悶{心～}	
v	[2]文紋聞	
ɗ	[1]敦墩鈍[2]唇{～紅齒白}[4]燉遁[5]頓[6]盾噸屯{～昌}	
t	[1]孫尊遵蹲{～點}陣[2]船純旬荀循巡殉醇詢馴[3]准準榫損[4]順[5]蒜遜[6]俊舜竣	
tʰ	[1]吞飩[2]臀屯{～兵}	
n	[1]韌{皮～}[3]忍[4]嫩	
l	[2]侖倫淪輪綸[4]論	
s	[1]春椿[2]存[3]蠢[4]寸	
z	[1]暈{～頭轉向}閏[2]耘紜筠鄖雲云[3]允[4]運韻潤醞	
k	[1]君軍鈞均[2]裙[3]滾[4]郡[5]棍	
kʰ	[1]坤昆琨鯤[2]群[3]捆菌[5]困{～難}[6]困{累極}	
h	[1]婚昏勳葷分薰熏[2]魂雲痕恨[3]粉[4]恨[5]訓混	
∅	[1]溫瘟[3]穩[5]搵蘊	
#ut		
ɓ	[7]□{～把米}[8]佛	
pʰ	[7]彿{彷～}勃	
m	[7]沒{～水}	
v	[8]物	
t	[7]卒術戍恤[8]述𬖔{～米}	
tʰ	[7]突脫	
n	[7]□{～頭龜}	
l	[8]捋律率{效～}	
s	[7]出	
z	[7]役	
k	[7]骨[8]滑猾掘	
kʰ	[7]窟屈	
h	[7]忽	
∅	[7]核{～心}鬱{憂～}	
#aŋ		
ɓ	[1]方{四～柴}封崩幫濱[2]房馮[3]榜綁[4]磅[5]放[6]蚌謗棒磅	
pʰ	[1]方芳蜂烹[2]帆旁螃妨防龐彷[3]訪紡仿[4]胖{～大海}	
m	[1]夢[2]亡芒{光～}忙茫盲{～從}蟒[3]蠓{蚊}[4]網[6]芒{～果}	
ᵐb	[2]忘{～記}	
v	[2]忘{～記}[4]望{希～}	
ɗ	[1]當東冬[2]同銅筒桐[3]黨擋檔[4]重[5]當檔蕩	
t	[1]鬃鬆贓髒[2]叢[3]爽[4]藏臟[5]送粽葬喪宋	
tʰ	[1]湯[2]唐棠堂螳膛蟲[3]桶倘躺[4]動[5]趟	
n	[2]儂{人}囊膿[5]□{～鼻～目，擠眉弄眼}	
l	[2]郎廊籠聾螂[3]朗狼籠{大箱}[5]□{逗弄}[6]浪	
s	[1]蒼昌蔥猖滄桑[2]藏[3]嗓[5]唱倡暢創[6]創	
k	[1]剛綱工功岡崗蚣[3]港[5]□{噪音～耳}	
kʰ	[1]康慷空{孔}坑[5]抗	
ŋ	[1]戇[2]昂[3]戇{～頭：呆頭呆腦}[7]齶鄂	
h	[1]烘[2]航杭行[4]項[6]巷	
∅	[1]肮[2]紅洪[5]甕蕹	
#ak		
ɓ	[7]北剝幅[8]縛蔔{蘿蔔}	
pʰ	[7]伏{～著}[8]曝{曬}	
m	[7]□{椰子～，椰殼}[8]目	
ᵐb	[8]墨	
ɗ	[8]毒	
tʰ	[8]讀	
l	[7]落[8]六	
s	[8]鑿	
k	[7]角[8]□{扔～}	
kʰ	[7]確殼	
h	[7]鶴藿{～香}	
∅	[7]沃{～水}	
#iaŋ		
ɗ	[2]層[4]仃{誰}[5]中	
t	[1]傷雙湘商襄鑲[2]常嘗償嫦裳詳祥翔榕{榕樹}[3]賞想[4]尚{高～}象{形～}[6]尚{和～}	
n	[1]娘孃[2]娘孃[4]仃{誰}[5]□{～被，蹬開被子}[6]釀	
l	[2]良梁梁龍[4]諒量[5]亮{漂～}[6]亮{雅～}	
ts	[1]章將漿舂樟璋蟑彰張[3]獎蔣掌腫種長[4]丈[5]種眾[6]漲賬脹仗障匠獎{～金}丈{大～夫}	
s	[1]昌穿[2]長{～流}[3]搶廠[4]上[5]□{漂亮}[6]橡	
z	[2]陽洋揚楊瘍[3]仰養癢□{還，仍}[4]讓[5]嚷	
k	[1]江弓薑姜疆僵韁[2]窮[5]降	
kʰ	[1]筐腔窗[2]強[3]強{勉～}	
ŋ	[3]仰{～頭}	
h	[1]香胸[3]享響餉[5]向	
∅	[1]央殃秧{～歌}[5]咉	
#iak		
ɗ	[8]鹿	
t	[7]縮粟[8]熟贖	
l	[8]綠	
ts	[7]囑爵	
s	[7]雀鵲	
z	[7]躍[8]一{訓}蜀{一}樂{音～}	
k	[7]菊覺{～察}	
kʰ	[7]曲	
∅	[7]浴	
#uaŋ		
ɗ	[1]莊樁裝霜孀[4]撞狀[5]壯	
s	[1]窗[3]爽闖[5]創[6]串闖創	
k	[1]光胱[3]廣[6]逛	
kʰ	[1]匡眶框[2]狂[5]況礦曠[6]鄺筐	
h	[1]荒風瘋楓{三角～}[2]惶簧黃[3]謊晃	
∅	[1]汪[2]皇蝗王[3]枉往[4]旺[6]旺汪	
#əŋ		
ɓ	[1]冰[2]秉[3]丙炳稟[5]並變	
pʰ	[1]篇蝙[2]平蘋評坪憑萍屏[3]品[5]聘騙拼姘	
m	[2]明萌鳴銘名[3]皿銘[4]命[6]命	
ɗ	[1]丁燈登盯砧顛癲澄[2]甜藤[3]頂點典鼎[4]訂鄧墊[5]電店凳奠[6]佃鎮殿	
t	[1]仙升腥[2]承丞[3]省閃陝審嬸沈[4]盛剩勝善膳[5]聖[6]聖	
tʰ	[1]添[2]亭停廷庭騰[3]挺艇[5]聽{～便}	
n	[1]念[2]寧能檸□{跟著}[3]擰[6]□{拿}	
l	[1]□{一～柑}[2]連聯蓮鄰磷靈零鈴伶玲齡菱陵廉鐮[4]令鍊煉另練鏈[5]扔[6]戀	
