kʰ	[1]苛柯珂轲 [3]可	
x	[1]河何荷-{~花} [3]荷-{拿：~着甚嘞} [5]荷=贺	
ŋ	[1]屙阿{~胶}蛾鹅俄讹 [3]我= [5]饿	
ts	[1]搓-遮蒸-{~馍馍}正-{~月}知-迟-{~啦} [3]左佐者整-{ 齐～}[5]蔗正-{~房}郑-{~家村：地名}智-置-治-	
tsʰ	[1]搓-迟=车蛇- [3]扯嗤耻	
s	[1]盛-{~饭}奢赊蛇=佘绳-{~~}成-{~子村:地名}城-{~头:地名}声-{作~} [3]舍{~得} [5]射=社舍{宿～}世誓势逝塞{阻～}剩-{~饭}	
z	[3]惹	
#uɤɯ		
t	[1]□{摔东西}[3]朵躲 [5]舵垛惰剁堕	
tʰ	[3]妥 [5]吐-{~痰}	
n	[5]糯懦	
k	[1]锅戈 [3]果裹 [5]过	
kʰ	[1]科棵颗窠 [5]课阔-{~气}	
x	[1]禾和{~气} [3]火=夥伙 [5]货祸和{~泥}	
ts	[1]矬{矮} [5]坐座矬{下坠}	
tsʰ	[1]搓=蹉 [5]错措挫剉-{~馅子：剁肉馅}	
s	[1]蓑梭娑 [3]所锁琐	
∅	[1]窝倭蜗涡  [5]卧	
#ʌɯ		
t	[1]头-兜□{打盹：~盹}[3]斗陡抖 [5]豆痘逗斗窦	
tʰ	[1]偷投头= [5]透	
n	[1]奴 [3]努馁 [5]怒内	
l	[1]楼耧娄搂卢泸芦炉庐轳 [3]累儡垒磊鲁撸卤搂橹虏篓 [5]类泪累=路露戮陋漏	
k	[1]勾钩沟 [3]佝给苟狗 [5]构购够垢诟	
kʰ	[1]抠眍{眼～} [3]口 [5]扣寇叩蔻	
ŋ	[1]欧呕殴鸥讴 [3]偶藕□{焦：~糊味}呕□{坏人：~人} [5]沤怄	
x	[1]喉猴侯 [3]吼 [5]候后厚逅	
ts	[1]贼粥□{近指：~儿}洲州周舟轴-{~}邹搊{扶起来}掫{~饭}租 [3]肘走祖- [5]昼宙咒骤皱奏揍宙胄绉	
tsʰ	[1]抽掫愁=绸稠=筹仇□{扶：把他~起来}酬踌畴粗 [3]丑 [5]凑臭醋-	
s	[1]收愁-搜艘馊苏- [3]守手首擞叟 [5]受授瘦兽寿售嗽漱绶素	
z	[1]揉柔糅蹂 [5]肉-{~}	
#iʌɯ		
t	[1]丢	
ȵ	[1]牛 [3]忸钮扭	
l	[1]溜流刘榴硫留馏瘤榴 [3]柳绺稆 [5]六-{~}馏遛溜	
tɕ	[1]揫纠赳究揪厩鸠蹴球- [3]久玖九韭酒灸 [5]舅旧救就臼疚柩	
tɕʰ	[1]丘秋邱求球=裘囚酋	
ɕ	[1]休修羞 [3]朽 [5]秀锈绣袖嗅宿	
∅	[1]忧优悠幽由油邮游尤犹莜 [3]友有酉莠 [5]又右幼釉诱佑柚祐	
#ɛ		
p	[1]卑碑杯悲陪-赔-{~钱}白-｛~糖｝[3]百=伯=摆□{洗：~布子} [5]败拜稗韛{风箱}背辈背贝倍臂被狈焙惫悖卜-{萝~}败{~兴}	
pʰ	[1]排牌徘呸胚培陪=赔=丕裴 [3]坯□{指挥别人做事：~调} [5]派配佩沛	
m	[1]埋媒煤枚玫梅霉莓酶眉= [3]买美镁每 [5]卖迈昧寐魅妹	
t	[1]呆台-{台阶：圪～～} [3]歹逮 [5]代袋贷待怠带戴逮殆大-	
tʰ	[1]胎苔台=抬 [5]太汰泰态	
n	[1]挨= [3]乃奶 [5]奈耐	
l	[1]来 [3]□{窟～：一种面食} [5]赖癞濑	
k	[1]该 [3]改解-{~锥} [5]盖溉概钙丐	
kʰ	[1]开 [3]凯慨楷恺	
ŋ	[1]哀埃 [3]矮蔼霭 [5]艾爱碍隘	
x	[1]孩鞋-{~} [3]海 [5]害亥□{玩耍：这娃子可~嘞}解-{知道}	
ts	[1]斋灾栽 [3]宰载 [5]债寨在再载	
tsʰ	[1]猜钗差才材裁财柴= [3]采彩踩睬 [5]菜蔡	
s	[1]柴-筛腮鳃 [3]□{从振动的物上摔下来：从车上~下来哩} [5]赛晒塞=	
#iɛ		
t	[1]爹=	
ȵ	[1]苶{发~:发傻}涯崖挨-捱{~打}	
tɕ	[1]阶秸街皆茄-{~子} [3]姐解= [5]介芥界戒借械届疥诫	
tɕʰ	[1]茄=[3]且遣	
ɕ	[1]邪些鞋=斜谐  [3]写些 [5]卸泻谢泄懈邂蟹	
∅	[1]掖椰爷[3]也冶野□{~下：落下东西} [5]夜腋液曳	
#uɛ		
t	[1]堆 [5]对兑队	
tʰ	[1]推颓 [3]腿 [5]退蜕褪煺	
l	[1]擂雷	
n	[3]馁 [5]内	
k	[1]乖□{磨刀：在瓮沿上~~刀}掴 [3]拐 [5]怪个-	
kʰ	[1]盔 [5]会快筷块	
x	[1]怀槐淮徊茴恢诙灰恢回 [3]悔  [5]坏汇会荟烩	
ts	[5]最-拽	
tsʰ	[1]崔催摧 [3]揣 [5]啜	
s	[1]衰摔 [3]甩 [5]帅率蟀	
∅	[1]歪 [3]崴 [5]外	
#yɛ		
tɕ	[1]揪 [5]拽	
ɕ	[1]靴	
#ei		
v	[1]威危微薇巍 [2]围违惟唯维为潍帷桅 [3]伟苇纬委诿伪玮炜韦萎猬猥 [5]畏为喂胃谓慰卫位魏未味□{远指：~儿}渭遗	
#ui		
k	[1]闺归规龟瑰圭硅 [3]诡鬼轨 [5]桂贵柜刽	
kʰ	[1]亏窥葵魁奎揆睽逵 [3]傀 [5]跪愧溃馈	
x	[1]挥辉徽晖麾徽飞非菲妃肥= [3]毁匪诽菲翡斐 [5]慧惠贿秽晦讳喙绘肺费=痱废吠沸狒	
∅	[1]威危微薇巍围=违惟唯维为潍帷桅 [3]伟苇=纬委诿伪玮炜韦萎猬猥尾= [5]畏为喂胃谓慰=卫位魏=未味渭遗	
#ɿ		
ts	[1]瓷-{~盆子}磁-慈-姿资兹滋支知=齿-枝肢脂芝资咨淄龇锱争之芝眵 [3]止址紫姊子=纸旨籽姊只指趾芷[5]致至制=痣自志智=稚字置=滞挚炙痔痣掷秩帜治=翅-{~膀}	
tsʰ	[1]词=撑-痴池迟驰雌瓷=磁=慈=弛持祠= [3]此齿耻=齿= [5]次刺翅=伺	
s	[1]思斯撕私司丝饲辞词-祠-{晋~}施尸狮时诗师厮 [3]矢屎史使始驶死 [5]是匙世=势=誓=示视士事试市恃四似祀寺逝=氏侍嗜肆嗣柿	
#i		
p	[3]彼柄-比鄙俾妣饼-{柿～子}秕{~谷} [5]避蔽弊毙闭备币病-	
pʰ	[1]坯批披皮疲脾平-{商品落价：东西都~哩}坪-啤琵砒 [3]痞脾 [5]屁	
m	[1]迷=谜眉眯糜靡明-{精~}弥 [3]米 [5]迷-{发呆：~瞪}命-	
t	[1]低疔-{耳~}钉-{~子} [3]底抵顶-{~事} [5]第地帝弟递蒂定-{~懂}钉-订-	
tʰ	[1]听-{~见}梯堤题提啼蹄 [3]体 [5]替涕剃嚏屉	
n	[1]泥尼妮=倪霓[3]你=拟 [5]腻匿	
l	[1]犁离狸黎梨璃厘篱鹂哩凌-{冰：冬~}陵-{黄～:地名} [3]李里礼理娌鲤领-{衣~子} [5]例丽利隶厉励俪痢吏荔	
tɕ	[1]基鸡饥几机肌讥机畸姬精-{~明}睛-{眼～仁仁} [3]挤几己=井-{~} [5]济剂寄技妓纪记忌既季继镜-{映~儿}净-{干~}	
tɕʰ	[1]栖欺轻-青-{～菜}妻凄奇其期棋麒齐脐祁旗祺歧鳍骑晴- [3]启起企岂 [5]契器弃气赐汽砌	
ɕ	[1]西溪牺希稀醯曦犀兮牺奚星-{~宿}腥-{猪~气} [3]洗喜擤-{~鼻子}玺徙 [5]细系戏	
∅	[1]衣依伊医姨胰移遗宜疑仪怡夷蝇-{~子}营-{~生} [3]以已倚椅尾蚁影{~虎子} [5]易异意义议毅亿谊诣亦艺忆薏翼逸奕抑役疫映-{照：~镜儿}	
#u		
p	[1]蒲-葡-{~萄}脯-{~子}[3]补捕堡-哺 [5]布步怖部簿抱-	
pʰ	[1]铺蒲=菩葡=脯= [3]谱普浦脯{果~} [5]铺瀑扑	
m	[1]模谋眸毛- [3]母亩某姆拇牡 [5]暮慕墓募幕牧	
f	[1]夫肤敷俘孵麸扶符浮芙孚苻蜉 [3]府甫俯斧腐否缶辅抚腑脯斧釜滏 [5]付符{~合}埠傅父附富赴妇副讣赋驸负	
t	[1]都 [3]赌堵肚{:动物的胃} [5]肚肚杜度渡镀妒蠹{~虫}	
tʰ	[1]徒途涂图屠 [3]土吐 [5]兔	
n	[1]女-{~子}	
k	[1]姑孤沽菇辜箍 □｛象声词:大口喝水的声音｝ [3]咕蛄古鼓股汩钴蛊鹄□｛懵里懵～:迟钝｝ [5]故固顾雇梏崮□｛些：一～～｝□｛紧～了:只顾做某事｝	
kʰ	[1]枯骷 [3]苦 [5]库裤	
x	[1]乎呼胡湖狐壶糊葫蝴猢瑚滹弧狐 [3]虎唬琥 [5]护互户沪糊扈□｛：表粘稠｝	
ts	[1]朱蛛珠猪诸株诛厨-{~房}橱- [3]主煮炬组阻祖=帚嘱属{连～}除- [5]住注柱驻助著铸箸蛀伫	
tsʰ	[1]初粗=□｛～儿：麻疹}除=厨=锄=雏 [3]楚础储褚处杵 [5]处醋=	
s	[1]舒疏蔬梳输殊书苏=酥□｛味～：味道｝锄-{~地} [3]暑署曙鼠数=薯黍 [5]树竖漱恕数素=庶塑绪诉塑	
z	[1]如=孺儒蠕擩{伸进去}茹汝 [3]乳辱 [5]褥	
∅	[1]乌钨呜诬巫屋子吾梧吴无污芜蜈毋 [3]五伍午侮武舞庑怃妩捂 [5]坞悟误务雾晤鹜	
#y		
n	[3]女=	
l	[1]驴 [3]累儡垒磊旅吕缕屡侣铝 [5]虑滤类泪累	
tɕ	[1]锤-{~头}追锥居拘具-{家~}驹车渠-{水～} [3]举矩嘴 [5]巨拒距句具=惧犋据剧聚拒距俱锯缀坠赘罪=最醉	
tɕʰ	[1]区驱躯岖蛐趋蛆渠=衢吹炊垂槌锤=捶悴椿- [3]娶取 [5]去=趣觑翠粹脆萃淬	
ɕ	[1]虽谁随绥遂隋虚须需抒墟嘘兄-{~弟}徐 [3]许诩水髓 [5]序叙婿絮税睡瑞-{人名里面的读法}岁碎穗隧祟遂	
∅	[1]淤迂于盂余於俞榆鱼愚渔馀虞愉荣-茔{~地}围- [3]羽予与屿雨语宇禹苇- [5]预豫喻愈寓遇誉玉御与慰-魏-	
#ɔu		
p	[1]包苞雹刨□｛～虫儿：啄木鸟｝ [3]宝保饱葆堡= [5]报豹抱鲍暴爆豹刨曝	
pʰ	[1]抛胞剖脬{尿~}袍[3]跑 [5]炮泡	
m	[1]猫毛矛茅锚髦 [3]卯铆 [5]冒帽贸貌茂袤	
t	[1]刀叨桃-淘-{~米}萄 [3]倒岛捣导蹈道-{聊天：~讗}祷 [5]道=盗悼到倒	
tʰ	[1]滔韬掏涛桃=淘=陶 [3]讨 [5]套稻	
n	[1]挠铙 [3]脑恼瑙 [5]闹	
l	[1]捞劳痨牢唠崂 [3]老姥佬了-{吃~它} [5]涝烙骆-{~驼}酪落{莲花~}	
k	[1]羔糕高 [3]膏稿搞镐 [5]告	
kʰ	[3]考拷烤 [5]靠犒	
x	[1]蒿薅豪毫壕 [3]好 [5]和-{他~我}号耗浩皓昊好	
ts	[1]招昭糟遭槽-{马～}曹- [3]爪找沼澡早枣藻蚤 [5]照赵笊兆罩造=皂灶燥肇噪	
tsʰ	[1]抄超钞操糙朝潮嘲巢曹=漕槽=嘈 [3]吵炒草 [5]造-{人～}躁	
s	[1]稍梢捎烧骚臊韶 [3]少嫂扫 [5]哨绍邵□{洒雨点：雨~了一窗台}少扫{~帚}	
z	[1]饶 [3]扰 [5]绕	
∅	[1]熬 [5]拗奥澳傲懊鏊	
#iɔu		
p	[1]标膘彪镖 [3]表裱 [5]摽鳔	
pʰ	[1]漂飘瓢剽[3]瞟 [5]漂票漂	
m	[1]苗描瞄 [3]秒渺藐 [5]庙妙	
t	[1]刁叼貂碉雕凋笤条-{布～}调-{~和} [5]吊钓掉调铫	
tʰ	[1]挑条=调= [3]挑 [5]跳粜	
ȵ	[3]鸟咬 [5]尿	
l	[1]撩僚潦辽燎疗寥聊獠缭燎 [3]了= [5]瞭料撂漻{用清水漂洗}尥{马～子}	
tɕ	[1]交郊茭娇骄胶浇焦蕉椒教跤姣蛟桥-荞-{~麦} [3]狡绞饺缴侥搅矫铰较 [5]叫教窖轿噍{倒～:动物反刍}校觉	
tɕʰ	[1]缲{~边}敲跷悄乔侨荞=瞧桥=劁 [3]巧雀-{鸟：~儿} [5]窍峭俏翘鞘	
ɕ	[1]学-{~车子}宵消销硝箫肖霄萧嚣逍 [3]晓小 [5]效校孝=哮笑啸酵	
∅	[1]幺吆妖腰邀窑摇遥谣鼬{黄~} [3]舀 [5]要耀跃鹞	
#ɐ˞		
∅	[1]儿-{猫~}而 [3]耳尔饵 [5]贰二	
#ã		
p	[1]班斑扳颁 [3]板版阪扁{~担} [5]办瓣扮	
pʰ	[1]攀爿 [5]盼	
m	[1]蛮□{扔出去：~了可远嘞}  [5]慢	
t	[1]丹单担耽谭-弹-{~棉花}痰-{吐～} [3]胆掸 [5]旦但弹{子～}蛋淡氮担惮	
tʰ	[1]摊坛弹=滩贪坍瘫谈痰潭谭=覃檀 [3]坦袒毯 [5]叹炭碳探□{猛伸}	
n	[1]难男南楠 [3]□｛～天～地：说话漫无边际｝ [5]难□{握：~着手里}□{人的脚或车轮陷进去：~进的}	
l	[1]兰拦栏蓝篮婪岚阑 [3]懒览揽榄缆 [5]烂滥	
k	[3]赶秆敢感杆擀	
kʰ	[1]堪勘龛 [3]砍坎侃	
x	[1]含咸-{~菜}涎-{~水}衔-{~住：叼住}罕 [3]喊 [5]馅-{~~}憾撼	
ŋ	[1]淹-{水～了} [3]揞	
ts	[1]簪蚕- [3]盏斩攒 [5]站绽栈蘸赞暂	
tsʰ	[1]餐搀参掺残蚕=孱潺谗馋= [3]产铲惨 [5]灿忏孱{指软弱无能的人:～头}	
s	[1]山删衫三叁舢姗杉珊姗馋-{~嘴} [3]散伞散	
#iã		
p	[1]边编蝙鞭篇 [3]扁=匾贬缏{卷起衣服边}[5]遍辨辫便变辩	
pʰ	[1]偏便{~宜}  [5]片骗	
m	[1]棉绵眠 [3]免勉冕缅娩腼□{挽起袖子}  [5]面	
t	[1]颠滇掂巅甜-填-{～补}田- [3]典碘点 [5]电佃甸殿店奠垫淀踮惦	
tʰ	[1]天添田=填=甜= [3]舔恬腆□{脱~}	
ȵ	[1]年粘= [3]碾=捻眼撚辇撵 [5]念砚	
l	[1]连莲帘廉涟镰怜联鲢臁□{类似木耳的菌类}  [3]敛脸 [5]链练炼殓恋=	
tɕ	[1]肩奸间坚艰兼监煎尖钱-前-{~头}钳-{夹～} [3]菅拣简茧减俭检剪碱捡践柬谏 [5]件涧建健见鉴舰剑箭贱渐践溅键荐毽间腱	
tɕʰ	[1]鹐{鸟啄东西}揩铅牵谦千仟签迁潜钳=谦阡虔乾前=钱= [3]遣浅谴 [5]欠嵌歉芡倩堑纤{~夫}	
ɕ	[1]先仙鲜纤掀暹闲弦贤嫌咸=衔=涎= [3]显险藓 [5]现宪限县献陷馅线羡	
∅	[1]烟胭淹=蔫{物不新鲜}延沿岩腌盐炎阎言研颜严筵檐焉嫣芫 [3]衍演掩魇□{黑痣} [5]燕咽宴堰焰厌艳雁谚验彦液□{烧火}	
#uã		
k	[1]关鳏 [5]惯掼	
x	[1]还环番翻帆藩烦繁矾凡烦樊  [3]缓反返  [5]患幻浣宦饭贩犯范泛梵	
ts	[5]赚	
tsʰ	[3]喘	
s	[1]疝拴栓闩 [3]□{～一～:给粮食去皮} [5]涮	
∅	[1]湾弯顽 [3]晚挽 [5]万蔓{~儿}	
#ɒ̃		
p	[1]般搬盘-  [5]半伴拌绊畔{路~：路边}	
pʰ	[1]潘盘= [5]判叛袢畔	
m	[1]瞒漫蔓{~菁} [3]满 [5]墁	
n	[1]鲶鲇粘-{~住} [3]碾-{~盘}	
k	[1]干杆竿肝甘尴柑泔  [5]干{~部}赣	
kʰ	[1]看-{~门}刊  [5]看瞰	
ŋ	[1]安鞍庵□{～～地:形容安静} [3]俺唵{用手捧着吃粉状食物} [5]按案岸暗黯	
x	[1]酣鼾寒韩含函 [3]罕 [5]汗旱悍捍汉焊瀚翰	
ts	[1]粘沾毡占詹瞻缠-{~线} [3]展 [5]占{~地}战	
tsʰ	[1]禅蝉缠= [3]阐 [5]颤	
s	[1]膻扇煽搧-{~动}苫 [3]闪陕 [5]善扇鳝蟮缮擅赡骟	
z	[1]□{拟声词：嚼东西声} [2]然燃 [3]冉苒染	
#ũ		
t	[1]端团- [3]短 [5]段缎锻断煅	
tʰ	[1]团=	
n	[1]黏 [3]暖	
l	[1]联-滦鸾栾峦銮孪挛恋- [3]卵 [5]乱	
k	[1]官棺观冠倌 [3]管馆莞 [5]灌罐贯冠观	
kʰ	[1]宽 [3]款	
x	[1]欢獾桓 [3]缓 [5]换唤焕痪	
ts	[1]专砖钻 [3]转 [5]篆撰钻篆传转	
tsʰ	[1]川穿汆传椽船漤-{~柿子}□{蚯蚓}  [5]串窜篡蹿	
s	[1]酸 [5]算蒜	
z	[3]软阮	
∅	[1]剜豌蜿丸完腕玩{古~} [3]宛碗皖婉惋	
#yũ		
l	[1]□{蜷缩起来}	
tɕ	[1]捐娟鹃□{~起：用力扯}泉-{～水 }[3]卷□{骂：~人} [5]倦绢眷倔卷圈	
tɕʰ	[1]瘸圈全权泉=拳醛痊荃颧 [3]犬 [5]劝券	
ɕ	[1]靴宣旋轩喧煊暄萱悬玄旋 [3]选 [5]楦炫铉眩	
∅	[1]冤渊元员袁援缘园圆源原媛垣辕沅 [3]远 [5]怨院愿	
#ə̃		
p	[1]奔锛崩绷□{额头：~髅}盆- [3]本 [5]笨蹦泵奔迸=坌□{迷眼睛：眼~哩}	
pʰ	[1]喷烹抨怦蜂-{~儿}朋盆=彭篷蓬棚膨澎鹏 [3]捧粉-{面~} [5]碰	
m	[1]门蒙懵盟萌焖虻= [3]猛= [5]闷孟梦	
f	[1]分吩纷芬坟焚峰蜂=锋风疯封丰冯逢缝逢枫锋汾 [3]粉=讽 [5]份奋愤粪奉凤俸顺舜瞬	
v	[1]温瘟翁文纹蚊闻 [3]稳吻紊刎 [5]瓮问	
t	[1]登灯疼-{牙~} [3]等戥 [5]邓澄瞪凳	
tʰ	[1]吞疼=滕腾誊	
n	[1]能农浓脓 [5]嫩	
l	[1]棱 [3]冷 [5]愣	
k	[1]根跟更=耕庚羹 [3]梗耿梗鲠哽埂 [5]更亘	
kʰ	[1]坑吭铿 [3]肯垦恳	
ŋ	[1]恩	
x	[1]亨哼痕恒衡横= [3]很狠 [5]恨	
ts	[1]贞侦真甄针斟砧{~板}珍征争挣睁=蒸=曾增憎臻帧榛箴筝尘- [3]疹诊整缜拯 [5]振震阵镇政症郑证赠正=赈枕{~头}朕	
tsʰ	[1]称撑瞠参辰晨陈臣尘=忱成城呈承乘橙曾丞层盛= 沉澄诚程 [3]惩逞骋 [5]碜趁衬称秤蹭	
s	[1]申伸呻身深参升生=牲笙甥=僧声=森绅绳=神 [3]沈审婶省 [5]慎肾渗甚胜剩=盛=圣瘆	
z	[1]人任仁壬仍 [3]忍 [5]认刃韧	
#iə̃		
p	[1]宾滨缤斌彬冰兵 [3]丙柄=饼=禀秉炳  [5]并病=殡鬓	
pʰ	[1]乒平=评萍苹屏瓶凭拼贫频坪=贫  [3]品 [5]聘牝	
m	[1]民明=名=铭酩鸣=冥溟茗 [3]敏抿悯闵皿泯闽 [5]命=	
t	[1]丁钉=叮订疔=盯 [3]顶=鼎 [5]定=锭订	
tʰ	[1]听=厅汀庭亭停=廷婷霆蜓 [3]挺艇	
ȵ	[1]宁泞咛 [3]拧 [5]硬	
l	[1]拎邻磷麟鳞林淋琳临伶零龄菱凌=陵=灵霖玲聆绫铃羚□{一种野果} [3]凛领=岭=廪 [5]令另赁吝蔺躏□{漏斗:～～}	
tɕ	[1]勤-{~谨:勤劳}芹-{胡～}京鲸惊经茎荆精=睛=菁=晶巾今筋金襟津斤矜泾兢痉旌 [3]井=景颈警仅谨紧锦尽瑾馑憬□{让某人优先做某事} [5]竟境镜=敬径竞净=静近劲禁尽进晋浸烬妗觐噤靖	
tɕʰ	[1]轻=氢倾青=清=蜻卿擎钦亲侵勤=晴=芹=琴禽擒秦情 [3]顷请寝 [5]倾庆亲磬	
ɕ	[1]兴星=腥=猩欣辛锌新薪心忻芯鑫馨歆惺型讯-{问~}寻行形刑邢型 [3]醒省擤= [5]幸信兴姓性衅迅讯=汛杏=囟□{孤单：孤～～地}□{啰嗦：喃喃胡~}	
∅	[1]英应鹰婴樱缨鹦因姻殷音阴茵荫鹰膺莺迎盈营=萤蝇=赢=寅淫吟寅垠莹荧萦瀛□{小孩撒娇哭闹：吱吱～～} [3]影尹引隐瘾饮颖䌥 [5]映=应=印饮荫窨{地～}用-{不~哩}	
#uə̃		
t	[1]冬东敦墩蹲□{使用缝纫机做衣服}同-{~岁}铜-{~丝}童- [3]吨盹董懂 [5]洞冻栋动钝囤盾炖遁顿	
tʰ	[1]通吞=同=桐铜=童=潼瞳屯臀佟彤僮囤豚 [3]筒桶捅统 [5]痛	
l	[1]隆龙笼聋珑 [3]垄陇拢 [5]弄	
k	[1]工功公蚣弓躬恭宫攻恭 [3]龚拱=巩=汞滚 [5]辊棍共贡供	
kʰ	[1]空昆坤 [3]孔恐捆啃 [5]困控空	
x	[1]烘轰昏婚荤烘红虹=宏洪鸿魂浑弘 [3]哄 [5]混哄	
ts	[1]遵尊中衷忠盅终钟宗棕踪鬃综樽谆虫-{圪～儿}重-{~说} [3]种肿总准冢 [5]仲重种众纵粽	
tsʰ	[1]春舂村冲充囱匆葱聪唇=纯存从丛醇重=崇淳莼忡椿=憧虫= [3]蠢宠 [5]冲寸铳揰{推击}	
s	[1]唇-孙松嵩淞 [3]损笋隼怂耸悚竦 [5]宋送讼颂诵	
z	[1]绒戎 [3]□{蠕动:圪～}氄{~毛} [5]闰润	
#yə̃		
l	[1]群-{羊~}穷-沦轮抡仑伦 [5]论	
tɕ	[1]均君军钧 [3]拱-{~倒}巩-窘迥冏炯菌炅 [5]俊峻竣骏郡	
tɕʰ	[1]穷=琼群=裙穹	
ɕ	[1]兄匈凶汹勋熏熊雄巡询旬循荀  [5]讯迅训驯殉逊	
