#ɿ	
ts	[1]猪知蜘支枝肢栀资姿咨脂之芝淄[3]紫纸只2{~有}旨指子梓止趾址嘴1{~巴}[5]滞{停~}制致智翅{鱼~}豉{豆~}稚{幼~}至置志
tsʰ	[1]差{参~}雌疵痴眵嗤{~笑}吹1{~起来}[3]此侈{奢~}耻齿[5]刺赐翅次厕痣
dz	[2]池驰持迟[4]苎痔[6]治箸{筷~：筷桶}坠
s	[1]腮鳃筛斯厮施私师狮尸司丝思诗[3]死矢使史驶始水1{开~}[5]世势赐四肆伺试簛{呼啸~：细竹丝}
z	[2]锄誓逝匙瓷{~器}糍{麻~}餈{麻~：一种糯米食品}兹滋慈磁鹚辞词祠时[4]墅{别~}是2{~的}氏巳士仕柿市恃[6]自示视嗜字寺嗣饲事侍
#iᶽ	
p	[1]屄匕{~首}[3]彼鄙比彼[5]臂蔽闭庇{包~}秘泌庇痹{麻~}
pʰ	[1]批砒披丕[5]譬{~喻}屁𠜱{削}痞
b	[2]琵{~琶}皮疲脾婢痹肥1{~皂}[4]币被1{~子}[6]敝弊毙被2{~迫}避鐾{~火柴：摩擦}
m	[1]咪眯渳{小口喝}[2]迷谜糜靡弥猕眉1{~毛}[4]米尾1{~巴}[6]味1{~道}
f	[1]非飞霏菲沸狒妃□{油炸}[3]匪榧{香~}[5]废肺费翡痱{~子}
ʋ	[2]维惟唯肥2{~料}微薇[4]尾2{末~}[6]未味2{~精}
t	[1]低啼[3]底抵邸[5]帝蒂渧{向下滴水}
tʰ	[1]梯2{电~}撕[3]体[5]替涕{鼻~}剃屉{抽~}嚏䪆{细腻}
d	[2]堤题提蹄啼[4]弟[6]地第递隶2{奴~}棣
l	[2]犁黎离{~别}篱璃{玻~}梨狸[4]吕旅礼履李里理鲤浬娌[6]虑例厉励莉荔离{~开}利痢丽俪隶1{~属}吏泪劙{划破：~得口}𤃀{过滤}
tɕ	[1]济{经~}鸡稽嵇暨羁饥肌基几2{~乎}机讥饥叽箕[3]鳜{~花鱼}姐挤姊几1{茶~ ~个}己纪[5]祭际济{~公}剂{一~药}计继系2{~鞋带}髻寄冀记既季
tɕʰ	[1]妻溪欺[3]启企起杞岂[5]砌契{~约}器弃气汽
dʑ	[2]徐□{他}齐2{~国}畸奇骑岐祁鳍其棋期{~末}旗麒[4]技妓[6]忌及1{来不~}
ȵ	[2]泥倪儿1{~子}宜仪尼疑凝[4]蚁你2{~好}耳2{~朵}[6]艺谊义议腻二1{数字}贰毅
ɕ	[1]西犀粞{米~：碎米粒}玺奚兮嬉熙希稀□{尿}[3]洗徙系1{中文~}喜髓{骨~}[5]絮细婿{女~}戏
ʑ	[2]齐1{人到~了}脐[4]荠[6]自
ɦ	[2]移夷姨胰彝怡遗[4]已[6]易2{~经}异翼3勚{磨损}
Ø	[1]伊医衣依翳[3]倚椅以[5]意臆裔羿忆亿易1{容~}又1貤{又}
#u	
p	[3]补[5]布怖
pʰ	[1]铺{~设}潽{沸腾溢出}[3]谱普浦脯{肉~}[5]铺{店~}
b	[2]蒲菩{~萨}脯{胸~}[4]部簿𥳖{竹筐}[6]步捕匏{~芦：葫芦、瓠子}鲋{木卵土~：一种鱼}孵{~小鸡}伏{孵：~小鸡}□{晒太阳取暖}
f	[1]呼夫肤敷俘{~虏}□~{蚁：蚂蚁}[3]虎浒{水~}府腑俯甫斧釜[5]付赋傅赴富副戽{洗}
t	[1]都{~城~是}[3]堵赌睹肚{猪~}
tʰ	[3]土吐[5]兔吐{呕~}
d	[2]徒屠途涂图[4]杜肚{~子}[6]度渡镀妒
n	[2]奴[4]努[6]怒
l	[1]撸[2]卢庐炉芦鸬鲈驴[4]鲁橹虏卤沪[6]路露璐潞鹭
ts	[1]租[3]祖组阻
tsʰ	[1]粗初[3]楚础[5]醋措{~失}
dz	[6]助
s	[1]苏酥稣疏{~远}蔬[5]素诉塑{~料}数2{名词：~字}
k	[1]姑孤箍菇鸪蛄[3]古估{~计}股鼓蛊[5]故固锢雇顾
kʰ	[1]枯[3]苦[5]库裤
β	[2]吴蜈{~蚣}吾梧{~桐}胡湖蝴狐弧壶娱2{~乐}符扶芙{~蓉}无巫诬浮1{~起来}[4]伍{队~}午户斛父釜腐武舞侮鹉{鹦~}妇[6]附务雾误悟互戊辅
Ø	[1]乌熓{熄灭}坞邬污[5]𤆏{使变热：~番薯}
#yᶽ	
l	[6]虑滤
tɕ	[1]诸居车{~马炮}龟1诛蛛株朱珠茱殊拘驹[3]举拄{~拐杖}主矩{规~}鬼1{~怪}[5]著{名~}据锯2{~子}注蛀铸句贵1{东西~}疰{~夏：中暑}
tɕʰ	[1]枢区{~域}驱[3]处{相~，~所}鼠取娶[5]去2{~皮}趣
dʑ	[2]除渠储{~蓄}厨俱瞿衢[4]巨拒距聚柱跪1{ ~下}[6]驻住具惧署{专~}柜1{大衣~}
ȵ	[2]愚虞[4]汝女2{男~}语[6]遇寓
ɕ	[1]靴梳{~头}书舒墟{废~}虚嘘{吹~}须需输吁□{~牙，即小孩换牙}[3]暑许[5]庶恕数1{动词：~星星}戍输{运~}
ʑ	[4]竖□{~下去：推下去}[6]树
ɦ	[2]鱼2{美人~}渔如余儒虞娱1{~乐}榆逾愉围2{~巾}[4]序叙绪乳愈{痊~}与{我~你}雨宇禹羽[6]誉{荣~}预豫芋喻裕薯{番~}御
Ø	[1]于淤迂盂
#ʊ	
p	[1]巴1{~掌}疤[3]把{门~手}靶[5]霸1{恶~}坝
pʰ	[5]怕帕
b	[2]爬琶{琵~}杷{枇~}[6]耙{~地}
m	[2]麻蟆{蛤~}[4]马码{~子}[6]骂
d	[4]□{这里}
n	[2]拿1{~手戏}[4]女1{~婿}
ts	[1]渣遮抓2{~头发}诈1{敲~}[5]榨{~菜}炸{~弹油~食品}蔗
tsʰ	[1]搓1{~麻将}叉杈{枝~}钗差{~不多}车1{马~}[5]岔{三~路}
dz	[2]茶搽查
s	[1]沙1{ ~泥}纱赊[5]晒
z	[2]蛇[6]射1{~箭}麝{~香}
k	[1]家1{一~人}加1{~法}嘉1{~兴}瓜[3]假1{真~ }贾{姓~ }驾2{地名}嫁1{~人}价2{ ~钿}寡[5]挂卦
kʰ	[5]跨揢{捕，捉，拿住：~鱼}
ɦ	[2]牙芽衙[4]下1{底~}厦{~门}瓦[6]夏{~天}华{中~ ~山}画话
Ø	[1]鸦2{老~ }丫2{~头}蛙1{青~}[3]哑1{~巴}[5]砑{压平：~平}挜{强行给予}
H	[1]花[5]化
#iʊ	
tɕ	[1]佳2{人名}
tɕʰ	[3]□{~事体：挑拨}
Ø	[1]霞2{姓名}[5]亚2{姓名}
#ʏ	
t	[1]丢
l	[1]溜[2]流刘留榴馏硫琉[4]柳㧕{圆形状搅拌}[6]漏
tɕ	[1]鸠阄{抓~}纠{~缠~正}[3]酒九久韭灸{针~}[5]救究
tɕʰ	[1]秋{~天~千}丘
dʑ	[2]求球裘仇2{姓~}囚[4]臼{脱~}舅咎{~由自取}[6]就旧柩袖2{领~}
ȵ	[2]牛[4]藕偶2{配~}纽扭[6]偶1{~然}
ɕ	[1]修羞休[3]朽[5]秀绣锈嗅2{~觉}
k	[1]勾1{~了一脚}沟[3]狗苟[5]够构购勾2{~当}
kʰ	[3]口叩[5]扣寇
ɡ	[4]厚[6]𧺤{蜷缩}
ɦ	[2]侯喉猴尤犹鱿邮由油游[4]后有右友酉诱[6]候袖1{指衣服的袖子：衫~}
Ø	[1]欧1{~洲}优忧悠幽[5]又2佑幼
#e	
p	[1]杯碑卑悲□{比较是否值得}[5]辈背贝
pʰ	[1]胚{~胎}坯{毛~}呸[5]沛配
b	[2]培陪赔陪裴枚[4]倍[6]佩{~服~戴}背{~诵}备
m	[2]梅枚玫媒煤眉2{画~}楣{倒~}霉[4]每美[6]妹昧媚寐煝{暗火闷烧}
f	[1]盔1{头~}恢灰挥辉晖徽[3]贿悔毁[5]晦
ʋ	[2]回蛔茴{~香}为1{作~}违围1{~巾}[1]威委煨[4]汇伟炜伪苇[6]惠慧卫为2{~什么}位魏会{开~ ~不~}绘畏慰纬胃谓汇
t	[1]堆[5]戴2{爱~}对[3]𠡒{扯、拉：~直；~布：买布}
tʰ	[1]胎苔{舌~}推[3]腿梯1{~子}[5]态退蜕{蛇~皮}褪
d	[2]台{~州~湾}抬[4]待怠殆[6]贷代袋黛队兑㷟{加热水给动物褪毛}
n	[6]耐内芮{姓~}
l	[2]来莱雷蕾[4]儡{傀~}累1{~积}磊[6]累2{连~}类擂𨀤{滚动}
