tsʰa	1	35	叉杈差(~不多)测					
tsʰa	2	13	茶搽荏査					
tsʰa	4	21	察					
tsʰa	5	44	拆					
tsʰa	6	51	□(骂人)岔择(~青菜)					
sa	1	35	痧沙纱					
sa	4	21	洒傻					
sa	5	44	撒□(肋~骨)衫					
a	5	44	鸭压					
po	1	35	菠					
po	2	13	薄=(~膜袋)					
po	3	42	跛					
po	4	21	博□(□1o21郎~:妹夫)					
po	5	44	波拨钹钵簸剥=(~削)					
po	6	51	磨-(石~)					
pʰo	5	44	颇坡泼					
pʰo	6	51	破					
mo	1	35	蛾模馍					
mo	4	21	膜					
mo	5	44	末					
mo	6	51	摸磨=(~粉)					
to	1	35	多姼					
to	2	13	惰					
to	3	42	朵躲					
to	4	21	舵					
to	5	44	剁糯夺带-(~孝)					
tʰo	1	35	拖□(裤裆)胎					
tʰo	2	13	驼驮台(桌子)拾					
tʰo	3	42	椭唾					
tʰo	5	44	待(~客)					
lo	2	13	栏(牛~)挪罗锣箩骡脶南(~边)男(~的)兰(~花)难(好~)骆乐洛					
lo	4	21	裸□(~□po21郎:妹夫)					
ko	1	35	边					
ko	2	13	葛鸽					
ko	3	42	果裹鹅					
ko	4	21	郭角=(三~板)					
ko	5	44	改□(颈~:颈)哥盖(铛~)					
ko	6	51	饿艾-(~叶)					
kʰo	1	35	□(~年:明年)					
kʰo	4	21	磕扩					
kʰo	5	44	渴					
kʰo	6	51	课					
ŋo	1	35	阿(~胶)					
ŋo	2	13	讹					
ŋo	3	42	恶(凶~)					
ŋo	4	21	蛾俄					
ŋo	5	44	恶(可~)					
ŋo	6	51	卧鄂					
xo	1	35	窠棵开(~市场)瞌(眼~:打盹儿)					
xo	2	13	河何荷(~花)和(~人)盒					
xo	3	42	火伙鹤					
xo	4	21	荷(薄~)					
xo	5	44	喝(~倒彩)					
xo	6	51	霍贺祸货蠚					
tso	2	13	渠(他)捉					
tso	3	42	桌琢镯					
tso	4	21	作酌					
tso	5	44	在(实~)拙					
tso	6	51	座					
tsʰo	1	35	搓猜腮					
tsʰo	2	13	财-(~亲)裁皂-(~角)					
tsʰo	3	42	左佐					
tsʰo	4	21	坐绰					
tsʰo	5	44	锉莝菜-(青~)戳					
so	1	35	蓑梭三(~个)搜					
so	3	42	锁琐					
so	4	21	所					
so	5	44	潲唆					
o	1	35	窝镬(~铛:炒菜锅)					
o	2	13	禾					
o	5	44	肉屙□(喜欢)					
pe	4	21	陌拍					
pe	5	44	八-(~个)密-(很多)北木-(~头)剥-(~开)墨-(~斗)白-(~色)					
me	4	21	没(沉~)墨=(~盒)默					
te	4	21	了(词尾，吐~)					
te	5	44	答-(~到)搭得					
tʰe	1	35	丢					
tʰe	2	13	特					
tʰe	3	42	泽读					
tʰe	5	44	掉沓跌舂太					
tʰe	4	21	弟-(兄~)					
le	5	44	蜡					
le	2	13	猎犁梨					
le	3	42	辣□(~条:荆条)					
le	4	21	肋李-(~子)					
ke	3	42	夹-(头上的~子)					
ke	4	21	的(结构助词)□(~□xe21:现在)					
ke	5	44	挟角-(~落)格革别-(~的事)					
kʰe	5	44	各阁胳刻克咳去恰客=(顾~)					
xe	2	13	和(~面)					
xe	3	42	合(~拢)					
xe	4	21	□(口ke21~:现在)					
xe	5	44	黑嚇					
tse	1	35	侧					
tse	2	13	责贼则					
tse	5	44	捋做(~事)制(~衣)栽(~树)					
tsʰe	2	13	炸=(油~)					
tsʰe	5	44	榨(~油)绣厕册擦					
tsʰe	3	42	插策择=(选~)					
se	5	44	杀虱色塞(堵)涩□(~孙:重孙)					
e	2	13	儿而					
e	4	21	耳饵扼尔					
e	6	51	□(~□xau13:秕子)					
pai	2	13	埋白=(姓~)					
pai	6	51	败					
pʰai	2	13	排=(~球)					
pʰai	4	21	魄					
pʰai	5	44	派					
mai	6	51	迈					
tai	6	51	带=(领~)代袋待戴					
tʰai	2	13	台=(~湾)苔					
tʰai	6	51	态贷泰					
lai	2	13	来					
lai	4	21	奶(吃~)					
lai	5	44	奶(称呼)					
lai	6	51	耐赖奈					
kai	5	44	该					
kai	6	51	界疥芥届戒					
kʰai	3	42	凯楷					
kʰai	5	44	揩开=(~放)					
ŋai	1	35	挨=(~到)					
ŋai	3	42	矮=(高~)涯捱崖					
ŋai	6	51	□(热~)艾=(姓~)					
xai	1	35	咍					
xai	2	13	孩谐核(~桃)					
xai	3	42	海					
xai	4	21	亥蟹					
xai	6	51	害					
tsai	3	42	宰					
tsai	5	44	灾斋=(吃~)					
tsai	6	51	再载(~货)债寨					
tsʰai	2	13	才材豺柴财=(~政局)					
tsʰai	3	42	彩采					
tsʰai	5	44	差(出~)					
tsʰai	6	51	蔡菜=(吃~)					
sai	6	51	赛					
ai	1	35	挨-(~到)					
pau	2	13	浮					
pau	3	42	堡没(~有)					
pau	4	21	抱					
pau	5	44	投包=(~公)胞=(同~)					
pau	6	51	爆暴					
pʰau	2	13	刨袍					
pʰau	5	44	泡=(~~糖)					
mau	2	13	毛=(~主席)					
mau	3	42	□(毽子)					
mau	4	21	卯					
mau	6	51	貌					
tau	1	35	兜篼					
tau	3	42	岛斗-(一~)陡抖					
tau	6	51	逗闹-(~事)					
tʰau	1	35	偷-(~东西)					
tʰau	2	13	逃陶葡投头-(日~)					
tʰau	5	44	透昼(上~:上午)					
tʰau	6	51	盗导豆敨痘					
lau	2	13	劳牢铙楼搂					
lau	4	21	脑篓					
lau	6	51	涝漏闹=(热~)					
kau	1	35	勾钩□(灰~:布谷鸟)□(一~:一篮)					
kau	3	42	稿狗搞					
kau	5	44	够构(结冰)糕					
kau	4	21	藕-(莲~)					
kʰau	1	35	眍					
kʰau	3	42	口					
kʰau	5	44	敲					
kʰau	6	51	扣(动词)					
ŋau	1	35	坳					
ŋau	3	42	袄					
ŋau	6	51	傲奥					
xau	1	35	抠					
xau	2	13	毫喉猴□(~鱼:螃蟹)					
xau	4	21	郝候					
xau	5	44	后					
xau	6	51	号浩					
tsau	1	35	□(蹲)					
tsau	3	42	枣走					
tsau	4	21	皂(肥~)					
tsau	5	44	皱糟					
tsʰau	2	13	巢					
tsʰau	3	42	吵					
tsʰau	5	44	凑操抄钞					
tsʰau	6	51	躁					
sau	1	35	馊搜					
sau	5	44	嗽瘦捎稍梢					
au	1	35	欧-(~家：地名)					
au	3	42	吼					
au	5	44	沤怄					
pəu	1	35	杯					
pəu	2	13	梅毛-(头~:地名)煤(铛~:锅底灰)媒煲茅					
pəu	3	42	保-(担~)宝					
pəu	4	21	亩母-(姊~)					
pəu	5	44	辈背-(名词)					
pəu	6	51	菢帽					
pʰəu	1	35	坯					
pʰəu	2	13	陪婆赔					
pʰəu	3	42	妇-(儿媳)焙					
pʰəu	5	44	配					
pʰəu	6	51	薄-(不厚)					
məu	2	13	谋矛					
məu	4	21	某牡					
məu	6	51	茂贸					
fəu	2	13	佛					
fəu	3	42	否					
təu	1	35	刀					
təu	2	13	头=(梳~)					
təu	5	44	倒到稻					
təu	6	51	斗=(战~)					
tʰəu	2	13	桃淘綯(绑)					
tʰəu	3	42	讨					
tʰəu	4	21	道(味~)					
tʰəu	5	44	套偷=(小~)					
ləu	4	21	恼老					
kəu	1	35	高膏					
kəu	2	13	熬					
kəu	5	44	告=(~状)					
kəu	6	51	购					
kʰəu	3	42	考烤					
kʰəu	5	44	靠					
ŋəu	4	21	偶藕=(~粉)					
ŋəu	5	44	欧=(~洲)					
xəu	1	35	薅蒿篙					
xəu	2	13	豪					
xəu	3	42	好(~丑)					
xəu	5	44	好(喜欢)					
tsəu	1	35	□(蹲)					
tsəu	3	42	早澡					
tsəu	5	44	蚤灶邹					
tsʰəu	2	13	曹槽					
tsʰəu	3	42	草					
tsʰəu	5	44	错糙					
səu	1	35	臊骚					
səu	3	42	嫂					
səu	5	44	扫索					
əu	1	35	欧-(~家村)					
pei	4	21	倍					
pei	5	44	悲痱					
pei	6	51	贝					
pʰei	6	51	佩背=(~书)					
mei	2	13	枚煤=(藕~)					
mei	4	21	美					
mei	6	51	媚					
mei	5	44	妹					
fei	3	42	匪					
fei	5	44	废费非飞肺					
paŋ	1	35	分-(动词)绊					
paŋ	2	13	盆					
paŋ	3	42	版榜绑本					
paŋ	4	21	板=(黑~)					
paŋ	5	44	班=(~长)般斑瓣					
pʰaŋ	1	35	□(椅背)					
pʰaŋ	2	13	盘=(姓~)螃旁篷					
pʰaŋ	3	42	棒					
pʰaŋ	5	44	盼潘					
pʰaŋ	6	51	胖判份-(一~)叛					
maŋ	2	13	门忙芒盲蠓(蚊子)					
maŋ	4	21	蟒					
maŋ	3	42	蚂					
maŋ	6	51	漫问-(~你)梦					
faŋ	1	35	风枫疯封(一~响炮)锋繁					
faŋ	2	13	凡=(平~)坟房防喷帆					
faŋ	3	42	反=(平~)纺仿粉					
faŋ	5	44	方=(姓)芳					
faŋ	6	51	犯范访放=(开~)					
taŋ	1	35	灯-(~盏)					
taŋ	3	42	党挡等					
taŋ	5	44	丹凳					
taŋ	6	51	弹(子~)但荡					
tʰaŋ	1	35	贪滩					
tʰaŋ	2	13	痰弹=(~琴)唐藤堂=(公~)					
tʰaŋ	3	42	坦躺毯=(电热~)					
tʰaŋ	5	44	汤=(姓~)					
tʰaŋ	6	51	探凼(水坑)					
laŋ	2	13	南=(云~)蓝男=(~同学)难=(困~)郎廊狼脓					
laŋ	4	21	朗览					
laŋ	5	44	齉					
laŋ	6	51	浪					
kaŋ	1	35	跟根监(~狱)吞					
kaŋ	3	42	感橄减					
kaŋ	5	44	□(冷,凉)刚钢=(炼~)					
kaŋ	6	51	干(~部)汉杠=(单~)					
kʰaŋ	1	35	看扛					
kʰaŋ	2	13	□(罩子)					
kʰaŋ	5	44	按(~紧)嵌(~手印)龛康					
kʰaŋ	6	51	抗					
xaŋ	1	35	迁-(~到哪)□(~牛)					
xaŋ	2	13	含韩行(银~)杭寒=(~假)咸					
xaŋ	4	21	狠					
xaŋ	5	44	鼾憨䘆(虫~:蚯蚓)					
xaŋ	6	51	馅巷项陷限					
ŋaŋ	2	13	岩昂					
ŋaŋ	5	44	安=(延~)庵					
ŋaŋ	6	51	暗案岸=(上~)					
tsaŋ	5	44	脏					
tsaŋ	6	51	站=(车~)藏(西~)					
tsʰaŋ	1	35	搀					
tsʰaŋ	2	13	蚕层-(一~)馋惭					
tsʰaŋ	3	42	惨铲					
tsʰaŋ	4	21	产					
tsʰaŋ	5	44	仓=(~库)参(~加)					
tsʰaŋ	6	51	暂渐					
saŋ	1	35	桑					
saŋ	3	42	噪伞=(太阳~)					
saŋ	5	44	珊山三=(~小)					
pen	1	35	边兵冰(~糖)					
pen	3	42	扁(~子:挑米的担子)					
pen	5	44	变					
pen	6	51	辫					
pʰen	2	13	便(~宜)					
pʰen	5	44	便(方~)m					
men	2	13	绵棉眠名					
men	6	51	面命					
fen	2	13	焚					
fen	5	44	纷芬分=(~数)					
fen	6	51	愤奋粪份=(成~)					
ten	1	35	钉(~子)疔癞					
ten	3	42	点-(一~)顶					
ten	5	44	顿钉(动词)瞪敦					
ten	6	51	盾钝					
tʰen	1	35	添天-(~星)堂-(~屋)					
tʰen	2	13	田-(水~)填亭停甜饨腾					
tʰen	3	42	簟(竹席)					
tʰen	5	44	听-(~见)					
tʰen	6	51	邓澄(把水沉一沉)定垫(~帕:尿布)					
len	2	13	镰鲇连-(~起来)怜灵年伦联					
len	3	42	燃领(衣~)					
len	4	21	能楞					
len	6	51	沦另念					
ken	1	35	更(三~)经					
ken	3	42	哽梗埂颈醒					
ken	5	44	见镜-(~子)耕庚□(门~:外面)					
kʰen	1	35	轻-(病好些)					
kʰen	2	13	钳					
kʰen	3	42	肯恳垦					
kʰen	5	44	坑欠					
xen	2	13	痕衡嫌					
xen	6	51	恨					
tsen	1	35	煎精-(~肉)尖睛正(~月)					
tsen	3	42	剪井					
tsen	5	44	占俊正(~好)争(斗~)睁尊筝曾(姓)增					
tsen	6	51	赠					
tsʰen	1	35	千青清					
tsʰen	2	13	钱前存情惩睛					
tsʰen	3	42	浅请					
tsʰen	4	21	净					
tsʰen	5	44	村=(~长)					
tsʰen	6	51	贱					
sen	1	35	仙-(~家)鲜先-(走~)声星-(天~)腥					
sen	3	42	损爽省癣-(生~)					
sen	5	44	森参(人~)孙=(姓)性渗线-(~祙)扇-(蒲~)鳝生=(学~)					
en	1	35	胭烟阉					
en	2	13	盐阎赢					
en	3	42	龈					
en	5	44	燕(~子)恩					
en	6	51	焰腌案					
poŋ	1	35	半帮					
poŋ	4	21	蚌					
poŋ	5	44	放-(~牛)					
pʰoŋ	2	13	朋彭棚盘(算~)□(蜘~:蜘蛛)平-(天~)					
pʰoŋ	4	21	伴					
pʰoŋ	5	44	蜂-(糖~)奉(~厨师傅:厨师)拌					
moŋ	2	13	馒瞒					
moŋ	4	21	满网-(鱼~)猛懵					
moŋ	6	51	孟					
foŋ	1	35	方=(~桌)					
foŋ	5	44	丰蜂=(蜜~)					
toŋ	1	35	耽单(~身)裆当(~面)					
toŋ	3	42	胆短董懂					
toŋ	5	44	担当(~铺)东=(~方红)					
toŋ	6	51	栋冻动=(~作片)					
tʰoŋ	1	35	摊汤(肉~)□(~脯:明天)					
tʰoŋ	2	13	潭谈铜=(~匠)糖同=(~学)塘团-(一~)弹-(~指头)童					
tʰoŋ	4	21	断(脚~)统					
tʰoŋ	3	42	毯-(~子)					
tʰoŋ	5	44	炭叹烫淡(不咸)趟通=(联~)					
loŋ	2	13	栏农隆					
loŋ	4	21	懒暖卵□(纸扎)					
loŋ	6	51	弄乱(好~)					
koŋ	1	35	甘柑干(~湿)肝官-(当~)竿杆观(~音)光-(月亮~~)					
koŋ	3	42	敢秆管拱赶擀					
koŋ	4	21	汞					
koŋ	5	44	间-(~子:屋子)杠-(彩虹)公=(~家)工=(招~)					
koŋ	6	51	共贡					
kʰoŋ	3	42	孔恐					
kʰoŋ	5	44	空(~气)					
kʰoŋ	6	51	控					
ŋoŋ	1	35	安(~心)鞍□(给，被)					
ŋoŋ	6	51	换-(更~东西)钻-(~洞)					
xoŋ	1	35	糠荒松(~土)欢(喜~)					
xoŋ	2	13	寒-(~人)浑黄-(~色)红=(~军)行(一~)冯蝗洪鸿					
xoŋ	3	42	谎哄(騙)					
xoŋ	5	44	烘					
xoŋ	6	51	汗哄(起~)旱					
tsoŋ	3	42	总					
tsoŋ	5	44	中=(~专)终(期~)踪钻-(~洞)					
tsoŋ	6	51	仲					
tsʰoŋ	1	35	餐仓(谷~)搀(~水)					
tsʰoŋ	2	13	从重(~复)					
tsʰoŋ	5	44	充					
soŋ	1	35	酸霜					
soŋ	3	42	伞-(雨~)					
soŋ	5	44	散算(~命)蒜□(难看)					
soŋ	6	51	宋诵颂					
oŋ	3	42	碗					
oŋ	5	44	翁瓮					
oŋ	6	51	岸-(上~)					
pi	1	35	碑					
pi	3	42	陛彼鄙比米-(买~)					
pi	5	44	箅					
pi	6	51	币臂秘泌蔽敝弊毙					
pʰi	5	44	批					
mi	2	13	迷谜					
mi	3	42	米=(香~)					
mi	6	51	密=(秘~)					
ti	2	13	泥-(~巴)嫡					
ti	3	42	底抵					
ti	4	21	里=(~面)					
ti	6	51	帝递					
tʰi	1	35	梯					
tʰi	2	13	题提蹄啼					
tʰi	3	42	体					
tʰi	4	21	弟=(~~)起(~床)					
tʰi	6	51	地第屉替涕剃					
li	2	13	黎倪离篱璃尼厘狸疑泥=(水~)					
li	4	21	礼李=(姓~)里=(一~)理鲤俚(人称复数)拟					
li	5	44	栗					
li	6	51	例厉励丽隶艺荔谊义议利痢吏毅					
ʨi	1	35	鸡稽饥讥					
ʨi	2	13	奇骑歧蜘					
ʨi	3	42	挤技妓几已纪□(屋~:家里)					
ʨi	5	44	寄记忌					
ʨi	6	51	济计祭系(~带子)智寂既					
ʨʰi	1	35	溪					
ʨʰi	2	13	齐脐祁其期旗祈					
ʨʰi	3	42	启企杞					
ʨʰi	4	21	徛起=(~来)					
ʨʰi	5	44	气汽赤器					
ʨʰi	6	51	剂弃砌					
ȵi	2	13	仪宜					
ɕi	1	35	西					
ɕi	2	13	席十=(~号)					
ɕi	3	42	洗喜					
ɕi	5	44	细戏气息希稀					
ɕi	6	51	系(中文~)适释					
i	1	35	医					
i	5	44	一=(~号)					
pia	5	44	壁-(隔~)					
tia	1	35	爹					
tia	5	44	滴(量词)					
tʰia	5	44	踢					
tʰia	6	51	笛					
lia	2	13	斜(~坡)					
lia	6	51	历-(~本)□(小)					
ʨia	1	35	遮(~巾)佳					
ʨia	2	13	胛					
ʨia	3	42	贾姐□(~~菜:荠菜)					
ʨia	5	44	假稼借脊只炙押					
ʨia	6	51	驾					
ʨʰia	1	35	车-(板~)□(~母:亲家母)ue□(~晡:昨天)					
ʨʰia	2	13	茄席-(草~)斜(歪)					
ʨʰia	3	42	扯					
ʨʰia	5	44	尺					
ʨʰia	6	51	拃					
ɕia	1	35	赊□(一处地方)					
ɕia	2	13	霞虾(~蟆)蛇狭匣峡					
ɕia	3	42	舍(~不得)					
ɕia	5	44	泻卸惜昔锡芥赤(~脚)					
ɕia	6	51	夏=(姓~)厦写射石-(~头)					
ia	1	35	揖					
ia	2	13	爷牙=(~科)押衙					
ia	4	21	雅野-(~东西)丫					
ia	6	51	亚夜压=(高~锅)					
pio	1	35	包-(总称)胞-(~衣)猫					
pio	3	42	饱					
pio	5	44	□(~虎:豹)龅票					
pʰio	1	35	抛泡-(名词:桑叶~)漂-(水~)					
pʰio	5	44	炮					
pʰio	6	51	雹					
lio	2	13	弱痨螺燎					
lio	4	21	略虐疟					
ʨio	1	35	胶焦-(饭~：锅巴)茭交					
ʨio	3	42	爪搅					
ʨio	5	44	窖教-(动词，~崽)叫(~花子)					
ʨʰio	1	35	雀					
ʨʰio	3	42	炒巧觉确					
ʨʰio	4	21	却					
ɕio	2	13	芍					
ɕio	3	42	甲(手指~)					
ɕio	4	21	削					
ɕio	5	44	孝-(~子)□(螺~:蚌)					
ɕio	6	51	学					
io	1	35	弯(路~)					
io	3	42	钥岳乐(音~)					
io	5	44	□(师公~:蝉)约狱诺					
io	6	51	落(~雨)					
pie	1	35	蓖班-(一个~)扳(~手腕)搬(~开)跛(瘸)					
pie	2	13	别=(告~)毕必篦(鱼篓)					
pie	3	42	板-(木~)摆					
pie	4	21	买					
pie	5	44	鳖憋笔逼拜壁=(~虎)巴-(嘴~)					
pie	6	51	卖					
pʰie	2	13	牌平-(~土)排-(~水)僻					
pʰie	4	21	□(鸡~:犁把)□(~屋:罐子)					
pʰie	6	51	稗病-(生~)襻					
mie	2	13	蛮					
mie	3	42	篾□(~□ka44:午后)					
mie	4	21	蜢					
mie	5	44	□(附近)					
mie	6	51	慢灭					
fie	1	35	番友-(一~土)翻					
fie	2	13	凡-(~人)烦					
fie	3	42	罚法-(没食~)反-(~了)					
fie	4	21	伏(~天)					
fie	5	44	去(~皮)发-(~大水)□(~些:那些)					
fie	6	51	饭					
tie	2	13	蝶敌狄叠					
tʰie	2	13	碟					
tʰie	5	44	帖贴铁					
lie	2	13	劣律逆厉					
lie	3	42	孽					
lie	4	21	聂粒裂捏烈列					
lie	5	44	泣力立					
lie	6	51	烂硬癞□(丢失)历=(~本)					
ʨie	1	35	肩浙街-(~头)接斋-(吃~)摺争-(~东西)					
ʨie	2	13	执汁洁极积植					
ʨie	3	42	者且杰碱揭失室					
ʨie	4	21	解侄哲					
ʨie	5	44	蔗髻缉(~线)集急级吸节结直值绩吉鲫疾					
ʨie	6	51	褶质					
ʨʰie	1	35	蜇铛					
ʨʰie	2	13	疼					
ʨʰie	3	42	厂-(办~)					
ʨʰie	4	21	妾怯					
ʨʰie	5	44	切牚晒七漆戚□(地~:粪坑)□(□ʨyn35~板:砧板)					
ȵie	2	13	严业					
ɕie	1	35	生-(~意)牲筛					
ɕie	2	13	鞋邪习十穴食=(粮~)席=(主~)夕击激					
ɕie	3	42	拾(~药)蝎歇					
ɕie	4	21	涉协					
ɕie	5	44	湿设息熄识式实膝媳悉□(这里)					
ɕie	6	51	谢社佘					
ie	1	35	□(坛子)□(口pa51~服:坎肩)					
ie	2	13	热					
ie	3	42	惹矮-(人~)入					
ie	4	21	也野=(~外)日					
ie	5	44	页噎一-(~个)乙食-(~饭)隘					
ie	6	51	液腋叶=(姓~)					
piau	1	35	膘					
pʰiau	3	42	漂=(~白粉)					
miau	2	13	描苗=(姓~)					
miau	4	21	秒					
miau	6	51	妙					
tiau	1	35	□(扔)					
tiau	6	51	调					
liau	2	13	辽疗□(~子:鸡子)聊					
liau	4	21	了=(吐~了)					
liau	6	51	廖(姓~)尿=(~素)					
ʨiau	1	35	沼					
ʨiau	3	42	狡					
ʨiau	5	44	焦=(姓~)郊蕉浇招					
ʨiau	6	51	赵召教=(~师)轿(~车)					
ʨʰiau	1	35	娇骄					
ʨʰiau	2	13	侨乔瞧潮					
ʨʰiau	3	42	悄					
ʨʰiau	5	44	窍					
ɕiau	2	13	韶					
ɕiau	5	44	孝=(~顺)宵硝					
ɕiau	6	51	校邵绍					
iau	1	35	幺(最小)邀					
iau	2	13	尧饶					
iau	4	21	挠绕					
iau	6	51	耀					
piəu	1	35	标包-(甘蓝~)胞-(双~胎)					
piəu	2	13	苗-(树~)					
piəu	3	42	表婊					
piəu	6	51	庙					
pʰiəu	1	35	飘					
pʰiəu	2	13	瓢嫖					
tiəu	1	35	刁					
tiəu	5	44	钓吊					
tiəu	6	51	尿-(拉~)					
tʰiəu	1	35	条					
tʰiəu	5	44	跳					
liəu	2	13	流刘留硫榴					
liəu	3	42	扭					
liəu	4	21	了(~结)柳					
liəu	5	44	泪					
liəu	6	51	料溜					
ʨiəu	1	35	椒鬏					
ʨiəu	3	42	酒时九久韭炙饺绞帚					
ʨiəu	5	44	□(~□fu21:院子)着(~衣)脚照䦆(锄头)救					
ʨiəu	6	51	旧宙臼咒轿-(~子)					
ʨʰiəu	1	35	秋抽锹缲					
ʨʰiəu	2	13	囚绸愁仇求球樵(~刀)桥朝					
ʨʰiəu	3	42	丑瞅(~病)					
ʨʰiəu	4	21	舅					
ʨʰiəu	5	44	臭鹊					
ʨʰiəu	6	51	就袖翘					
ɕiəu	1	35	收烧消萧修					
ɕiəu	2	13	勺					
ɕiəu	3	42	晓(~得)					
ɕiəu	4	21	手守首					
ɕiəu	5	44	羞嗅畜笑少(不多)锈休					
ɕiəu	6	51	寿售嚼受秀					
iəu	1	35	忧优腰要					
iəu	2	13	□(~子骨:踩骨)摇揉柔邮油游窑姚					
iəu	3	42	有友酉					
iəu	6	51	又右柚药叶-(树~)幼					
piaŋ	4	21	辨辩					
piaŋ	3	42	鞭匾编					
piaŋ	6	51	遍					
pʰiaŋ	5	44	骗片篇偏					
miaŋ	4	21	免					
tiaŋ	3	42	点=(~心)典					
tiaŋ	6	51	电店奠颠					
tʰiaŋ	2	13	田=(姓~)					
tʰiaŋ	5	44	天=(星期~)					
ȵiaŋ	6	51	验					
ȵiaŋ	2	13	研					
ȵiaŋ	4	21	染					
liaŋ	2	13	莲铃(马~薯)					
liaŋ	4	21	脸					
liaŋ	6	51	练炼楝					
ʨiaŋ	1	35	搛(~菜)					
ʨiaŋ	3	42	检简拣展茧蒋奖长=(~大)涨讲					
ʨiaŋ	5	44	剑蘸将=(~军)奸毡姜=(姓)匠=(银~)件战颤坚障江=(姓)疆僵张=(姓)					
ʨʰiaŋ	1	35	签					
ʨʰiaŋ	2	13	钱=(姓)婵祥详					
ʨʰiaŋ	5	44	谦昌歉迁=(拆~)牵(作~引)芡畅					
ɕiaŋ	2	13	闲常尝					
ɕiaŋ	3	42	险显享					
ɕiaŋ	4	21	陕闪					
ɕiaŋ	5	44	先=(~进)厢湘仙=(~人)箱=(手提~)香=(~水)乡=(~长)商伤=(~寒)					
ɕiaŋ	6	51	扇=(电风~)象橡上=(~面)线=(毛~)善现					
iaŋ	1	35	淹					
iaŋ	2	13	炎檐颜然燃延言洋阳					
iaŋ	3	42	掩魇(做恶梦)					
iaŋ	4	21	演嚷					
iaŋ	5	44	央					
iaŋ	6	51	厌艳砚谚样=(一~)雁					
pin	3	42	丙饼并柄					
pin	5	44	宾					
pin	6	51	病=(~房)					
pʰin	2	13	贫频平=(~时)瓶屏坪评					
pʰin	5	44	姘□(~头牯:摇头)					
pʰin	6	51	拼					
min	1	35	□(~鸡:斑鸠)					
min	2	13	民鸣明					
min	4	21	敏皿					
tin	1	35	丁					
tin	3	42	鼎					
tin	5	44	锭					
tin	6	51	订					
tʰin	2	13	庭蜓					
tʰin	4	21	艇挺					
tʰin	5	44	厅					
lin	2	13	林临邻淋陵宁零					
lin	6	51	令赁					
ʨin	1	35	针斟今金襟真斤筋蒸章□(厚)					
ʨin	3	42	枕津尽诊境疹整盏紧仅景警圳=(深~)					
ʨin	5	44	浸征京惊珍荆鲸晶侦巾振震精=(味~)镜=(~远镜)					
ʨin	6	51	晋进镇阵劲症郑政静竞					
ʨʰin	1	35	侵亲					
ʨʰin	2	13	沉琴秦陈勤禽尘芹橙寻臣					
ʨʰin	4	21	近					
ʨʰin	3	42	锦					
ʨʰin	5	44	庆称轻(二~局)蜻					
ʨʰin	6	51	寝					
ɕin	1	35	星=(~期)心身胜兴深辛新-(不旧)					
