#符号说明=文读-白读/入声变调	
#ɿ	
ts	①蜘支枝肢据资姿咨脂兹滋之芝②池-瓷-瓷-迟-磁-祠③紫姊旨指子梓浮止趾址⑤ⓐ制裂智自致稚至志言志痣⑤ⓐ纸指字拧痒置治
tsʰ	①疵痴嗤②池=匙瓷=瓷=迟=慈磁=辞词持③此耻⑤ⓐ刺赐翅次齿秩⑤ⓑ伺
s	①斯厮撕施私师狮尸屁司丝思诗②时鲥③是使史驶始⑤ⓐ世势誓逝氏囚肆示视嗜似祀巳寺嗣饲侍⑤ⓑ死屎士柿事市试
#ʅ	
p	②皮-疲-脾-琵-{琵琶}枇-{枇杷}③比⑤ⓐ闢⑤ⓑ蔽敝弊币毙离闭算璧避鄙秕泌泌庇痹必
pʰ	①批披②皮=疲=脾=琵={琵琶}枇={枇杷}⑤ⓐ闢
m	②迷谜弥眉-③米⑤ⓑ泌尾-
t	①低=②题-蹄-③底=抵=⑤ⓐ第=递=⑤ⓑ弟=帝=地
tʰ	①梯=②堤题=提=蹄=③体=⑤ⓐ替=涕=剃=屉=
n	②泥犁倪离篱璃宜{宜兴}尼梨狸怡③礼你李里理鲤⑤ⓑ例厉励荔离{离开半寸}腻利痢
tɕ	①低-鸡稽饥肌几基幾{幾乎}机讥屐②齐-脐-骑-旗-棋-③底-己幾{幾个}抵-⑤ⓐ祭际擦济剂计继系记忌既季寂寄技妓第-递-⑤ⓑ挤地冀帝-第-
tɕʰ	①妻欺期梯-②齐脐骑奇祁鳝其棋旗祈题-提-蹄-③启起企体-⑤ⓐ砌契器弃气汽替-涕-剃-屉-
ɕ	①西犀溪牺嬉熙希稀③喜⑤ⓐ细系保戏⑤ⓑ洗
Ø	①医衣依②仪宜夷姨疑馅沂遗谊③倚椅以⑤ⓐ艺易制意异毅疫易{交易}忆亿⑤ⓑ瞖蚁义议
#ʮ	
n	②驴③女吕旅
tɕ	①居车{车马炮}拘驹矩③举⑤ⓐ聚锯{锯子}句具剧{剧烈}剧{戏剧}⑤ⓑ举据锯{锯木头}俱
tɕʰ	①蛆区②徐渠瞿③取娶⑤ⓐ趣⑤ⓑ去={去皮}
ɕ	①虚嘘需须②徐⑤ⓐ序绪絮续恤戌⑤ⓑ许
Ø	①淤②娱鱼渔余馀愚虞娱于盂榆愉③语禹羽⑤ⓐ誉预豫郁⑤ⓑ御遇寓芋喻裕玉狱
#a	
p	①班斑颁扳般搬邦③板拔/⑤ⓐ扮伴⑤ⓑ瓣办板拌
pʰ	①攀潘②盘⑤ⓐ盼撵绊判叛
m	②蛮瞒③抹/{抹布}⑤ⓑ慢蔓
f	①帆藩翻番方芳②凡烦繁妨{妨害}③反⑤ⓐ范犯泛贩⑤ⓑ饭
t	①耽担丹单②潭-谭-痰-弹-{弹琴}③胆淡掉党挡打{一打}⑤ⓐ担{挑担}诞旦但蛋⑤ⓑ弹{子弹}打
tʰ	①贪滩摊②谈潭=谭=痰=③毯坦⑤ⓐ探炭叹趟
n	②难{难易}囊⑤ⓑ难{患难}
l	②蓝篮兰拦栏郎③览揽榄缆腊/懒辣/⑤ⓑ滥烂
ts	①簪脏{不干净}张章樟②谗-残-缠-昨长-{长短}肠-场-常尝偿③斩盏展攒{积攒}掌闸⑤ⓐ暂站{站立}蘸丈杖帐账障{保障}瘴{瘴气}⑤ⓑ站{车站}赞灒绽栈战颤长{生长}涨仗
tsʰ	①搀餐昌菖参②禅{禅宗}蚕惭③惨铲产厂⑤ⓐ灿畅唱倡
s	①三杉衫珊山删羶磉{柱下石}商伤裳③陕闪上{上山}赏晌{晌午}⑤ⓐ散{分散}疝{疝气}善上{上面}膳单{姓}⑤ⓑ散伞
k	①监-{监牢}间-{中间}钢搛-{搛莱}②蚶③己-拣-裥-感桿擀{擀面}橄
kʰ	①堪勘刊铅-③坎砍⑤ⓐ嵌-
x	①憨酣②含函咸-闲-衔-③苋-⑤ⓑ撼憾喊陷-旱焊
ʐ	②然瓤③壤嚷⑤ⓑ让=
Ø	①淹-淊庵安鞍②颜-还-{还有}③也眼-⑤ⓐ揞{揞住}⑤ⓑ雁-暗岸按案
#ɑ	
p	①疤巴芭②爬-鈀{鈀子}耙{犁耙}③把{把守}⑤ⓐ琶-杷-霸欛{欛柄}壩{堤}坝爸耙{耙地}
pʰ	②爬=⑤ⓐ琶=杷=怕
m	①妈②麻痲③马码⑤ⓐ蟆{蝦蟆}⑤ⓑ骂
t	⑤ⓑ大
tʰ	①他
n	②拿
l	①拉③哪
ts	①楂渣②茶搽茬查-⑤ⓐ诈榨炸{炸弹}炸{用油炸}
tsʰ	①叉差车-{车马}②茶搽茬查=⑤ⓐ杈岔
s	①沙纱赊-②蛇-③洒傻⑤ⓑ撒{撒种}
k	①家-加-⑤ⓐ架-嫁-稼-价-
x	①蝦-{鱼蝦}身叚②蝦{蝦蟆}③下-{底下}⑤ⓐ夏-
Ø	①丫-{丫头}桠{枝桠}②牙-芽-伢-{小孩子}③哑-⑤ⓑ砑-{砑平}轧-{被车轧}
#ɛ	
p	②排-牌-簰-{筏}⑤ⓐ拜⑤ⓑ摆稗败
pʰ	②排=牌=簰={筏}⑤ⓐ派
m	③买⑤ⓑ卖迈
t	①呆②臺-{天臺}苔-抬-⑤ⓐ待怠戴贷代带⑤ⓑ袋大{大夫}
tʰ	①胎台{台州}②臺={天臺}苔=抬=⑤ⓐ态太泰
n	①奶{奶水}⑤ⓐ耐奶{奶奶}⑤ⓑ奈
l	②来⑤ⓑ赖癞
ts	①灾栽斋②才-材-财-裁-豺-柴③宰载{年载}在者{记者}⑤ⓐ再载{载重}载{满载}债寨⑤ⓑ寨
tsʰ	①猜钗差{出差}②才=材=财=裁=豺=柴=③彩⑤ⓐ菜蔡⑤ⓑ睬
s	①腮鳃筛⑤ⓐ赛晒
k	①该皆稭{麦稭}街-③解-{解开}⑤ⓐ概溉蓋丐界-届-戒-疥⑤ⓑ改解-{解开}
kʰ	①开揩③凯楷⑤ⓑ慨{感慨}
x	②孩鞋-还={还有}③海⑤ⓐ蟹⑤ⓑ亥害
Ø	①哀埃尘埃②磑{磨研}蔼捱{捱打}崖③艾{艾草}矮⑤ⓐ艾{姓}爱⑤ⓑ碍
#ɔ	
p	①褒包胞鲍{姓}②袍-跑-雹③保堡宝抱⑤ⓐ报菢豹爆⑤ⓑ暴饱鲍{鲍鱼} 鉋
pʰ	①抛②袍=跑=⑤ⓐ泡炮泡{泡在水里}
m	①猫②毛茅矛③卯茂贸⑤ⓑ冒帽貌
t	①刀叨②桃-淘-陶-萄-③祷岛倒{打倒}稻导⑤ⓐ到倒{倒水}盗导⑤ⓑ道
tʰ	①滔掏涛②桃=淘=陶=萄=③讨⑤ⓐ套
n	③脑⑤ⓑ闹
l	①捞唠②劳牢③老⑤ⓑ涝
ts	①遭糟朝{今朝}召招②曹-槽-朝-{朝代}潮-③早枣爪{爪子}沼⑤ⓐ蚤皂造躁罩笊赵兆照诏⑤ⓑ澡找昭
tsʰ	①操抄钞超②曹=槽=朝={朝代}潮=③炒⑤ⓐ糙⑤ⓑ草炒吵
s	①骚躁梢捎烧②韶{韶关}芍③嫂⑤ⓐ稍潲{潲雨}少{少年}绍邵⑤ⓑ扫{扫地}扫{扫帚}少{多少}
z	②饶⑤ⓑ绕{围绕}绕{绕线}
k	①高膏篙羔糕教-③稿告{告诉}绞-搞搅-⑤ⓐ窖-告{告状}酵-觉-{睡觉}膏{膏油}
kʰ	①敲-③考⑤ⓐ靠⑤ⓑ烤
x	①蒿薅②豪嚎毫⑤ⓑ好{好坏}浩耗号{号数}
ʐ	②饶③扰⑤ⓑ绕{围绕}绕{绕线}
Ø	②熬③懊{懊悔}咬-⑤ⓐ傲懊{懊恼}奥坳
#ə	
m	③麦/
t	③毒/
l	③绿/
ts	③姪/直/值/
x	③核/{果子核}⑤ⓐ荷{薄荷}
Ø	③杌/{杌凳}恶/{善恶}
#ɚ	
Ø	②儿而尔③耳⑤ⓑ二贰{贰心}
#o	
p	①波菠玻搬②婆-盘-③簸{簸一簸}拌⑤ⓐ半⑤ⓑ簸{簸箕}薄{薄荷}伴
pʰ	①颇坡潘②婆=盘=⑤ⓐ破判叛
m	①摸②魔磨{磨刀}摩馍模{模子}模{模范}谋瞒馒{馒头}膜③满⑤ⓑ磨{石磨}墓募漫幕
f	③否
t	①多都{都是}③朵⑤ⓐ剁锻段⑤ⓑ躲
tʰ	①拖②团
n	②挪
