#调值	[1]423 [2]54 [3]35 [5]41
#ɿ	
fu [2] 扶符俘浮弗拂伏茯服	
fu [3] 府俯腑腐甫辅抚斧釜匐幅	
fu [5] 付附赴妇负赋父副富傅复腹馥覆	
vu [1] 乌污坞巫诬侮屋	
vu [2] 吴蜈梧无	
vu [3] 吾五午伍武舞鹉	
vu [5] 戊误悟恶务雾杌物勿	
tu[1] 都督	
tu[2] 读犊牍独毒	
tu[3] 堵赌睹肚{～子}	
tu[5] 杜肚度渡镀妒	
t‘u [1] 秃突凸	
t‘u [2] 途涂屠徒图	
t‘u [3] 土	
t‘u [5] 兔吐	
nu[1] 奴	
nu [3] 努弩	
nu[5] 怒	
lu[1] 捋	
lu[2] 芦庐炉卢泸轳颅	
lu[3] 鲁橹虏卤	
lu[5] 路赂露鹿禄陆录	
ku[1] 估姑沽菇辜孤箍	
ku[3] 骨古鼓股谷	
ku[5] 故固锢雇顾梏	
k‘u [1] 枯窟哭	
k‘u [3] 苦	
k‘u [5] 库裤酷	
xu [1] 乎呼忽惚	
xu [2] 胡湖葫蝴糊狐弧壶	
xu [3] 虎唬浒	
xu [5] 笏户沪护互	
tsu [1] 竹租组	
tsu [2] 烛逐足族卒	
tsu [3] 祖阻	
tsu [5] 助祝筑	
ts‘u [1] 粗	
ts‘u [3] 础	
ts‘u [5] 触醋猝畜促	
su [1] 梳疏蔬叔苏酥	
su [2] 赎塾俗	
su [3] 数属	
su [5] 漱恕数术束素诉塑嗉肃粟速宿	
tʂu [1] 朱珠株蛛诸猪	
tʂu [2] 竺	
tʂu [3] 主煮嘱瞩	
tʂu [5] 住注驻柱蛀贮著铸矗	
tʂ‘u [1]初出	
tʂ‘u [2] 除锄厨殊畜	
tʂ‘u [3] 储褚楚杵	
tʂ‘u [5] 处	
ʂu [1] 舒输枢殊书淑	
ʂu [2] 秫	
ʂu [3] 暑署薯曙鼠黍蜀	
ʂu [5] 树竖戍墅	
ʐu [2] 如茹儒	
ʐu [3] 乳辱汝	
ʐu [5] 入褥	
#y	
ny [3] 女	
ly[3] 吕旅缕屡履捋	
ly[5] 滤律率绿	
tɕy [1] 居拘驹掬	
tɕy [2] 局橘菊	
tɕy [3] 举	
tɕy [5] 巨拒距据锯俱矩句具剧	
tɕ‘y [1] 区驱躯蛆趋曲屈黢{～黑}	
tɕ‘y [2] 渠衢	
tɕ‘y [3] 取娶曲龋	
tɕ‘y [5] 去趣	
ɕy [1] 虚嘘墟须需戌	
ɕy [2] 徐	
ɕy [3] 许栩	
ɕy [5] 序叙婿絮绪恤蓄	
y [1] 迂淤	
y [2] 于盂余予俞渝愉榆鱼渔娱愚	
y [3] 羽与屿宇雨语	
y [5] 誉预豫谕喻愈裕吁芋遇育域浴欲玉狱	
#a	
pa [1] 巴芭疤八	
pa [2] 拔	
pa [3] 把	
pa [5] 霸坝耙罢爸	
p‘a [1] 趴	
p‘a [2] 耙爬杷	
p‘a [5] 怕帕	
ma [1] 妈抹	
ma [2] 麻	
ma [3] 马码	
ma [5] 骂蚂{～蚱}	
fa [1] 法发{～财}	
fa [2] 乏伐筏罚	
fa [5] 发{头～}	
va [1] 洼挖	
va [2] 娃	
va [3] 瓦{（名词）}	
va [5] 瓦{(动词)}袜	
ta[1] 答搭	
ta[2] 沓达	
ta[3] 打	
ta[5] 大	
t‘a [1] 他她它踏塌	
t‘a [3] 塔獭	
t‘a [5] 沓踏榻拓	
na [2] 拿	
na [3] 纳哪	
na[5] 捺	
la[1] 拉垃邋	
la[2] 剌旯	
la[3] 喇拉{半～}	
la[5] 辣腊蜡落	
ka[1] 嘎旮	
ka[2] 钆	
ka[3] 尕嘎	
ka[5] 尬	
k‘a [1] 咖喀	
k‘a [3] 卡	
xa[1] 哈	
xa [2] 蛤{～蟆}	
tsa [1] 楂渣扎{～针}匝	
tsa [2] 扎{～钢}挣闸炸{油～}铡杂	
tsa [3] 眨	
tsa [5] 诈榨炸乍栅	
ts‘a [1] 叉差{～错}插□{失败，谈～了}	
ts‘a [2] 茶茬查察	
ts‘a [3] 衩叉{裤～}	
ts‘a [5] 差岔叉{树～}	
sa [1] 沙纱痧砂鲨杀刹	
sa [3] 洒撒	
sa [5] 厦煞萨卅	
ʂa [2] 啥	
ʂa [3] 傻	
#ia	
lia[3] 俩	
tɕia[1] 家加嘉佳夹	
tɕia[2] 荚挟	
tɕia[3] 假{真～}贾甲	
tɕia[5] 假{放～}架驾嫁稼价	
tɕ‘ia[1] 掐	
tɕ‘ia[2] 卡	
tɕ‘ia[5] 恰洽	
ɕia[1] 虾瞎	
ɕia[2] 霞瑕暇狭峡匣辖	
ɕia[5] 下夏厦{～门}吓	
ia[1] 鸭押压丫鸦	
ia[2] 牙芽蚜崖涯衙	
ia[3] 雅哑	
ia[5] 亚轧砑{～平}	
#ua	
kua[1] 瓜刮	
kua[3] 寡剐	
kua[5] 挂卦褂	
k‘ua[1] 夸	
k‘ua [3] 垮侉	
k‘ua[5] 跨挎胯	
xua[1] 花	
xua [2] 华铧划滑猾	
xua[5] 话华桦划画化	
tsua[1] 抓	
tsua[3] 爪	
sua[1] 刷	
sua[3] 耍	
#ə	
pə [1] 玻波菠饽播拨钵	
pə[2] 伯泊箔舶勃渤脖博搏驳	
pə [3] 跛簸	
pə[5] 簸{～箕}薄{～荷}	
p‘ə[1] 坡颇泼	
p‘ə[2] 婆	
p‘ə[3] 叵笸	
p‘ə [5] 破迫珀粕魄	
mə [2] 魔磨	
mə[3] 抹	
mə[5] 没莫寞默陌末沫	
fə [2] 佛	
tə [1] 得德	
və [1] 窝涡倭蜗挝莴	
və [3] 我	
və [5] 握卧斡渥沃饿	
t‘ə[5] 特忒忑	
lə [5] 乐勒	
kə [1] 哥歌搁胳疙割鸽	
kə[2] 格阁革膈隔骼	
kə[3] 葛姓革	
kə[5] 个各铬过{~来}	
k‘ə [1] 科蝌苛柯棵颗磕	
k‘ə [2] 咳壳	
k‘ə[3] 可渴	
k‘ə[5] 课克刻客恪阔括扩廓	
xə[1] 喝豁{~出去}	
xə[2] 禾和河何荷合核涸盒劾	
xə [5] 贺赫褐鹤吓	
tsə [1] 则泽	
tsə[2] 择责	
tsə[5] 仄	
ts‘ə [5] 策侧厕测恻册	
sə[5] 塞涩色瑟啬穑	
ŋə[2] 额讹蛾鹅俄	
ŋə[3] 恶{～心}	
#ʅə	
tʂʅə[1] 遮蜇褶蔗蛰	
tʂʅə [2] 折哲辙辄	
tʂʅə [3] 者赭	
tʂʅə[5] 这浙	
tʂ‘ʅə [1] 车	
tʂ‘ʅə[3] 扯	
tʂ‘ʅə[5] 彻撤澈掣	
ʂʅə[1] 奢赊	
ʂʅə[2] 蛇舌折	
ʂʅə[3] 舍	
ʂʅə[5] 射麝社舍赦设涉摄	
ʐʅə[3] 惹	
ʐʅə[5] 热	
#uə	
tuə[1] 多哆咄掇	
tuə[2] 夺踱铎	
tuə[3] 朵躲	
tuə [5] 舵剁垛跺惰堕	
t‘uə[1] 拖脱托	
t‘uə [2] 驼驮舵	
t‘uə[3] 椭妥	
t‘uə [5] 唾拓	
luə[1] 啰	
luə[2] 骡螺罗逻萝锣箩	
luə[3] 裸	
luə[5] 洛络骆	
kuə[1] 锅郭蝈聒	
kuə [3] 国帼果裹	
kuə[5] 过	
k‘uə [5] 阔括扩廓	
xuə[1] 豁	
xuə[2] 和活	
xuə[3] 火伙	
xuə [5] 祸货惑获霍	
tsuə [1] 桌捉	
tsuə[2] 灼酌浊镯啄诼琢擢濯卓昨	
tsuə[3] 左佐撮	
tsuə [5] 坐座做作	
ts‘uə[1] 戳搓	
ts‘uə[2] 矬	
ts‘uə[5] 措错锉	
suə[1] 蓑梭唆缩	
suə[3] 锁琐所索	
suə [5] 塑{～料}	
tʂuə [1] 拙涿	
ʂuə [1] 说	
ʂuə[5] 硕烁铄妁朔	
ʐuə [5] 若	
#iɛ	
piɛ[1] 鳖憋	
piɛ[2] 别	
piɛ[3] 瘪	
piɛ[5] 别{～扭}	
p‘iɛ[1] 撇掰瞥	
miɛ[5] 灭蔑	
tiɛ[1] 爹跌	
tiɛ[2] 迭叠谍堞碟牒蝶	
t‘iɛ[1] 贴帖铁	
niɛ[1] 捏	
niɛ[2] 苶{发～}	
niɛ[5] 聂镊蹑镍孽蘖涅虐	
liɛ[1] 裂{～开}	
liɛ[3] 咧	
liɛ[5] 列冽烈裂猎劣掠{～夺}	
tɕiɛ[1] 皆阶秸揩接揭节结	
tɕiɛ[2] 捷劫杰截洁	
tɕiɛ[3] 姐解	
tɕiɛ[5] 借	
tɕ‘iɛ[1] 切	
tɕ‘iɛ[2] 茄	
tɕ‘iɛ[3] 且客	
tɕ‘iɛ[5] 怯切窃妾挈锲	
ɕiɛ[1] 些歇蝎楔血	
ɕiɛ[2] 偕邪斜协胁挟	
ɕiɛ[3] 写	
ɕiɛ[5] 懈蟹卸泻谢泄屑	
iɛ[1] 椰噎	
iɛ[2] 爷	
iɛ[3] 也冶野	
iɛ[5] 夜液掖腋叶页业谒	
#yɛ	
tɕyɛ [1] 噘撅	
tɕyɛ [2] 决诀抉觉珏绝倔掘崛厥橛攫爵	
tɕyɛ [3] 蹶	
tɕyɛ [5] 倔	
tɕ‘yɛ [1] 缺鹊	
tɕ‘yɛ [2] 瘸	
tɕ‘yɛ [5] 却确	
ɕyɛ [1] 靴薛削雪血	
ɕyɛ [2] 学	
ɕyɛ [5] 穴噱	
yɛ [1] 约曰哕	
yɛ [5] 悦阅越粤月钺	
#ai	
pai[1] 掰伯{大～哥}百柏	
pai[2] 白	
pai[3] 摆	
pai[5] 败拜稗	
p‘ai[1] 拍	
p‘ai[2] 排牌	
p‘ai[3] 迫{～击炮}	
p‘ai[5] 派湃	
mai[2] 埋	
mai[3] 买	
mai[5] 卖迈麦脉	
vai[1] 歪	
vai[3] 崴	
vai[5] 外	
tai[1] 呆	
tai[3] 歹傣逮	
tai[5] 代袋贷黛大{～夫}待怠殆带戴玳	
t‘ai[1] 苔舌{～胎}	
t‘ai[2] 台苔抬	
t‘ai[5] 太汰态泰	
lai[2] 来	
lai[5] 赖癞	
kai[1] 该	
kai[3] 改	
kai[5] 盖溉概丐钙	
k‘ai[1] 开揩	
k‘ai[3] 楷凯慨	
k‘ai[5] 忾	
xai[2] 孩还	
xai[3] 海	
xai[5] 害骇	
tsai[1] 斋摘灾栽哉窄	
tsai[2] 宅翟择	
tsai[3] 宰载	
tsai[5] 债寨在再载	
ts‘ai[1] 差拆钗猜	
ts‘ai[2] 柴豺才材财裁	
ts‘ai[3] 踩采彩睬	
ts‘ai[5] 菜蔡	
sai[1] 筛腮鳃塞	
sai[3] 色	
sai[5] 晒赛塞	
ŋai[1] 哀挨埃	
ŋai[2] 挨{～打}	
ŋai[3] 矮蔼	
ŋai[5] 爱暧隘艾碍	
ai[2] 癌	
#iai	
tɕiai[1] 街	
tɕiai[5] 介界芥疥戒疥届	
ɕiai[2] 鞋	
ɕiai[5] 械	
#uai	
kuai[1] 乖	
kuai[3] 拐	
kuai[5] 怪	
k‘uai[3] 蒯	
k‘uai[5] 会快筷块脍	
xuai[2] 怀槐淮徊	
xuai[5] 坏	
tsuai[1] 摔	
tsuai[3] 跩	
tsuai[5] 拽	
ts‘uai[1] 揣{～手}	
ts‘uai[5] 踹	
suai[1] 衰摔	
suai[3] 甩	
suai[5] 帅率蟀	
#ei	
pei[1] 卑碑杯悲背北	
pei[5] 贝倍焙备惫被辈背	
p‘ei[1] 坯披	
p‘ei[2] 培陪赔裴	
p‘ei[5] 配佩沛	
mei[2] 梅枚媒煤眉楣霉	
mei[3] 美镁每	
mei[5] 妹昧媚寐墨	
fei[1] 非啡菲扉蜚飞妃	
fei[2] 肥	
fei[3] 匪翡	
fei[5] 废肺吠费	
vei[1] 威危微巍偎	
vei[2] 围违惟唯维为桅	
vei[3] 伟苇纬韪委诿萎痿猥尾伪	
vei[5] 为畏喂胃谓尉蔚慰卫位魏未味渭	
tei[1] 得{～劲}	
nei[3] 馁	
nei[5] 内	
lei[1] 勒	
lei[2] 雷擂镭累{～赘}	
lei[3] 累{积～}儡垒蕾	
lei[5] 类泪累擂肋	
kei[3] 给	
xei[1] 黑	
tsei[2] 贼	
#uei	
tuei[1] 堆	
tuei[5] 对兑队	
t‘uei[1] 推	
t‘uei[2] 颓	
t‘uei[3] 腿	
t‘uei[5] 退蜕褪	
kuei[1] 闺归规龟瑰硅	
kuei[3] 诡轨癸鬼	
kuei[5] 刽鳜桂贵圭	
k‘uei[1] 亏盔窥岿	
k‘uei[2] 葵睽魁逵奎傀	
k‘uei[5] 愧溃匮馈	
xuei[1] 灰恢挥辉晖	
xuei[2] 回茴蛔	
xuei[3] 毁悔	
xuei[5] 会绘烩汇慧惠贿秽讳诲晦卉	
tsuei[1] 追锥椎	
tsuei[3] 嘴	
tsuei[5] 缀赘坠罪最醉	
ts‘uei[1] 吹炊催崔	
ts‘uei[2] 垂捶锤陲槌	
ts‘uei[5] 脆翠粹	
suei[1] 虽	
suei[2] 随髓绥	
suei[3] 水	
suei[5] 碎岁穗隧税	
ʐuei[3] 蕊	
ʐuei[5] 锐瑞	
#ɑu	
pɑu[1] 包苞胞褒剥	
pɑu[2] 雹薄	
pɑu[3] 宝保堡褓饱葆	
pɑu[5] 报豹刨抱鲍暴爆曝	
p‘ɑu[1] 抛剖泡胞	
p‘ɑu[2] 咆袍刨	
p‘ɑu[3] 跑	
p‘ɑu[5] 泡炮	
mɑu[1] 摸{～黑}	
mɑu[2] 毛矛茅锚猫	
mɑu[3] 卯铆	
mɑu[5] 冒帽瑁貌茂贸	
tɑu[1] 刀叨	
tɑu[3] 倒岛捣导蹈祷	
tɑu[5] 道稻盗悼到倒	
t‘ɑu[1] 滔掏涛韬掏	
t‘ɑu[2] 逃桃陶萄淘	
t‘ɑu[3] 讨	
t‘ɑu[5] 套	
nɑu[1] 孬	
nɑu[2] 挠铙	
nɑu[3] 恼脑	
nɑu[5] 闹	
lɑu[1] 捞	
lɑu[2] 劳痨牢	
lɑu[3] 老姥	
lɑu[5] 唠涝烙酪乐	
kɑu[1] 羔糕高膏篙皋	
kɑu[3] 搞稿镐	
kɑu[5] 告	
k‘ɑu[2] 考拷烤	
k‘ɑu[5] 靠铐犒	
xɑu[1] 蒿薅	
xɑu[2] 豪壕嚎毫号	
xɑu[3] 好郝	
xɑu[5] 号好耗浩	
tsɑu[1] 遭糟	
tsɑu[2] 凿	
tsɑu[3] 找澡藻蚤早枣	
tsɑu[5] 造皂灶噪燥躁	
ts‘ɑu[1] 操糙	
ts‘ɑu[2] 巢曹漕嘈槽	
ts‘ɑu[3] 吵炒草爪	
sɑu[1] 搔骚臊缫	
sɑu[3] 扫嫂	
sɑu[5] 臊扫	
tʂɑu[1] 招昭朝着	
tʂɑu[2] 着	
tʂɑu[5] 召照赵兆罩肇	
tʂ‘ɑu[1] 抄超钞	
tʂ‘ɑu[2] 朝潮晁嘲	
ʂɑu[1] 捎梢稍烧	
ʂɑu[2] 韶勺芍	
ʂɑu[3] 少{多～}	
ʂɑu[5] 少{～爷}哨绍邵	
ʐɑu[2] 饶娆	
ʐɑu[3] 扰	
ʐɑu[5] 绕弱	
ŋɑu[1] 熬{～菜}凹	
ŋɑu[2] 熬翱遨	
ŋɑu[3] 袄	
ŋɑu[5] 懊傲坳拗	
ɑu[1] 奥澳	
#iɑu	
piɑu[1] 标膘彪	
piɑu[3] 表裱	
piɑu[5] 鳔	
p‘iɑu[1] 漂{往上～}缥飘剽	
p‘iɑu[2] 瓢朴姓嫖	
p‘iɑu[3] 漂{～白}	
p‘iɑu[5] 票漂{～亮}	
miɑu[2] 苗描	
miɑu[3] 藐渺秒	
miɑu[5] 庙妙	
tiɑu[1] 刁叼凋碉雕貂	
tiɑu[5] 吊钓掉调	
t‘iɑu[1] 挑{～水}	
t‘iɑu[2] 条调笤迢	
t‘iɑu[3] 挑{～拨}	
t‘iɑu[5] 跳眺粜	
niɑu[3] 鸟袅嫋	
niɑu[5] 尿	
liɑu[2] 僚潦缭辽疗寥聊	
liɑu[3] 了燎	
liɑu[5] 料廖镣撂	
tɕiɑu[1] 交郊胶娇教蕉椒饺觉{知～}脚	
tɕiɑu[2] 嚼	
tɕiɑu[3] 角绞狡搅缴侥	
tɕiɑu[5] 校较叫教窖轿酵觉	
tɕ‘iɑu[1] 敲跷锹橇悄	
tɕ‘iɑu[2] 乔侨荞桥翘瞧	
tɕ‘iɑu[3] 巧	
tɕ‘iɑu[5] 俏窍撬	
ɕiɑu[1] 嚣肖姓削宵消销硝霄萧箫	
ɕiɑu[2] 淆学	
ɕiɑu[3] 晓小	
ɕiɑu[5] 效校孝哮笑啸	
iɑu[1] 幺吆妖邀腰要约	
iɑu[2] 姚窑谣摇遥肴尧	
iɑu[3] 舀咬杳	
iɑu[5] 要耀药钥	
#ou	
p‘ou[1] 剖	
mou[2] 谋牟眸	
mou[3] 某	
fou[3] 否	
tou[1] 都兜	
tou[3] 斗抖蚪陡	
tou[5] 豆逗痘窦斗	
t‘ou[1] 偷	
t‘ou[2] 头投	
t‘ou[5] 透	
lou[1] 搂{～草}	
lou[2] 楼耧	
lou[3] 篓搂	
lou[5] 漏陋露	
kou[1] 勾钩沟	
kou[3] 狗苟	
kou[5] 构购够垢	
k‘ou[1] 抠	
k‘ou[3] 口	
k‘ou[5] 扣寇蔻	
xou[1] 齁	
xou[2] 侯喉猴	
xou[3] 吼	
xou[5] 候后厚	
tsou[1] 邹诌	
tsou[3] 走	
tsou[5] 奏揍做	
ts‘ou[5] 凑	
sou[1] 搜馊艘	
sou[3] 叟擞	
sou[5] 瘦	
tʂou[1] 州洲周舟粥	
tʂou[2] 轴妯	
tʂou[3] 肘帚	
tʂou[5] 皱骤昼宙咒	
tʂ‘ou[1] 抽	
tʂ‘ou[2] 酬愁绸稠仇畴筹	
tʂ‘ou[3] 丑瞅	
tʂ‘ou[5] 臭	
ʂou[1] 收	
ʂou[2] 熟	
ʂou[3] 守手首	
ʂou[5] 受授兽寿售狩	
ʐou[2] 柔揉糅	
ʐou[5] 肉	
ŋou[1] 讴殴欧鸥	
ŋou[3] 偶藕呕	
ŋou[5] 沤怄{～气}	
#iou	
miou[5] 谬	
tiou[1] 丢	
niou[1] 妞	
niou[2] 牛	
niou[3] 扭纽忸	
niou[5] 拗	
liou[1] 溜镏	
liou[2] 流琉硫留榴瘤刘	
liou[3] 柳绺	
liou[5] 溜{水～}六	
tɕiou[1] 纠赳鸠究揪阄	
tɕiou[3] 久灸九玖韭酒	
tɕiou[5] 臼舅旧救就疚柩	
tɕ‘iou[1] 丘蚯秋鳅邱	
tɕ‘iou[2] 求球裘囚泅仇	
ɕiou[1] 休羞修	
ɕiou[3] 朽	
ɕiou[5] 秀秀锈臭袖	
iou[1] 优忧悠幽	
iou[2] 由邮油铀尤犹游	
iou[3] 友有酉	
iou[5] 又右佑幼柚釉诱	
#ã	
pã[1] 般搬班斑颁扳	
pã[3] 板版坂	
pã[5] 半伴拌绊办瓣扮	
p‘ã[1] 攀潘	
p‘ã[2] 盘	
p‘ã[5] 盼判叛	
mã[2] 瞒馒蛮	
mã[3] 满	
mã[5] 慢漫蔓熳	
fã[1] 番藩翻帆幡	
fã[2] 凡烦繁	
fã[3] 反	
fã[5] 范犯泛贩饭	
vã[1] 弯湾剜豌蜿	
vã[2] 丸纨完玩顽	
vã[3] 宛惋婉碗挽晚皖	
vã[5] 腕蔓{瓜～儿}万	
tã[1] 丹单担耽眈箪	
tã[3] 胆掸疸	
tã[5] 旦但弹石诞蛋淡担	
t‘ã[1] 摊滩瘫坍贪	
t‘ã[2] 弹坛昙檀谈痰潭	
t‘ã[3] 坦袒毯忐	
t‘ã[5] 叹炭碳探	
nã[2] 难男南楠喃	
nã[5] 难	
lã[2] 兰拦栏蓝篮澜岚	
lã[3] 览揽缆榄懒	
lã[5] 烂滥	
kã[1] 干杆竿肝甘柑泔	
kã[3] 秆赶敢橄感	
kã[5] 干	
k‘ã[1] 刊堪勘戡	
k‘ã[3] 坎砍侃槛	
k‘ã[5] 看瞰	
xã[1] 憨酣鼾	
xã[2] 含函寒韩	
xã[3] 喊罕	
xã[5] 撼憾旱汉汗焊翰	
tsã[1] 簪	
tsã[2] 咱	
tsã[3] 盏斩攒	
tsã[5] 站栈蘸赞暂	
ts‘ã[1] 搀餐参	
ts‘ã[2] 谗馋蟾残惭蚕	
ts‘ã[3] 产铲阐惨	
ts‘ã[5] 灿	
sã[1] 山衫三叁	
sã[3] 伞散{～装}	
sã[5] 散{～会}	
tʂã[1] 占粘沾毡瞻	
tʂã[3] 展辗	
tʂã[5] 占战	
tʂ‘ã[2] 婵禅蝉缠	
tʂ‘ã[5] 颤忏	
ʂã[1] 删珊姗煽苫膻	
ʂã[3] 闪陕	
ʂã[5] 善缮膳扇擅赡苫单	
ʐã[2] 然燃	
ʐã[3] 染冉苒	
ŋã[1] 安鞍庵	
ŋã[5] 按案岸暗黯	
#iã	
piã[1] 边蝙编鞭砭	
piã[3] 扁匾贬	
piã[5] 辨辩变卞便辫遍	
p‘iã[1] 偏篇翩片{唱～}	
p‘iã[2] 便{～宜}骈	
p‘iã[5] 片骗	
miã[2] 绵棉眠	
miã[3] 免勉娩冕缅	
miã[5] 面	
tiã[1] 颠癫滇掂	
tiã[3] 典碘点踮	
tiã[5] 电佃甸殿靛淀奠店惦垫	
t‘iã[1] 天添	
t‘iã[2] 田填甜恬	
t‘iã[3] 舔腆	
niã[1] 蔫拈	
niã[2] 年黏鲇	
niã[3] 碾辇捻撵	
niã[5] 念	
liã[2] 连莲鲢怜联镰帘	
liã[3] 脸敛	
liã[5] 练炼恋链殓	
tɕiã[1] 肩奸间坚艰兼监煎尖歼缄菅	
tɕiã[3] 柬拣简茧减碱俭捡检剪	
tɕiã[5] 件涧建健毽见舰鉴剑箭饯践贱溅荐渐	
tɕ‘iã[1] 千扦迁签铅牵谦	
tɕ‘iã[2] 黔钳前钱潜乾虔	
tɕ‘iã[3] 遣浅谴	
tɕ‘iã[5] 纤{拉～}欠嵌歉	
ɕiã[1] 锨仙鲜掀先先纤	
ɕiã[2] 咸咸衔嫌闲贤弦	
ɕiã[3] 险显	
ɕiã[5] 陷馅限线羡献现县	
iã[1] 淹阉腌焉烟燕腌	
iã[2] 岩炎盐檐严颜研	
iã[3] 掩眼演	
iã[5] 验厌艳雁焰砚燕宴	
#uã	
tuã[1] 端	
tuã[3] 短	
tuã[5] 断断锻段缎	
t‘uã[2] 团	
nuã[3] 暖	
luã[2] 鸾	
luã[3] 卵	
luã[5] 乱	
kuã[1] 官棺观关冠鳏	
kuã[2] 管馆	
kuã[5] 灌罐贯惯冠盥鹳	
k‘uã[1] 宽	
k‘uã[3] 款	
xuã[1] 欢獾	
xuã[2] 还环桓寰	
xuã[3] 缓	
xuã[5] 换唤涣焕痪患幻宦	
tsuã[1] 钻	
tsuã[3] 纂	
tsuã[5] 钻攥	
ts‘uã[1] 蹿氽	
ts‘uã[2] 攒	
ts‘uã[5] 窜篡	
suã[1] 闩拴酸	
suã[5] 涮算蒜	
tʂuã[1] 专砖	
tʂuã[3] 转	
tʂuã[5] 传{～记}转赚篆撰	
tʂ‘uã[1] 川穿	
tʂ‘uã[2] 船传椽	
tʂ‘uã[3] 喘	
tʂ‘uã[5] 串	
ʐuã[3] 软阮	
#yã	
tɕyã[1] 捐涓鹃绢	
tɕyã[3] 卷{花～儿}	
tɕyã[5] 倦圈眷	
tɕ‘yã[1] 圈	
tɕ‘yã[2] 全痊拳权泉诠	
tɕ‘yã[3] 犬	
tɕ‘yã[5] 劝券	
ɕyã[1] 轩喧宣暄	
ɕyã[2] 旋悬玄	
ɕyã[3] 选癣	
ɕyã[5] 眩绚炫旋{～风}	
yã[1] 冤渊鸢鸳	
yã[2] 圆员缘元原源袁辕园援	
yã[3] 远	
yã[5] 苑怨院愿	
#əⁿ	
pəⁿ[1] 奔锛	
pəⁿ[3] 本苯	
pəⁿ[5] 笨奔	
p‘əⁿ[1] 喷	
p‘əⁿ[2] 盆	
məⁿ[1] 闷{～热}	
məⁿ[2] 门	
məⁿ[5] 闷{愁～}	
fəⁿ[1] 分吩纷芬	
fəⁿ[2] 坟焚汾	
fəⁿ[3] 粉	
fəⁿ[5] 分奋愤粪	
vəⁿ[1] 温瘟	
vəⁿ[2] 文纹蚊闻	
vəⁿ[3] 刎吻紊	
vəⁿ[5] 问	
təⁿ[5] 扽{～一～}	
ləⁿ[5] 嫩	
kəⁿ[1] 根跟	
kəⁿ[5] 亘艮	
k‘əⁿ[3] 肯啃垦恳	
xəⁿ[2] 痕	
xəⁿ[3] 很狠	
xəⁿ[5] 恨	
tsəⁿ[1] 胗	
tsəⁿ[3] 怎	
ts‘əⁿ[1] 参{～差}	
