#符号：-白=文	
#ɿ	
ʦ	[1]诛珠撕知支枝肢资姿咨脂兹滋辎之芝[3]紫纸只{～有}旨指子梓滓止趾址[5]滞制{～度}制{～造}智致雉稚至牸置治志{～气，～愿}志{地方～}痣帜粥烛自=字=齿[6]竹
ʦʰ	[1]除橱雌疵池驰瓷糍茨迟慈磁辞词祠饲痴持㓾[3]柱此侈耻秩[5]刺赐翅次伺痔厕[6]住
s	[1]书输{～赢}斯厮施匙私师狮蛳尸司丝思诗时莳[3]矢屎似祀巳仕使史驶始[5]誓逝氏自-肆示嗜嗣恃侍罪柿[6]树{一棵～}世势豉视字-寺事试士市熟
#i	
p	[1]蓖[3]毙彼婢鄙比秕滗髀[5]蔽敝弊币闭背{动词，～人}臂庇痹陛[6]璧
pʰ	[1]批披皮疲脾琵枇[3]被-{棉～，～絮}痞匹[5]譬屁辟{复～}僻[6]避鼻篦辟{开～，复～}
m	[1]迷谜糜弥靡[3]米[5]秘泌
t	[1]梨[3]抵牴底=[5]递鲤李-[6]的狄六绿
tʰ	[1]堤梯涕题提蹄[3]体[5]替[6]第帝蒂嚏地泣剔弟=
n	[1]倪霓尼呢[3]你拟[5]蚁[6]腻二贰耳
l	[1]驴离{～别}篱璃离{分～}蜊厘狸[3]吕旅缕礼履李=里{一～路，～弄，地名}里{～面，～外}理[5]丽吏吝[6]虑滤厉励隶荔利痢疟{～疾}
ʦ	[1]挤[3]姊[5]栖
ʦʰ	[1]蛆徐脐荠鳍[3]取娶[6]淬
s	[1]须{胡～，锦旗下面垂的～}西[3]死[5]黍四
ʨ	[1]居佢拘驹俱鸡奇{～数}飢肌基几{～乎}机讥饥[3]举几{茶～}麂己几{～个}脊□{副词，表程度很深，多么，很}[5]据巨拒距聚矩句具惧祭际济剂计继髻寄技妓冀纪记忌既季迹寂[6]鞠
ʨʰ	[1]渠趋区驱瞿妻凄{～凉}凄{～惶}齐=奇{好～，～怪}骑岐歧祁欺其棋期旗麒祈[3]启企徛杞岂讫乞[5]趣器弃气=汽
ɕ	[1]墟虚嘘须{必～}需犀溪奚兮牺嬉熙希稀[3]去{过～（从前）}许玺徙起喜戌蓄[5]絮序叙绪去{来～，～湿}细系{～鞋带，把鸡的两只脚捆起来便于携带}契系{中文～，～统}系{连～}戏衅气-[6]系{关～}夕续
∅	[1]于淤余愚虞娱迂盂榆逾愉宜仪移夷姨疑医沂衣依遗[3]语与雨宇禹羽愈倚椅矣已以乙[5]御誉预豫遇寓喻裕艺刈谊义议易肄意异逸忆亿翼译疫役玉[6]郁浴芋
#u	
p	[1]晡[3]补[5]布{一块～，～料}布{宣～，公～}怖讣
pʰ	[1]铺{～开，～设，～张}蒲菩脯{胸～}葡扶-[3]谱圃普浦部簿捕朴卜{占～ }[5]铺{店～}埠瀑[6]步菢扑仆{前～后继}仆{～人，奴～ }□{皮肤上肿起的小疙瘩，蚊子咬的～}妇-
m	[3]牡拇[5]暮慕[6]墓募目牧睦
f	[1]呼胡{姓～，二～}湖狐壶乎葫胡{～须}蝴糊夫肤敷俘孵麸符扶{文}芙[3]苦-虎浒府腑俯甫脯{明～（晒干的乌贼），杏～}斧抚釜腐辅[5]裤戽户沪付赋傅赴父驸富副负复{～兴，唧唧～唧唧}[6]互护咐附妇{文}卜{萝～}福幅蝠腹辐覆服伏复{恢～，～原}复{～印，～写}
v	[1]吴蜈梧乌污无巫诬[3]伍武舞侮鹉[5]悟恶{可～，大便}雾戊勿屋[6]误瓠务
