#ɿ	
ts	[1]资姿咨[2]瓷兹滋慈磁辞词祠嗣饲[3]紫姊子梓[5]做智[6]自字牸寺
tsʰ	[3]此[5]刺赐次
s	[1]斯撕私师司丝思[3]死[4]巳[5]四肆狮似[6]伺祀士仕事侍
#i	
p	[1]杯碑悲[2]培陪赔皮疲脾琵枇[3]彼譬鄙比[4]被{~子}[5]臂[6]蔽敝弊币闭婢被{~追}避痹备
pʰ	[1]胚坯披庇[5]屁
m	[2]梅枚媒煤糜眉楣[3]□{马~：蜻蜓}[4]尾[6]谜泌味觅
f	[1]恢灰非飞匪妃挥辉徽[5]痱
v	[1]煨[2]回茴肥
t	[6]第地
n	[3]哪那[4]你
l	[2]离篱璃离梨厘狸[4]李里襄理鲤[5]□{苦~：苦瓜}[6]例厉励丽利痢吏
tɕ	[1]知支枝肢脂之芝[2]池驰迟持[3]纸只旨指止趾址[5]翅致至[6]滞制裂稚痔治志蒜痣
tɕʰ	[1]痴嗤[3]侈耻齿
ɕ	[1]尸矢式[2]匙{钥~；汤~}时[3]屎使史驶始[4]誓逝示视柿诗试市[6]是氏豉
ȵ	[1]□{马[替]~，小的蛙}[2]儿宣谊疑[3]蚁拟[4]耳[6]二贰
k	[1]饥肌基幾{~乎；~十}机讥饑[2]奇骑鳍其棋期旗祈乞[3]几{茶~}己[4]纪[5]继寄技记既季[6]忌
kʰ	[1]欺[4]已[3]启起岂[5]企器气汽
h	[1]牺熙稀[3]喜[5]系繫係戏弃希
ʔ	[1]医衣依[2]移夷姨[3]椅以[5]肄意异忆亿[6]易{容~；交~}译
Ø	[2]遗[3]徛[4]仪
#ʊ	
p	[2]菩脯[3]补[5]布螃[6]怖怖蒲部簿步
pʰ	[1]铺{~设}[3]谱普浦捕甫辅[5]铺{店~}
m	[2]模{~子；~范}[4]母拇[6]暮慕墓募牡幕
f	[1]夫肤敷俘[3]府腐腑俯斧抚父[5]戽付赋附富副妇负
t	[1]都{~城}[2]徒屠途涂图[3]都{~是}堵赌[6]肚{猪~}妒杜肚{腹~}度渡镀
tʰ	[3]土[5]吐{~痰；呕~}兔
n	[2]奴[4]□{新~：妻子}[6]努怒
l	[2]卢炉芦鸬庐[3]□{孤~子：单身汉}[4]鲁虏卤路赂露{~出来}
ts	[1]租[3]祖组阻[6]助
tsʰ	[2]粗[3]楚[5]醋
s	[1]苏酥蔬[5]素诉塑漱叔
k	[1]姑孤箍[3]古牯股鼓[4]□{“蹲”义}[5]故固雇顾
kʰ	[1]枯麸[3]苦[5]库裤
ŋ	[2]吾
h	[1]呼[2]胡湖狐壶[3]虎浒
ʔ	[1]乌污[2]吴蜈梧瓠甏符扶芙无[3]沃[4]户[6]恶{可~}[6]互护误悟
