tsɿ	1	知蜘支枝肢栀资姿咨兹滋之芝	
tsɿ	2	痣制	
tsɿ	3	紫纸只姊脂旨指子梓滓止趾	
tsɿ	7	滞智致至志誌蜇执汁侄质织职只=炙=[脍~人口]	
tsʰɿ	1	雌疵差[参~]痴嗤摛[~手：伸出手来]	
tsʰɿ	2	砌刺-翅厕-[毛~]	
tsʰɿ	3	此侈耻址齿	
tsʰɿ	7	刺=[~杀]赐次置秩植直值殖植赤=[~卫队]斥	
sɿ	1	撕施私师狮尸司丝思诗	
sɿ	2	世四肆试-[~一~]	
sɿ	3	死矢屎使史驶始	
sɿ	7	势豉示视嗜试=[考~]湿十什[~物]拾实失室食蚀识式饰适释石	
zɿ	2	池驰瓷餈[~粑]迟慈辞词祠寺嗣饲持时匙□[~角:荸荠]	
zɿ	6	是字巳柿事市恃仕士俟痔自	
zɿ	7	治誓逝氏稚伺似祀侍日=[几月几~]	
pi	1	屄	
pi	3	彼比	
pi	7	陛臂笔毕必璧壁=[~画]辔[马~市:地名]	
pʰi	1	丕	
pʰi	2	屁	
pʰi	3	鄙庇	
pʰi	7	譬避鼻屁僻辟劈-[~叉]	
bi	2	皮疲脾琵枇	
mi	1	咪[猫~~叫]	
mi	2	糜[~烂]	
mi	3	米	
mi	7	秘泌密蜜觅	
ti	1	爹[父亲]	
ti	2	屉[~子]	
ti	3	底抵	
ti	7	帝的[目~]滴=嫡	
tʰi	1	梯	
tʰi	2	剃	
tʰi	3	体腿-	
tʰi	7	替涕隶踢=[~足球]剔笛敌狄	
di	2	堤题蹄提=[~高]啼	
di	6	第递地-[~方]弟[老~]	
di	7	弟=[~~]地[土~]	
li	1	纍[~胖的：很胖]	
li	2	梨黎离篱璃犁厘狸	
li	3	旅礼履李里理鲤	
li	6	荔痢	
li	7	厉励丽利吏立笠粒栗律率[速~]疟力历	
ʨi	1	鸡稽饥肌基几[~乎]机讥	
ʨi	2	祭记-[~起来]计-[~策]系[~鞋带]	
ʨi	3	挤几[茶~]己纪几[~个]嘴-	
ʨi	7	际济荠剂计=[~划]继髻寄记=[日~]杞-[~枸]既季急级给[供~]吸=[~管]即鲫积迹绩激击脊	
ʨʰi	1	蛆妻栖溪奚兮欺	
ʨʰi	2	气-[出~]	
ʨʰi	3	取启起杞=[~人忧天]岂	
ʨʰi	7	契器弃汽泣七漆疾乞极籍藉戚及气=[空~]	
ʥi	2	齐脐携奇岐祁鳍其棋期旗祈	
ʥi	6	徛[(站)]忌[~日]	
ʥi	7	序叙绪聚企技妓集辑寂	
