u	5	55	物屋	
u	6	13	误悟武舞务雾	
ny	3	53	吕旅	
ny	6	13	虑滤	
tɕy	1	31	租猪居车(~马)炮厨朱硃珠柱桔菊	
tɕy	3	53	煮举矩	
tɕy	5	55	句剧	
tɕy	6	13	巨拒距	
tɕʰy	1	31	蛆区驱屈麯	
tɕʰy	3	53	取娶	
tɕʰy	5	55	砌出	
ȵy	3	53	女	
ɕy	1	31	徐书虚嘘须鬚需输殊	
ɕy	3	53	许	
ɕy	5	55	续	
ɕy	6	13	树	
y	1	31	鱼渔于余愚虞娱疫役	
y	3	53	雨字禹羽	
y	5	55	誉预豫玉欲慾浴	
y	6	13	遇寓芋喻裕	
pa	1	31	巴芭疤钯爬琶杷耙拔	
pa	5	55	把坝八	
pʰa	5	55	怕帕	
ma	1	31	麻痳	
ma	3	53	马码	
ma	5	55	妈	
ma	6	13	骂	
fa	1	31	花华铧划滑猾髮(头~)	
fa	5	55	化法发伐筏罚	
fa	6	13	画	
ta	3	53	打	
ta	5	55	答搭达大(~爷,父亲)	
tʰa	3	53	塔	
tʰa	5	55	踏榻	
na	5	55	拿拉腊蜡捺辣	
tsa	1	31	茶搽渣查遮杂	
tsa	5	55	炸眨札扎铡	
tsʰa	1	31	叉杈差车察	
tsʰa	5	55	插	
tsʰa	6	13	岔扯擦	
sa	1	31	沙纱蛇奢赊杉	
sa	3	53	洒	
sa	5	55	傻杀	
sa	6	13	捨撒萨	
za	6	13	惹	
ka	1	31	家蝦(~蟆，青蛙)	
ka	3	53	□(动词词尾，相当于“了”,表完成)	
ka	5	55	嫁夹挟	
kʰa	5	55	恰掐	
ŋa	1	31	牙芽伢	
ŋa	5	55	哑鸭	
xa	1	31	虾□(傻)	
xa	5	55	吓瞎赫	
xa	6	13	下	
tɕia	1	31	茄加痂嘉家𡘧(跨步)	
tɕia	3	53	假(放~)姐	
tɕia	5	55	假(真~)贾架稼价借甲胛	
ȵia	1	31	黏(粘、贴)	
ɕia	1	31	夏(春~)	
ɕia	3	53	写	
ɕia	6	13	夏(姓)厦(~门)	
ia	1	31	衙鸦	
ia	3	53	雅	
ia	5	55	亚也野押压	
ia	6	13	夜	
tsua	1	31	抓	
sua	5	55	刷	
zua	1	31	挼(揉,搓)	
kua	1	31	瓜	
kua	3	53	寡剐	
kua	5	55	刮	
kʰua	1	31	夸	
kʰua	3	53	垮	
kʰua	5	55	跨	
ua	1	31	挖娃	
ua	3	53	瓦	
ua	5	55	袜	
ua	6	13	话	
po	1	31	波菠玻婆博薄泊□(~丝：蜘蛛)	
po	5	55	簸钵拔剥驳	
po	6	13	薄(又音)	
pʰo	1	31	颇坡	
pʰo	5	55	破	
mo	1	31	魔磨摩馍模莫膜幕寞摸	
mo	5	55	末沫抹木	
to	1	31	多驼驮	
to	5	55	舵朵惰夺	
tʰo	1	31	拖	
tʰo	5	55	脱	
tʰo	6	13	妥椭	
lo	1	31	罗锣箩骡螺脶	
lo	5	55	摞诺落烙骆洛络乐	
lo	6	13	糯	
tso	1	31	作	
tso	5	55	左桌卓捉	
tso	6	13	坐	
tsʰo	1	31	搓	
tsʰo	5	55	矬座错撮凿昨着(睡~)	
so	1	31	蓑梭莎(~草)	
so	3	53	所	
so	5	55	锁索勺芍	
zo	5	55	弱	
ko	1	31	歌哥锅戈□(指示代词：那个)	
ko	3	53	□(指示代词：那个)	
ko	5	55	个果裹过各阁搁胳角	
ko	6	13	割葛	
kʰo	1	31	科	
kʰo	5	55	可颗课磕殻	
ŋo	1	31	蛾鹅俄恶(善~)	
ŋo	3	53	我	
ŋo	5	55	饿	
xo	1	31	河何荷和禾喝郝	
xo	5	55	贺火夥货合盒活鹤霍藿	
xo	6	13	祸喝(又音)	
o	1	31	何-(o31 tsɿ55：如何、怎样)	
o	3	53	啊	
o	5	55	握	
o	6	13	窝	
nio	1	31	略掠	
tɕio	5	55	脚	
tɕʰio	5	55	雀	
ɕio	5	55	学	
ɕio	6	13	削	
io	5	55	药钥岳乐(音~)育	
pe	5	55	北百柏	
pʰe	5	55	迫拍魄白帛	
me	5	55	墨默麦脉	
te	5	55	得德	
ne	1	31	□(~伢崽：小男孩)	
ne	5	55	肋勒呢	
tse	5	55	蔗折褶则窄摘责这	
tsʰe	5	55	贼拆泽择策册	
se	5	55	射麝舌瑟虱塞色啬	
se	6	13	社	
ze	5	55	热	
ke	5	55	锯格革隔	
kʰe	1	31	磕(~膝头,膝盖)	
kʰe	5	55	去刻克客	
ŋe	5	55	额	
xe	5	55	黑核(审~)	
pie	5	55	别	
pʰie	5	55	别(~个,别人)	
mie	1	31	搣(掰)	
mie	5	55	灭篾	
mie	5	55	叠碟牒蝶谍	
tie	5	55	帖贴铁特	
tʰie	5	55	列烈裂	
tɕie	5	55	接揭节结洁迹脊积	
tɕʰie	5	55	切	
ȵie	5	55	业孽	
ȵie	6	13	捏	
ɕie	1	31	邪斜	
ɕie	5	55	谢歇	
ie	1	31	耶爷	
ie	5	55	叶页翼也	
kue	1	31	郭国	
kʰue	1	31	廓扩	
kʰue	3	53	括阔	
xue	1	31	或	
tɕye	6	13	决诀	
tɕʰye	5	55	缺	
ɕye	5	55	雪血	
ye	5	55	月越曰粤	
pai	1	31	排牌	
pai	3	53	摆	
pai	5	55	拜	
pai	6	13	稗败	
pʰai	5	55	派	
mai	1	31	埋	
mai	3	53	买	
mai	5	55	卖	
fai	1	31	怀槐准	
fai	6	13	坏	
tai	1	31	台苔抬	
tai	5	55	待怠贷代带	
tai	6	13	大袋	
tai	1	31	胎	
tai	5	55	态太泰	
nai	1	31	来	
nai	3	53	哪	
nai	5	55	哪(~个)耐奈赖癞奶	
tsai	1	31	灾栽才材财裁纔斋豺柴	
tsai	3	53	崽	
tsai	5	55	债	
tsai	6	13	在寨	
tsʰai	1	31	猜钗差(出~)	
tsʰai	3	53	彩采睬	
tsʰai	5	55	菜蔡	
sai	1	31	腮鳃筛	
sai	5	55	赛晒	
kai	1	31	该皆阶街	
kai	3	53	改解	
kai	5	55	盖丐戒	
kʰai	1	31	开揩	
kʰai	3	53	凯	
ŋai	1	31	挨崖捱	
ŋai	5	55	爱矮	
ŋai	6	13	雁(~鹅)	
xai	1	31	鞋还嬉(玩耍、休息)	
xai	3	53	海蟹	
xai	6	13	害	
tɕiai	5	55	介界芥疥届	
suai	5	55	帅	
kuai	1	31	乖	
kuai	3	53	拐	
kuai	5	55	怪挂卦	
kʰuai	5	55	块会(~计)刽桧快筷	
uai	1	31	歪	
uai	6	13	外	
pei	1	31	杯培陪赔裴碑卑悲	
pei	5	55	贝辈背	
pei	6	13	佩背焙	
pʰei	1	31	批胚坯披丕	
pʰei	5	55	配	
mei	1	31	梅枚媒煤	
mei	3	53	每美	
mei	5	55	妹昧	
fei	1	31	灰非飞妃肥挥辉徽	
fei	3	53	贿悔匪	
fei	5	55	废肺费	
fei	6	13	会绘惠慧	
tuei	1	31	堆	
tuei	5	55	对碓队	
tʰuei	1	31	推	
tʰuei	3	53	腿	
tʰuei	5	55	退	
nuei	1	31	雷	
nuei	6	13	内累垒类泪	
tsuei	1	31	追锥	
tsuei	5	55	最嘴醉	
tsuei	6	13	罪	
tsʰuei	1	31	催崔吹炊槌锤	
tsʰuei	5	55	脆	
suei	1	31	随	
suei	5	55	絮碎岁税	
suei	6	13	水	
kuei	1	31	圭闺规归	
kuei	3	53	鬼	
kuei	5	55	桂跪龟柜贵	
kʰuei	1	31	盔魁奎亏	
uei	1	31	煨危为违围	
uei	3	53	委尾伟苇	
uei	5	55	卫	
uei	6	13	位威未味胃谓蝟	
pau	1	31	袍包胞创浮	
pau	3	53	保堡宝饱	
pau	5	55	抱报	
pau	6	13	豹爆	
pʰau	1	31	泡抛	
pʰau	3	53	跑	
pʰau	5	55	炮泡(又音)	
mau	1	31	毛矛茅猫谋冇(否定词,相当于“无、不”)	
mau	3	53	卯	
mau	5	55	冒帽	
mau	6	13	猫(~儿，即“斧头)	
tau	1	31	刀叨桃逃淘陶萄涛	
tau	3	53	祷岛倒	
tau	5	55	道稻到倒(~水)	
tʰau	1	31	滔掏	
tʰau	3	53	讨	
tʰau	5	55	套导	
nau	1	31	劳捞牢唠	
nau	5	55	脑恼老闹	
tsau	1	31	曹朝(~夕)朝(~代)潮昭招遭糟槽	
tsau	3	53	早枣蚤澡爪找	
tsau	5	55	躁灶罩赵兆召照诏	
tsau	6	13	皂造沼	
tsʰau	1	31	操抄钞超	
tsʰau	3	53	草騲炒吵	
tsʰau	5	55	糙	
sau	1	31	苕骚臊烧	
sau	3	53	少(多~)	
sau	5	55	扫嫂稍潲绍少(~年)	
zau	1	31	饶桡	
kau	1	31	高蒿膏羔糕搅搞	
kau	3	53	稿	
kau	5	55	告	
kʰau	1	31	敲	
kʰau	3	53	考烤	
kʰau	5	55	靠	
kʰau	6	13	□(骨头)	
ŋau	1	31	熬	
ŋau	5	55	傲咬	
xau	1	31	蒿薅豪壕亳	
xau	3	53	好(~坏)	
xau	5	55	耗好	
xau	6	13	浩号	
piau	1	31	膘标瓢嫖彪	
piau	3	53	表	
pʰiau	1	31	飘	
pʰiau	5	55	票漂	
miau	1	31	苗描	
miau	3	53	藐渺秒	
miau	6	13	庙妙	
tiau	1	31	刁貂雕条调(~和)	
tiau	5	55	钓吊掉调(~动)	
tʰiau	1	31	挑	
tʰiau	5	55	跳	
niau	1	31	聊辽撩	
niau	3	53	了	
niau	5	55	溜馏廖	
niau	6	13	料	
tɕiau	1	31	交郊胶教焦蕉椒骄娇乔侨桥荞	
tɕiau	3	53	剿饺	
tɕiau	5	55	叫	
tɕiau	6	13	轿	
tɕʰiau	3	53	巧	
tɕʰiau	6	13	悄	
ȵiau	5	55	鸟	
ȵiau	6	13	尿	
ɕiau	1	31	宵霄硝消销肖箫	
ɕiau	3	53	小晓	
ɕiau	5	55	校(~对)酵孝效校笑	
iau	1	31	妖邀腰要(~求)摇谣窑姚幺(~二三)	
iau	3	53	舀	
iau	5	55	耀要(重~)	
iau	6	13	鹞	
təu	1	31	徒屠兜头投	
təu	3	53	都(~是)堵赌斗抖陡	
təu	5	55	斗	
təu	6	13	肚逗豆	
tʰəu	1	31	偷	
tʰəu	3	53	土吐	
tʰəu	5	55	兔透独读毒	
nəu	1	31	楼搂	
nəu	3	53	努鲁橹	
nəu	6	13	路赂露鹭怒漏陋	
tsəu	1	31	锄绸稠筹邹愁周舟州洲	
tsəu	3	53	走肘	
tsəu	5	55	做助昼咒竹筑烛嘱	
tsʰəu	1	31	粗初抽仇酬	
tsʰəu	3	53	丑	
tsʰəu	5	55	臭	
səu	1	31	梳疏蔬搜收	
səu	3	53	数(动词)手首守	
səu	5	55	诉数(名词)馊瘦熟	
səu	6	13	受兽寿授售	
zəu	6	13	肉	
kəu	1	31	勾钩沟	
kəu	3	53	狗苟	
kəu	5	55	够构购	
kʰəu	1	31	抠眍	
kʰəu	3	53	口叩	
kʰəu	5	55	扣寇	
ŋəu	1	31	欧瓯	
ŋəu	3	53	藕偶呕	
ŋəu	5	55	怄	
xəu	1	31	侯喉猴瘊	
xəu	3	53	吼	
xəu	6	13	后厚候	
tiəu	1	31	丟	
niəu	1	31	流刘留榴硫琉	
niəu	5	55	六陆	
niəu	6	13	柳绿	
tɕiəu	3	53	酒九久韭炙	
tɕiəu	5	55	救究就	
tɕiəu	6	13	舅旧	
tɕʰiəu	1	31	秋丘求球	
ȵiəu	1	31	牛	
ɕiəu	1	31	修羞休	
ɕiəu	3	53	朽	
ɕiəu	5	55	秀绣锈袖	
iəu	1	31	优忧尤邮由油游犹悠	
iəu	3	53	有友酉诱	
iəu	5	55	柚釉幼	
iəu	6	13	又右祐	
pan	1	31	班斑颁扳般搬盘	
pan	3	53	板版	
pan	5	55	瓣伴拌半绊	
pan	6	13	扮办	
pʰan	1	31	攀潘	
pʰan	5	55	盼判叛	
man	1	31	蛮瞒馒	
man	3	53	满	
man	5	55	□(~~,父亲)	
man	6	13	慢漫幔	
fan	1	31	欢环翻番烦藩矾繁	
fan	3	53	反	
fan	5	55	贩	
fan	6	13	范犯唤焕换饭	
tan	1	31	潭眈谭担(~任)谈痰丹单檀坛弹	
tan	3	53	胆	
tan	5	55	担(~子)	
tan	6	13	淡旦坦弹(子~)蛋	
tʰan	1	31	贪滩摊	
tʰan	3	53	毯坦	
tʰan	5	55	探	
nan	1	31	南男蓝篮难兰拦栏	
nan	3	53	懒	
nan	6	13	滥	
tsan	1	31	簪蚕惭瞻缠毡	
tsan	3	53	斩盏展	
tsan	5	55	站蘸占赞栈战颤	
tsan	6	13	暂錾	
tsʰan	1	31	参	
tsʰan	3	53	惨产	
san	1	31	三衫山搧蝉禅	
san	3	53	陕闪散伞	
san	5	55	善散(分~)扇膳	
zan	1	31	然燃	
zan	3	53	染冉	
kan	1	31	甘柑乾肝竿	
kan	3	53	感敢杆秆赶	
kan	5	55	幹	
kʰan	1	31	堪龛刊	
kʰan	3	53	坎砍	
ŋan	1	31	淹阉安鞍	
ŋan	3	53	眼	
ŋan	5	55	揞(~住)暗岸按案晏	
xan	1	31	含函咸鼾寒韩	
xan	3	53	喊	
xan	5	55	汉	
xan	6	13	汗焊苋	扁匾小I/v辩辩变
pian	1	31	鞭编便(~宜)边蝙	
pian	3	53	扁匾	
pian	5	55	辩辫变	
pian	6	13	便(方~)	
pʰian	1	31	篇偏	
pʰian	5	55	骗片	
mian	1	31	绵棉眠	
mian	6	13	面	
tian	1	31	甜颠田填	
tian	3	53	点	
tian	5	55	店	
tian	6	13	电殿奠佃垫	
tʰian	1	31	添天	
tʰian	3	53	舔	
nian	1	31	廉镰簾连莲联怜	
nian	3	53	脸	
nian	5	55	练炼	
tɕian	1	31	监尖歼潜艰间(中~)煎钱乾(~坤)虔笺前肩坚	
tɕian	3	53	减俭检剪践茧所笕	
tɕian	5	55	剑键建健见	
tɕian	6	13	件	
tɕʰian	1	31	签迁千牵	
tɕʰian	3	53	浅	
ȵian	1	31	年	
ȵian	5	55	碾	
ȵian	6	13	验念	
ɕian	1	31	嫌闲仙鲜(新~)先	
ɕian	3	53	险显	
ɕian	5	55	线羡宪献	
ian	1	31	盐阉檐颜阎延筵烟	
ian	3	53	演	
ian	5	55	厌堰燕嚥宴	
tuan	1	31	端	
tuan	3	53	短	
tuan	6	13	断锻段缎椴	
tʰuan	1	31	团糰	
nuan	1	31	鸾	
nuan	6	13	乱	管馆
tsuan	1	31	椽传	
tsuan	5	55	赚钻	
tsʰuan	1	31	川	
tsʰuan	3	53	铲	
tsʰuan	5	55	窜串穿	
zuan	3	53	软	
suan	1	31	酸	
suan	5	55	算蒜闩拴	
kuan	1	31	官棺观冠关	
kuan	3	53	管馆	
kuan	5	55	贯灌罐冠(~军)惯	
kʰuan	1	31	宽	
kʰuan	3	53	款	
uan	1	31	完丸还弯湾	
uan	3	53	碗晚	
uan	5	55	院	
uan	6	13	万	
tɕyan	1	31	专砖拳权颧	
tɕyan	3	53	转(~圆圈)	
tɕyan	6	13	圈(猪~)	
tɕʰyan	1	31	全泉穿(又音)圈(圆~)	
tɕʰyan	5	55	劝券	
ɕyan	1	31	贤弦宜旋玄悬	
ɕyan	3	53	癣选	
yan	1	31	圆员缘沿铅元原源冤袁辕园援	
yan	3	53	远	
yan	6	13	愿怨	
pen	1	31	盆奔彭膨	
pen	3	53	本	
pen	6	13	笨	
men	1	31	门们	
men	5	55	闷	
fen	1	31	昏婚分(~开)芬纷焚坟荤	
fen	3	53	粉	
fen	5	55	粪奋	
fen	6	13	混份	
ten	1	31	登灯藤	
ten	3	53	等	
ten	5	55	顿凳	
ten	6	13	钝遁邓澄	
tʰen	1	31	吞	
nen	1	31	伦沦轮能	
nen	3	53	冷	
nen	6	13	嫩论	
tsen	1	31	沉针斟珍陈尊遵存曾增层征蒸承丞澄争筝贞呈程正(~月)征	
tsen	3	53	枕整	
tsen	5	55	镇振震证症郑正政	
tsen	6	13	诊疹阵	
tsʰen	1	31	尘村称(~重量)撑睁成城诚	
tsʰen	3	53	惩	
tsʰen	5	55	趁衬慎寸秤称(相~)	
sen	1	31	森参(人~)深神身申辰晨臣孙乘升声生性笙甥	
sen	3	53	损筍省(~长)	
sen	5	55	肾胜圣盛	
sen	6	13	剩	
zen	1	31	壬任(姓)人仁	
zen	3	53	忍	
zen	6	13	任(责~)认	
ken	1	31	跟更(五~)根庚羹耕	
kʰen	1	31	坑	
kʰen	3	53	恳垦龈啃(~一口)肯	
ŋen	1	31	恩鹦樱	
ŋen	3	53	□(~脚,硌脚)	
xen	1	31	衡	
xen	3	53	很	
xen	5	55	恨	
xen	6	13	杏	
pin	1	31	蓖彬宾贫频冰凭兵平坪评瓶屏萍	
pin	3	53	禀丙秉饼	
pin	5	55	并	
pin	6	13	病	
pʰin	1	31	品	
pʰin	5	55	聘	
min	1	31	民鸣明盟名	
min	6	13	命	
tin	1	31	丁钉疔停	
tin	3	53	顶	
tin	5	55	钉订	
tin	6	13	定	
tʰin	1	31	亭廷庭	
tʰin	5	55	听	
nin	1	31	林淋临邻鳞燐宁灵零铃伶拎翎	
nin	3	53	檩领岭	
nin	6	13	令	
tɕin	1	31	今金襟琴禽擒津秦巾斤筋勤芹京荆惊擎鲸精晶睛情晴经	
tɕin	3	53	紧境景警井颈	
tɕin	5	55	进劲敬竞镜竞禁(~止)	
tɕin	6	13	尽近静靖净	
tɕʰin	1	31	亲清轻青蜻	
tɕʰin	3	53	请	
tɕʰin	5	55	侵亲(~家)庆	
ɕin	1	31	心辛新薪行(~为)星腥形型刑	
ɕin	3	53	醒	
ɕin	5	55	信讯兴(高~)幸性姓	
ɕin	6	13	兴(~旺)	
in	1	31	音阴银因姻寅殷蝇迎英盈赢	
in	3	53	隐影	
in	5	55	毅(人名)印应鹰营	
nuen	1	31	伦崙(崑~)	
tsuen	3	53	準准	
tsʰuen	1	31	椿春	
tsʰuen	3	53	蠢	
suen	6	13	顺舜	
zuen	6	13	润闰	
kuen	3	53	滚	
kuen	5	55	棍	
kʰuen	1	31	昆崑坤	
kʰuen	3	53	捆稇	
kʰuen	5	55	睏困	
xuen	1	31	横	
uen	1	31	温瘟文纹蚊闻	
uen	3	53	稳	
uen	6	13	问	
tɕyn	1	31	均钧君军裙	
tɕyn	6	13	窘茵	
tɕʰyn	1	31	群	
ɕyn	1	31	旬循巡熏勋薰	
ɕyn	6	13	训	
yn	1	31	匀云荣营茔	
yn	3	53	允永	
yn	5	55	运韵	
yn	6	13	尹晕	
paŋ	1	31	帮邦旁螃	
paŋ	3	53	榜绑	
paŋ	5	55	棒	
pʰaŋ	1	31	胖	
maŋ	1	31	忙芒茫盲	
maŋ	5	55	蟒	
faŋ	1	31	荒慌方肪芳妨房防	
faŋ	3	53	谎倣纺仿彷访	
faŋ	5	55	放	
taŋ	1	31	当堂棠螳唐糖塘	
taŋ	3	53	党挡	
taŋ	5	55	当(典~)	
taŋ	6	13	荡	
tʰaŋ	1	31	汤	
tʰaŋ	3	53	倘躺	
tʰaŋ	6	13	烫趟	
naŋ	1	31	囊郎廊狼	
naŋ	6	13	浪	
tsaŋ	1	31	赃藏张长肠场章樟	
tsaŋ	3	53	长(生~)涨掌	
tsaŋ	5	55	葬藏(西~)脏仗帐账胀	
tsaŋ	6	13	丈	
tsʰaŋ	1	31	仓苍昌菖窗	
tsʰaŋ	3	53	厂	
tsʰaŋ	5	55	唱倡	
saŋ	1	31	桑丧商伤常尝裳	
saŋ	3	53	赏响	
saŋ	6	13	上尚	
zaŋ	3	53	酿	
zaŋ	6	13	让	
kaŋ	1	31	冈岗刚纲钢缸	
kaŋ	3	53	讲洪	
kaŋ	5	55	虹	
kʰaŋ	1	31	康糠慷	
kʰaŋ	5	55	抗	
xaŋ	1	31	行(~列)航杭夯	
xaŋ	6	13	项巷	
niaŋ	1	31	良凉粮梁梁	
niaŋ	3	53	两	
niaŋ	6	13	亮谅量	
tɕiaŋ	1	31	将(~来)浆墙疆僵缰姜强江豇	
tɕiaŋ	3	53	蒋奖桨	
tɕiaŋ	5	55	酱将(大~)	
tɕiaŋ	6	13	匠	
tɕʰiaŋ	1	31	枪羌腔	
tɕʰiaŋ	3	53	抢	
ȵiaŋ	1	31	娘	
ɕiaŋ	1	31	相(互~)箱厢湘襄镶详祥香乡降	
ɕiaŋ	3	53	想享响	
ɕiaŋ	5	55	象橡像相(~貌)向	
iaŋ	1	31	央秧殃羊洋扬阳杨	
iaŋ	3	53	养痒	
iaŋ	5	55	样	
tsuaŋ	1	31	庄装床桩妆	
tsuaŋ	5	55	壮	
tsuaŋ	6	13	状	
tsʰuaŋ	1	31	疮	
tsʰuaŋ	3	53	闯	
tsʰuaŋ	5	55	创	
suaŋ	1	31	霜孀双	
kuaŋ	1	31	光	
kuaŋ	3	53	广	
kʰuaŋ	1	31	匡筐眶狂	
kʰuaŋ	5	55	况矿	
xuaŋ	1	31	黄簧	
uaŋ	1	31	皇蝗亡玉	
uaŋ	3	53	网往	
uaŋ	6	13	忘妄望	
poŋ	1	31	朋棚	
pʰoŋ	1	31	篷蓬	
pʰoŋ	3	53	捧	
pʰoŋ	5	55	喷	
moŋ	1	31	蒙	
moŋ	3	53	猛	
moŋ	5	55	茂贸	
moŋ	6	13	亩孟梦	
toŋ	1	31	东同铜筒童瞳	
toŋ	3	53	董懂冬	
toŋ	6	13	动洞	
tʰoŋ	1	31	通	
tʰoŋ	3	53	桶捅统	
tʰoŋ	5	55	痛	
noŋ	1	31	笼聋农脓浓隆龙	
noŋ	3	53	拢	
noŋ	5	55	弄	
tsoŋ	1	31	鬃棕丛宗中忠虫终钟盟	
tsoŋ	3	53	总种肿	
tsoŋ	5	55	皱绉粽众	
tsoŋ	6	13	重(轻~)	
tsʰoŋ	1	31	聪葱囱崇充从重冲舂	
soŋ	1	31	松	
soŋ	5	55	送宋	
zoŋ	1	31	戎绒茸	
koŋ	1	31	公工功攻弓宫恭躬供	
koŋ	3	53	拱巩	
koŋ	5	55	贡共	
kʰoŋ	1	31	空(~虚)	
kʰoŋ	3	53	孔恐	
xoŋ	1	31	红洪鸿风枫疯丰封峰蜂锋逢缝	
xoŋ	3	53	哄	
xoŋ	6	13	凤奉	
oŋ	5	55	瓮	
tɕioŋ	1	31	穷	
ɕioŋ	1	31	兄熊雄胸凶	
ɕioŋ	5	55	嗅	
ioŋ	1	31	融容蓉熔庸	
ioŋ	3	53	拥甬勇涌	
ioŋ	6	13	用	
