tsɿ	1	资姿咨		
tsɿ	3	紫刺只[～有]姊指子趾		
tsʰɿ	2	脐瓷[～器]伺		
tsʰɿ	3	荠		
tsʰɿ	5	砌自字寺		
sɿ	1	私师狮丝思		
sɿ	3	死屎柿		
sɿ	5	诉四事试		
pʰi	5	屁		
mi	1	闭		
mi	2	眉楣		
fi	1	飞		
fi	2	肥		
fi	5	肺		
bi	1	碑鞭		
bi	2	迷皮脾枇[～杷]		
bi	3	米被[～卧：～子：～打：～迫]婢比[～较]尾扁		
bi	5	臂避鼻篦味		
bʱi	1	批披		
bʱi	3	蓖[～麻,不符合方言变化规律]秕[～子]		
d̤i	1	钉[铁～]		
d̤i	2	题蹄		
d̤i	3	底弟		
d̤i	5	帝地		
tʰi	1	梯		
tʰi	5	剃		
ȵi	2	泥犁黎义[来自官话去声调]疑		
ȵi	5	艺		
li	1	低		
li	2	些[不符合方言变化规律，本字不明]离[～别]李里理狸[～猫]		
li	3	礼鸟鼎[不符合方言变化规律]		
li	5	厉梨[来自官话阳平调]利痢舌[训脷]		
tɕi	1	鸡知支枝脂饥[～饿]基今		
tɕi	3	体挤纸		
tɕi	5	祭继系寄记季		
tɕi	7	蛰[惊～，入声调存在与否存疑]		
tɕʰi	1	欺间[空～，中～]		
tɕʰi	2	奇骑迟棋旗		
tɕʰi	3	齐徛[立]齿起几		
tɕʰi	5	戏器祁[不符合方言演变规律，来自官话阳平调，～阳，湖南地名]痣气汽轿		
ɕi	1	西尸尸诗稀签星		
ɕi	2	匙[汤～]是[来自官话去声调]时		
ɕi	3	洗始喜		
ɕi	5	谢世细豉[豆～]		
i	1	衣依		
i	2	移		
i	3	以		
i	5	易[难～]意叶		
pʰu	1	铺[～设]		
pʰu	3	谱[不符合方言变化规律]		
pʰu	5	铺[店～]		
mu	2	模[～子]		
fu	1	夫肤		
fu	2	符扶		
fu	3	府斧腐妇		
fu	5	付副佛[仿～]幅		
bu	2	蒲菩磨[～刀]		
bu	3	簸[～一～]补		
bu	5	婆磨[石～]布步菢		
bʱu	2	破坏		
tu	3	祖		
d̤u	1	多都[～是；～城]兜		
d̤u	2	驼徒屠途涂图挡[阻～]		
d̤u	3	朵躲堵赌肚[猪～]		
d̤u	5	渡		
tʰu	1	拖		
tʰu	3	土		
tʰu	5	吐[～痰]兔		
nu	2	奴炉		
nu	3	努		
lu	2	罗锣箩骡螺[～蛳]驴脶[手指纹]		
lu	5	路露		
lu	7	鹿		
tsu	1	租栽		
tsu	3	左阻		
tsu	5	菊[来自官话]		
tsʰu	1	搓粗初		
tsʰu	2	锄		
tsʰu	3	坐楚		
tsʰu	5	醋助桌[来自官话阳平调]啄畜[来自官话]		
su	1	蓑梳梭		
su	3	锁数[动词]		
su	5	素数[名词]		
su	7	蒜[来自官话去声调]缩		
ku	1	歌哥姑孤箍		
ku	2	顾[不符合方言变化规律]		
ku	3	古鼓		
ku	5	过		
kʰu	1	枯		
kʰu	3	苦		
kʰu	5	裤肘[不符合方言变化规律]		
xu	1	何窠呼开[放～]混[不符合方言变化规律]		
xu	2	和[～气]湖狐壶		
xu	3	火伙祸虎		
xu	5	荷[来自官话阳平调]河[来自官话阳平调]贺货		
vu	2	胡[～须，记音存疑]		
u	1	乌		
u	2	禾鱼巫		
u	3	武舞雨		
u	5	误肉		
ʨy	1	朱朱珠锥猪车[～马炮]		
ʨy	2	归		
ʨy	3	煮举主矩[规～]嘴鬼		
ʨy	5	锯[～子]句醉贵		
ʨʰy	1	蛆[生～]诸吹		
ʨʰy	2	除厨槌锤		
ʨʰy	3	苎[～麻]柱竖跪		
ʨʰy	5	趣住		
ɕy	1	书舒墟[～市]虚嘘[吹～]输		
ɕy	3	鼠许水		
ɕy	5	薯树岁		
y	2	如		
y	3	女		
y	5	芋玉[来自官话阳平调]		
ma	7	抹[～布，～桌子]		
ba	1	巴芭疤把[一～，来自官话上声调]		
ba	2	爬杷[枇～]麻		
ba	3	马		
ba	5	骂百[来自官话阳平调]伯[来自官话阳平调]白[来自官话阳平调]麦		
bʱa	5	怕		
ta	3	打		
d̤a	5	大驮[～子]		
la	5	粒[可能为训读，不清楚是否指通用量词]		
tsa	1	楂		
tsa	5	摘		
tsa	7	扎轧		
tsʰa	1	叉差[～别]撑		
tsʰa	2	茶		
tsʰa	5	菜拆㿭泽择[选～]宅[来自官话阳平调]		
tsʰa	7	炸[油～]		
sa	1	沙纱杉		
sa	3	我[不符合方言变化规律，本字不明，广发土话我洒同音但普满不同音]		
ka	1	家加痂嘉[～禾]		
ka	3	假[真～]		
ka	5	架嫁价隔[来自官话阳平调]		
kʰa	5	客[来自官话阳平调]		
xa	1	虾		
xa	5	吓[～一跳]下[底～]夏[姓氏]去[不符合方言变化规律]		
ɡa	2	牙芽衙		
ɡa	5	额		
a	3	哑耳		
a	5	轭		
a	7	鸭押压		
bia	5	壁[来自官话阳平调]		
tia	2	提[训扚]		
ȵia	3	惹舔[本字不明，某些客赣语有入声尾]		
ȵia	5	逗[不符合方言变化规律，本字不明]		
lia	5	笛		
tɕia	1	遮涩		
tɕia	2	姐		
tɕia	5	借炙[来自官话阳平调]		
tɕʰia	2	茄[～子]邪斜车[马～]		
tɕʰia	3	扯恰		
tɕʰia	5	尺[来自官话阳平调]		
tɕʰia	7	屐[木～]		
ɕia	1	赊锡		
ɕia	2	蛇射		
ɕia	3	写舍舍社		
ɕia	5	泻赤射		
ia	2	爷		
ia	3	也[～是]野诺[参照其它四片，应是本字]		
ia	5	夜		
tsua	1	抓		
sua	3	洒耍		
kua	1	瓜		
kua	3	寡剐		
kua	5	挂卦		
kʰua	3	垮		
xua	1	花		
xua	5	化画话划		
ua	3	瓦		
tɕʰya	2	瘸[～子]		
ɕya	1	靴		
po	1	波菠[～菜]		
to	1	担[～任]单[～身]弹[～琴]当[～时]		
to	2	潭糖塘		
to	3	剁短		
to	5	袋担[挑～]		
d̤o	1	端		
d̤o	2	谈淡		
d̤o	3	胆		
d̤o	5	当[典～]读		
d̤o	7	锻[～炼]段[来自官话去声调]缎[来自官话去声调]		
tʰo	1	滩摊汤		
tʰo	3	毯坦		
tʰo	5	炭叹		
tʰo	7	脱		
no	2	南男难[～易]		
no	3	暖		
lo	2	蓝兰拦栏圆[应作圞]郎		
lo	3	懒卵		
lo	5	糯[～米]乱浪		
lo	7	烂		
tso	5	葬		
tsʰo	1	餐参		
tsʰo	2	藏[不符合方言变化规律]床		
tsʰo	5	壮状		
so	1	三桑疮霜		
so	3	所散[鞋帶散了]伞酸[不符合方言变化规律，来自官话阴平调]		
so	5	散[分～]		
so	7	算[来自官话去声调]		
ko	1	甘柑干肝干江扛		
ko	3	果管		
kʰo	1	可[来自官话调]		
kʰo	2	课[不符合方言变化规律，实际音来自官话，调来自官话去声]		
kʰo	5	确		
kʰo	7	鸽[不符合方言变化规律]阔[来自官话]		
xo	2	寒		
xo	3	上[～山]享		
xo	5	合[来自官话]汗上[～面]		
xo	7	汉		
ɡo	2	蛾[不符合方言演变规律]鹅[不符合方言演变规律]钝[本字不明，记音存疑]		
ɡo	5	饿		
ŋo	2	蜈[～蚣]恶[可～]		
o	1	安		
o	5	给[可能是于字，本字不明]		
ȵio	2	娘		
lio	2	良凉量[～长短]粮梁粱		
lio	3	两		
