#符号：-白=文	
#ɿ	
ts	[1]资姿咨兹滋辎[3ˀ]紫姊子梓
tsʰ	[1]雌疵自字伺寺[5]刺赐瓷餈次慈磁辞词祠嗣饲[3ˀ]此[4]似祀巳
s	[1]斯厮撕豉私师狮嗜司丝思士俟厕事侍[5]四肆[3ˀ]死使史驶[7]涩瑟虱
#i	
p	[1]痹篦[5]贝闭箅臂琵祕[3ˀ]陛彼俾比[7]泌笔毕必
pʰ	[1]批{一~}胚披被{~打}譬避鼻备[5]皮疲脾屁庇辔[3ˀ]丕鄙弼[4]婢被{棉~}
m	[5]迷谜糜弥靡眉楣媚[7]觅[8]密蜜默墨
f	[1]非飞妃菲1[5]肥费[3ˀ]匪菲2
t	[7]的滴嫡
tʰ	[1]地
n	[1]艺呓刈义议毅[5]宜仪谊诣疑沂[3ˀ]你=拟[4]蚁[7]腻[8]日逆
l	[1]虑滤利痢吏累类泪彙律率{速~}[5]庐驴离璃篱梨厘[3ˀ]旅缕屡里{~巷}[4]李里2理鲤[7]粒[8]厉励荔立栗力历
ts	[1]疽锥[5]醉[3ˀ]嘴
tsʰ	[1]蛆趋1趣彗1粹遂隧[5]徐随[3ˀ]取娶[4]序叙绪聚[7]七漆
s	[1]胥须需虽绥穗尿[5]絮[3ˀ]髓[7]戌恤蟀
tɕ	[1]知支枝肢羁技妓脂饥肌冀之芝基姬纪{年~}忌幾{~乎}机讥[5]智寄奇岐致至祁鳍耆其期棋旗置志痣誌记祈既季窒[3ˀ]纸只企指旨幾{~个}止址趾己纪{~律}[4]雉痔峙治1站-[7]稚蛰{惊~}执汁急级汲给{供~}吸质吉织职戟屐掷{~骰子}[8]秩
tɕʰ	[1]鸱痴嗤欺[5]池驰骑翅迟器弃持治2气汽[3ˀ]侈耻齿起杞岂[4]恃[7]湿泣訖乞迄饬[8]及姪直值殖植
ɕ	[1]施牺尸诗嘻嬉禧熙希稀[5]匙戏时鲥试[3ˀ]豕矢屎始喜[4]是氏示市[7]失室识式饰隙[8]视十什{~物}拾实食适释石硕1
j	[1]易伊肄医异衣依[5]移姨夷怡贻意遗忆亿[3ˀ]椅矣已以[7]邑揖乙一抑
w	[1]为{~什么}伪未味[5]为{作~}帷维惟唯微薇
#u	
p	[1]步捕[5]菩布怖[3ˀ]补[4]部簿[7]不1
pʰ	[1]铺{~设}[5]蒲脯铺{店~}[3ˀ]谱普浦甫[7]曝卜暴{一~十寒}[8]璞扑仆
f	[1]夫肤腐附[5]埠敷俘符扶付赋傅赴讣浮阜富副[3ˀ]府腑俯斧抚釜[4]父辅妇[7]复福幅蝠腹覆伏{~苓}[8]负缚服
tʰ	[5]吐{呕~}[3ˀ]土吐{~痰}
k	[1]姑孤[5]辜故固雇顾[3ˀ]古估贾{商~}鼓股䀇[7]谷
kʰ	[1]箍枯[5]库裤[3ˀ]苦[7]窟1哭酷
x	[1]呼沪互护瓠{~子}[5]胡湖狐壶乎瓠{~瓜}戽[3ˀ]虎浒[4]户[8]斛
w	[1]梧乌污悟误巫诬务雾戊[5]吴吾鬍{~子}恶{可~}无毋[3ˀ]五=伍午坞武侮鹉[4]舞[7]握屋沃
#y	
n	[1]御遇寓卫魏谓蝟玉[5]如鱼渔愚娱虞桅危[3ˀ]女汝[4]语
l	[3ˀ]履[4]吕
tɕ	[1]猪诸居车{~马炮}诛蛛株朱珠硃驹俱龟坠柜归[5]渠著锯驻注铸句瑰逵夔葵癸贵[3ˀ]煮举主矩诡轨晷鬼[4]苧据巨拒距拘剧[7]橘
tɕʰ	[1]遽住枢区驱瞿具懼吹炊[5]除处去=厨溃垂1锤槌揆[3ˀ]儲褚鼠跪[4]箸柱[7]屈
ɕ	[1]书舒墟虚嘘输树瑞麾辉挥徽[5]庶恕殊垂2讳[3ˀ]暑黍墅许薯毁水[4]署竖戌睡
Ø	[1]於淤誉预豫吁迂裕位威[5]余儒于盂榆愉逾违围伟苇畏纬[3ˀ]与1宇禹羽[4]与2乳雨芋喻愈蕊胃[7]慰郁
#iu	
t	[1]丢[5]投1鬥{~争}[3ˀ]斗抖陡
tʰ	[1]偷逗荳豆={绿~}[5]头投2透
n	[1]欧讴区{姓}呕殴[5]揉牛[4]藕偶扭纽-[7]怄[8]肉
l	[1]漏陋[5]楼搂流刘留榴硫琉[3ˀ]柳[4]篓[7]溜[8]六陆戮绿录
ts	[1]趋2刍雏邹[5]奏昼皱绉[3ˀ]酒[7]卒祝足
tsʰ	[1]秋就骤[5]凑愁[7]猝促
s	[1]修羞袖[5]秀绣宿锈[7]宿{星~}肃夙粟[8]续俗
tɕ	[1]勾钩沟构周舟州洲鸠阄纠[5]够购媾咒救究[3ˀ]狗苟肘帚九久韭灸[4]垢纣宙[7]竹粥菊烛嘱[8]筑
tɕʰ	[1]抽丘旧[5]叩扣寇蔻囚绸稠筹雠酬求球仇臭[3ˀ]口丑[4]舅臼柩[7]畜{~牲}麹蓄曲[8]咎逐轴触局
ɕ	[1]候休收寿[5]侯喉猴吼兽嗅[3ˀ]手首守朽[4]厚后=受授售[7]叔淑畜{~牧}旭[8]熟赎属蜀
j	[1]忧优悠又右祐幽[5]柔尤邮由油游犹幼[3ˀ]友[4]酉莠有[7]郁育诱宥柚釉[8]狱辱褥欲浴
#ɑ	
p	[1]奔笨崩兵[5]排拜牌扮彭膨柄1姘[3ˀ]摆禀本丙秉柄2饼[4]骈-并[7]百柏伯
pʰ	[1]败拼烹迸拼病聘[5]派平评[4]罢[7]拍珀魄迫[8]白帛
m	[1]卖孟命[5]妈埋门蚊萌明鸣盟名铭冥[4]买陌麦脉[7]迈
f	[1]分芬纷份[5]坟焚粪[3ˀ]粉[4]愤忿奋
t	[1]呆登灯邓丁钉汀厅订[5]带腾誊凳澄-瞪亭停廷庭蜓[3ˀ]等打顶
tʰ	[1]他大{~夫}鼎定[5]态太泰听[3ˀ]贷1艇挺[4]锭
l	[1]挪拿耐奈赖癞拉令宁{~可}另[5]能宁{安~}灵伶零[3ˀ]乃奶{少~~}[4]冷领岭
ts	[1]斋寨簪增曾=憎赠精晶旌睛[5]债[3ˀ]井[7]侧摘责轧窄迹{足~}
tsʰ	[1]差钗清净青蜻[5]情晴[3ˀ]蔡1请[4]静[7]测恻拆策册[8]诧泽择宅
s	[1]腮1筛僧省{反~}星[5]柴晒性姓腥[3ˀ]洒1省{~长}醒[4]洒2[7]霎撒色撒
k	[1]皆阶街秸佳甘柑泔跟[5]个介界芥尬疥届戒[3ˀ]解{讲~}感敢橄亘耿[7]格革隔
kʰ	[1]偕揩堪勘坑[3ˀ]楷坎[7]客
ŋ	[1]艾外-{不合例}庵谙[5]牙-埃挨隘暗晏[3ˀ]矮[7]压噎1[8]额厄扼轭
x	[1]械解{姓}懈憾酣恨亨行{品~}幸[5]孩谐鞋恒1行{~为}衡茎1[3ˀ]蟹撼[4]杏[7]骇赫吓[8]核
kʷ	[1]乖根[5]怪棍[3ˀ]柺滚{~水}[4]滚[7]虢
kʰʷ	[1]昆崑坤[5]块蒯快筷[3ˀ]垮恳垦捆困
xʷ	[1]坏=昏婚荤划[5]华{中~}怀淮槐痕魂馄弘1横1宏[3ˀ]很[4]混浑[8]获
w	[1]外=坏-歪恩温瘟问[5]横2文纹闻[3ˀ]稳[7]刎
Ø	[1]阿{~哥}
#iɑ	
n	[1]硬
tɕ	[1]遮沾瞻占{~卜}赡兼禁{~不住}氈肩坚征惩澄=更{~换}庚羹争筝耕茎2京荆惊鲸擎竞贞侦正{~月}经[5]蔗占钳剑蝉禅{~宗}战颤证症更{~加}竟镜1整1{~个的}政正[3ˀ]者展茧=哽境景警整2颈劲径[4]俭[7]摺=劫哲折浙揭结洁孑诘
tɕʰ	[1]车谦歉健腱牵卿轻郑[5]欠缠蝉禅1庆呈程磬[3ˀ]扯遣喘逞[4]件[7]辄怯撤彻辙[8]杰竭
ɕ	[1]奢赊射赦誓逝乘{~车}剩-生牲笙甥声盛[5]蛇搧禅2扇乘{~除}承丞城成诚圣[3ˀ]捨{~不得}闪[4]社舍{宿~}善膳擅单{姓}[7]舍{~弟}设[8]涉蚀{~本}
j	[1]夜淹阉艳焰腌蔫烟燕{~京}曰莺鹦樱英婴缨[5]耶椰爷炎盐阎檐焉延筵萤厌然燃仍蝇应营茔盈赢[3ˀ]也冶冉演堰宴咽颖影[4]野掩[7]液腋靥谒噎2[8]叶
#ɤ	
