参考资料		《建水方言志》《云南方言调查报告》复旦大学中华文明数据中心、中国语言资源保护工程采录展示平台
方言点		云南省红河哈尼族彝族自治州建水县临安镇
方言归属		西南官话-云南片-滇南小片
调值		①阴平45②阳平53③上声33④去声21
IPA		
宽式	严式	
		ɿᵊ
tsɿ	tsɿᵊ	①知蜘支枝肢栀资姿脂兹滋之芝这②置汁姪侄质直植脊(～背)③紫纸只姊旨指止址子④自致至字痔治志痣炙蔗
tsʰɿ	tsʰɿᵊ	①雌疵痴嗤此②池驰瓷餐迟慈磁辞词祠持吃③此耻齿④刺赐翅次秩（～序)
sɿ	sɿᵊ	①斯撕施私师狮尸司丝思诗匙（钥～）②矢时湿十拾什实失室适！(～合)③死屎使史驶始④是氏四肆示视嗜似祀已伺寺嗣饲士仕柿事市试侍豉（豆～）适（合～）
zɿ	zɿᵊ	②日入（白）
		ɨ
pi	pi	①屄②鼻别笔鳖毕必笔(～米汤)荸（～荠）③彼比秕（～谷子)④蔽弊币毙蓖闭辟备被
pʰi	pʰi	①批披匹坯（打～子）②皮疲脾譬（～如)琵枇痹撇（一～一捺）辟僻③鄙撇（～开）④屁
mi	mi	①咪眯微（白）②迷弥篾眉没（白）祕秘（一书；～鲁）灭密蜜③米④谜
ti	ti	①爹低②叠碟蝶敌滴扚（～头发)的（目～）③底抵④弟第帝地
tʰi	tʰi	①梯剔屉（抽～）②堤提题蹄啼帖贴铁场③体④涕剃替递
ni	ni	①的（白）②尼泥呢倪宜谊疑聂镊业捏孽③你女④腻恁
li	li	①哩②犁梨黎离(～别)璃厘驴猎立粒列烈裂劣栗律③旅礼李里理鲤屦④虑滤例厉励丽隶荔离2（一开一寸)利莉吏
tɕi	tɕi	①居车拘驹鸡稽企（～业)饥肌基几机俱这（白）家（白）②接捷劫集辑急及级杰揭节截即鲫结洁吉绝蕨(～菜)决决疾橘积跡绩脊(～梁骨)③姐举矩挤几（～个人)已纪④借巨拒距锯句具祭际挤剂计继技妓寄记忌季系（～鞋带)
tɕʰi	tɕʰi	①蛆趋区驱妻欺骏（黑～）②期（～末）茄渠瞿齐脐骑歧祁其棋妾切缺七漆膝讫气麯③起启岂且取娶④弃契砌器气汽趣荠去（文）
ɕi	ɕi	①些靴虚嘘顺需吁（喘～～）西犀溪栖嘻熙希稀携下（地～）②邪斜徐胁协习袭吸薛歇歇楔雪血穴悉恤昔惜席夕息媳熄锡析色（白）荨（～麻）③写小(～儿；～老二)许洗喜④泻卸谢序叙绪絮细系（关～）戏泄
i	ʑi	①耶迂（人很～）伊医衣依曰②鱼渔于余娱於盂俞渝愉移夷姨饴遗叶页揖（作～)悦月越粤乙一逸噎③也野语与雨宇禹羽椅已以里（～头）④夜御誉予遇寓芋喻裕艺义仪蚁议易异毅玉肆冀翼
		ʉ
pu	pʉ	②不③补捕④部簿布布怖步
pʰu	pʰʉ	①铺（～设)潽（饭～了）②菩认勃渤朴扑仆卜③脯蒲普谱浦④铺
mu	mʉ	②木目牧穆模没（文）③母拇④茂贸
fu	fʉ	①夫肤麸敷②符扶孵佛拂福幅蝠复腹服伏茯③府腑俯抚腐辅斧④父付赋傅附妇负富副赴
vu	vʉ	①乌污巫②吴蜈吾悟杌（马～）物屋③五伍午武舞侮鹉④误悟恶（可～）务雾戍
tu	tʉ	①都(～市)②独读督毒③堵赌肚（猪～）④杜肚(～子疼)妒度渡镀
tʰu	tʰʉ	②徒屠途涂图突秃③土吐（一痰）④吐（呕～)兔
nu	nʉ	①囡②奴驽③努弩④怒
lu	lʉ	①撸②卢炉芦鸬庐鹿禄绿录③鲁掳(～松毛)橹虏卤④路露鹭
tsu	tsʉ	①租猪朱蛛珠硃中（人～）②卒浊捉（～猫～人）术（白～)竹筑逐轴祝足烛触蜀属嘱局菊③祖组阻煮主帚④助拄注驻住注蛀铸
tsʰu	tsʰʉ	①粗初(～中)②除锄出族曲畜(～牲)③楚礎杵处（相～)暑鼠拄(～拐棍)④醋处（所）
su	sʉ	①苏稣梳疏蔬书舒输殊②续戍旭术(～手)述速束肃宿叔淑宿（～舍)栗俗赎属戍③数（～一～)署④数(～目)素诉庶恕竖树塑漱
zu	zʉ	①擩②如入狱欲浴域肉郁育疫辱褥③汝乳儒④儒(～家)
ku	kʉ	①姑孤箍(～桶)锅(～巴)②谷骨③古估牯股鼓盤(～子)④顾故固雇
kʰu	kʰʉ	①枯②酷哭窟③苦④裤库
xu	xʉ	①呼乎②胡湖糊葫狐壶忽核（果子～）③虎浒④户互护沪
		ɔ
pa	pɔ	①巴疤芭扒（用手～)②八拔爸③把（一～刀）㞎（屎～～）④霸把（刀～)坝耙罢
pʰa	pʰɔ	①琶杷钯爬趴②爬扒(～手)④怕帕
ma	mɔ	①妈蟆（癞蛤～）②麻抹(～布)③马码④骂
fa	fɔ	②发罚伐法
va	vɔ	②袜
ta	tɔ	②答搭打（一～）达③打④大
tʰa	tʰɔ	①耷（垂下：～耳朵）他（文）②踏塔塌
na	nɔ	②拿纳④捺
la	lɔ	①拉②辣腊蜡瘌
tsa	tsɔ	①楂渣奓(～开嘴)碴②杂眨扎铡炸(～油条)闸轧③拃（一～长）鲊(～肉)④诈榨炸（爆～）乍
tsʰa	tsʰɔ	①叉杈差(～别)②茶搽查插察擦③岔(～巴：爱岔嘴的人)嚓④岔
sa	sɔ	①沙纱杉(～树，～木)萨（菩～）山（～药）②杀撒(～尿)③洒厦（偏～）④撒(～谷壳)
ka	kɔ	①伽③朒④尬
kʰa	kʰɔ	①拤咖③卡
xa	xɔ	①哈呵（打～欠）②蛤（獭～蟆）④下（打一～；那～）
a	Øɔ	①那（白）
		iɔ
tɕia	tɕiɔ	①家加嘉傢稼佳②夹裌甲挟③假贾④架驾嫁价
tɕʰia	tɕʰiɔ	①掐（～脖子）②洽恰掐④跨（白）
ɕia	ɕiɔ	①蝦②霞狭瞎④夏下
ia	ʑiɔ	①丫鸦桠挜（～饭)②牙芽衙鸭押压③雅哑④亚
		uɔ
tʂua	tʃuɔ	①抓②膼③爪
ʂua	ʃuɔ	②刷③耍
kua	kuɔ	①瓜②刮括聒掴③寡剐④掛褂卦
kʰua	kʰuɔ	①夸③垮胯④跨（文）
xua	xuɔ	①花②华铧划（～船)桦滑猾④化画话划（计～)
ua	Øuɔ	①蛙挖②娃哇挖（打人）③瓦搲④窪鸹
		o
po	po	①波玻②缽拨博薄（厚～）剥缚驳③簸④播薄（～荷）
pʰo	pʰo	①坡②婆泼③颇剖④破
mo	mo	①摸摩(～登)②魔磨(～刀)模（～范)末沫③抹④磨（石～）幕慕墓募
to	to	①多哆②戳夺剟沰（雨淋)③朵躲④剁驮（马～子）惰
tʰo	tʰo	①拖②驼驮脱托托拓坨舵③妥椭
no	no	①喏（睡～～）②挪诺④糯摞
lo	lo	①啰②罗椤箩骡螺落(～下)烙(～铁)洛乐（快～）③裸
tso	tso	②撮凿昨桌卓琢着镯③左佐④坐做座
tsʰo	tsʰo	①搓初(～ー)②矬撮④锉措错
so	so	①唆梭蓑②说索勺芍朔（初一）③锁琐所
zo	zo	②若弱
ko	ko	①哥歌锅②合（十～一升）鸽割葛各阁搁郭廓角箇(～旧市)③果裹④过个
kʰo	kʰo	①科颗棵②磕壳渴阔③可④课嗑（～瓜子)
xo	xo	①喝②河何荷和合盒豁活郝鹤霍藿③火伙④贺货祸
o	ɣo	①阿(～胶)窝屙倭②蛾鹅俄恶（凶～）握③我④饿卧
		io
nio	nio	②虐略疟
lio	lio	②掠
tɕio	tɕio	②嚼爵脚觉（～得）角（两～钱）
tɕʰio	tɕʰio	②却雀鹊确
ɕio	ɕio	②学削
io	ʑio	②约岳钥药乐（音～）
		ɯ˞
ɚ	ɣɯ˞	②儿而③耳尔④二
		ᴀ
pæ	pᴀ	①拜③摆④拜败稗
pʰæ	pʰᴀ	②牌排③口（两臂左右平伸，两手之间的距离）④派
mæ	mᴀ	②埋③买④卖
tæ	tᴀ	①呆③逮歹④待代贷袋带戴载(～重量)
tʰæ	tʰᴀ	①胎苔②抬台④泰态太
næ	nᴀ	①奶（阿～）③奶乃④耐奈
læ	lᴀ	②来③咧（龇牙～嘴）④癞赖
tsæ	tsᴀ	①灾栽斋③宰④在再债寨(～子)
tsʰæ	tsʰᴀ	①猜钗差（出～)②才材财裁柴豺③採采睬④菜蔡
sæ	sᴀ	①腮鳃筛④赛晒
kæ	kᴀ	①皆该阶街③改解（～开)④盖丐介界戒械届芥
kʰæ	kʰᴀ	①开揩(～干净)③楷凯④概
xæ	xᴀ	①嗨㰩（篾制的扑蜻蜒用的器具）②孩鞋还（～有)③海蟹④亥害解（姓）
æ	ɣᴀ	①唉挨哀②岩捱磑崖③矮蔼④爱艾碍隘
		uᴀ
tʂuæ	tʃuᴀ	③拽④跩
