#a			
h	[1]烘胸空[2]弘宏红洪虹鸿[3]哄{哄骗}[5]空{有~}控		
Ø	[3]拥{推}[5]瓮{~缸：水缸}蕹{~菜}		
#ʊŋ			
p	[2]篷		
m	[2]亡蒙[4]网[6]孟忘望梦□{~头：仰头}		
f	[1]方芳风疯枫丰封峰锋蜂[2]妨防房蓬冯逢缝{~衫：缝衣服}[3]倣仿纺访讽[5]放[6]凤奉		
tʰ	[3]□{笪，用于垫放东西的竹席}		
l	[1]窿[2]隆龙		
ts	[1]桩中忠终盅钟锺衷[2]虫[3]肿种{谷~}[4]重{轻~}[5]中{~奖}种{~田}众		
tsʰ	[1]匆充冲舂{~米}[5]铳[6]撞仲		
s	[1]霜双		
k	[1]光弓[2]穷[3]广		
h	[1]荒[2]黄蝗蟥{蚂~}簧王[3]枉[4]往{~年}[6]旺		
Ø	[1]翁壅{~肥}		
j	[1]凶兇[2]茸{鹿~}荣戎绒{灯芯~}雄熊融容熔[4]勇涌[6]用		
#ap			
m	[7]□{燎：捱火~哦}		
f	[7]法		
t	[7]搭答		
tʰ	[7]踏塔{酒~：酒坛子}[8b]沓{一~纸}		
n	[8a]纳		
l	[8a]腊蜡[8b]垃{~sap²²：垃圾}		
tsʰ	[7]插[8b]铡闸杂		
s	[7]霎{~气：伤神}[8b]煠{~番薯：用清水煮整个的红薯等}□{垃~：垃圾}		
k	[7]鸽{鹁~：鸽子}蛤{青蛙}甲佮{~份：凑份子}夹{~生饭}		
h	[8b]合盒		
Ø	[7]押鸭		
ŋi	[9]□{垃圾，杂草}□{心~：心里烦躁}		
j	[7]眨[8b]狭		
#ep			
n	[9]镊{钳，搛}		
l	[7]□{谷~：稻壳}		
ɬ	[7]楔{楔入}		
k	[9]篋{小箱子}□{摁扣；火帽}		
kʰ	[8b]夹{胡须~}		
#ip			
tʰ	[7]贴帖[8b]碟蝶谍叠		
n	[8a]业		
l	[8a]猎		
ts	[7]接		
s	[7]摄{~石：磁石}涉协{~会；~助}		
k	[7]劫涩{~口：像不熟的柿子那样使舌头感到麻木干燥的味道}		
h	[7]怯胁[8a]叶页		
Ø	[7]腌{用盐等浸渍食品：~咸菜}		
#ɐp			
m	[7]凹{~地：洼地}		
n	[7]粒		
tʰ	[7]錔{~毛笔：套毛笔}		
l	[8b]立□{~li²⁴：萤火虫}		
ts	[7]汁执		
tsʰ	[7]辑{编~}[8b]集习		
s	[7]湿[8b]十拾		
k	[7]急		
kʰ	[7]级吸磕{覆盖}□{码头~：台阶儿}[8b]及		
ŋ	[7]□{乱~：胡说}		
h	[7]□{欺负}		
Ø	[7]罯{捂，敷。《广韵》乌合切：“覆盖也”}		
ŋi	[7]□{捏}[8b]入		
#at			
p	[7]八		
pʰ	[8b]拔		
m	[8a]抹袜麦脉		
f	[7]发{头~；~财}[9]□{甩（头发）}[8b]乏罚阀伐		
tʰ	[7]遢{邋~}[8b]达		
n	[8a]{烫，烙}		
l	[9]□{热，烫：~水}[8a]辣[8b]邋{~遢}		
ɬ	[7]萨		
ts	[7]扎窄责		
tsʰ	[7]擦察刷{牙~}獭{水~}坼拆{~迁}册策[8b]择泽宅摘{~要}		
s	[7]杀		
k	[7]割葛格革隔		
ŋ	[9]□{蹭：牛~墙}		
h	[7]客嚇[8b]辖{管~}		
Ø	[7]压轭{牛~}		
ŋi	[9]□{毛~蛆：毛毛虫}		
ku	[7]括刮		
w	[7]挖[8b]滑		
#et			
p	[7]伯{大~爷：大伯父}		
m	[7]□{燎：捱火~哦}[9]□{~手指：小手指}		
n	[9]□{烫}		
l	[9]□{太阳猛烈}		
kʰ	[9]屐{木~}□{一~甘蔗：一节甘蔗}		
ku	[7]擖{用刀等刮：~锅巴}		
w	[7]挖{掘}[8a]曰穴{~位}		
#it			
p	[7]鳖		
pʰ	[7]撇[8b]别		
m	[8a]灭篾		
t	[7]啲{一~：一些（部分村落说法）}跌		
tʰ	[7]铁[8b]秩{~序。较文的说法}		
l	[8a]列烈劣		
ɬ	[7]泄薛雪		
ts	[7]哲折{打~}浙节		
tsʰ	[7]彻撤切窃[8b]截绝		
s	[7]设说[8b]折{~本：亏本}		
k	[7]洁结		
kʰ	[7]揭缺[8b]杰□{扛}		
ŋ	[8a]热		
h	[7]歇[8a]阅粤越		
Ø	[7]乙		
kʰu	[7]决诀		
w	[8a]月血		
#o̞t			
l	[9]□{下滑：裤~哦}		
tsʰ	[8b]□{男阴}		
s	[9]□{肛门：pɵ̜n³³~（擦屁股）}		
h	[9]□{戽：~水捉鱼；~塘}		
#ɐt			
p	[7]笔毕不□{扫~：扫把}□{舀；撮}		
pʰ	[7]匹		
m	[7]□{薄荷}□{摘（花），掐}[8b]密蜜物		
f	[7]甩{~出去}[8b]佛		
tʰ	[7]□{箇~：这些；尔~：那些}[8b]突		
n	[7]□{酸痛}		
l	[7]□{脱落}[8b]栗律率{效~}		
ɬ	[7]膝		
ts	[7]质卒窒{塞；塞儿}		
tsʰ	[7]漆七出[8b]疾侄{~仔：侄儿}		
s	[7]失室虱[8b]舌实		
k	[7]闩{门~，训读}吉桔□{刺，剳}		
kʰ	[7]咳{咳嗽}□{一~甘蔗：一节甘蔗}[8b]□{~路（头）：走开!}		
h	[7]乞{~儿佬：乞丐}喫[8b]核{~对}		
Ø	[7]一		
ŋi	[8b]日		
ku	[7]骨		
kʰu	[7]□{~头：锄头}[8b]屈{秃：~尾狗}		
w	[7]窟{鼻~：鼻孔}[8b]活{生~}核{果子~：果核儿}□{~浆糊：搅浆糊}		
#ɵ̜t			
p	[7]逼碧璧壁		
pʰ	[7]僻辟劈[8b]鼻		
t	[7]的滴		
tʰ	[7]剔踢惕□{鱼~：瘊子}[8b]敌笛		
n	[8b]逆		
l	[8b]曆{日~}歷{~史}		
ɬ	[7]熄{车~火哦：车子熄火了}息媳悉{熟~}惜析锡释		
ts	[7]即迹积脊隻绩炙{烘烤}		
tsʰ	[7]尺赤戚[8b]蛰{惊~}直植籍席{酒~；床~（席子）}		
s	[7]识饰式适[8b]石		
k	[7]激{感~；~动}击		
kʰ	[8b]□{粘稠}极剧{京~}		
h	[8b]易{交~}		
Ø	[7]亿忆益		
j	[8b]液译		
w	[7]熏屈{委~}[8b]域役疫		
#ʊt			
p	[7]钵		
pʰ	[7]泼[8b]拨勃		
m	[8a]沫没{~水：被水淹没}[8b]茉{~莉花}		
tʰ	[7]脱[8b]夺		
l	[8a]捋{~胡须}		
h	[7]阔{宽}		
#æk			
p	[7]剥		
tʰ	[7]托[8b]度{测量：~衫}		
l	[8a]落{~雨}乐{快~；音~}络骆[8b]洛{~阳}		
ɬ	[7]索朔塑		
ts	[7]作		
tsʰ	[8b]凿		
k	[7]各角		
kʰ	[7]霍{~乱}藿确[8b]{用指关节敲打}		
ŋ	[8a]额		
h	[7]壳[9]□{墙~：墙缝儿}[8b]鹤学		
Ø	[7]恶{善~}		
w	[8b]划{~船}获□{~手：招手}		
#eᵃk			
p	[7]百伯柏		
pʰ	[7]迫拍魄[8b]白		
m	[7]掰		
l	[8a]略掠		
ɬ	[7]削		
ts	[7]着{~衫：穿衣}酌{斟~}		
tsʰ	[7]雀鹊[8b]着{睡~}		
k	[7]脚		
kʰ	[7]却觉		
ŋ	[8a]弱		
j	[7]约跃[8a]药		
#ək			
l	[8b]力		
ts	[7]职织		
s	[8b]食		
j	[7]翼{鸡~：鸡翅膀}		
#ɐk			
p	[7]北		
pʰ	[8b]蔔{萝~}		
m	[8b]墨默		
t	[7]得德		
tʰ	[8b]特		
n	[8b]虐疟{~疾}		
l	[8b]勒肋簕{刺儿：~竹}		
ɬ	[7]塞		
tsʰ	[7]则鲫侧测厕{~所}[8b]贼		
s	[7]色		
kʰ	[7]克刻{雕~；时~}		
h	[7]黑		
Ø	[7]握扼		
j	[7]□{耍，引逗}□{~耳朵：撩耳朵}		
#œk			
pʰ	[8b]□{~子：柚子}		
m	[9]□{雾}□{模糊看不清}[8b]木目牧		
t	[9]豛{底儿}□{突：~头（奔头儿）}□{一~屎：一泡屎}□{脚~：脚后跟}		
tʰ	[8b]读独毒		
l	[9]□{~湴：滚烂泥（少说）}[8b]鹿禄录绿六陆□{~lɐu²⁴：蝌蚪}		
ɬ	[8b]俗		
s	[8b]熟赎属		
k	[7]谷菊[9]□{烫：捱水~}		
h	[7]哭		
Ø	[7]屋		
ŋi	[8b]肉育玉{~石}狱{监~}欲{~望}		
#ʊk			
p	[7]博驳		
pʰ	[7]朴扑[8b]薄		
m	[7]□{用棍子打：~一棍与佢（给他一棍子）}		
f	[7]福複{~杂}覆{反~}復{~原}[8b]缚{捆绑}服伏		
t	[7]剢{戳击，捅}		
l	[7]□{量词，段：一~木}		
ɬ	[7]宿缩肃粟		
ts	[7]捉竹粥祝足烛{蜡~}		
tsʰ	[7]镯速筑畜{~牲}蓄{储~}促触束[8b]浊{~水：浑水}族逐{~步}续{继~}		
s	[7]叔欶{吮吸}		
k	[7]国		
kʰ	[7]郭扩[8b]局焗{闷热；烘烤：盐~鸡}		
h	[8b]或惑		
j	[7]□{动：~来~去}		
