#ɿ		
l	①□{～他一顿，揍的意思}□{抹去的意思}②芦{～柴}炉{～子}庐{～山}④鲁⑥路露	
ts	①猪朱租搥珠{～～}②厨{～房}③煮组主{作～}祖{～宗}⑤蛀铸{～锈厂}注{～意}住箸{～笼，装筷子的器具柱}	
tsʰ	①吹粗②厨{～房}除{～法}③鼠{老～}④醋⑤处	
s	①书输酥殊{特～}③数{动词}水暑{～假}⑤数{名词}素{吃～}塑{～料}输{运～}⑥树竖{动词}	
k	①箍姑孤估{～～，估量一下}③股{入～}鼓⑥□{～在泥里，陷在烂泥里}雇	
kʰ	①枯④苦⑤库裤{～脚}管	
#y		
l	②驴{～子}③□{傻，笨}④吕{～洞宾}旅{～游}⑥滤虑{考～}□{受～，受人虐待}	
tɕ	①车{棋子之一}②橱③嘴举⑤锯醉⑥句橱	
tɕʰ	①蛆区⑤趣脆	
ȵ	①鱼④女	
ɕ	①尿虚②徐④序{顺～}婿{女～}⑤絮岁⑥□{整齐}	
Ø	②盂{废～}余{多～}⑤誉{荣～}裕{富～}⑥芋{～头}遇寓{公～}预{～备}纬{～子，绕纱用的筒管}喻{比～}	
#ɪ		
p	①边编鞭蝙{～蝠}□{打的意思}③匾扁{压～}⑤变遍⑥辩辫便{～～，使用方便}	
pʰ	①偏篇{一～}⑤骗片{一～}	
m	①眠棉④免勉{～强}⑥面麵	
t	①颠{～倒}③点典{字～}⑤店⑥田垫电踮甜簟{～子}	
tʰ	①天添□{打～子，小孩玩的一种游戏}④舔	
n	①年□{捡}②阎{～王}严廿{～一}研{～究生}③拈{拿东西}④撚碾染⑥念砚{～墨}验	
tɕ	①尖煎奸搛{夹菜的动作}□{聪明}肩{～头}③剪简{～单}茧{蚕～}减{～法}⑤见荐{推～}建{～设}剑箭⑥缠件占{～地方}□{～自户口，很难打交道的人}	
tɕʰ	①千牵迁签④浅□{瞎～，没有条理瞎弄一气}⑤欠歉	
ɕ	①鲜仙掮②前{～门}贤{～惠}③险{危～}显{明～}闪先⑤线⑥现{～金}□{指过于亲热或男女调情}县	
Ø	①腌烟蔫焉{心不在～}②芫{～荽}贤{～桥，地名}延{～陵，地名}蜒{～蚰}炎{发～}③匽{躲避}⑤厌燕{～雀雀}⑥盐现沿	
#ʏ		
l	①溜②刘硫{～磺}流{～氓}④柳{杨～}	
tɕ	①□{形容人很疯很闹}捐②拳{～头}颧{～骨}求③酒九久卷揪④舅{娘～}⑤救旧□{收缩}⑥球眷{亲～}	
tɕʰ	①秋圈②求仇姓囚{～犯}全泉{矿～水}③□{揍，打}⑤劝券	
ȵ	①牛揉②原{～来}柔④扭	
ɕ	①修③选癣⑤绣锈嗅⑥旋袖{～套}	
Ø	①优冤鸳{～鸯}②邮{～票}缘{～分}元{～宝}④友{朋～}⑥油游园院圆佑{保～}幼{～儿园}右{～边}又{～是你}	
#a		
p	②排{一～}③摆把{～你，给你}⑤败霸⑥牌拜稗{～草}	
pʰ	①趴②排{～除}⑤派{～头}	
m	①埋妈{姆～}②麻痳{～子}④买⑥卖	
t	⑤带戴⑥汏{用清水漂洗衣服}大{～学}埭{一～房子，一排房子}	
tʰ	①它他她□{用脚在地上摩擦}⑥太{～婆，曾祖母}	
n	①拿④奶⑥□{～泥，烂泥}	
l	①拉{腹泻}④喇{～叭}⑥赖癞{～皮}	
ts	①奓张开渣遮⑤债炸□{～尿，撒尿}⑥□{形容人很喜欢乱讲话，吵吵闹闹}	
tsʰ	①车蔡叉权④踩	
s	①佘纱沙筛②柴{～禾}③洒⑥蛇射社{公～}麝{～香}	
k	①街③解⑤界芥疥戒□{把车～着了}	
kʰ	①揩④卡{～住了}	
ŋ	①□{动词，沾惹的意思}	
x	①□{动词，打的意思}②鞋③□{老～，傻瓜}□{闲聊}	
Ø	①挜③矮	
#ia		
t	①爹③嗲{发～，撒娇}	
tɕ	①加②茄{～子}③姐假⑤借嫁价驾	
tɕʰ	②斜	
ȵ	④惹	
ɕ	③霞写⑥谢斜夏姓卸	
Ø	②衙{～门}爷老③野④哑{～巴}⑥夜	
#ua		
k	①乖④拐{一～一～}寡{～妇}⑤怪卦	
kʰ	①夸④侉{～子}⑤快蒯{～庄，地名}筷{～子}	
x	①花{～钱}③□{甩。～～手，活动活动}⑤划画	
Ø	①歪⑥坏外	
#ya		
tɕ	①抓③□{好得意洋洋。铜钱多覅～}	
ɕ	①靴③甩	
#æ		
p	①班扳爿□{争论}②陪③板版⑤背名词辈{～分}⑥赔背{～书}焙办	
pʰ	⑤派绊□{用手脚或棍子将东西移开。草太长，～～再走，恐怕有蛇}	
m	①霉蛮②媒{～人}③嫚{伯母}④晚⑥妹慢	
f	①翻②烦凡{～人}③反⑥饭犯{～人}范{姓}贩	
t	①堆呆□{～～，父亲，面称}耽{～搁}丹{～阳}②台{～子，桌子}苔{青～}抬谈③掸胆⑤戴代担{一～水}⑥袋痰淡弹蛋□{～伴，伙伴}	
tʰ	①胎□{～车，推车}摊滩瘫②谈{～恋爱}③毯{电热～}⑤态{表～}炭太{～～}	
n	①难{形容词}③□{偷偷把东西给别人}⑥难{名词}耐{～心}	
l	①来□{鸡冠}□{煮，一般指煮肉类}②蓝篮兰{马～头，一种野菜}阑{～尾炎}栏{～杆}雷{～震}④懒⑥烂累{～人}	
ts	①张□{剁}栽蘸斋{吃～}□{动词，指用东西接住从高处掉下来的东西}②常{～事}肠{肚～}③宰涨长{动词}⑤胀站{动词}帐账⑥丈长{形容词}赚站{车～}场绽{破～}状{奖～}	
tsʰ	①猜搀餐④彩採产铲⑤菜唱	
s	①三山鳃伤衫②裁{～衣，裁缝。他老早是个～衣}③伞闪散赏⑤赛{比～}⑥馋在上{～头}	
k	①该{应～}间{一～房}赅{拥有}监{～督}尴{尬～}③碱改拣裥⑤概{大～}盖⑥钳	
kʰ	①开铅⑤嵌鹐{啄}去	
ŋ	①呆②颜{～色}严{关～}④眼⑥雁碍	
x	①□{多}颏{～巴}②顽{～皮}闲{～辰光}③海⑥害咸衔限{～定}	
Ø	①淊淹②还{～是}	
#uæ		
k	①关②环③管⑤□{宠爱}⑥掼{扔，撂}	
kʰ	⑤块㧟{挎}会{～计}	
x	①灰⑤晦{～气}	
Ø	①湾弯煨②还{～东西}③□{～水，舀水}⑥会{开～}万	
#yæ		
tɕ	③□{炫耀}⑤赚	
ɕ	①□{打}	
#e		
p	①杯碑悲②培陪赔⑥备倍	
pʰ	②配佩	
m	①煤②梅{～花}某{～人}④美牡{～丹}	
t	①丢{～掉}兜②投{～降}③抖斗{一～米}⑤鬥{～争}⑥豆头	
tʰ	①偷⑤透	
n	⑥内{～行}	
l	①楼雷留瘤③□{浮躁，不稳重}篓{纸～～}⑤□{搅拌}⑥漏	
k	①沟勾钩②嗝{打～}③狗⑤够⑥厚	
kʰ	①抠④口⑤扣	
ŋ	④藕	
x	①□{发怒}②喉{～咙}猴{～子}⑤□{浸泡}⑥后候{等。～到他有空个辰光你又没空}	
Ø	①欧{姓，欧阳的简化形式}②儿{～子}④耳{～朵}⑤怄{～气}⑥二	
#ie		
tɕ	①周洲②绸仇{～人}⑤咒昼{下～}⑥帚{笤～}	
tɕʰ	①抽④丑⑤臭凑	
ɕ	①收馊搜③手守⑤嗽{咳～}兽{野～}瘦⑥寿愁	
#iᴇ		
l	①量{动词}凉粮梁良④两⑥亮量{数～}谅{原～}	
tɕ	①浆僵②强{～盗}③蒋奖⑤酱⑥犟	
tɕʰ	①枪腔呛④抢⑤□{搅拌，通常指把蔬菜和盐、糖放在一起搅拌}	
ȵ	①娘④仰⑥让	
ɕ	①香箱乡②墙{～头}详{～细}③响享{～福}想⑤相{～貌}⑥像象匠{木～}	
Ø	①秧殃{遭～}②羊洋{～气}杨{～树}阳{太～}疡{溃～}蛘{～子，米象一类的昆虫}⑥养痒样	
#ue		
t	①堆⑤对⑥队兑	
tʰ	①推④腿⑤退	
k	①规{圆～}龟归③鬼轨{铁～}⑤贵⑥跪柜	
kʰ	①亏②葵{～花}逵{李～}⑤愧{惭～}	
x	①辉徽{国～}③悔毁	
Ø	①威危□{高兴}②围④伟胃⑥为{～□□，为什么}位魏{姓}韦{～甲．地名}	
#ye		
tɕ	①追⑥罪	
tɕʰ	①吹炊催崔②锤垂随{～便}	
ɕ	②随{～便}⑤碎税	
#ə		
p	①跑波菠{～萝}玻{～璃}②婆{～～，外婆}③簸跛	
pʰ	⑤破	
m	①摸②模{～样}亩{一～地}⑥磨{石～}幕墓	
t	①多端（～午}③躲朵{一～花}⑥大	
tʰ	①拖③椭{～圆}	
n	⑥糯{～米}挪	
l	①箩锣脶啰{～嗦}②罗{姓}螺{～蛳}猡{～～猪}⑥摞	
ts	③左{～边}⑤做	
tsʰ	①搓初{当～}锉{一种工具，多为木匠所用}⑤错	
s	①梳嗦{啰～}蓑疏梭{～子}③锁所{派出～}⑥坐座{～位}	
k	①锅歌③裹果⑤个{～人}过	
kʰ	①窠颗棵④可{～以}⑤课	
ŋ	①鹅②蛾{～子，飞蛾}④我⑥饿	
x	①喝②和{～气}何荷{～花}③火⑤货⑥祸河贺	
Ø	①屙	
#ɔ		
p	①包胞苞{~～，花蕾}③饱保宝⑤豹报□{生长}爆{～炸}曝{~晒}⑥抱鉋袍	
pʰ	①泡{灯～}□{吹牛}抛④跑⑤炮泡{动词}疱	
m	①毛②茅{～山，山名}④冒⑥貌帽{～子}	
f	①□{不好}	
t	①刀叨{唠～}②陶{～瓷}桃{～花}淘{～米}③倒岛导{指～员}捣⑤倒{～水}到⑥稻道掉{漏～了}	
tʰ	①掏涛滔③讨⑤套	
n	④脑恼{烦～}⑥闹	
l	①捞牢撩②劳{～动}痨{～病}□{～卜}唠{～叨}④老⑥涝	
ts	①糟招{入赘}抓{～痒}遭{头一～}②朝{～南}③早找澡{洗～}枣{～子}沼{～气}⑤罩灶照⑥赵姓潮	
tsʰ	①抄操超钞{现～}②朝{～代}曹{姓}④草炒吵	
s	①烧梢{树～}③少{多～}扫嫂{大～}⑤绍{～兴，地名}潲{～食}⑥臊骚	
k	①高交{上～}糕膏羔觉{～来，醒来}③绞稿{～纸}搅⑤告酵{发～}觉{睏～}教	
kʰ	①敲④考烤⑤靠铐{手～}	
ŋ	①熬敖④咬⑥傲{～气}	
x	①蒿{野～}②豪{～气}毫{～米}③好⑤孝□{用不正规的容器估量一下}⑥号	
Ø	①凹③拗⑤懊{～悔}□{灌水于锅壶}	
#iɔ		
p	①膘镖□{喷射}彪③表錶⑥瓢嫖婊	
pʰ	①漂{浮在水面}飘⑤票漂{～亮}	
m	①猫苗②瞄描④秒⑥庙妙	
t	①刁雕②调{～和}③屌⑤钓吊⑥条调{～子}	
tʰ	①挑②调{～和}⑤跳□{炒菜}	
l	④了{～结}⑥料撂	
tɕ	①交焦骄娇浇胶朝{今～}蕉{香～}④饺{～耳，饺子}⑤叫⑥桥轿	
tɕʰ	①劁{阉割}跷锹缲④巧⑤翘窍	
ȵ	①饶④袅{多用作形容词，形容女子爱打扮或很风骚}⑥绕	
ɕ	①硝消宵销□{掀开}箫③小晓{知道}⑤笑孝⑥效{～果}	
Ø	①腰幺妖□{半路拦截}②舀⑤要⑥摇窑	
#o		
p	①爬疤巴{～望}②耙扒{～手}③把{量词，一～牙刷}⑤坝霸	
pʰ	⑤怕	
m	①麻④马码蚂{～蚁}⑥骂	
n	③拿	
ts	①渣⑤炸⑥茶	
tsʰ	①差□{用力踢}叉杈⑤岔	
s	①纱沙⑤晒	
k	①家瓜加蛙{青～}③剐寡{～妇}假{真～}⑤嫁{出～}价{～钱}挂	
kʰ	④卡⑤跨	
ŋ	①芽②牙{～龈}④瓦	
x	①花虾⑤化{～雪}⑥下夏{～天}	
Ø	①桠洼鸦{乌～}③丫⑤垩{～肥，施肥}⑥划话画	
#ən		
p	①畚奔②朋{～友}③本{一～书}⑥笨	
pʰ	①喷⑤鬅{～松}	
m	①门②蚊{～子}明{～年}闻④□{浓密}⑥问闷	
f	①分③粉⑤粪分{本～}⑥坟份{～头}	
t	①灯登墩蹲③等⑤顿扽⑥藤囤钝{形容不知趣或不知好歹，这个人真～}邓滕	
tʰ	①吞②腾{～个空，挪空}	
n	①□{争辩或滔滔不绝地讲话}②能{～力}	
l	①轮{～到我𫭢田地中的土垄}④冷⑥嫩	
ts	①争睁正{～月}针蒸珍真{逼～}肫{鸡～}筝{风～}②辰{～光}陈尘{掸～}③整诊枕{动词}⑤正政镇证⑥阵剩沉震{地～}	
tsʰ	①撑称⑤秤成城{～市}诚{～实}衬{不相～}趁{～早}	
s	①深参伸升生甥{外～}②神绳{～子}③省{名词}省{节～}婶{～～}审⑤胜{～利}肾圣⑥层盛	
k	①跟根耕更{～换}羹{～饭}粳{～米}③耿哽□{挖，～山芋}埂{～头}颈{颈～}	
kʰ	④肯啃⑤□{积垢}	
ŋ	⑥硬	
x	①哼亨{大～}③狠擤⑥恨	
#iən		
Ø	②仁人{～情，送人情，指亲戚朋友有喜事时送的钱}④忍⑥闰{～年}⑤任{责～}	
#uən		
k	③滚⑤棍{～～，棍子}	
kʰ	①坤④捆⑤困{～觉}	
x	①昏婚荤⑤混	
Ø	①瘟温{～水}②馄{～饨}文{～章}横{～竖}③稳⑥浑魂横{蛮不讲理}	
#yən		
tɕ	③准⑥存	
tɕʰ	①春村④蠢⑤寸	
ɕ	①孙②纯③损	
#in		
p	①兵丙殡冰斌{文武～}②贫苹{～果}萍{多用于人名}③饼⑤柄并⑥病平瓶	
pʰ	①拼姘②评{～论}④品	
m	①民{人～}名{～字}明{～朝}□{～灰，明矾。}⑥命	
t	①丁钉{名词}疔叮□{粘贴}②亭{～子}③顶⑤钉{动词}⑥订定停淀	
tʰ	①听{量词，一～椰奶}厅④挺⑤听{动词}	
n	①人凝②银{～行}龈{牙～}⑥认	
l	①菱铃灵拎②零邻{～居}④领⑥令另{～外}	
tɕ	①斤惊精晶睛{眼～}筋腈{～肉，瘦肉}金②芹{～菜}勤{～俭}③景警{～察}井紧颈{～根}⑤进劲浸⑥近澿{水很～人，水很凉}	
tɕʰ	①青轻清亲②秦{～始皇}④请	
ɕ	①心新星腥{～气}蜻{～蜒}䗌{～蜒}②行{～动}形{～象}邢③醒省{反～}⑤信⑥寻晴姓净{干～}	
Ø	①阴英音应鹰殷{姓}③隐影{电～}⑤印映瀴{冷}□{～水，渗水}⑥赢引	
#aŋ		
p	①帮②旁{～边}螃{～蟹}③榜绑⑤磅⑥棒	
pʰ	⑤胖□{漂浮}	
m	①忙芒②亡{～人}④蟒{～蛇}网⑥忘望	
f	①方芳②妨{～碍}防房肪{脂～}⑤放	
t	①当②堂{～兄}唐③挡党⑥塘糖凼{～～，小坑}	
tʰ	①汤□{遮挡}②唐④躺淌⑤烫趟{走一～}	
n	①攮{刺}齉{鼻子不通气}②囊	
l	①狼②榔{～头}郎{～中}⑥浪晾	
ts	①脏装桩庄⑤壮葬{下～}状{告～}⑥撞藏{～青}	
tsʰ	①疮窗{纱～}□{用盐或糖腌制蔬菜}□{在缸沿或磨刀砖上磨刀}苍{～蝇}	
s	①桑{～叶}③搡{推}⑥床	
k	①江缸扛钢冈③讲岗{站～港}⑤虹{彩虹}戆{脾气暴躁}降⑥□{用泥土等填塞，使其变高}	
kʰ	①糠④扛⑤囥炕	
ŋ	⑥昂	
x	①夯{打～}②行{银～}杭{～州}降{投～}⑥巷项{～链}	
#iaŋ		
ȵ	①攘{推}	
Ø	⑥旺{火～或草兴盛}	
#uaŋ		
k	①光③广⑥杠{～～，梯子的横杠}□{指液体在容器里晃荡}逛	
kʰ	①筐框②狂⑤矿{煤～}	
x	①慌荒③谎⑤晃	
Ø	①汪{水积到一处}②王蝗{～虫}黄簧{弹～}皇{～帝}凰{凤～}③枉⑥旺	
#yaŋ		
tɕ	⑤壮	
ɕ	①霜双③爽	
#ᵊŋ̍		
p	①搬⑤半⑥拌伴{作～}	
pʰ	①潘⑤叛{～徒}判	
m	①满瞒②馒{～头}鳗{～鱼}⑥㒼{～鞋子，缝鞋子}	
t	①端□{在液体、粉末或糊状物中沾一下就取出}②□{～子，米粉作的一种食物，圆形，中间有馅}团{～圆}③短⑥断缎{～子}锻{～炼}段谭	
tʰ	①贪⑤□{脱(衣服)}	
n	②男{～个家，男人}南{～边}④暖	
l	①□{追赶}③卵⑥乱	
ts	①钻{动词}砖{～头}专②传{～达}③转{～身}⑤钻{名词}	
tsʰ	①穿川⑤串{怂恿}	
s	①酸②椽{～柱}⑤算{打～}蒜{大～}⑥船蚕	
k	①官干肝竿甘{～草}③敢赶管{水～}馆{宾～}感{～谢}⑤灌罐	
kʰ	①看{看管}宽④款{贷～}⑤看{～见}	
x	①欢{～喜}②寒{～气}⑥汗焊汉含	
Ø	①安③五午{端～}碗捂⑤暗⑥换岸	
#yəŋ		
tɕ	①军均{平～}②裙{～子}	
ɕ	①熏⑤训	
Ø	②云匀{～称}⑥晕运{～输}	
#oŋ		
p	①崩⑥棚埲{指粉状物到处乱飞}髼{头发散乱}	
pʰ	③捧	
m	①濛⑥孟{～子}梦	
f	①风疯封蜂⑥缝凤{～凰}	
t	①东{～边}冬{～月，阳历11月}②铜桐{～油}同③懂⑤冻⑥动洞	
tʰ	①通②同④桶捅筒统{～考}⑤痛	
n	⑥弄	
l	①龙聋②隆{力维～}笼{～～}③拢⑥弄{～堂}	
ts	①中踪{跟～}忠钟②虫{～子}重{～孙}③种{量词}总{汇～}⑤种{动词}中{射～}粽{～子}⑥重{～量}	
tsʰ	①冲充葱囱{烟～}聪{～明}	
s	①松鬆⑤宋{姓}送	
k	①功弓躬{鞠～}宫工③拱⑤供{～销社}贡{姓}⑥共	
kʰ	①空④恐{～怕}⑤控{失～}	
x	①烘轰③哄{～骗}⑤哄{起～}	
Ø	①壅②红⑥蕻{雪里～}	
#ioŋ		
tɕ	⑥穷	
ȵ	①□{形容衣服又破又烂}②农{～民}氄{～毛，又软又细的毛}绒{～线}⑥脓	
ɕ	①凶②熊	
Ø	②雄{～鸡}③涌勇⑥用	
#aʔ		
p	⑦八⑧拔	
pʰ	⑦□{一种纸敛的正方形纸板，孩子们用来玩的}	
m	⑧抹袜{～子}	
f	⑦发⑧罚阀{～门}	
t	⑦搭□{形容一个人什么都不懂}沓⑧答	
tʰ	⑦獭{水～猫}⑧踏塔塌	
n	⑧捺	
l	⑧辣腊蜡{～烛}	
ts	⑦扎砸咂眨⑧杂着铡{～刀}	
tsʰ	⑧擦插察	
s	⑦杀撒⑧煠{油～鬼，油条。}闸{～刀}□{～一趟，随便去转一趟}	
k	⑦夹胛{肩～}甲{马～}⑧□{拥挤}轧	
kʰ	⑧掐	
ŋ	⑧齾{用器具夹片等物使器皿有缺口或留下痕迹}	
x	⑦瞎⑧盒狭	
Ø	⑦押鸭压	
#iaʔ		
l	⑧掠{用手指或其他工具取少量的糊状物}略{～微}	
tɕ	⑦脚觉{感～}⑧嚼{多嘴多舌}	
tɕʰ	⑦雀{麻～}鹊{喜～}⑧确{～定}	
ȵ	⑧弱	
ɕ	⑦削⑧嚼学	
Ø	⑦约押⑧药钥{～匙}乐{音～}	
#uaʔ		
k	⑦刮聒括{包～}⑧□{浏览}	
kʰ	⑦□{～～，小水沟}	
x	⑦豁□{打人}劐	
Ø	⑦挖□{用手抓挠皮肤}⑧滑□{热～了，热坏了}	
#yaʔ		
ɕ	⑦刷	
#əʔ		
p	⑦百伯拔⑧白	
pʰ	⑧拍	
m	⑦没⑧麦脉默	
f	⑦弗⑧佛	
t	⑦得□{～地，翻地}德{朱～}⑧特{～别}凸□{喋喋不休}	
tʰ	⑧脱特{～别}	
l	⑧捋	
k	⑦隔格□{～出来，挑出来}革	
kʰ	⑧刻咳{～嗽}克	
x	⑦黑吓	
ŋ	⑧额{～角}杌{～登}	
#iəʔ		
tɕ	⑦折{～叠}值只织⑧直侄摘择{选～}	
tɕʰ	⑧贼尺拆坼{裂～}侧册测	
ɕ	⑦失塞识释{～放}啬{～掐，吝啬}色⑧舌折石{～头}食	
Ø	⑧□{～鬼，稀奇古怪}	
#uəʔ		
k	⑦割国骨{～头}□{～本，合伙}	
kʰ	⑧磕阔	
Ø	⑦□{受潮受闷，使其发芽：～豆芽菜}⑧活	
#oʔ		
p	⑦北剥膊{赤～}⑧薄箔	
pʰ	⑧扑□{吹牛}□{鼓起来}	
m	⑧木膜	
f	⑦福蝠{蝙～}⑧伏服幅	
t	⑦笃踱沰{～水，淋雨}读□{～汤，用温火慢慢的煮汤}⑧毒独	
tʰ	⑧秃托庹{量词，成人两臂左右平伸时两手之间的距离，约合五尺}	
l	⑧落鹿六绿陆录	
ts	⑦捉粥作嘱{叮～}镯{～子}𡎺{塞住}⑧□{～在一起，围在一起}轴簇族	
tsʰ	⑦促{～狭刁钻，爱捉弄人}⑧簇戳	
s	⑦缩叔{亚～，叔叔}束粟{珍珠～，玉米}⑧熟嗍{吮吸}俗赎	
k	⑦各角搁硌觉{～着}	
kʰ	⑧哭搉{敲碎，～鸡蛋}	
x	⑦鹤霍{～闪}□{～饼子，烙饼}⑧学	
Ø	⑦屋恶{～心}龌{～龊}	
#yoʔ		
tɕ	⑦鞠{～躬}噘⑧焗局蹶倔	
tɕʰ	⑦曲{歌～}⑧出	
ɕ	⑦焌血⑧□{很漂亮}雪绝{～代}	
ȵ	⑧月肉揉掿	
Ø	⑦□{收缩}⑧浴{洗～}	
#iʔ		
p	⑦笔憋逼瘪鳖别{区～}⑧别{～人}鼻{～头}鹁{～鸪鸪}荸{～荠}	
pʰ	⑧劈匹撇	
m	⑧篾灭蜜	
t	⑦的{目～}滴嫡跌□{～耳朵，拧耳朵}⑧笛敌{～人}碟{～子}蝶{蝴～}籴{～米}	
tʰ	⑧铁踢贴帖{～子}	
n	⑧热日捏业{作～}孽{作～}	
l	⑧力立裂烈猎{打～}粒	
tɕ	⑦结节接积吉{～利}集⑧急	
tɕʰ	⑧吃七漆	
ɕ	⑦惜息熄锡吸歇⑧席{～条，席子}习{学～}	
Ø	⑦一噎	
