阴平44，阳平24，上声53，阴去21，阳去22，阴入31，阳入2					
4159	ɡ	ak	2	狱	
4160	ɡ	ak	2	虐	
4161	ɡ	ak	2	岳	
4162	ɡ	ak	2	乐	音～
4163	h	ak	31	辖	购置不动产
4164	h	ak	2	学	2，文～
4165	h	ak	2	核	1，牵～:淋巴发炎
4166	h	ak	2	□	厕所
4167		ak	31	沃	浇水，新
4168		ak	31	□	折断
4169	s	iak	31	摔	
4170	p	ok	31	勃	
4171	p	ok	31	卜	～卦
4172	p	ok	31	讣	
4173	p	ok	31	拔	2，～封:拔火罐
4174	p	ok	2	暴	
4175	p	ok	2	爆	
4176	p	ok	2	薄	～荷
4177	p	ok	2	缚	2，束～
4178	pʰ	ok	31	瀑	～布
4179	pʰ	ok	31	朴	
4180	pʰ	ok	31	扑	
4181	pʰ	ok	31	仆	公～
4182	pʰ	ok	31	博	～士
4183	pʰ	ok	2	□	拍～仔:拍巴掌
4184	b	ok	2	木	2
4185	b	ok	2	牧	
4186	b	ok	2	目	2，节～
4187	t	ok	31	督	
4188	t	ok	31	啄	～木鸟
4189	t	ok	31	卓	
4190	t	ok	31	□	倒～:斤两不足
4191	t	ok	2	毒	
4192	t	ok	2	独	
4193	tʰ	ok	31	拓	
4194	tʰ	ok	31	托	2，摩～;拜～
4195	l	ok	31	络	上当
4196	l	ok	31	漉	澹～～:湿漉漉;烂～～:极烂
4197	l	ok	31	□	手～仔:手套
4198	l	ok	31	□	漱口
4199	l	ok	2	乐	快～
4200	l	ok	2	禄	
4201	l	ok	2	鹿	
4202	l	ok	2	络	
4203	l	ok	2	落	1，～后
4204	l	ok	2	烙	
4205	l	ok	2	骆	
4206	l	ok	2	洛	
4207	l	ok	2	赂	
4208	ts	ok	31	作	工～
4209	ts	ok	31	捉	～弄
4210	ts	ok	2	族	
4211	tsʰ	ok	31	簇	量词
4212	tsʰ	ok	2	□	玩水
4213	s	ok	31	缩	
4214	s	ok	31	束	
4215	k	ok	31	各	
4216	k	ok	31	国	
4217	k	ok	31	谷	
4218	k	ok	31	穀	
4219	k	ok	31	廓	
4220	kʰ	ok	31	扩	～充
4221	kʰ	ok	31	□	磕碰
4222	kʰ	ok	31	酷	
4223	kʰ	ok	2	□	死～:死对头
4224	kʰ	ok	2	□	敲～:聊天
4225	ɡ	ok	2	鄂	
4226	ɡ	ok	2	鳄	
4227	h	ok	31	福	
4228	h	ok	31	蝠	蝙～
4229	h	ok	31	复	反～
4230	h	ok	31	腹	2
4231	h	ok	31	覆	2
4232	h	ok	31	霍	
4233	h	ok	31	藿	～香
4234	h	ok	2	复	～兴;～原
4235	h	ok	2	伏	
4236	h	ok	2	服	
4237		ok	31	恶	凶
4238	t	iok	31	筑	
4239	t	iok	2	逐	1
4240	t	iok	2	轴	～承
4241	l	iok	2	六	2，～畜兴旺
4242	l	iok	2	陆	
4243	l	iok	2	录	
4244	ts	iok	31	足	
4245	ts	iok	31	祝	
4246	ts	iok	31	酌	
4247	tsʰ	iok	31	触	1
4248	tsʰ	iok	31	促	
4249	tsʰ	iok	31	猝	
4250	s	iok	31	宿	～舍
4251	s	iok	31	淑	
4252	s	iok	31	粟	2，～裕
4253	s	iok	31	塑	～料
4254	s	iok	31	速	
4255	s	iok	31	肃	
4256	s	iok	2	蜀	
4257	s	iok	2	属	
4258	s	iok	2	赎	
4259	s	iok	2	续	
4260	s	iok	2	俗	风～
4261	dz	iok	2	辱	
4262	dz	iok	2	褥	
4263	dz	iok	2	□	揉捏
4264	k	iok	31	菊	
4265	k	iok	2	局	
4266	kʰ	iok	31	曲	
4267	ɡ	iok	2	玉	
4268	h	iok	31	畜	～牧
4269	h	iok	31	蓄	储～
4270		iok	2	育	
4271		iok	2	欲	
