#调值	[1]24 [2]422 [3]33 [5]35 [6]21 [7]54
#ɿ	
ts	[1]资咨姿{~色}滋[2]池驰瓷糍兹慈磁词祠辞嗣殖[3]紫姊脂旨子梓[5]做稚[6]制{~造}智{~慧}自字牸巳寺
tsʰ	[2]持赤斥[3]此耻址[5]刺赐次秩{疑本字为“次”}
ʃ	[1]斯施私师狮丝司思饲诗[2]蚀{腐~}[3]死厕驶始[5]四肆[6]撕氏示视嗜伺似祀士仕柿事试{考~}市侍
#i	
p	[1]蓖[2]皮疲脾琵匹{~夫有责}[3]彼婢被比[5]贝闭臂庇痹[6]蔽币毙敝弊被避枇备鼻篦[7]笔必毕碧
pʰ	[1]批披[3]鄙丕[5]屁
m	[2]迷糜弥眉楣[3]尾[5]秘泌眯{~眼}[6]谜沕{~水：潜水}[7]密蜜
t	[2]堤啼提题蹄迟[3]抵[5]帝[6]递第弟{兄~；徒~}隶地笛[7]的{~确}嫡狄敌
tʰ	[1]锑{~桶}[3]体[7]剔{~毛：拔毛}
n	[2]尼[3]你裏里理[7]立{站}
l	[2]黎倪离篱璃离梨厘狸疑栗{毛~：栗子}[3]礼李拟[6]厉励例丽荔腻{~子}利痢吏哩{名词词尾，子}[7]立{~碑}笠粒逆
tʃ	[1]知支枝肢姿{~势}饥肌之芝基讥机饑今[2]奇骑岐祁期其棋旗祈缉{~察队}讫乞{~求}[3]挤髻{头~}只纸指几止趾己杞织{组~}[5]际祭制{~度}济剂计继智栀翅寄妓技致至置痣志{标~；~气}纪{~念}记忌既季[6]痔治[7]辑集汁执级急及{~时}吸疾质吉即鲫稙值{~班}职织{组~}植极迹积籍藉绩寂击激
tʃʰ	[1]妻栖欺[3]启齿起岂[5]契企器气汽[7]七漆戚
ȵ	[5]毅韧[7]入日
ʃ	[1]西犀牺尸希稀[2]匙时袭悉恤饰昔夕析[3]是屎史使{大~}熙喜[5]世势誓逝细系戏弃试{~卷}式[6]系{关~}豉{豆~}[7]习湿膝室{~内}熄媳识{~别}惜{爱~}席{开~}适释息{利~}
Ø	[1]伊医衣依[2]仪宜谊移夷姨遗逸亦译易{交~}液[3]儿{猫~：猫}椅耳饵已以一[5]艺{~术}瞖议义{起~；~务}肄意异毅亿忆[6]艺{手~}义{~气}易{容~}二贰[7]揖日{~本鬼}一益易{姓氏}
#u	
p	[1]晡{一~夜时：一个晚上}[2]婆脯菩讣樸朴卜[3]补不晡{三十~夜时：除夕}[5]簸布[6]佈怖部簿步埠
pʰ	[1]铺[2]蒲[3]谱浦普捕甫脯辅堡{蓝田~：地名}[5]破铺
m	[2]模{按手~：按手印}[3]母亩牡拇[6]墓慕暮募幕[7]穆{~桂英}牧{~民}
f	[1]呼乎夫麸[2]狐胡壶湖瓠鬍糊肤敷扶符芙浮佛{烧香拜~；~教；~手}腹複{重~}[3]火伙{~食}虎浒府斧俯腑撫腐{豆~}釜[5]付赋腐{~竹}附富副负[6]戽户沪互护瓠傅俘父妇復[7]忽{~然}
t	[1]都[2]图徒涂途屠[3]堵赌肚[5]嘟{~嘴：噘嘴}□{~~虫：柳蚕}[6]妬杜度渡镀[7]□{凸}
tʰ	[3]土[5]吐吐兔[7]突{~击}秃{光~~（指山）}
n	[2]奴卢芦炉鸬驴庐[3]哪努卤虏鲁橹[5]那□{~锅佬：补锅的}[6]怒露路鹭赂{贿~}楝乱{~来；~讲}[7]陆录{~取；~音；~用}
ts	[1]租[3]组祖阻[6]座{一~屋}助[7]卒{~子；挺~：下象棋拱卒}浊{浑~}族{~谱}筑{~城}轴逐祝促嘱烛触蜀
tsʰ	[1]粗初[3]础楚{清~；~国}[5]醋
s	[1]苏酥梳疏蔬[2]术{技~}肃俗{风~}属{~于}[3]数{~钱}[5]诉素塑数{~目}漱[7]速{~度}淑束{~缚}
k	[1]锅姑孤箍估[3]古股鼓牯[5]过固故顾雇锢[7]鸽{~哩：鸽子}骨
kʰ	[1]窠枯[3]苦[5]库裤[7]窟{挖~：挖坑}
ø	[1]乌污坞巫诬[2]禾吴梧吾蜈无握[3]武舞侮鹉[6]误悟恶务雾戊
#y	
t	[1]猪[2]锤槌[3]柱[6]箸驻註住垂{垂挂}坠□{pʰaŋ³³~：蒸熟的肘子}[7]□{用手指}
n	[3]女吕旅
l	[1]□{钻入：~泥；~被窝}[2]率擂{~钵}[3]履[6]滤虑累{疲倦}泪[7]律{~师}
tʃ	[1]诸居株{~洲}朱珠硃拘驹锥[2]徐除储渠{灵~}厨瞿随屈麴[3]煮举主矩嘴[5]著巨拒距注蛀铸醉剧□{~鼻孔：齈鼻孔}[6]据聚註俱具惧
tʃʰ	[1]蛆趋区驱吹黢[2]渠{~道}[3]楚{~国}处取娶[5]处趣脆翠[7]出曲
ʃ	[1]书舒虚{~心}须需鬚输[2]薯殊术[3]暑鼠许髓水[5]嗉絮序叙绪庶恕署戍竖婿岁税[6]树睡[7]戌畜蓄□{~~哩：塞儿}
ø	[1]淤迂[2]如於余餘儒娱愚虞于盂役疫浴[3]语与乳{豆腐~}羽雨宇禹[5]餧[6]御禦预誉豫寓遇吁芋愉喻裕玉[7]□{塞入}茹{~菜：一种绿肥，叶子跟萝卜菜叶相似}
#a	
p	[1]□{~虫：臭虫}[2]棚[3]爸{新词}□{甑~：箅子}[5]拔[6]鐾{鐾，掭}蔔{蘿~}白[7]爸百柏伯
pʰ	[1]□{扫砍：~刺}□{庹}[3]瓣[6]□{~桩：敲打木桩}[7]泊{梁山~}泊{停~}迫拍魄帛
m	[3]妈米[7]没{~收}默麦脉
f	[2]华淮{~山}槐怀{~念}[5]□{拨，撇：~开}[6]坏猾
t	[1]低[3]底弟[5]滴[6]沓跌[7]得{结构助词；得到；给}
tʰ	[3]梯涕[5]剃替[6]□{~沕子：潜水}□{敲击}[7]□{凹}
l	[2]泥犁[3]搂冷{~天}[5]那
ts	[1]争□{~罗卜：萝卜干儿}[2]齐脐荠[6]寨闪择宅睁[7]则窄摘责
tsʰ	[1]铛{扒锅}[5]砌撑[7]撤测拆坼册策
s	[1]生牲甥[3]洗参省[6]撕萨[7]虱
k	[1]该阶皆街[3]改解[5]丐介戒芥界疥届解{押~}械
kʰ	[1]揩{~汗；~鼻涕；~干净}[3]凯楷[5]溉概慨[7]咳
ŋ	[1]哀[2]呆{~板}磑埃挨捱崖涯岩[3]蔼{和~}矮[5]坳[6]碍艾
h	[2]鞋行桁{~条：檩}[3]海蟹{虾兵~将}瘊[5]□{软；虚胖}[6]亥害谐[7]嚇
Ø	[3]阿也
#ia	
p	[2]排牌簰[3]摆[5]拜[6]稗败[7]□{~禾：打稻谷}
pʰ	[5]派
m	[1]□{女阴}[2]埋[3]买[6]卖迈
n	[1]黏
tʃ	[1]鸡更庚耕[3]□{~li³³：这样}[5]□{怎样：~做；~吃}[7]格革隔
tʃʰ	[1]坑刻克客
ȵ	[2]□{没有，不：~钱；~唱}[6]硬[7]额扼轭
ʃ	[1]厦{~门}[6]辖{管~}[7]厦{~门}
Ø	[5]亚[7]雅{~观}压{~力；~扁}
#ua	
k	[1]乖[2]瘸[3]拐秆梗寡[5]怪[7]国
kʰ	[1]夸[3]垮[5]会刽块快筷{~箸：筷子}
Ø	[1]歪[2]怀{~里}横{~直；~蛮}[3]歪□{拔扯}[6]横{一~}[7]划{~船}物
#ya	
l	[1]□{~tʃiai²¹：疲惫}[2]□{~屎：逸屎}[3]□{奶：~猪仔（吃奶的小猪）；~柱山（奶子山下的一个村子）}[5]舐{训读}□{流下：~口水}[6]赖癞
tʃ	[1]斋[2]豺柴[3]□{量词，串：一~葡萄；一~谷子}[5]□{啄：鸡~米}[6]大[7]□{菜~哩：种菜的小锄头}
tʃʰ	[1]差揣搋{~麺：揉面}睬采踩喘[5]膪{腩：牛~}
ʃ	[1]筛衰[3]洒{~脱}[5]赛晒帅[7]□{扔}
#ie	
p	[1]鞭边[3]贬扁匾辫[5]变[6]别便憋[7]逼璧壁
pʰ	[1]编篇偏{~心}[3]□{~着脚：崴了脚}[5]骗遍片[7]秕{~谷：秕子}撇劈
m	[2]绵棉{~衣裳}[3]免勉娩缅[5]面{箇~墙}[6]面麵[7]灭篾
t	[1]颠癫[2]甜田填[3]点簟{谷~：踅子}典腆[5]爹店{七里~：地名}[6]掂店{商~}谍碟电垫奠殿佃[7]叠牒{~谱；通~}
tʰ	[1]添天[3]蝶{蝴~}[7]贴帖铁
n	[1]黏 [2]拈年[3]鲤碾辇{~田尾：灵田一个村名}蔫撚[7]聂镊蹑业孽{造~：可怜}
l	[2]帘廉镰鲇{~拐子：鲶鱼}连联怜莲[3]脸[5]□{蹍滚}[6]敛殓验念练炼恋[7]猎列烈裂劣栗{~木}力曆歷
tʃ	[1]簪尖沾粘{油~米}煎[2]潜钳钱乾虔{后生不~诚，老来挖荒坪}前[3]姐碱检俭锦简剪茧笕[5]占剑箭颤见[6]搛{挟一~菜}贱犍件犍荐席{席子}[7]接捷摺褶劫涩哲折浙杰揭节截洁结织{~布}脊隻炙{~火；~干}
tʃʰ	[1]歼签纤谦迁笺千牵[3]且扯{~谈：胡说}浅[5]欠歉镲{狗拔~：狗交配}[7]彻切尺喫
ȵ	[2]燃[6]酽砚[7]热
ʃ	[1]仙鲜{新~}羶搧掀先[2]胁嫌弦{~子：二胡}[3]险癣[5]谢{感~}线扇宪献现{出~}[6]十什拾舌折{~本：亏本}县实室{家~}失食石[7]协设{~备}歇穴息{曾孙}
Ø	[1]淹阉醃腌烟[2]盐阎檐[3]染掩演蚬{~壳：蚌}[5]厌焰堰{河中低矮的水坝}咽宴燕{~哩：燕子}[7]叶页噎乙
#ye	
tʃ	[1]专砖[2]传[3]转[5]篆{~书；~刻}[6]拄[7]绝决诀
tʃʰ	[1]川穿[5]窜篡串
ʃ	[2]椽{扁~：椽子}船[3]使{~用；~田：犁田}[6]熟赎[7]缩叔
Ø	[1]冤渊[2]完丸{~药}员圆铅沿缘阅元园袁援辕[3]远曰[5]怨[6]院[7]粤越□{刀等刃口崩缺或钝}
#ə	
p	[1]跛杯碑悲[2]陪培赔裴[3]擘[5]背{背部}辈别[6]焙倍背[7]□{竹梆，做容器或瓢用的竹筒}
pʰ	[1]胚坯[3]□{~lə³³ sə³³：拉拉杂杂一大堆}[5]沛配佩[7]扑酺{东西表面的霉状物：~气}
m	[1]□{食物软烂；物件霉烂或破烂}[2]枚梅媒煤霉[3]每[5]背{~书包}[6]妹昧外{~甥；~婆}棉{~花}[7]木目
f	[1]灰□{掀开：~屎兵（蜣螂）}[2]茴回{一~}□{掉~头：脱肛}[3]□{往后闪腰或者揉屈手指关节}[6]汇会绘惠彙服伏{三~天}[7]復{~员；~查；~习}福幅復{复原}
t	[1]堆[2]台臺抬苔[5]戴带对碓队兑转[6]贷待怠代袋读独督毒[7]□{女阴}[1]胎推[3]腿[5]态太泰退蜕[7]特
l	[2]来雷[3]□{遮挡}□{pʰə³³~sə³³：拉拉杂杂一大堆}[5]乐[6]耐奈内累{连~}类[7]鹿禄
ts	[1]灾栽[2]纔才材财裁全泉泽[3]者宰仔{猪~：小猪}在[5]再载[6]在债罪绝{~种}旋{又}□{~出去：撵出去}[7]□{簸扬}
tsʰ	[1]猜崔催炊[3]睬{理~}彩[5]菜蔡[7]□{半生的}□{回忆起}
s	[1]腮鳃[3]选□{pʰə³³ lə³³~：拉拉杂杂一大堆}[5]赛碎隧[7]薛设{~立}雪
k	[2]权拳[3]卷[5]绢[6]柜□{淘挖：~洞；~薯}[7]绝厥谷榖菊{新的说法}局
kʰ	[1]圈[3]□{拗断，折断}[5]劝[7]缺哭
ŋ	[2]□{我们}[3]软[5]□{割，刈}[6]愿[7]月屋
