tsɿ	1	资滋之芝咨兹姿		
tsɿ	3	滓止紫姊子纸只梓址		
tsɿ	5	字自痣稚致志		
tsʰɿ	1	参嗤雌疵		
tsʰɿ	2	餈祠慈磁词辞瓷		
tsʰɿ	3	齿此侈		
tsʰɿ	5	翅刺豉次赐		
sɿ	1	司撕诗丝师私尸狮斯思		
sɿ	2	时匙		
sɿ	3	死驶屎是氏使史矢始		
sɿ	5	示四士市寺嗣肆柿俟试伺仕		
pi	1	蓖		
pi	2	笔逼毕鼻必弼碧壁		
pi	3	比彼俾秕鄙		
pi	5	臂被避庇痹陛闭篦箅蔽毙弊		
pʰi	1	披丕批		
pʰi	2	匹僻脾琵劈皮枇霹疲撇		
pʰi	3	匹[马匹]痞		
pʰi	5	屁譬		
mi	1	咪眯		
mi	2	猕裂迷弥蜜觅糜密灭篾		
mi	3	米靡		
mi	5	谜觅汨		
ti	1	堤低爹		
ti	2	碟敌狄蝶谍跌叠牒嫡的[目的]滴笛		
ti	3	底抵		
ti	5	弟递第帝蒂		
tʰi	1	梯		
tʰi	2	题提蹄啼铁帖贴踢剔		
tʰi	3	体		
tʰi	5	替涕屉		
li	1	璃粒力狸离[离别]黎猎立犁厘笠漓梨历栗		
li	3	里鲤李礼醴理		
li	5	丽利吏离[离开半步]荔厉例励莉		
tʃi	1	肢饥鸡知蜘肌稽支枝几[几乎]级机		
tʃi	2	殖植极直截杰劫揭缉集蛰[惊蛰]执汁级及绩寂吉即鲫织职屐积值接秩质节脊籍藉掷只激击急捷辑		
tʃi	3	挤纪几[几个]己		
tʃi	5	智济计既冀致继剂[一剂药]忌寄技记		
tʃʰi	1	痴妻欺		
tʃʰi	2	讫乞其祈祁池驰齐棋旗七妾切迟奇骑漆赤斥戚怯泣		
tʃʰi	3	企起启杞		
tʃʰi	5	砌弃契气汽器		
ʃi	1	施西栖犀溪兮奚嬉熙希稀		
ʃi	2	悉膝实失室胁协习袭湿十什[什物]拾吸歇蠍息媳熄食蚀识饰式惜昔席夕适释锡析		
ʃi	3	洗喜蟢		
ʃi	5	戏细系係世逝势		
ȵi	2	逆[逆风]倪疑溺[溺水]泥镊匿妮尼蹑		
ȵi	3	拟你		
ȵi	5	腻溺逆[叛逆]		
i	1	依医伊衣		
i	2	液腋移一姨逸抑忆仪业叶页乙亿亦揖翼益噎日译易夷饴宜		
i	3	已倚蚁矣椅以		
i	5	异意谊易[难易]肄毅议义		
pa	1	芭粑巴疤吧爸		
pa	2	八叭琶拔扒		
pa	3	把[把守]		
pa	5	霸欛垻壩		
pʰa	2	琶[琵琶]爬杷		
pʰa	5	帕怕		
ma	1	妈		
ma	2	麻痳蟆抹		
ma	3	马码[码子]蚂		
ma	5	骂		
fa	2	筏乏髪伐罚发		
ta	2	答达搭哒瘩褡		
ta	3	打		
ta	5	大		
tʰa	1	它他她		
tʰa	2	塔沓搨踏獭榻塌溻		
na	2	拿呐纳钠捺		
na	3	哪		
na	5	那娜		
la	2	癞拉腊辣蜡镴		
la	3	喇		
tsa	1	楂渣查[山查]喳		
tsa	2	铡[铡刀]栅杂札砸闸炸[用油炸]		
tsa	3	眨		
tsa	5	炸[炸弹]榨[榨油]乍诈		
tsʰa	1	插叉杈擦差[差别]		
tsʰa	2	查茶察搽		
tsʰa	5	岔[岔路口]		
sa	1	鲨莎沙砂裟纱		
sa	2	撒[撒手]杀		
sa	3	撒[撒开]傻洒		
sa	5	厦[大厦]		
ʃa	2	狎赊石蛇狭洽舌匣斜		
ʃa	3	舍		
ʃa	5	夏[姓夏的]下[底下]		
ȶa	1	加佳家嘉傢		
ȶa	2	胛甲		
ȶa	3	贾[姓贾]假[真假]		
ȶa	5	驾价稼假[放假]		
ȶʰa	2	吃尺		
ȶʰa	3	扯		
ka	1	痂枷		
ka	2	挟夹裌		
ka	5	嫁架		
kʰa	2	茄[茄子]掐恰		
xa	2	辖瞎		
xa	5	夏[夏天]下[下降]嚇[嚇一跳]		
ŋa	1	鸦丫桠		
ŋa	2	鸭		
ŋa	3	哑		
ŋa	5	亚		
a	3	啊阿		
po	1	播菠波玻		
po	2	驳饽钵薄拨博雹勃剥		
po	3	簸[簸一簸]跛[跛足]		
po	5	薄[薄荷]簸[簸箕]		
pʰo	1	坡颇		
pʰo	2	泼朴婆樸䥽泊[梁山泊]		
pʰo	5	破		
mo	2	莫摸磨[磨刀]摩蘑寞没[沉没]魔馍膜		
mo	5	磨[石磨]		
to	1	多		
to	2	掇[拾掇]铎夺踱驮		
to	3	躲朵		
to	5	剁舵		
tʰo	1	拖		
tʰo	2	脱托讬拓		
tʰo	3	椭妥		
tʰo	5	唾[唾液]		
no	2	挪诺		
no	5	糯		
lo	2	络骆萝落[落下来]洛烙罗乐锣箩		
lo	3	瘰裸[裸体]		
lo	5	摞[摞起来]		
tso	2	捉镯桌浊啄作[作坊]柞[橡树]凿涿琢昨卓		
tso	3	左佐		
tso	5	座做		
tsʰo	1	搓蹉		
tsʰo	2	撮矬错戳拙		
tsʰo	3	坐		
tsʰo	5	挫措		
so	1	唆梭蓑		
so	2	索[绳索]说[说话]		
so	3	所琐锁		
ko	1	锅戈哥歌		
ko	2	各搁胳阁菓		
ko	3	果裹餜		
ko	5	过个[一个人]		
kʰo	1	科窠棵		
kʰo	2	括[包括]聒廓扩渴		
kʰo	3	颗可		
kʰo	5	课		
xo	2	豁霍河荷禾合藿何和[和气]盒喝[喝酒]		
xo	3	伙火		
xo	5	货祸和[和面]鹤		
ŋo	2	鹅俄娥蛾		
ŋo	3	我		
ŋo	5	饿卧恶[善恶]		
o	2	儿握倭窩踒[踒了脚]		
pae	2	北百柏伯白		
pʰae	2	迫拍魄		
mae	2	墨默陌麦脉		
tae	2	得德		
tʰae	2	忒特		
lae	2	勒肋		
tsae	2	责择则摘泽宅贼窄		
tsʰae	2	拆册策厕栅		
sae	2	塞		
kae	2	割葛格革隔		
kʰae	2	客		
kʰae	5	去[来去]		
xae	2	核[审核]黑嚇[恐嚇]赫核[果子核]		
ae	2	额扼轭		
pu	2	不		
pu	3	补卜		
pu	5	布步佈捕埠怖部簿		
pʰu	1	铺[铺床]		
pʰu	2	蒲脯菩仆扑曝瀑		
pʰu	3	谱浦		
pʰu	5	铺[店铺]		
mu	2	睦穆目牧木		
mu	3	亩母姆牡拇		
mu	5	募慕墓暮		
fu	1	夫肤		
fu	2	缚弗敷俘孵浮佛福幅蝠腹覆服伏		
fu	3	府俯甫腑脯抚腐辅阜		
fu	5	付赋傅附赴讣富副复妇负父		
tu	1	都[都是，都城]		
tu	2	椟毒读牍笃渎独督犊		
tu	3	赌堵杜肚[猪肚]		
tu	5	度镀渡妬		
tʰu	2	图突途徒涂屠徒		
tʰu	3	土秃吐[吐痰]		
tʰu	5	兔吐[呕吐]		
nu	2	奴弩驽		
nu	3	努		
nu	5	怒		
lu	2	肉鹿炉禄庐芦陆録绿掳		
lu	3	撸卤鲁虏		
lu	5	鹭露路赂		
tsu	1	租		
tsu	2	卒祝嘱足竹烛逐族筑粥		
tsu	3	诅阻组祖		
tsʰu	1	粗初		
tsʰu	2	猝畜[畜生]促触		
tsʰu	3	楚礎		
tsʰu	5	醋促蹙猝蹴		
su	1	蔬苏疏[疏远]酥梳		
su	2	速宿肃縮叔淑熟[熟悉]粟俗赎束属蜀素诉塑嗉		
ku	1	姑孤箍		
ku	2	骨谷榖		
ku	3	古估股鼓牯		
ku	5	故固雇顾锢		
kʰu	2	哭枯窟楛		
kʰu	3	苦		
kʰu	5	裤库		
xu	1	呼		
xu	2	糊壶胡湖乎狐忽斛		
xu	3	浒虎		
xu	5	户互护沪瓠		
u	1	乌诬污巫		
u	2	吴梧蜈吾物勿屋		
u	3	侮鹉五午伍舞武坞		
u	5	务悟雾误恶[可恶]		
ly	2	驴律		
ly	3	吕旅铝率[速率]		
tʃy	1	蛛驹菊株诸居车[车马炮]朱诛猪拘掬		
tʃy	2	锔局橘		
tʃy	3	柱矩煮主举拄[拄拐杖]		
tʃy	5	住蛀铸著[显著]苧箸拒驻注句具锯巨惧助据距聚		
tʃʰy	1	驱趋蛆区		
tʃʰy	2	雏锄渠储厨瞿除曲		
tʃʰy	3	取杵娶处[相处]		
tʃʰy	5	趣处[处所]		
ʃy	1	枢殊虚书须嘘需舒墟		
ʃy	2	蓄续恤戌徐畜[畜牧业]		
ʃy	3	暑鼠黍署许数[动词]竖		
ʃy	5	序绪叙絮疏[注疏]恕庶数[名词]树		
ȵy	2	鱼渔		
ȵy	3	语女屡		
ȵy	5	御屡滤虑		
y	2	辱褥余儒愚育如于愉欲娱迂狱郁域淤馀榆浴玉		
y	3	汝与[给与]乳擩雨宇羽		
y	5	预豫誉遇寓芋裕喻		
tʃiae	1	遮		
tʃiae	3	姐者		
tʃiae	5	借蔗		
tʃʰiae	1	车		
tʃʰiae	3	且		
tʃʰiae	5	笡		
ʃiae	1	些奢		
ʃiae	3	写舍		
